Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(rad)
16.07,toyota.prius,0.0,0.92908
16.17,toyota.prius,0.0,0.92908
16.27,toyota.prius,0.0,0.92908
16.38,toyota.prius,0.0,0.92908
16.48,toyota.prius,0.0,0.92908
16.58,toyota.prius,0.0,0.92908
16.68,toyota.prius,0.0,0.92908
16.78,toyota.prius,0.0,0.92908
16.88,toyota.prius,0.0,0.92908
16.99,toyota.prius,0.0,0.92908
17.09,toyota.prius,0.0,0.92908
17.19,toyota.prius,0.0,0.92908
17.29,toyota.prius,0.0,0.92908
17.39,toyota.prius,0.0,0.92908
17.49,toyota.prius,0.0,0.92908
17.6,toyota.prius,0.0,0.92908
17.7,toyota.prius,0.0,0.92908
17.8,toyota.prius,0.0,0.92908
17.9,toyota.prius,0.0,0.92908
18.0,toyota.prius,0.0,0.92908
18.1,toyota.prius,0.0,0.92908
18.21,toyota.prius,0.0,0.92908
18.31,toyota.prius,0.0,0.92908
18.41,toyota.prius,0.0,0.92908
18.51,toyota.prius,0.0,0.92908
18.61,toyota.prius,0.0,0.92908
18.72,toyota.prius,0.0,0.92908
18.82,toyota.prius,0.0,0.92908
18.92,toyota.prius,0.0,0.92908
19.02,toyota.prius,0.0,0.92908
19.12,toyota.prius,0.0,0.92908
19.22,toyota.prius,0.0,0.92908
19.33,toyota.prius,0.0,0.92908
19.43,toyota.prius,0.0,0.92908
19.53,toyota.prius,0.0,0.92908
19.63,toyota.prius,0.0,0.92908
19.73,toyota.prius,0.0,0.92908
19.83,toyota.prius,0.0,0.92908
19.94,toyota.prius,0.0,0.92908
20.04,toyota.prius,0.0,0.92908
20.14,toyota.prius,0.0,0.92908
20.24,toyota.prius,0.0,0.92908
20.34,toyota.prius,0.0,0.92908
20.44,toyota.prius,0.0,0.92908
20.55,toyota.prius,0.0,0.92908
20.65,toyota.prius,0.0,0.92908
20.75,toyota.prius,0.0,0.92908
20.85,toyota.prius,0.0,0.92908
20.95,toyota.prius,0.0,0.92908
21.06,toyota.prius,0.0,0.92908
21.16,toyota.prius,0.0,0.92908
21.26,toyota.prius,0.0,0.92908
21.36,toyota.prius,0.0,0.92908
21.46,toyota.prius,0.0,0.92908
21.56,toyota.prius,0.0,0.92908
21.67,toyota.prius,0.0,0.92908
21.77,toyota.prius,0.0,0.92908
21.87,toyota.prius,0.0,0.92908
21.97,toyota.prius,0.0,0.92908
22.07,toyota.prius,0.0,0.92908
22.17,toyota.prius,0.0,0.92908
22.28,toyota.prius,0.0,0.92908
22.38,toyota.prius,0.0,0.92908
22.48,toyota.prius,0.0,0.92908
22.58,toyota.prius,0.0,0.92908
22.68,toyota.prius,0.0,0.92908
22.79,toyota.prius,0.0,0.92908
22.89,toyota.prius,0.0,0.92908
22.99,toyota.prius,0.0,0.92908
23.09,toyota.prius,0.0,0.92908
23.19,toyota.prius,0.0,0.92908
23.29,toyota.prius,0.0,0.92908
23.4,toyota.prius,0.0,0.92908
23.5,toyota.prius,0.0,0.92908
23.6,toyota.prius,0.0,0.92908
23.7,toyota.prius,0.0,0.92908
23.8,toyota.prius,0.0,0.92908
23.9,toyota.prius,0.0,0.92908
24.01,toyota.prius,0.0,0.92908
24.11,toyota.prius,0.0,0.92908
24.21,toyota.prius,0.0,0.92908
24.31,toyota.prius,0.0,0.92908
24.41,toyota.prius,0.0,0.92908
24.51,toyota.prius,0.0,0.92908
24.62,toyota.prius,0.0,0.92908
24.72,toyota.prius,0.0,0.92908
24.82,toyota.prius,0.0,0.92908
24.92,toyota.prius,0.0,0.92908
25.02,toyota.prius,0.0,0.92908
25.12,toyota.prius,0.0,0.92908
25.23,toyota.prius,0.0,0.92908
25.33,toyota.prius,0.0,0.92908
25.43,toyota.prius,0.0,0.92908
25.53,toyota.prius,0.0,0.92908
