Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
16.42,toyota.prius,3.54,-1.2066
16.52,toyota.prius,3.54,-1.59305
16.62,toyota.prius,3.54,-1.99338
16.72,toyota.prius,3.54,-2.15841
16.83,toyota.prius,3.55,-2.11764
16.93,toyota.prius,3.55,-2.06399
17.03,toyota.prius,3.55,-2.03854
17.13,toyota.prius,3.56,-2.02786
17.23,toyota.prius,3.56,-2.02047
17.33,toyota.prius,3.56,-2.01364
17.43,toyota.prius,3.56,-2.0122
17.54,toyota.prius,3.57,-2.01534
17.64,toyota.prius,3.56,-2.01861
17.74,toyota.prius,3.57,-2.01769
17.84,toyota.prius,3.57,-2.01574
17.94,toyota.prius,3.58,-2.01669
18.04,toyota.prius,3.58,-2.01941
18.14,toyota.prius,3.58,-2.01575
18.24,toyota.prius,3.58,-2.01123
18.35,toyota.prius,3.58,-2.00992
18.45,toyota.prius,3.58,-2.00989
18.55,toyota.prius,3.58,-2.0123
18.65,toyota.prius,3.58,-2.01721
18.75,toyota.prius,3.58,-2.01956
18.85,toyota.prius,3.59,-2.01569
18.95,toyota.prius,3.59,-2.01163
19.06,toyota.prius,3.6,-2.013
19.16,toyota.prius,3.59,-2.01743
19.26,toyota.prius,3.6,-2.02065
19.36,toyota.prius,3.6,-2.01675
19.46,toyota.prius,3.6,-2.01318
19.56,toyota.prius,3.6,-2.0154
19.66,toyota.prius,3.6,-2.01654
19.77,toyota.prius,3.6,-2.01736
19.87,toyota.prius,3.59,-2.01969
19.97,toyota.prius,3.59,-2.02019
20.07,toyota.prius,3.58,-2.0148
20.17,toyota.prius,3.58,-2.01098
20.27,toyota.prius,3.58,-2.01609
20.37,toyota.prius,3.58,-2.01733
20.48,toyota.prius,3.58,-2.01556
20.58,toyota.prius,3.58,-2.01366
20.68,toyota.prius,3.58,-1.6766
20.78,toyota.prius,3.58,-1.22842
20.88,toyota.prius,3.58,-1.1903
20.98,toyota.prius,3.58,-1.26358
21.08,toyota.prius,3.58,-1.40591
21.18,toyota.prius,3.59,-1.54879
21.29,toyota.prius,3.58,-1.59305
21.39,toyota.prius,3.58,-1.66003
21.49,toyota.prius,3.58,-2.11495
21.59,toyota.prius,3.57,-2.54831
21.69,toyota.prius,3.57,-2.62777
21.79,toyota.prius,3.57,-2.60648
21.89,toyota.prius,3.56,-2.48169
21.99,toyota.prius,3.56,-2.35699
22.1,toyota.prius,3.56,-2.32596
22.2,toyota.prius,3.56,-2.29877
22.3,toyota.prius,3.56,-2.29635
22.4,toyota.prius,3.56,-2.31076
22.5,toyota.prius,3.56,-2.28042
22.6,toyota.prius,3.55,-2.19417
22.7,toyota.prius,3.54,-2.15597
22.81,toyota.prius,3.54,-2.14572
22.91,toyota.prius,3.54,-2.14386
23.01,toyota.prius,3.54,-2.12207
23.11,toyota.prius,3.54,-2.08248
23.21,toyota.prius,3.54,-2.03665
23.31,toyota.prius,3.53,-2.01517
23.41,toyota.prius,3.52,-2.01443
23.52,toyota.prius,3.52,-2.01818
23.62,toyota.prius,3.52,-2.02044
23.72,toyota.prius,3.51,-2.01831
23.82,toyota.prius,3.51,-2.01639
23.92,toyota.prius,3.51,-2.01501
24.02,toyota.prius,3.5,-2.01239
24.12,toyota.prius,3.49,-2.01477
24.22,toyota.prius,3.49,-2.02185
24.33,toyota.prius,3.48,-2.02419
24.43,toyota.prius,3.48,-2.02454
24.53,toyota.prius,3.47,-2.02411
24.63,toyota.prius,3.47,-2.03121
24.73,toyota.prius,3.47,-2.05816
24.83,toyota.prius,3.46,-2.07882
24.93,toyota.prius,3.46,-2.09235
25.04,toyota.prius,3.46,-2.1037
25.14,toyota.prius,3.45,-2.11945
25.24,toyota.prius,3.44,-2.14178
25.34,toyota.prius,3.44,-2.16559
25.44,toyota.prius,3.44,-2.18539
25.54,toyota.prius,3.43,-2.20093
25.64,toyota.prius,3.43,-2.21939
25.75,toyota.prius,3.42,-2.24585
25.85,toyota.prius,3.41,-2.2666
25.95,toyota.prius,3.4,-2.28393
26.05,toyota.prius,3.39,-2.29446
26.15,toyota.prius,3.39,-2.31063
26.25,toyota.prius,3.38,-2.33142
26.35,toyota.prius,3.38,-2.35833
26.45,toyota.prius,3.38,-2.38156
26.56,toyota.prius,3.38,-2.39566
26.66,toyota.prius,3.38,-2.4083
26.76,toyota.prius,3.37,-2.4201
26.86,toyota.prius,3.37,-2.44232
26.96,toyota.prius,3.36,-2.46432
27.06,toyota.prius,3.35,-2.48605
27.16,toyota.prius,3.35,-2.50176
27.27,toyota.prius,3.34,-2.52276
27.37,toyota.prius,3.33,-2.55047
27.47,toyota.prius,3.33,-2.58032
27.57,toyota.prius,3.33,-2.61295
27.67,toyota.prius,3.33,-2.65354
27.77,toyota.prius,3.32,-2.69405
27.87,toyota.prius,3.32,-2.72448
27.98,toyota.prius,3.31,-2.75277
28.08,toyota.prius,3.31,-2.78198
28.18,toyota.prius,3.3,-2.82635
28.28,toyota.prius,3.3,-2.86615
28.38,toyota.prius,3.29,-2.89492
28.48,toyota.prius,3.28,-2.9118
28.58,toyota.prius,3.28,-2.93256
28.68,toyota.prius,3.28,-2.96686
28.79,toyota.prius,3.27,-3.00614
28.89,toyota.prius,3.27,-3.04333
28.99,toyota.prius,3.27,-3.07224
29.09,toyota.prius,3.27,-3.09659
29.19,toyota.prius,3.26,-3.1135
29.29,toyota.prius,3.26,-3.13892
29.39,toyota.prius,3.25,-3.16568
29.5,toyota.prius,3.25,-3.18292
29.6,toyota.prius,3.25,-3.18383
29.7,toyota.prius,3.25,-3.17947
29.8,toyota.prius,3.25,-3.1813
29.9,toyota.prius,3.25,-3.18512
30.0,toyota.prius,3.24,-3.19309
30.1,toyota.prius,3.24,-3.20776
30.21,toyota.prius,3.24,-3.2308
30.31,toyota.prius,3.24,-3.23511
30.41,toyota.prius,3.24,-3.23794
30.51,toyota.prius,3.24,-3.23849
30.61,toyota.prius,3.23,-3.24036
30.71,toyota.prius,3.23,-3.25812
30.81,toyota.prius,3.23,-3.25726
30.91,toyota.prius,3.22,-3.23636
31.02,toyota.prius,3.22,-3.21252
31.12,toyota.prius,3.21,-3.1922
31.22,toyota.prius,3.21,-3.17285
31.32,toyota.prius,3.21,-3.28881
31.42,toyota.prius,3.2,-3.41864
31.52,toyota.prius,3.2,-3.59708
31.62,toyota.prius,3.2,-3.86512
31.73,toyota.prius,3.2,-4.19895
31.83,toyota.prius,3.19,-4.45953
31.93,toyota.prius,3.2,-4.59418
32.03,toyota.prius,3.19,-4.70096
32.13,toyota.prius,3.19,-4.79425
32.23,toyota.prius,3.18,-4.67072
32.33,toyota.prius,3.18,-4.43155
32.43,toyota.prius,3.17,-4.07477
32.54,toyota.prius,3.17,-3.7138
32.64,toyota.prius,3.16,-3.19037
32.74,toyota.prius,3.16,-2.82712
32.84,toyota.prius,3.16,-2.66226
32.94,toyota.prius,3.16,-2.52902
33.04,toyota.prius,3.15,-2.38058
33.14,toyota.prius,3.15,-2.3374
33.25,toyota.prius,3.14,-2.40777
33.35,toyota.prius,3.14,-2.51629
33.45,toyota.prius,3.13,-2.67477
33.55,toyota.prius,3.13,-2.81088
33.65,toyota.prius,3.13,-2.88315
33.75,toyota.prius,3.12,-2.93682
33.85,toyota.prius,3.12,-3.0
33.96,toyota.prius,3.11,-3.09005
34.06,toyota.prius,3.11,-3.16773
34.16,toyota.prius,3.11,-3.22784
34.26,toyota.prius,3.11,-3.28204
34.36,toyota.prius,3.1,-3.3533
34.46,toyota.prius,3.1,-3.419
34.56,toyota.prius,3.1,-3.4865
34.67,toyota.prius,3.09,-3.53427
34.77,toyota.prius,3.08,-3.59118
34.87,toyota.prius,3.08,-3.65164
34.97,toyota.prius,3.08,-3.70226
35.07,toyota.prius,3.08,-3.74099
35.17,toyota.prius,3.08,-3.80853
35.28,toyota.prius,3.07,-3.87957
35.38,toyota.prius,3.07,-3.91546
35.48,toyota.prius,3.06,-3.96094
35.58,toyota.prius,3.06,-4.01272
35.68,toyota.prius,3.05,-4.04322
35.78,toyota.prius,3.04,-4.0711
35.88,toyota.prius,3.04,-4.13586
35.99,toyota.prius,3.04,-4.20481
36.09,toyota.prius,3.04,-4.25625
36.19,toyota.prius,3.04,-4.26993
36.29,toyota.prius,3.04,-4.26691
36.39,toyota.prius,3.03,-4.27917
36.49,toyota.prius,3.03,-4.28335
36.6,toyota.prius,3.02,-4.27942
36.7,toyota.prius,3.02,-4.28723
36.8,toyota.prius,3.02,-4.27939
36.9,toyota.prius,3.02,-4.26236
37.0,toyota.prius,3.02,-4.24002
37.1,toyota.prius,3.02,-4.23111
37.2,toyota.prius,3.02,-4.24362
37.3,toyota.prius,3.01,-4.25455
37.41,toyota.prius,3.01,-4.25384
37.51,toyota.prius,3.0,-4.27859
37.61,toyota.prius,3.0,-4.30236
37.71,toyota.prius,3.0,-4.30774
37.81,toyota.prius,2.99,-4.31949
37.91,toyota.prius,2.99,-4.33841
38.01,toyota.prius,2.98,-4.35745
38.12,toyota.prius,2.97,-4.36743
38.22,toyota.prius,2.97,-4.36603
38.32,toyota.prius,2.96,-4.36853
38.42,toyota.prius,2.96,-4.37683
38.52,toyota.prius,2.96,-4.3711
38.62,toyota.prius,2.95,-4.35198
38.72,toyota.prius,2.95,-4.33035
38.82,toyota.prius,2.94,-4.31366
38.93,toyota.prius,2.94,-4.30457
39.03,toyota.prius,2.93,-4.27926
39.13,toyota.prius,2.92,-4.25289
39.23,toyota.prius,2.92,-4.21744
39.33,toyota.prius,2.91,-4.20303
39.43,toyota.prius,2.91,-4.18982
39.53,toyota.prius,2.9,-4.17123
39.64,toyota.prius,2.9,-4.14535
39.74,toyota.prius,2.9,-4.11993
39.84,toyota.prius,2.89,-4.10403
39.94,toyota.prius,2.88,-4.0834
40.04,toyota.prius,2.88,-4.05853
40.14,toyota.prius,2.88,-4.03985
40.24,toyota.prius,2.87,-4.01645
40.35,toyota.prius,2.87,-3.99167
40.45,toyota.prius,2.87,-3.96682
40.55,toyota.prius,2.87,-3.95331
40.65,toyota.prius,2.87,-3.93875
40.75,toyota.prius,2.87,-3.92026
40.85,toyota.prius,2.87,-3.89544
40.95,toyota.prius,2.86,-3.87381
41.06,toyota.prius,2.86,-3.85574
41.16,toyota.prius,2.85,-3.84115
41.26,toyota.prius,2.85,-3.82202
41.36,toyota.prius,2.85,-3.80051
41.46,toyota.prius,2.85,-3.77936
41.56,toyota.prius,2.84,-3.76486
41.66,toyota.prius,2.84,-3.74936
41.76,toyota.prius,2.84,-3.72061
41.87,toyota.prius,2.84,-3.6932
41.97,toyota.prius,2.84,-3.67096
42.07,toyota.prius,2.83,-3.65369
42.17,toyota.prius,2.83,-3.634
42.27,toyota.prius,2.83,-3.61792
42.37,toyota.prius,2.82,-3.59579
42.47,toyota.prius,2.82,-3.56576
42.58,toyota.prius,2.82,-3.53369
42.68,toyota.prius,2.82,-3.52462
42.78,toyota.prius,2.82,-3.50668
42.88,toyota.prius,2.82,-3.48388
42.98,toyota.prius,2.82,-3.46067
43.08,toyota.prius,2.81,-3.43338
43.18,toyota.prius,2.81,-3.40981
43.29,toyota.prius,2.81,-3.39626
43.39,toyota.prius,2.81,-3.37909
43.49,toyota.prius,2.81,-3.35569
43.59,toyota.prius,2.81,-3.33133
43.69,toyota.prius,2.81,-3.30994
43.79,toyota.prius,2.81,-3.28732
43.89,toyota.prius,2.8,-3.26367
43.99,toyota.prius,2.8,-3.2427
44.1,toyota.prius,2.8,-3.22537
44.2,toyota.prius,2.79,-3.20865
44.3,toyota.prius,2.79,-3.18185
44.4,toyota.prius,2.79,-3.15572
44.5,toyota.prius,2.79,-3.13589
44.6,toyota.prius,2.78,-3.1174
44.7,toyota.prius,2.78,-3.09705
44.81,toyota.prius,2.78,-3.0758
44.91,toyota.prius,2.78,-3.05047
45.01,toyota.prius,2.78,-3.03014
45.11,toyota.prius,2.78,-3.01644
45.21,toyota.prius,2.77,-2.99347
45.31,toyota.prius,2.77,-2.96481
45.41,toyota.prius,2.77,-2.94241
45.52,toyota.prius,2.77,-2.92837
45.62,toyota.prius,2.76,-2.91452
45.72,toyota.prius,2.76,-2.89179
45.82,toyota.prius,2.75,-2.8598
45.92,toyota.prius,2.75,-2.83932
46.02,toyota.prius,2.74,-2.82221
46.12,toyota.prius,2.74,-2.80129
46.22,toyota.prius,2.74,-2.78028
46.33,toyota.prius,2.74,-2.7594
46.43,toyota.prius,2.74,-2.74148
46.53,toyota.prius,2.74,-2.72043
46.63,toyota.prius,2.73,-2.70269
46.73,toyota.prius,2.72,-2.68094
46.83,toyota.prius,2.72,-2.65365
46.93,toyota.prius,2.71,-2.6351
47.03,toyota.prius,2.71,-2.61887
47.14,toyota.prius,2.7,-2.59799
47.24,toyota.prius,2.7,-2.5672
47.34,toyota.prius,2.69,-2.54666
47.44,toyota.prius,2.69,-2.53513
47.54,toyota.prius,2.69,-2.5177
47.64,toyota.prius,2.69,-2.49195
47.75,toyota.prius,2.69,-2.46802
47.85,toyota.prius,2.69,-2.44918
47.95,toyota.prius,2.69,-2.43537
48.05,toyota.prius,2.69,-2.41513
48.15,toyota.prius,2.68,-2.38561
48.25,toyota.prius,2.68,-2.35812
48.35,toyota.prius,2.68,-2.33841
48.45,toyota.prius,2.68,-2.32681
48.56,toyota.prius,2.68,-2.31295
48.66,toyota.prius,2.68,-2.28448
48.76,toyota.prius,2.68,-2.2543
48.86,toyota.prius,2.68,-2.22952
48.96,toyota.prius,2.68,-2.21819
49.06,toyota.prius,2.68,-2.19509
49.16,toyota.prius,2.68,-2.16912
49.27,toyota.prius,2.68,-2.15081
49.37,toyota.prius,2.68,-2.13662
49.47,toyota.prius,2.68,-2.12359
49.57,toyota.prius,2.68,-2.11013
49.67,toyota.prius,2.68,-2.09735
49.77,toyota.prius,2.68,-2.07568
49.87,toyota.prius,2.68,-2.05075
49.98,toyota.prius,2.68,-2.0379
50.08,toyota.prius,2.68,-2.01733
50.18,toyota.prius,2.69,-1.99564
50.28,toyota.prius,2.69,-1.97054
50.38,toyota.prius,2.68,-1.94638
50.48,toyota.prius,2.68,-1.93145
50.58,toyota.prius,2.68,-1.90814
50.69,toyota.prius,2.68,-1.88479
50.79,toyota.prius,2.68,-1.85315
50.89,toyota.prius,2.68,-1.83157
50.99,toyota.prius,2.68,-1.8201
51.09,toyota.prius,2.68,-1.811
51.19,toyota.prius,2.68,-1.789
51.29,toyota.prius,2.68,-1.77062
51.39,toyota.prius,2.68,-1.76159
51.5,toyota.prius,2.68,-1.76254
51.6,toyota.prius,2.69,-1.76745
51.7,toyota.prius,2.68,-1.76685
51.8,toyota.prius,2.68,-1.76269
51.9,toyota.prius,2.69,-1.75909
52.0,toyota.prius,2.69,-1.75726
52.1,toyota.prius,2.69,-1.75876
52.2,toyota.prius,2.69,-1.76349
52.31,toyota.prius,2.68,-1.76102
52.41,toyota.prius,2.68,-1.755
52.51,toyota.prius,2.68,-1.74887
52.61,toyota.prius,2.67,-1.74808
52.71,toyota.prius,2.67,-1.74897
52.81,toyota.prius,2.67,-1.74819
52.91,toyota.prius,2.67,-1.74619
53.02,toyota.prius,2.67,-1.74587
53.12,toyota.prius,2.67,-1.74567
53.22,toyota.prius,2.67,-1.74533
53.32,toyota.prius,2.66,-1.74319
53.42,toyota.prius,2.66,-1.74567
53.52,toyota.prius,2.66,-1.74136
53.62,toyota.prius,2.66,-1.74221
53.73,toyota.prius,2.66,-1.74319
53.83,toyota.prius,2.66,-1.73849
53.93,toyota.prius,2.66,-1.72845
54.03,toyota.prius,2.66,-1.72494
54.13,toyota.prius,2.66,-1.73309
54.23,toyota.prius,2.66,-1.72754
54.33,toyota.prius,2.66,-1.71991
54.43,toyota.prius,2.66,-1.71591
54.54,toyota.prius,2.66,-1.71636
54.64,toyota.prius,2.65,-1.72141
54.74,toyota.prius,2.66,-1.72762
54.84,toyota.prius,2.65,-1.73156
54.94,toyota.prius,2.66,-1.73627
55.04,toyota.prius,2.65,-1.73184
55.14,toyota.prius,2.65,-1.72481
55.25,toyota.prius,2.65,-1.72513
55.35,toyota.prius,2.65,-1.73453
55.45,toyota.prius,2.65,-1.74185
55.55,toyota.prius,2.65,-1.74252
55.65,toyota.prius,2.65,-1.73627
55.75,toyota.prius,2.66,-1.7319
55.85,toyota.prius,2.65,-1.73242
55.96,toyota.prius,2.65,-1.73425
56.06,toyota.prius,2.65,-1.73349
56.16,toyota.prius,2.65,-1.72741
56.26,toyota.prius,2.65,-1.72031
56.36,toyota.prius,2.65,-1.71656
56.46,toyota.prius,2.65,-1.71823
56.56,toyota.prius,2.65,-1.71865
56.66,toyota.prius,2.65,-1.71557
56.77,toyota.prius,2.65,-1.71005
56.87,toyota.prius,2.66,-1.71289
56.97,toyota.prius,2.65,-1.7178
57.07,toyota.prius,2.66,-1.71167
57.17,toyota.prius,2.66,-1.70391
57.27,toyota.prius,2.66,-1.70123
57.37,toyota.prius,2.66,-1.69964
57.47,toyota.prius,2.66,-1.69876
57.58,toyota.prius,2.66,-1.69335
57.68,toyota.prius,2.66,-1.68503
57.78,toyota.prius,2.66,-1.68222
57.88,toyota.prius,2.66,-1.68014
57.98,toyota.prius,2.66,-1.67715
58.08,toyota.prius,2.66,-1.66677
58.18,toyota.prius,2.66,-1.6586
58.29,toyota.prius,2.66,-1.65179
58.39,toyota.prius,2.66,-1.64554
58.49,toyota.prius,2.66,-1.64294
58.59,toyota.prius,2.66,-1.63793
58.69,toyota.prius,2.66,-1.62558
58.79,toyota.prius,2.66,-1.49445
58.89,toyota.prius,2.66,-1.37643
59.0,toyota.prius,2.66,-1.35968
59.1,toyota.prius,2.66,-1.3624
59.2,toyota.prius,2.66,-1.4556
59.3,toyota.prius,2.66,-1.46282
59.4,toyota.prius,2.66,-1.45853
59.5,toyota.prius,2.66,-1.45391
59.6,toyota.prius,2.66,-1.53372
59.7,toyota.prius,2.66,-1.54592
59.81,toyota.prius,2.66,-1.53582
59.91,toyota.prius,2.66,-1.62261
60.01,toyota.prius,2.65,-1.64007
60.11,toyota.prius,2.65,-1.62698
60.21,toyota.prius,2.65,-1.61435
60.31,toyota.prius,2.65,-1.60611
60.41,toyota.prius,2.65,-1.60006
60.52,toyota.prius,2.65,-1.59204
60.62,toyota.prius,2.65,-1.54769
60.72,toyota.prius,2.66,-1.47579
60.82,toyota.prius,2.65,-1.46484
60.92,toyota.prius,2.66,-1.46725
61.02,toyota.prius,2.66,-1.47336
61.12,toyota.prius,2.66,-1.47284
61.22,toyota.prius,2.66,-1.46826
61.33,toyota.prius,2.66,-1.46518
61.43,toyota.prius,2.67,-1.46279
61.53,toyota.prius,2.67,-1.45999
61.63,toyota.prius,2.66,-1.46072
61.73,toyota.prius,2.66,-1.46161
61.83,toyota.prius,2.66,-1.45629
61.93,toyota.prius,2.66,-1.44821
62.04,toyota.prius,2.66,-1.44857
62.14,toyota.prius,2.66,-1.45273
62.24,toyota.prius,2.65,-1.45319
62.34,toyota.prius,2.64,-1.45129
62.44,toyota.prius,2.63,-1.44659
62.54,toyota.prius,2.6,-1.44284
62.64,toyota.prius,2.58,-1.43905
62.74,toyota.prius,2.54,-1.43503
62.85,toyota.prius,2.51,-1.42972
62.95,toyota.prius,2.47,-1.42462
63.05,toyota.prius,2.42,-1.42105
63.15,toyota.prius,2.38,-1.41711
63.25,toyota.prius,2.33,-1.41235
63.35,toyota.prius,2.28,-1.4089
63.45,toyota.prius,2.23,-1.40503
63.56,toyota.prius,2.19,-1.40237
63.66,toyota.prius,2.14,-1.23138
63.76,toyota.prius,2.09,-1.16244
63.86,toyota.prius,2.04,-1.1626
63.96,toyota.prius,1.98,-1.23908
64.06,toyota.prius,1.91,-1.23032
64.16,toyota.prius,1.83,-1.18616
64.26,toyota.prius,1.75,-1.31476
64.37,toyota.prius,1.68,-1.36749
64.47,toyota.prius,1.61,-1.36141
64.57,toyota.prius,1.57,-1.35754
64.67,toyota.prius,1.54,-1.36618
64.77,toyota.prius,1.51,-1.4458
64.87,toyota.prius,1.47,-1.43307
64.97,toyota.prius,1.42,-1.38529
65.08,toyota.prius,1.37,-1.34564
65.18,toyota.prius,1.31,-1.32681
65.28,toyota.prius,1.27,-1.31656
65.38,toyota.prius,1.25,-1.31134
65.48,toyota.prius,1.24,-1.32367
65.58,toyota.prius,1.24,-1.33608
65.68,toyota.prius,1.25,-1.34677
65.78,toyota.prius,1.26,-1.35162
65.89,toyota.prius,1.27,-1.38677
65.99,toyota.prius,1.26,-1.39697
66.09,toyota.prius,1.25,-1.36013
66.19,toyota.prius,1.23,-1.32809
66.29,toyota.prius,1.2,-1.307
66.39,toyota.prius,1.19,-1.43698
66.49,toyota.prius,1.19,-1.53906
66.6,toyota.prius,1.2,-1.55298
66.7,toyota.prius,1.22,-1.54965
66.8,toyota.prius,1.23,-1.37766
66.9,toyota.prius,1.24,-1.30774
67.0,toyota.prius,1.24,-1.37973
67.1,toyota.prius,1.23,-1.37158
67.21,toyota.prius,1.2,-1.32815
67.31,toyota.prius,1.17,-1.30032
67.41,toyota.prius,1.13,-1.28235
67.51,toyota.prius,1.11,-1.27475
67.61,toyota.prius,1.1,-1.27953
67.71,toyota.prius,1.1,-1.28824
67.81,toyota.prius,1.12,-1.30429
67.92,toyota.prius,1.14,-1.31454
