Heading
344.99998569483756
344.99998569483756
344.99998569483756
344.99998569483756
344.99998569483756
344.99998569483756
344.9836205615862
344.9861887127141
344.98831973173515
344.9895491657858
344.9901502224327
344.9904507507562
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9906146752963
344.9905600337829
344.9905600337829
344.9905600337829
344.9905600337829
344.9905600337829
344.9905600337829
344.9905600337829
344.9905600337829
344.9905600337829
344.9905600337829
344.99053271302625
344.99053271302625
344.9905873545396
344.9905873545396
344.9905873545396
344.9905600337829
344.9905600337829
344.9901775431894
344.9888934676254
344.98687173163114
344.98474071261006
344.98312878796594
344.98168078786193
344.97995958019106
344.9773914290631
344.9761346742559
344.97422222128824
344.97263761740084
344.97097105124334
344.9694137681126
344.9675559566583
344.9653976168806
344.9633485601296
344.9619005600255
344.9605891637049
344.96239233364577
344.9603432768948
344.9772001837664
344.97862086311375
344.97504184398866
344.97403097599147
344.9730747495077
344.9709437304866
344.96985090021946
344.9690859190324
344.96864878692554
344.968348258602
344.9682116548186
344.9681570133053
344.96810237179193
344.96804773027856
344.96791112649515
344.96766523968506
344.9673100698482
345.4851203712052
345.575224226736
346.053583355447
347.0743141457704
348.13444146722645
348.33533099109485
348.3346206514212
348.34150548210454
348.3412049537811
348.34084978394424
348.3405492556207
348.3402214065406
348.3364238213621
348.3342381608276
348.33180661348314
348.32994880202887
348.3284188396548
348.31811891438645
348.3057152908537
348.32541355642
348.24030939936165
348.1762695457036
348.1657237336251
348.1667072808656
348.16807331869956
348.16807331869956
348.16741762053925
348.1669531676757
348.1664067525421
348.1658603374085
348.16542320530164
348.1647401863846
348.164111808981
348.7317278497657
349.4614925814466
350.66035470532387
352.4172706051479
354.6568896339951
355.62699506219036
356.0825413590735
356.14330272192996
356.1429475520931
356.14242845771616
356.1420732878793
356.14182740106924
356.1412809859356
356.1410077783688
356.1405979670186
356.14029743869514
356.13988762734493
356.13958709902147
356.4165922510005
356.98352527286823
357.0776726003877
357.0773993928209
357.07704422298406
357.0768529776873
357.2807751055472
357.29123895535565
357.2909384270322
357.302822956188
357.3052271827758
357.3221933726741
357.3328211470227
357.34099005327005
357.40792590713613
357.3940742834994
357.34915895951735
357.33451503393684
357.34342160061453
357.34850326135705
357.3469459782263
357.3469459782263
357.3467274121728
357.3467274121728
357.3465908083894
357.3465908083894
357.3465908083894
357.3466454499028
357.3467274121728
357.3465908083894
357.3466454499028
357.3465908083894
357.84579567444734
357.927457416164
357.9275666991907
357.9278399067575
358.3507652201647
358.4046963938511
358.40480567687786
358.4045597900677
358.4045597900677
358.40480567687786
358.40494228066126
358.40480567687786
358.40494228066126
358.40505156368795
358.40505156368795
358.40505156368795
358.4052974504981
358.40518816747135
358.4056799410916
358.40480567687786
358.39808477073456
358.4055433373082
358.4137942058256
358.4217172252628
358.73948494620845
358.7703027597436
358.76951045779987
359.22016633923727
359.29253902368276
359.29281223124957
359.29281223124957
359.29363185394993
359.29390506151674
359.29390506151674
359.29363185394993
359.29390506151674
358.41824748916446
358.1452311676607
358.1321991667243
358.13135222326724
357.3007192579236
357.0614987124331
357.05649901396066
357.0573732781744
357.05775576876795
357.0581109386048
357.05843878768496
357.0584934291983
357.05882127827846
357.05882127827846
357.0591764481153
357.05936769341207
357.0595042971955
357.0595589387088
357.059968750059
357.0601053538424
357.06035124065255
357.060569806706
356.647616569487
356.59603498087506
356.59608962238843
356.59636282995524
356.596554075252
356.5967179997921
356.59688192433214
356.59688192433214
356.5969912073589
356.5971278111423
356.59729173568235
356.5974010187091
356.5975103017358
356.5976469055192
356.59770154703256
356.59770154703256
356.5978654715726
356.597920113086
356.597920113086
356.59797475459936
356.59802939611274
356.59811135838277
356.59816599989614
356.59816599989614
356.59822064140945
356.59822064140945
356.59822064140945
356.5982752829228
356.5982752829228
356.5982752829228
356.59822064140945
356.5982752829228
356.5982752829228
356.59822064140945
356.59822064140945
356.5982752829228
356.59822064140945
356.59822064140945
356.5982752829228
356.59822064140945
356.5982752829228
356.5982752829228
356.59822064140945
356.32146137624056
355.7292020129304
355.6271863074871
355.62710434521705
355.38438674287147
355.3693876474541
355.3694422889675
355.3694422889675
355.3693876474541
355.3693876474541
355.3693330059408
355.36815821340355
355.37099957209824
355.35438855203677
355.34029104158986
355.33020968237497
355.33444439966036
355.32846115394744
355.3387883999725
355.3401271170498
355.3391435698093
355.3391982113227
355.33922553207935
355.33922553207935
355.33911624905267
355.3391982113227
355.33922553207935
355.3391435698093
355.3391435698093
355.3391435698093
355.3390616075393
355.3390616075393
355.3390616075393
355.33936213586276
355.3410013812636
355.33116590885874
355.3307014559952
355.3307014559952
355.3307014559952
355.3307560975085
355.3307560975085
355.3307560975085
355.3307560975085
355.3307014559952
355.3307014559952
355.678685933829
355.712071898492
355.712071898492
355.712071898492
355.99719131520504
356.0184468639021
356.01839222238874
356.0190205997924
356.01912988281913
356.01967629795274
356.01601531655757
356.21876265188024
356.23012808665914
356.23149412449317
356.4227667420102
356.8110220151904
356.8679311513549
356.8679311513549
356.8662645851975
356.8492437537858
356.83326111112797
356.9566416482951
357.23211683790004
357.271568010546
357.2623335947882
357.27667699204517
357.2631258967319
357.256623556642
357.2540554055141
357.2615686136011
357.2822231056512
357.424673530981
357.5900460711654
357.6103453933786
357.6152631295811
357.62102780924056
357.62160154513083
357.621929394211
357.6229129414515
357.6243882623122
357.62613679073974
358.1384829407607
359.24748709591734
0.4445539345072547
2.0022272665069254
2.5141941275855744
2.933114815705021
3.805806164966846
4.7205742542803
4.889282914987377
4.888882495147285
4.887519872407867
4.883309060784555
4.881382947438611
5.158828219732291
5.7190941231964505
6.519929534512214
7.521908894242976
8.50034117681012
9.603879473083447
10.844042043324539
12.20107598045372
13.513746985150021
14.751067342922743
15.454098714192156
15.49504399071909
15.508371397337077
15.484469150336617
15.499403358956851
15.432474335279895
15.397425219553975
15.397297153507036
15.28891912685186
15.286444890825022
15.288633966454011
15.268715427286962
15.275134097559482
15.283453267968557
15.270518597227845
15.276182531597078
15.319390308286579
15.384505916738895
15.429549306767838
15.431589825782378
15.428649429344688
15.426725023546037
15.425929306507731
15.425633900826128
15.424566683768314
15.424156872418113
15.423707787480184
15.423424334629628
15.423449947839016
15.423873419567556
15.424375438471552
15.425003815875193
15.425620240447788
14.97889001023581
14.03528998488844
13.039474017109969
11.741332532325577
11.351819650564444
11.001203842352886
10.314979005309937
9.949060158262967
9.896541979961091
9.898369909337717
9.898251234800888
9.899741069813597
9.893561456162027
10.012842172279838
9.960162630758822
9.953862635023132
9.962630890370136
9.954988762462538
9.943682238065227
9.939073567922762
9.940221039703323
9.940102365166494
9.939943563268292
9.939765978349872
9.93962766701918
9.939508992482349
9.939350190584147
9.940003327423529
9.224134615609078
7.44436831791676
4.759134087239607
1.302511525192731
359.48643443384105
358.75306336227845
357.3012929938139
356.8428506967227
356.83716797933323
356.83722262084655
357.37161662150834
358.52955225187895
358.83032646216964
358.83133733016683
358.83114608487006
358.83133733016683
358.83114608487006
358.83133733016683
358.8315012547069
358.83133733016683
358.8315012547069
358.8315012547069
358.83133733016683
359.3133027987596
359.3954289933398
359.39575684242
359.3954289933398
359.3954289933398
359.3954289933398
359.3954289933398
359.3954289933398
359.3947732951795
359.3951011442597
359.3947732951795
359.3947732951795
359.3951011442597
359.3951011442597
359.3951011442597
359.39447276685604
359.3947732951795
359.3951011442597
359.3954289933398
359.3947732951795
359.3947732951795
359.3951011442597
359.3947732951795
359.3951011442597
359.3951011442597
359.39447276685604
359.39187729497144
359.39966371062525
359.3983523143046
359.3973687670641
359.39868016338477
359.39868016338477
359.3983523143046
359.3990080124649
359.3980244652244
359.3980244652244
359.3983523143046
359.3983523143046
359.39868016338477
359.3976966161443
359.3980244652244
359.3976966161443
359.3976966161443
359.3976966161443
359.3973687670641
359.3976966161443
359.3976966161443
359.3973687670641
359.3976966161443
359.3973687670641
359.39704091798393
359.39704091798393
359.3973687670641
359.3973687670641
359.39704091798393
359.39704091798393
359.39674038966047
359.39704091798393
359.3964125405803
359.3964125405803
359.39674038966047
359.39575684242
359.39608469150016
359.3964125405803
359.39575684242
359.39575684242
359.39575684242
359.39575684242
359.3954289933398
359.3964125405803
359.39674038966047
359.39999155970537
359.4048819751511
359.4195259007316
359.43630084533316
359.44752967632866
359.4485678650825
359.4485678650825
359.44892303491935
359.44892303491935
0.04423465961263638
0.178041140372334
0.17913678542452602
0.716005155515293
1.8779481325771352
2.180859978634619
2.656012546973723
2.727351951863802
2.7274238822934986
2.727567316266069
2.727495599279784
2.727495599279784
2.361486038782899
2.3237212825316638
2.3236369723840964
2.3235528756799404
2.3236369723840964
2.0345165589213376
2.012658886360239
2.012658886360239
2.0124644394123052
2.0123671092166324
2.0127562165559114
2.010615806024759
1.988102008416516
1.990954679612054
2.0021295094244294
2.007108717329369
2.0072060475250417
2.007108717329369
2.007108717329369
2.0072060475250417
2.0072060475250417
2.0070111736902847
2.007108717329369
2.0070111736902847
2.0070111736902847
2.0069136300512005
2.0070111736902847
2.0068160864121163
2.0068160864121163
2.0068160864121163
2.0066209991339474
2.0066209991339474
1.1083581686715351
0.8120472201991926
0.8047857152552641
0.8008859974043042
0.7715171444686014
0.7311491256482393
0.6971739504475977
0.6824231430787502
0.6821363284944625
0.6818494071884691
0.6821363284944625
0.6821363284944625
0.6821363284944625
0.6821363284944625
0.6821363284944625
0.6821363284944625
0.6824231430787502
0.18662631463306978
0.10835236008493689
0.1065311808562029
0.10835236008493689
0.10835236008493689
0.10835236008493689
0.10835236008493689
0.1065311808562029
0.10835236008493689
0.1065311808562029
0.1065311808562029
0.10835236008493689
0.1065311808562029
0.1065311808562029
0.10835236008493689
0.1065311808562029
0.10835236008493689
359.5437260605991
359.4181871836543
359.4171763156571
359.416848466577
358.69241128244875
358.5013299102285
358.4984612307771
358.4983246269937
358.4983246269937
358.4983246269937
358.49821534396693
358.4983246269937
358.4985978345605
358.49821534396693
358.49807874018353
358.49807874018353
358.49821534396693
358.4985978345605
358.4984612307771
358.4985978345605
358.4985978345605
358.4985978345605
358.4985978345605
358.4987344383439
358.4987344383439
358.4987344383439
358.4988437213706
358.4988437213706
358.4988437213706
358.4988437213706
358.4987344383439
358.4987344383439
358.4987344383439
358.4987344383439
358.4987344383439
358.4988437213706
358.4988437213706
358.4988437213706
358.4988437213706
358.4988437213706
358.498980325154
358.4988437213706
358.498980325154
358.498980325154
358.498980325154
358.498980325154
358.498980325154
358.4988437213706
358.498980325154
358.4988437213706
358.4988437213706
358.498980325154
358.498980325154
358.498980325154
358.4988437213706
358.4988437213706
358.498980325154
358.4991169289374
358.498980325154
358.498980325154
358.498980325154
358.4991169289374
358.4991169289374
358.4991169289374
358.498980325154
358.498980325154
358.498980325154
358.4991169289374
358.498980325154
358.498980325154
358.4991169289374
358.498980325154
358.498980325154
358.498980325154
358.4991169289374
358.498980325154
358.4991169289374
358.498980325154
358.4992535327208
358.4991169289374
358.4991169289374
358.498980325154
358.4991169289374
358.498980325154
358.498980325154
358.4991169289374
358.498980325154
358.498980325154
358.498980325154
358.4991169289374
358.498980325154
358.4991169289374
358.4991169289374
358.498980325154
358.4991169289374
358.4991169289374
358.4991169289374
358.4991169289374
358.498980325154
358.4991169289374
358.4991169289374
358.4991169289374
358.4992535327208
358.4992535327208
358.4992535327208
358.498980325154
358.498980325154
358.4992535327208
358.4991169289374
358.4992535327208
358.4992535327208
358.4991169289374
358.498980325154
358.4991169289374
358.4991169289374
358.4991169289374
358.4992535327208
358.4992535327208
358.4992535327208
358.4992535327208
358.4991169289374
358.4991169289374
358.4991169289374
358.4991169289374
358.4991169289374
