Latitude,Longitude,Elevation
41.701561106968484,-87.99180395739545,233.41696166992188
41.701561106968484,-87.99180395739545,233.3031463623047
41.701561106968484,-87.99180395739545,233.1922149658203
41.701561106968484,-87.99180395739545,233.07952880859375
41.701561106968484,-87.99180395739545,232.97015380859375
41.701561106968484,-87.99180395739545,232.85633850097656
41.701561106968484,-87.99180395739545,232.7430877685547
41.701561106968484,-87.99180395739545,232.62869262695312
41.701561106968484,-87.99180395739545,232.509521484375
41.701561106968484,-87.99180395739545,232.38827514648438
41.701561106968484,-87.99180395739545,232.26318359375
41.701561106968484,-87.99180395739545,231.4730682373047
41.701561123419395,-87.99180395824467,231.04547119140625
41.701561064196085,-87.99180419189527,231.01292419433594
41.70156106584122,-87.99180417553055,231.0370330810547
41.70156108338884,-87.99180410612392,231.05213928222656
41.701561097646305,-87.9918040562953,231.0608673095703
41.70156110587175,-87.99180402622827,231.065673828125
41.701561110807035,-87.99180400772902,231.06825256347656
41.70156111409722,-87.99180399701048,231.06956481933594
41.701561115742294,-87.99180398998719,231.07020568847656
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111683903,-87.99180398585584,231.07049560546875
41.70156111793577,-87.99180398369836,231.070068359375
41.70156111793577,-87.99180398225238,231.0701446533203
41.701561118484136,-87.99180398142612,231.07041931152344
41.701561118484136,-87.99180398101298,231.0706024169922
41.701561118484136,-87.99180398087528,231.0706787109375
41.701561118484136,-87.99180398071461,231.07069396972656
41.701561118484136,-87.99180398071461,231.07069396972656
41.701561118484136,-87.99180398071461,231.07080078125
