Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(rad)
13.67,vehicle.lincoln.mkz2017,1.03,1.33478
13.77,vehicle.lincoln.mkz2017,1.13,1.33623
13.87,vehicle.lincoln.mkz2017,1.23,1.33623
13.98,vehicle.lincoln.mkz2017,1.31,1.33623
14.08,vehicle.lincoln.mkz2017,1.39,1.33789
14.18,vehicle.lincoln.mkz2017,1.46,1.33789
14.28,vehicle.lincoln.mkz2017,1.54,1.34097
14.38,vehicle.lincoln.mkz2017,1.61,1.34097
14.48,vehicle.lincoln.mkz2017,1.67,1.34097
14.58,vehicle.lincoln.mkz2017,1.65,1.34097
14.68,vehicle.lincoln.mkz2017,1.71,1.34373
14.79,vehicle.lincoln.mkz2017,1.66,1.34373
14.89,vehicle.lincoln.mkz2017,1.61,1.34373
14.99,vehicle.lincoln.mkz2017,1.72,1.2557
15.09,vehicle.lincoln.mkz2017,1.81,1.2557
15.19,vehicle.lincoln.mkz2017,1.92,1.15781
15.29,vehicle.lincoln.mkz2017,2.03,1.15781
15.39,vehicle.lincoln.mkz2017,2.22,1.05419
15.5,vehicle.lincoln.mkz2017,2.24,1.05419
15.6,vehicle.lincoln.mkz2017,2.27,1.05419
15.7,vehicle.lincoln.mkz2017,2.19,1.05419
15.8,vehicle.lincoln.mkz2017,2.22,0.94067
15.9,vehicle.lincoln.mkz2017,2.16,0.94067
16.0,vehicle.lincoln.mkz2017,2.1,0.94067
16.1,vehicle.lincoln.mkz2017,2.16,0.81496
16.2,vehicle.lincoln.mkz2017,2.21,0.81496
16.31,vehicle.lincoln.mkz2017,2.27,0.69298
16.41,vehicle.lincoln.mkz2017,2.32,0.69298
16.51,vehicle.lincoln.mkz2017,2.37,0.69298
16.61,vehicle.lincoln.mkz2017,2.4,0.60987
16.71,vehicle.lincoln.mkz2017,2.42,0.60987
16.81,vehicle.lincoln.mkz2017,2.42,0.58367
16.91,vehicle.lincoln.mkz2017,2.43,0.58367
17.01,vehicle.lincoln.mkz2017,2.44,0.58367
17.12,vehicle.lincoln.mkz2017,2.47,0.61438
17.22,vehicle.lincoln.mkz2017,2.5,0.61438
17.32,vehicle.lincoln.mkz2017,2.52,0.63893
17.42,vehicle.lincoln.mkz2017,2.54,0.63893
17.52,vehicle.lincoln.mkz2017,2.56,0.63893
17.62,vehicle.lincoln.mkz2017,2.57,0.66704
17.72,vehicle.lincoln.mkz2017,2.57,0.66704
17.83,vehicle.lincoln.mkz2017,2.48,0.66704
17.93,vehicle.lincoln.mkz2017,2.49,0.69048
18.03,vehicle.lincoln.mkz2017,2.5,0.69048
18.13,vehicle.lincoln.mkz2017,2.4,0.69048
18.23,vehicle.lincoln.mkz2017,2.47,0.84587
18.33,vehicle.lincoln.mkz2017,2.54,0.84587
18.43,vehicle.lincoln.mkz2017,2.51,0.84587
18.53,vehicle.lincoln.mkz2017,2.58,0.92352
18.64,vehicle.lincoln.mkz2017,2.64,0.92352
18.74,vehicle.lincoln.mkz2017,2.67,1.02207
18.84,vehicle.lincoln.mkz2017,2.69,1.02207
18.94,vehicle.lincoln.mkz2017,2.71,1.02207
19.04,vehicle.lincoln.mkz2017,2.64,1.02207
19.14,vehicle.lincoln.mkz2017,2.66,1.09337
19.24,vehicle.lincoln.mkz2017,2.55,1.09337
19.34,vehicle.lincoln.mkz2017,2.6,1.2085
19.44,vehicle.lincoln.mkz2017,2.64,1.2085
19.55,vehicle.lincoln.mkz2017,2.79,1.29518
19.65,vehicle.lincoln.mkz2017,2.84,1.29518
19.75,vehicle.lincoln.mkz2017,2.89,1.29518
19.85,vehicle.lincoln.mkz2017,2.89,1.24281
19.95,vehicle.lincoln.mkz2017,2.89,1.24281
20.05,vehicle.lincoln.mkz2017,2.89,1.19499
20.15,vehicle.lincoln.mkz2017,2.89,1.19499
20.26,vehicle.lincoln.mkz2017,2.88,1.19499
20.36,vehicle.lincoln.mkz2017,2.94,1.12105
20.46,vehicle.lincoln.mkz2017,2.98,1.12105
20.56,vehicle.lincoln.mkz2017,2.92,1.12105
20.66,vehicle.lincoln.mkz2017,2.96,1.07948
20.76,vehicle.lincoln.mkz2017,2.99,1.07948
20.86,vehicle.lincoln.mkz2017,2.97,1.02876
20.96,vehicle.lincoln.mkz2017,2.95,1.02876
21.07,vehicle.lincoln.mkz2017,2.93,1.02876
21.17,vehicle.lincoln.mkz2017,2.82,1.02876
21.27,vehicle.lincoln.mkz2017,2.85,1.02579
21.37,vehicle.lincoln.mkz2017,2.77,1.02579
21.47,vehicle.lincoln.mkz2017,2.84,1.10074
21.57,vehicle.lincoln.mkz2017,2.9,1.10074
21.67,vehicle.lincoln.mkz2017,2.96,1.10074
21.77,vehicle.lincoln.mkz2017,3.01,1.17264
21.87,vehicle.lincoln.mkz2017,3.06,1.17264
21.98,vehicle.lincoln.mkz2017,3.09,1.23971
22.08,vehicle.lincoln.mkz2017,3.12,1.23971
22.18,vehicle.lincoln.mkz2017,3.14,1.23971
22.28,vehicle.lincoln.mkz2017,3.03,1.23971
22.38,vehicle.lincoln.mkz2017,3.03,1.29117
22.48,vehicle.lincoln.mkz2017,2.9,1.29117
22.58,vehicle.lincoln.mkz2017,2.96,1.32776
22.69,vehicle.lincoln.mkz2017,3.01,1.32776
22.79,vehicle.lincoln.mkz2017,3.18,1.30236
22.89,vehicle.lincoln.mkz2017,3.24,1.30236
22.99,vehicle.lincoln.mkz2017,3.29,1.30236
23.09,vehicle.lincoln.mkz2017,3.23,1.28585
23.19,vehicle.lincoln.mkz2017,3.18,1.28585
23.29,vehicle.lincoln.mkz2017,3.01,1.28585
23.39,vehicle.lincoln.mkz2017,2.86,1.28585
23.5,vehicle.lincoln.mkz2017,2.86,1.25467
23.6,vehicle.lincoln.mkz2017,2.79,1.25467
23.7,vehicle.lincoln.mkz2017,2.89,1.21762
23.8,vehicle.lincoln.mkz2017,2.98,1.21762
23.9,vehicle.lincoln.mkz2017,3.18,1.19067
24.0,vehicle.lincoln.mkz2017,3.23,1.19067
24.1,vehicle.lincoln.mkz2017,3.28,1.19067
24.21,vehicle.lincoln.mkz2017,3.28,1.17024
24.31,vehicle.lincoln.mkz2017,3.28,1.17024
24.41,vehicle.lincoln.mkz2017,3.15,1.17024
24.51,vehicle.lincoln.mkz2017,3.04,1.17024
24.61,vehicle.lincoln.mkz2017,3.06,1.16695
24.71,vehicle.lincoln.mkz2017,2.95,1.16695
24.81,vehicle.lincoln.mkz2017,3.03,1.05138
24.91,vehicle.lincoln.mkz2017,3.23,0.96127
25.02,vehicle.lincoln.mkz2017,3.41,0.96127
25.12,vehicle.lincoln.mkz2017,3.45,0.96127
25.22,vehicle.lincoln.mkz2017,3.62,0.87654
25.32,vehicle.lincoln.mkz2017,3.6,0.87654
25.42,vehicle.lincoln.mkz2017,3.45,0.87654
25.52,vehicle.lincoln.mkz2017,3.32,0.87654
25.62,vehicle.lincoln.mkz2017,3.33,0.78379
25.72,vehicle.lincoln.mkz2017,3.21,0.78379
25.83,vehicle.lincoln.mkz2017,3.28,0.67814
25.93,vehicle.lincoln.mkz2017,3.34,0.67814
26.03,vehicle.lincoln.mkz2017,3.53,0.67814
26.13,vehicle.lincoln.mkz2017,3.58,0.67814
26.23,vehicle.lincoln.mkz2017,3.62,0.67814
26.33,vehicle.lincoln.mkz2017,3.59,0.63545
26.43,vehicle.lincoln.mkz2017,3.55,0.63545
26.53,vehicle.lincoln.mkz2017,3.39,0.63545
26.64,vehicle.lincoln.mkz2017,3.39,0.34668
26.74,vehicle.lincoln.mkz2017,3.4,0.34668
26.84,vehicle.lincoln.mkz2017,3.3,0.34668
26.94,vehicle.lincoln.mkz2017,3.39,0.014
27.04,vehicle.lincoln.mkz2017,3.47,0.014
27.14,vehicle.lincoln.mkz2017,3.39,0.014
27.24,vehicle.lincoln.mkz2017,3.42,-0.17291
27.34,vehicle.lincoln.mkz2017,3.45,-0.17291
27.45,vehicle.lincoln.mkz2017,3.45,-0.45898
27.55,vehicle.lincoln.mkz2017,3.45,-0.45898
27.65,vehicle.lincoln.mkz2017,3.44,-0.45898
27.75,vehicle.lincoln.mkz2017,3.34,-0.45898
27.85,vehicle.lincoln.mkz2017,3.38,-0.6684
27.95,vehicle.lincoln.mkz2017,3.26,-0.6684
28.05,vehicle.lincoln.mkz2017,3.32,-0.66837
28.16,vehicle.lincoln.mkz2017,3.37,-0.66837
28.26,vehicle.lincoln.mkz2017,3.43,-0.66837
28.36,vehicle.lincoln.mkz2017,3.46,-0.66837
28.46,vehicle.lincoln.mkz2017,3.5,-0.66837
28.56,vehicle.lincoln.mkz2017,3.49,-0.66837
28.66,vehicle.lincoln.mkz2017,3.49,-0.66837
28.76,vehicle.lincoln.mkz2017,3.48,-0.66837
28.86,vehicle.lincoln.mkz2017,3.49,-0.66837
28.97,vehicle.lincoln.mkz2017,3.5,-0.66837
29.07,vehicle.lincoln.mkz2017,3.55,-0.66837
29.17,vehicle.lincoln.mkz2017,3.59,-0.66837
29.27,vehicle.lincoln.mkz2017,3.63,-0.66837
29.37,vehicle.lincoln.mkz2017,3.66,-0.60309
29.47,vehicle.lincoln.mkz2017,3.7,-0.60309
29.57,vehicle.lincoln.mkz2017,3.68,-0.52731
29.67,vehicle.lincoln.mkz2017,3.66,-0.52731
29.78,vehicle.lincoln.mkz2017,3.64,-0.52731
29.88,vehicle.lincoln.mkz2017,3.49,-0.52731
29.98,vehicle.lincoln.mkz2017,3.48,-0.44623
30.08,vehicle.lincoln.mkz2017,3.34,-0.44623
30.18,vehicle.lincoln.mkz2017,3.38,-0.35068
30.28,vehicle.lincoln.mkz2017,3.41,-0.35068
30.38,vehicle.lincoln.mkz2017,3.43,-0.35068
30.48,vehicle.lincoln.mkz2017,3.48,-0.25518
30.59,vehicle.lincoln.mkz2017,3.52,-0.25518
30.69,vehicle.lincoln.mkz2017,3.53,-0.20572
30.79,vehicle.lincoln.mkz2017,3.54,-0.20572
30.89,vehicle.lincoln.mkz2017,3.55,-0.20572
30.99,vehicle.lincoln.mkz2017,3.4,-0.20572
31.09,vehicle.lincoln.mkz2017,3.4,-0.20572
31.19,vehicle.lincoln.mkz2017,3.28,-0.20572
31.29,vehicle.lincoln.mkz2017,3.16,-0.20572
31.4,vehicle.lincoln.mkz2017,3.26,-0.20572
31.5,vehicle.lincoln.mkz2017,3.35,-0.20572
31.6,vehicle.lincoln.mkz2017,3.43,-0.20572
31.7,vehicle.lincoln.mkz2017,3.5,-0.20572
31.8,vehicle.lincoln.mkz2017,3.64,-0.20572
31.9,vehicle.lincoln.mkz2017,3.57,-0.20572
32.0,vehicle.lincoln.mkz2017,3.51,-0.20572
32.11,vehicle.lincoln.mkz2017,3.32,-0.20572
32.21,vehicle.lincoln.mkz2017,3.3,-0.20572
32.31,vehicle.lincoln.mkz2017,3.21,-0.20572
32.41,vehicle.lincoln.mkz2017,3.13,-0.20572
32.51,vehicle.lincoln.mkz2017,3.22,-0.22747
32.61,vehicle.lincoln.mkz2017,3.32,-0.22747
32.71,vehicle.lincoln.mkz2017,3.35,-0.90823
32.81,vehicle.lincoln.mkz2017,3.39,-0.90823
32.92,vehicle.lincoln.mkz2017,3.55,-1.73819
33.02,vehicle.lincoln.mkz2017,3.52,-1.73819
33.12,vehicle.lincoln.mkz2017,3.49,-1.73819
33.22,vehicle.lincoln.mkz2017,3.51,-2.6958
33.32,vehicle.lincoln.mkz2017,3.52,-2.6958
33.42,vehicle.lincoln.mkz2017,3.41,-2.6958
33.52,vehicle.lincoln.mkz2017,3.46,-3.71514
33.63,vehicle.lincoln.mkz2017,3.51,-3.71514
33.73,vehicle.lincoln.mkz2017,3.56,-4.70514
33.83,vehicle.lincoln.mkz2017,3.61,-4.70514
33.93,vehicle.lincoln.mkz2017,3.66,-4.70514
34.03,vehicle.lincoln.mkz2017,3.66,-4.92413
34.13,vehicle.lincoln.mkz2017,3.66,-4.92413
34.23,vehicle.lincoln.mkz2017,3.51,-4.92413
34.33,vehicle.lincoln.mkz2017,3.47,-4.92413
34.43,vehicle.lincoln.mkz2017,3.44,-4.92413
34.54,vehicle.lincoln.mkz2017,3.28,-4.92413
34.64,vehicle.lincoln.mkz2017,3.32,-4.92413
34.74,vehicle.lincoln.mkz2017,3.36,-4.92413
34.84,vehicle.lincoln.mkz2017,3.39,-4.92413
34.94,vehicle.lincoln.mkz2017,3.42,-4.92413
35.04,vehicle.lincoln.mkz2017,3.45,-4.92413
35.14,vehicle.lincoln.mkz2017,3.44,-4.92413
35.24,vehicle.lincoln.mkz2017,3.43,-4.92413
35.35,vehicle.lincoln.mkz2017,3.4,-4.92413
35.45,vehicle.lincoln.mkz2017,3.38,-4.92413
35.55,vehicle.lincoln.mkz2017,3.35,-4.92413
35.65,vehicle.lincoln.mkz2017,3.38,-4.92413
35.75,vehicle.lincoln.mkz2017,3.4,-4.92413
35.85,vehicle.lincoln.mkz2017,3.49,-4.92413
35.95,vehicle.lincoln.mkz2017,3.58,-4.92413
36.05,vehicle.lincoln.mkz2017,3.67,-4.92413
36.16,vehicle.lincoln.mkz2017,3.68,-4.92413
36.26,vehicle.lincoln.mkz2017,3.69,-4.92413
36.36,vehicle.lincoln.mkz2017,3.55,-4.92413
36.46,vehicle.lincoln.mkz2017,3.44,-4.92413
36.56,vehicle.lincoln.mkz2017,3.34,-4.92413
36.66,vehicle.lincoln.mkz2017,3.12,-4.92413
36.76,vehicle.lincoln.mkz2017,3.19,-4.92413
36.86,vehicle.lincoln.mkz2017,3.26,-4.92413
36.97,vehicle.lincoln.mkz2017,3.41,-4.92413
37.07,vehicle.lincoln.mkz2017,3.55,-4.92413
37.17,vehicle.lincoln.mkz2017,3.69,-4.92413
37.27,vehicle.lincoln.mkz2017,3.64,-4.92413
37.37,vehicle.lincoln.mkz2017,3.6,-4.92413
37.47,vehicle.lincoln.mkz2017,3.45,-4.92413
37.57,vehicle.lincoln.mkz2017,3.45,-4.92413
37.67,vehicle.lincoln.mkz2017,3.44,-4.92413
37.78,vehicle.lincoln.mkz2017,3.32,-4.92413
37.88,vehicle.lincoln.mkz2017,3.4,-4.92413
37.98,vehicle.lincoln.mkz2017,3.46,-4.92413
38.08,vehicle.lincoln.mkz2017,3.39,-4.92413
38.18,vehicle.lincoln.mkz2017,3.44,-4.92413
38.28,vehicle.lincoln.mkz2017,3.48,-4.92413
38.38,vehicle.lincoln.mkz2017,3.46,-4.92413
38.48,vehicle.lincoln.mkz2017,3.45,-4.92413
38.59,vehicle.lincoln.mkz2017,3.43,-4.92413
38.69,vehicle.lincoln.mkz2017,3.3,-4.92413
38.79,vehicle.lincoln.mkz2017,3.32,-4.92413
38.89,vehicle.lincoln.mkz2017,3.2,-4.92413
38.99,vehicle.lincoln.mkz2017,3.26,-4.92413
39.09,vehicle.lincoln.mkz2017,3.31,-4.92413
39.19,vehicle.lincoln.mkz2017,3.36,-4.92413
39.3,vehicle.lincoln.mkz2017,3.4,-4.92413
39.4,vehicle.lincoln.mkz2017,3.55,-4.63736
39.5,vehicle.lincoln.mkz2017,3.53,-4.63736
39.6,vehicle.lincoln.mkz2017,3.51,-4.63736
39.7,vehicle.lincoln.mkz2017,3.49,-4.63736
39.8,vehicle.lincoln.mkz2017,3.44,-4.39651
39.9,vehicle.lincoln.mkz2017,3.28,-4.39651
40.0,vehicle.lincoln.mkz2017,3.29,-4.01675
40.11,vehicle.lincoln.mkz2017,3.3,-4.01675
40.21,vehicle.lincoln.mkz2017,3.3,-4.01675
40.31,vehicle.lincoln.mkz2017,3.33,-3.6502
40.41,vehicle.lincoln.mkz2017,3.36,-3.6502
40.51,vehicle.lincoln.mkz2017,3.37,-3.30667
40.61,vehicle.lincoln.mkz2017,3.37,-3.30667
40.71,vehicle.lincoln.mkz2017,3.38,-3.30667
40.81,vehicle.lincoln.mkz2017,3.27,-3.30667
40.92,vehicle.lincoln.mkz2017,3.28,-2.93924
41.02,vehicle.lincoln.mkz2017,3.15,-2.93924
41.12,vehicle.lincoln.mkz2017,3.03,-2.93924
41.22,vehicle.lincoln.mkz2017,3.07,-2.56543
41.32,vehicle.lincoln.mkz2017,3.1,-2.56543
41.42,vehicle.lincoln.mkz2017,3.13,-2.56543
41.52,vehicle.lincoln.mkz2017,3.17,-2.56543
41.62,vehicle.lincoln.mkz2017,3.3,-2.56543
41.73,vehicle.lincoln.mkz2017,3.27,-2.56543
41.83,vehicle.lincoln.mkz2017,3.25,-2.56543
41.93,vehicle.lincoln.mkz2017,3.1,-2.56543
42.03,vehicle.lincoln.mkz2017,3.1,-2.56543
42.13,vehicle.lincoln.mkz2017,3.0,-2.56543
42.23,vehicle.lincoln.mkz2017,2.9,-2.56543
42.33,vehicle.lincoln.mkz2017,2.93,-2.56543
42.43,vehicle.lincoln.mkz2017,2.95,-2.56543
42.54,vehicle.lincoln.mkz2017,2.99,-2.56543
42.64,vehicle.lincoln.mkz2017,3.03,-2.56543
42.74,vehicle.lincoln.mkz2017,3.16,-2.56543
42.84,vehicle.lincoln.mkz2017,3.16,-2.56543
42.94,vehicle.lincoln.mkz2017,3.17,-2.56543
43.04,vehicle.lincoln.mkz2017,3.16,-2.56543
43.14,vehicle.lincoln.mkz2017,3.14,-2.56543
43.24,vehicle.lincoln.mkz2017,3.19,-2.56543
43.35,vehicle.lincoln.mkz2017,3.23,-2.56543
43.45,vehicle.lincoln.mkz2017,3.27,-2.56543
43.55,vehicle.lincoln.mkz2017,3.29,-2.56543
43.65,vehicle.lincoln.mkz2017,3.3,-2.56543
43.75,vehicle.lincoln.mkz2017,3.28,-2.56543
43.85,vehicle.lincoln.mkz2017,3.25,-2.56543
43.95,vehicle.lincoln.mkz2017,3.23,-2.56543
44.05,vehicle.lincoln.mkz2017,3.1,-2.56543
44.16,vehicle.lincoln.mkz2017,3.1,-2.56543
44.26,vehicle.lincoln.mkz2017,2.98,-2.56543
44.36,vehicle.lincoln.mkz2017,2.88,-2.56543
44.46,vehicle.lincoln.mkz2017,2.9,-2.56543
44.56,vehicle.lincoln.mkz2017,2.92,-2.56543
44.66,vehicle.lincoln.mkz2017,2.93,-2.56543
44.76,vehicle.lincoln.mkz2017,2.93,-2.56543
44.86,vehicle.lincoln.mkz2017,2.94,-2.56543
44.97,vehicle.lincoln.mkz2017,2.94,-2.56543
45.07,vehicle.lincoln.mkz2017,2.94,-2.56543
45.17,vehicle.lincoln.mkz2017,2.83,-2.56543
45.27,vehicle.lincoln.mkz2017,2.82,-2.56543
45.37,vehicle.lincoln.mkz2017,2.82,-2.56543
45.47,vehicle.lincoln.mkz2017,2.7,-2.56543
45.57,vehicle.lincoln.mkz2017,2.77,-2.56543
45.67,vehicle.lincoln.mkz2017,2.84,-2.56543
45.78,vehicle.lincoln.mkz2017,2.93,-2.56543
45.88,vehicle.lincoln.mkz2017,3.01,-2.56543
45.98,vehicle.lincoln.mkz2017,3.19,-2.56543
46.08,vehicle.lincoln.mkz2017,3.18,-2.56543
46.18,vehicle.lincoln.mkz2017,3.16,-2.56543
46.28,vehicle.lincoln.mkz2017,3.03,-2.56543
46.38,vehicle.lincoln.mkz2017,2.99,-2.56543
46.49,vehicle.lincoln.mkz2017,2.85,-2.56543
46.59,vehicle.lincoln.mkz2017,2.72,-2.56543
46.69,vehicle.lincoln.mkz2017,2.77,-2.56543
46.79,vehicle.lincoln.mkz2017,2.82,-2.56543
46.89,vehicle.lincoln.mkz2017,2.87,-2.56543
46.99,vehicle.lincoln.mkz2017,2.91,-2.56543
47.09,vehicle.lincoln.mkz2017,2.95,-2.56543
47.19,vehicle.lincoln.mkz2017,2.92,-2.56543
47.3,vehicle.lincoln.mkz2017,2.9,-2.56543
47.4,vehicle.lincoln.mkz2017,2.8,-2.56543
47.5,vehicle.lincoln.mkz2017,2.82,-2.56543
47.6,vehicle.lincoln.mkz2017,2.83,-2.56543
47.7,vehicle.lincoln.mkz2017,2.74,-2.56543
47.8,vehicle.lincoln.mkz2017,2.8,-2.56543
