Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
0.0,toyota.prius,0.0,1.56891
0.1,toyota.prius,0.0,1.56891
0.2,toyota.prius,0.0,1.56891
0.3,toyota.prius,0.0,1.56891
0.4,toyota.prius,0.0,1.56891
0.51,toyota.prius,0.0,1.56891
0.61,toyota.prius,0.0,1.56891
0.71,toyota.prius,0.0,1.56891
0.81,toyota.prius,0.0,1.56891
0.91,toyota.prius,0.0,1.56891
1.01,toyota.prius,0.0,1.56891
1.12,toyota.prius,0.0,1.56891
1.22,toyota.prius,0.0,1.56891
1.32,toyota.prius,0.0,1.56891
1.42,toyota.prius,0.0,1.56891
1.52,toyota.prius,0.0,1.56891
1.62,toyota.prius,0.0,1.56891
1.72,toyota.prius,0.0,1.56891
1.83,toyota.prius,0.0,1.56891
1.93,toyota.prius,0.0,1.56891
2.03,toyota.prius,0.0,1.56891
2.13,toyota.prius,0.0,1.56891
2.23,toyota.prius,0.0,1.56891
2.33,toyota.prius,0.0,1.56891
2.43,toyota.prius,0.0,1.5665
2.54,toyota.prius,0.0,1.56605
2.64,toyota.prius,0.0,1.56585
2.74,toyota.prius,0.0,1.56585
2.84,toyota.prius,0.0,1.56595
2.94,toyota.prius,0.0,1.56595
3.04,toyota.prius,0.0,1.56581
3.14,toyota.prius,0.0,1.56579
3.24,toyota.prius,0.0,1.56579
3.34,toyota.prius,0.0,1.56579
3.45,toyota.prius,0.0,1.56579
3.55,toyota.prius,0.0,1.56579
3.65,toyota.prius,0.0,1.56596
3.75,toyota.prius,0.0,1.56596
3.85,toyota.prius,0.0,1.56596
3.95,toyota.prius,0.0,1.56596
4.05,toyota.prius,0.0,1.56596
4.16,toyota.prius,0.0,1.56596
4.26,toyota.prius,0.0,1.56596
4.36,toyota.prius,0.0,1.56596
4.46,toyota.prius,0.0,1.56596
4.56,toyota.prius,0.0,1.56596
4.66,toyota.prius,0.0,1.56596
4.76,toyota.prius,0.0,1.56596
4.87,toyota.prius,0.0,1.56596
4.97,toyota.prius,0.0,1.56596
5.07,toyota.prius,0.0,1.56596
5.17,toyota.prius,0.0,1.56596
5.27,toyota.prius,0.0,1.56596
5.37,toyota.prius,0.0,1.56596
5.47,toyota.prius,0.0,1.56596
5.57,toyota.prius,0.0,1.56596
5.67,toyota.prius,0.0,1.56596
5.78,toyota.prius,0.0,1.56596
5.88,toyota.prius,0.0,1.56596
5.98,toyota.prius,0.0,1.56596
6.08,toyota.prius,0.0,1.56596
6.18,toyota.prius,0.0,1.56596
6.28,toyota.prius,0.0,1.56596
6.38,toyota.prius,0.0,1.56596
6.48,toyota.prius,0.0,1.56596
6.59,toyota.prius,0.0,1.56596
