Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
8.8,chevy.bolt.2017,3.26,0.75135
8.9,chevy.bolt.2017,3.31,0.75135
9.0,chevy.bolt.2017,3.4,0.6897
9.1,chevy.bolt.2017,3.49,0.65375
9.21,chevy.bolt.2017,3.58,0.61576
9.31,chevy.bolt.2017,3.6,0.57999
9.41,chevy.bolt.2017,3.68,0.54767
9.51,chevy.bolt.2017,3.7,0.5094
9.62,chevy.bolt.2017,3.66,0.5094
9.72,chevy.bolt.2017,3.62,0.4665
9.82,chevy.bolt.2017,3.59,0.42711
9.92,chevy.bolt.2017,3.56,0.38605
10.03,chevy.bolt.2017,3.59,0.30684
10.13,chevy.bolt.2017,3.69,0.26586
10.23,chevy.bolt.2017,3.72,0.26586
10.33,chevy.bolt.2017,3.81,0.18492
10.43,chevy.bolt.2017,3.9,0.14119
10.54,chevy.bolt.2017,3.86,0.14119
10.64,chevy.bolt.2017,3.88,0.05755
10.74,chevy.bolt.2017,3.95,0.02121
10.84,chevy.bolt.2017,3.95,-0.01415
10.95,chevy.bolt.2017,3.95,-0.06785
11.05,chevy.bolt.2017,4.0,-0.09878
11.15,chevy.bolt.2017,4.0,-0.15052
11.25,chevy.bolt.2017,3.99,-0.18169
11.35,chevy.bolt.2017,4.0,-0.22903
11.46,chevy.bolt.2017,3.93,-0.22903
11.56,chevy.bolt.2017,3.95,-0.30742
11.66,chevy.bolt.2017,3.95,-0.34786
11.76,chevy.bolt.2017,3.9,-0.34786
11.87,chevy.bolt.2017,3.9,-0.42561
11.97,chevy.bolt.2017,3.96,-0.47354
12.07,chevy.bolt.2017,3.94,-0.50754
12.17,chevy.bolt.2017,3.93,-0.55103
12.28,chevy.bolt.2017,3.98,-0.59348
12.38,chevy.bolt.2017,3.97,-0.63368
12.48,chevy.bolt.2017,3.95,-0.67635
12.58,chevy.bolt.2017,3.94,-0.7144
12.68,chevy.bolt.2017,3.94,-0.76213
12.79,chevy.bolt.2017,3.92,-0.80039
12.89,chevy.bolt.2017,3.92,-0.84114
12.99,chevy.bolt.2017,3.9,-0.88319
13.09,chevy.bolt.2017,3.9,-0.92656
13.2,chevy.bolt.2017,3.89,-0.96885
13.3,chevy.bolt.2017,3.88,-1.00761
13.4,chevy.bolt.2017,3.86,-1.04404
13.5,chevy.bolt.2017,3.85,-1.08786
13.6,chevy.bolt.2017,3.83,-1.12448
13.71,chevy.bolt.2017,3.81,-1.16851
13.81,chevy.bolt.2017,3.8,-1.21266
13.91,chevy.bolt.2017,3.78,-1.29622
14.01,chevy.bolt.2017,3.76,-1.33927
14.12,chevy.bolt.2017,3.75,-1.38266
14.22,chevy.bolt.2017,3.78,-1.46533
14.32,chevy.bolt.2017,3.75,-1.46533
14.42,chevy.bolt.2017,3.79,-1.54414
14.53,chevy.bolt.2017,3.77,-1.54414
14.63,chevy.bolt.2017,3.75,-1.58161
14.73,chevy.bolt.2017,3.74,-1.65485
14.83,chevy.bolt.2017,3.72,-1.65485
14.93,chevy.bolt.2017,3.65,-1.68627
15.04,chevy.bolt.2017,3.69,-1.75395
15.14,chevy.bolt.2017,3.68,-1.75395
15.27,chevy.bolt.2017,3.6,-1.79078
15.38,chevy.bolt.2017,3.62,-1.84325
15.48,chevy.bolt.2017,3.65,-1.8833
15.58,chevy.bolt.2017,3.63,-1.90873
15.68,chevy.bolt.2017,3.67,-1.93672
15.79,chevy.bolt.2017,3.65,-1.93672
15.89,chevy.bolt.2017,3.61,-1.96537
15.99,chevy.bolt.2017,3.58,-2.00512
16.09,chevy.bolt.2017,3.56,-2.02889
16.2,chevy.bolt.2017,3.54,-2.05243
16.3,chevy.bolt.2017,3.57,-2.07431
16.4,chevy.bolt.2017,3.6,-2.09592
16.5,chevy.bolt.2017,3.64,-2.13269
16.6,chevy.bolt.2017,3.67,-2.14874
16.71,chevy.bolt.2017,3.65,-2.14874
16.81,chevy.bolt.2017,3.62,-2.16462
16.91,chevy.bolt.2017,3.65,-2.19843
17.01,chevy.bolt.2017,3.58,-2.19843
17.11,chevy.bolt.2017,3.57,-2.23323
17.22,chevy.bolt.2017,3.56,-2.23323
17.32,chevy.bolt.2017,3.56,-2.27159
17.42,chevy.bolt.2017,3.55,-2.33141
17.52,chevy.bolt.2017,3.6,-2.3653
17.63,chevy.bolt.2017,3.54,-2.3653
17.73,chevy.bolt.2017,3.59,-2.43072
17.83,chevy.bolt.2017,3.62,-2.46327
17.93,chevy.bolt.2017,3.62,-2.49674
18.03,chevy.bolt.2017,3.61,-2.52805
18.13,chevy.bolt.2017,3.6,-2.52805
18.24,chevy.bolt.2017,3.6,-2.59645
18.34,chevy.bolt.2017,3.54,-2.59645
18.44,chevy.bolt.2017,3.54,-2.65641
18.55,chevy.bolt.2017,3.48,-2.65641
18.65,chevy.bolt.2017,3.49,-2.69621
18.75,chevy.bolt.2017,3.48,-2.74865
18.85,chevy.bolt.2017,3.52,-2.77624
18.95,chevy.bolt.2017,3.45,-2.77624
19.06,chevy.bolt.2017,3.5,-2.84567
19.16,chevy.bolt.2017,3.53,-2.87206
19.26,chevy.bolt.2017,3.53,-2.91193
19.36,chevy.bolt.2017,3.53,-2.93813
19.46,chevy.bolt.2017,3.6,-2.97484
19.57,chevy.bolt.2017,3.54,-2.97484
19.67,chevy.bolt.2017,3.56,-3.03538
19.77,chevy.bolt.2017,3.54,-3.0593
19.87,chevy.bolt.2017,3.52,-3.08514
19.98,chevy.bolt.2017,3.51,-3.12135
20.08,chevy.bolt.2017,3.54,-3.1441
20.18,chevy.bolt.2017,3.52,-3.18093
20.28,chevy.bolt.2017,3.52,-3.21285
20.39,chevy.bolt.2017,3.51,-3.23443
20.49,chevy.bolt.2017,3.5,-3.26489
20.59,chevy.bolt.2017,3.5,-3.27779
20.69,chevy.bolt.2017,3.5,-3.29104
20.79,chevy.bolt.2017,3.48,-3.30471
20.9,chevy.bolt.2017,3.53,-3.33048
21.0,chevy.bolt.2017,3.52,-3.33048
21.1,chevy.bolt.2017,3.5,-3.34389
21.2,chevy.bolt.2017,3.48,-3.3567
21.31,chevy.bolt.2017,3.45,-3.37229
21.41,chevy.bolt.2017,3.38,-3.3899
21.51,chevy.bolt.2017,3.36,-3.40341
21.61,chevy.bolt.2017,3.35,-3.42073
21.72,chevy.bolt.2017,3.35,-3.43734
21.82,chevy.bolt.2017,3.35,-3.45615
21.92,chevy.bolt.2017,3.34,-3.47305
22.02,chevy.bolt.2017,3.34,-3.49031
22.12,chevy.bolt.2017,3.34,-3.51038
22.23,chevy.bolt.2017,3.33,-3.52482
22.33,chevy.bolt.2017,3.32,-3.5414
22.43,chevy.bolt.2017,3.31,-3.55905
22.53,chevy.bolt.2017,3.31,-3.58698
22.63,chevy.bolt.2017,3.29,-3.59986
22.74,chevy.bolt.2017,3.28,-3.61978
22.84,chevy.bolt.2017,3.28,-3.64194
22.94,chevy.bolt.2017,3.33,-3.68473
23.04,chevy.bolt.2017,3.32,-3.68473
23.14,chevy.bolt.2017,3.36,-3.72234
23.25,chevy.bolt.2017,3.35,-3.72234
23.35,chevy.bolt.2017,3.4,-3.77293
23.45,chevy.bolt.2017,3.38,-3.79022
23.55,chevy.bolt.2017,3.41,-3.80757
23.66,chevy.bolt.2017,3.34,-3.80757
23.76,chevy.bolt.2017,3.38,-3.85691
23.86,chevy.bolt.2017,3.35,-3.87491
23.96,chevy.bolt.2017,3.28,-3.87491
24.06,chevy.bolt.2017,3.27,-3.91044
24.17,chevy.bolt.2017,3.31,-3.55363
24.27,chevy.bolt.2017,3.29,-3.55229
24.37,chevy.bolt.2017,3.28,-3.55173
24.47,chevy.bolt.2017,3.28,-3.55173
24.58,chevy.bolt.2017,3.27,-3.55256
24.68,chevy.bolt.2017,3.26,-3.55396
24.78,chevy.bolt.2017,3.26,-3.55571
24.88,chevy.bolt.2017,3.21,-3.55571
24.99,chevy.bolt.2017,3.25,-3.55936
25.09,chevy.bolt.2017,3.24,-3.56016
25.19,chevy.bolt.2017,3.22,-3.56059
25.29,chevy.bolt.2017,3.21,-3.56032
25.39,chevy.bolt.2017,3.24,-3.5595
25.5,chevy.bolt.2017,3.28,-4.34162
25.6,chevy.bolt.2017,3.27,-4.34162
25.7,chevy.bolt.2017,3.27,-4.27506
25.8,chevy.bolt.2017,3.31,-4.18199
25.91,chevy.bolt.2017,3.33,-4.15121
26.01,chevy.bolt.2017,3.27,-4.15121
26.11,chevy.bolt.2017,3.25,-3.54832
26.21,chevy.bolt.2017,3.29,-3.53412
26.31,chevy.bolt.2017,3.27,-3.52456
26.42,chevy.bolt.2017,3.22,-3.52456
26.52,chevy.bolt.2017,3.22,-3.51003
26.62,chevy.bolt.2017,3.26,-3.48102
26.72,chevy.bolt.2017,3.25,-3.45421
26.83,chevy.bolt.2017,3.19,-3.45421
26.93,chevy.bolt.2017,3.22,-3.41145
27.03,chevy.bolt.2017,3.21,-3.41145
27.13,chevy.bolt.2017,3.2,-3.35612
27.23,chevy.bolt.2017,3.19,-3.32726
27.34,chevy.bolt.2017,3.17,-3.32726
27.44,chevy.bolt.2017,3.15,-3.29262
27.54,chevy.bolt.2017,3.19,-3.27032
27.64,chevy.bolt.2017,3.14,-3.27032
27.75,chevy.bolt.2017,3.13,-3.21937
27.85,chevy.bolt.2017,3.16,-3.19384
27.95,chevy.bolt.2017,3.1,-3.19384
28.05,chevy.bolt.2017,3.09,-3.1183
28.16,chevy.bolt.2017,3.13,-3.07088
28.26,chevy.bolt.2017,3.08,-3.07088
28.36,chevy.bolt.2017,3.08,-2.98093
28.46,chevy.bolt.2017,3.12,-2.93987
28.56,chevy.bolt.2017,3.13,-2.86822
28.67,chevy.bolt.2017,3.12,-2.81935
28.77,chevy.bolt.2017,3.15,-0.85306
28.87,chevy.bolt.2017,3.13,-0.84085
28.97,chevy.bolt.2017,3.13,-0.82483
29.07,chevy.bolt.2017,3.1,-0.80914
29.18,chevy.bolt.2017,3.04,-0.80914
29.28,chevy.bolt.2017,3.02,0.57473
29.38,chevy.bolt.2017,3.02,0.64074
29.48,chevy.bolt.2017,3.01,-3.38007
29.59,chevy.bolt.2017,3.01,-3.38268
29.69,chevy.bolt.2017,3.06,-3.38516
29.79,chevy.bolt.2017,3.05,-3.38755
29.89,chevy.bolt.2017,3.05,-3.38991
30.0,chevy.bolt.2017,3.03,-3.39198
30.1,chevy.bolt.2017,3.01,-3.39429
30.2,chevy.bolt.2017,3.0,-3.39704
30.3,chevy.bolt.2017,2.99,-3.39913
30.4,chevy.bolt.2017,2.99,-3.40189
30.51,chevy.bolt.2017,3.03,0.55313
30.61,chevy.bolt.2017,3.03,0.55313
30.71,chevy.bolt.2017,2.97,0.55313
30.81,chevy.bolt.2017,2.97,-3.41052
30.91,chevy.bolt.2017,2.96,-3.41292
31.02,chevy.bolt.2017,2.92,-3.4152
31.12,chevy.bolt.2017,2.93,-1.93524
31.22,chevy.bolt.2017,2.97,-1.97417
31.32,chevy.bolt.2017,2.96,-2.01514
31.43,chevy.bolt.2017,2.97,-2.07447
31.53,chevy.bolt.2017,3.0,-2.19435
31.63,chevy.bolt.2017,2.99,-2.19435
31.73,chevy.bolt.2017,2.98,-2.25319
31.84,chevy.bolt.2017,3.03,-2.39838
31.94,chevy.bolt.2017,3.02,-2.39838
32.04,chevy.bolt.2017,2.96,-2.4419
32.14,chevy.bolt.2017,3.0,-3.16532
32.25,chevy.bolt.2017,3.0,-3.16532
32.35,chevy.bolt.2017,2.93,-2.51191
32.45,chevy.bolt.2017,2.95,-2.58751
32.55,chevy.bolt.2017,2.93,-2.58751
32.65,chevy.bolt.2017,2.87,-2.64301
32.76,chevy.bolt.2017,2.9,-3.23001
32.86,chevy.bolt.2017,2.89,-3.23001
32.96,chevy.bolt.2017,2.85,-3.25801
33.06,chevy.bolt.2017,2.9,-3.31943
33.17,chevy.bolt.2017,2.94,-3.36288
33.27,chevy.bolt.2017,2.9,-3.36288
33.37,chevy.bolt.2017,2.95,-3.45473
33.47,chevy.bolt.2017,2.98,-3.50993
33.57,chevy.bolt.2017,2.98,-3.58275
33.68,chevy.bolt.2017,2.98,-3.55445
33.78,chevy.bolt.2017,3.01,-3.64566
33.88,chevy.bolt.2017,3.0,-3.77264
33.98,chevy.bolt.2017,3.0,-3.86649
34.08,chevy.bolt.2017,2.97,-3.86072
34.19,chevy.bolt.2017,2.91,-3.86072
34.29,chevy.bolt.2017,2.95,-3.79291
34.39,chevy.bolt.2017,2.97,-3.78128
34.49,chevy.bolt.2017,2.94,-3.78128
34.6,chevy.bolt.2017,2.94,-3.75583
34.7,chevy.bolt.2017,3.02,-3.71588
34.8,chevy.bolt.2017,2.96,-3.71588
34.9,chevy.bolt.2017,2.97,-3.67239
35.01,chevy.bolt.2017,2.98,-3.67239
35.11,chevy.bolt.2017,2.96,-3.65872
35.21,chevy.bolt.2017,2.93,-3.62927
35.31,chevy.bolt.2017,2.89,-3.62927
35.41,chevy.bolt.2017,2.84,-3.59839
35.52,chevy.bolt.2017,2.82,-3.58331
35.62,chevy.bolt.2017,2.8,-3.56744
35.72,chevy.bolt.2017,2.76,-3.55078
35.82,chevy.bolt.2017,2.79,-3.52188
35.92,chevy.bolt.2017,2.81,-3.49054
36.03,chevy.bolt.2017,2.83,-3.47522
36.13,chevy.bolt.2017,2.82,-3.47522
36.23,chevy.bolt.2017,2.83,-3.47263
36.33,chevy.bolt.2017,2.81,-3.47263
36.44,chevy.bolt.2017,2.79,-3.47263
36.54,chevy.bolt.2017,2.8,-3.47263
36.64,chevy.bolt.2017,2.81,-3.47263
36.74,chevy.bolt.2017,2.82,-3.47263
36.85,chevy.bolt.2017,2.85,-3.47263
36.95,chevy.bolt.2017,2.81,-3.47263
37.05,chevy.bolt.2017,2.81,-3.47263
37.15,chevy.bolt.2017,2.83,-3.47263
37.25,chevy.bolt.2017,2.81,-3.47263
37.36,chevy.bolt.2017,2.8,-3.47263
37.46,chevy.bolt.2017,2.85,-3.47263
37.56,chevy.bolt.2017,2.83,-3.47263
37.66,chevy.bolt.2017,2.79,-3.47263
37.76,chevy.bolt.2017,2.78,-3.47263
37.87,chevy.bolt.2017,2.77,-3.47263
37.97,chevy.bolt.2017,2.75,-3.47263
38.07,chevy.bolt.2017,2.73,-3.47263
38.17,chevy.bolt.2017,2.75,-3.47263
38.28,chevy.bolt.2017,2.76,-3.47263
38.38,chevy.bolt.2017,2.75,-3.47263
38.48,chevy.bolt.2017,2.74,-3.47263
38.58,chevy.bolt.2017,2.72,-3.47263
38.69,chevy.bolt.2017,2.71,-3.47263
38.79,chevy.bolt.2017,2.69,-3.46909
38.89,chevy.bolt.2017,2.7,-3.43344
38.99,chevy.bolt.2017,2.7,-3.41028
39.09,chevy.bolt.2017,2.74,-3.38715
39.2,chevy.bolt.2017,2.75,-3.36594
39.3,chevy.bolt.2017,2.76,-3.34381
39.4,chevy.bolt.2017,2.74,-3.31137
39.5,chevy.bolt.2017,2.73,-3.27954
39.6,chevy.bolt.2017,2.73,-3.25839
39.71,chevy.bolt.2017,2.72,-3.23819
39.81,chevy.bolt.2017,2.72,-3.20929
39.91,chevy.bolt.2017,2.72,-3.19101
40.01,chevy.bolt.2017,2.72,-3.16116
40.12,chevy.bolt.2017,2.71,-3.14188
40.22,chevy.bolt.2017,2.72,-3.11209
40.32,chevy.bolt.2017,2.72,-3.0899
40.42,chevy.bolt.2017,2.72,-3.0697
40.53,chevy.bolt.2017,2.77,-3.01578
40.63,chevy.bolt.2017,2.77,-3.01578
40.73,chevy.bolt.2017,2.76,-2.99463
40.83,chevy.bolt.2017,2.79,-2.94391
40.93,chevy.bolt.2017,2.78,-2.94391
41.04,chevy.bolt.2017,2.73,-2.91214
41.14,chevy.bolt.2017,2.76,-2.87079
41.24,chevy.bolt.2017,2.74,-2.87079
41.34,chevy.bolt.2017,2.71,-2.8429
41.45,chevy.bolt.2017,2.75,-2.79861
41.55,chevy.bolt.2017,2.78,-2.77161
41.65,chevy.bolt.2017,2.74,-2.77161
41.75,chevy.bolt.2017,2.78,-2.72739
41.85,chevy.bolt.2017,2.81,-2.70221
41.96,chevy.bolt.2017,2.76,-2.70221
42.06,chevy.bolt.2017,2.75,-2.66
42.16,chevy.bolt.2017,2.77,-2.62668
42.26,chevy.bolt.2017,2.76,-2.60278
42.37,chevy.bolt.2017,2.75,-2.57977
42.47,chevy.bolt.2017,2.78,-2.55576
42.57,chevy.bolt.2017,2.74,-2.55576
42.67,chevy.bolt.2017,2.73,-2.5098
42.77,chevy.bolt.2017,2.72,-2.48782
42.88,chevy.bolt.2017,2.71,-2.46478
42.98,chevy.bolt.2017,2.7,-2.4407
43.08,chevy.bolt.2017,2.74,-2.41669
43.18,chevy.bolt.2017,2.73,-2.78546
43.29,chevy.bolt.2017,2.73,-2.7709
43.39,chevy.bolt.2017,2.72,-2.75412
43.49,chevy.bolt.2017,2.72,-2.73773
43.59,chevy.bolt.2017,2.72,-2.72156
43.7,chevy.bolt.2017,2.72,-2.70438
43.8,chevy.bolt.2017,2.71,-2.69119
43.9,chevy.bolt.2017,2.74,2.58029
44.0,chevy.bolt.2017,2.72,2.58029
44.1,chevy.bolt.2017,2.75,2.53885
44.21,chevy.bolt.2017,2.79,2.51413
44.31,chevy.bolt.2017,2.78,2.51413
44.41,chevy.bolt.2017,2.73,2.49777
44.51,chevy.bolt.2017,2.74,-2.13779
44.61,chevy.bolt.2017,2.73,-2.10907
44.72,chevy.bolt.2017,2.68,-2.10907
44.82,chevy.bolt.2017,2.71,-2.08487
44.92,chevy.bolt.2017,2.7,-2.08487
45.02,chevy.bolt.2017,2.7,-2.069
45.13,chevy.bolt.2017,2.68,-2.0426
45.23,chevy.bolt.2017,2.72,-2.02789
45.33,chevy.bolt.2017,2.68,-2.02789
45.43,chevy.bolt.2017,2.71,-2.00351
45.54,chevy.bolt.2017,2.74,-1.98923
45.64,chevy.bolt.2017,2.69,-1.98923
45.74,chevy.bolt.2017,2.68,-1.95923
45.84,chevy.bolt.2017,2.7,-1.94946
45.94,chevy.bolt.2017,2.65,-1.94946
46.05,chevy.bolt.2017,2.66,-1.92111
46.15,chevy.bolt.2017,2.69,-1.9097
46.25,chevy.bolt.2017,2.64,-1.9097
46.35,chevy.bolt.2017,2.65,-1.87933
46.46,chevy.bolt.2017,2.68,-1.86902
46.56,chevy.bolt.2017,2.63,-1.86902
46.66,chevy.bolt.2017,2.59,-1.85532
46.76,chevy.bolt.2017,2.63,-1.82724
46.87,chevy.bolt.2017,2.62,-1.814
46.97,chevy.bolt.2017,2.62,0.69345
47.07,chevy.bolt.2017,2.66,0.75438
47.17,chevy.bolt.2017,2.69,0.8103
47.27,chevy.bolt.2017,2.69,0.86691
47.38,chevy.bolt.2017,2.69,0.93035
47.48,chevy.bolt.2017,2.67,-1.73535
47.58,chevy.bolt.2017,2.67,-1.71927
47.68,chevy.bolt.2017,2.62,-1.71927
47.78,chevy.bolt.2017,2.59,-1.70377
47.89,chevy.bolt.2017,2.54,-1.69284
47.99,chevy.bolt.2017,2.56,-1.66412
48.09,chevy.bolt.2017,2.55,-1.65259
48.19,chevy.bolt.2017,2.6,-1.63589
48.3,chevy.bolt.2017,2.63,-1.62497
48.4,chevy.bolt.2017,2.67,-1.60947
48.5,chevy.bolt.2017,2.67,-1.59335
48.6,chevy.bolt.2017,2.67,-1.58298
48.71,chevy.bolt.2017,2.66,-1.56802
48.81,chevy.bolt.2017,2.65,-1.55655
48.91,chevy.bolt.2017,2.69,-1.5274
49.01,chevy.bolt.2017,2.68,-1.5274
49.11,chevy.bolt.2017,2.69,-1.51129
49.22,chevy.bolt.2017,2.72,-1.48593
49.32,chevy.bolt.2017,2.72,-1.48593
49.42,chevy.bolt.2017,2.68,-1.47037
49.52,chevy.bolt.2017,2.72,-1.45892
49.63,chevy.bolt.2017,2.71,-1.45892
49.73,chevy.bolt.2017,2.71,-1.45892
49.83,chevy.bolt.2017,2.74,-1.45892
49.93,chevy.bolt.2017,2.72,-1.45892
50.03,chevy.bolt.2017,2.67,-1.45892
50.14,chevy.bolt.2017,2.7,-1.45892
50.24,chevy.bolt.2017,2.65,-1.45892
50.34,chevy.bolt.2017,2.61,-1.45892
50.44,chevy.bolt.2017,2.65,-1.45892
50.55,chevy.bolt.2017,2.69,-1.45892
50.65,chevy.bolt.2017,2.65,-1.45892
50.75,chevy.bolt.2017,2.68,-1.45892
50.85,chevy.bolt.2017,2.72,-1.45892
50.95,chevy.bolt.2017,2.68,-1.45892
51.06,chevy.bolt.2017,2.68,-1.45892
51.16,chevy.bolt.2017,2.71,-1.45892
51.26,chevy.bolt.2017,2.72,-1.45892
51.36,chevy.bolt.2017,2.71,-1.45892
51.46,chevy.bolt.2017,2.74,-1.45892
51.57,chevy.bolt.2017,2.72,-1.45892
51.67,chevy.bolt.2017,2.72,-1.45892
51.77,chevy.bolt.2017,2.7,-1.45892
51.87,chevy.bolt.2017,2.69,-1.45892
51.98,chevy.bolt.2017,2.68,-1.45892
52.08,chevy.bolt.2017,2.68,-1.45892
52.18,chevy.bolt.2017,2.67,-1.45892
52.28,chevy.bolt.2017,2.66,-1.4733
52.39,chevy.bolt.2017,2.67,-1.47107
52.49,chevy.bolt.2017,2.67,-1.46954
52.59,chevy.bolt.2017,2.67,-1.46732
52.69,chevy.bolt.2017,2.67,-1.46548
52.79,chevy.bolt.2017,2.67,-1.46365
52.9,chevy.bolt.2017,2.66,-1.46167
53.0,chevy.bolt.2017,2.7,-1.45782
53.1,chevy.bolt.2017,2.69,-1.45782
53.2,chevy.bolt.2017,2.68,-1.45599
53.3,chevy.bolt.2017,2.69,-1.45358
53.41,chevy.bolt.2017,2.69,-1.45184
53.51,chevy.bolt.2017,2.65,-1.45007
53.61,chevy.bolt.2017,2.64,-1.44824
53.71,chevy.bolt.2017,2.65,-1.44598
53.82,chevy.bolt.2017,2.69,-1.44196
53.92,chevy.bolt.2017,2.72,-1.44009
54.02,chevy.bolt.2017,2.72,-1.44009
54.12,chevy.bolt.2017,2.72,-1.43826
54.22,chevy.bolt.2017,2.71,-1.43631
54.33,chevy.bolt.2017,2.67,-1.43423
54.43,chevy.bolt.2017,2.66,-1.43054
54.53,chevy.bolt.2017,2.7,-1.42813
54.63,chevy.bolt.2017,2.7,-1.42813
54.73,chevy.bolt.2017,2.7,-1.42627
54.84,chevy.bolt.2017,2.73,-1.42273
54.94,chevy.bolt.2017,2.72,-1.42096
55.04,chevy.bolt.2017,2.66,-1.42096
55.14,chevy.bolt.2017,2.69,-1.41711
55.25,chevy.bolt.2017,2.67,-1.41711
55.35,chevy.bolt.2017,2.66,-1.41318
55.46,chevy.bolt.2017,2.62,-1.41318
55.56,chevy.bolt.2017,2.66,-1.40933
55.66,chevy.bolt.2017,2.66,-1.40735
55.76,chevy.bolt.2017,2.69,-1.40552
55.86,chevy.bolt.2017,2.68,-1.40375
55.97,chevy.bolt.2017,2.71,-1.40207
56.07,chevy.bolt.2017,2.71,-1.39944
56.17,chevy.bolt.2017,2.7,-1.39771
56.27,chevy.bolt.2017,2.7,-1.39594
56.38,chevy.bolt.2017,2.69,-1.39435
56.48,chevy.bolt.2017,2.68,-1.3927
56.58,chevy.bolt.2017,2.67,-1.40411
56.68,chevy.bolt.2017,2.65,-1.40411
56.78,chevy.bolt.2017,2.64,-1.40411
56.89,chevy.bolt.2017,2.64,-1.40411
56.99,chevy.bolt.2017,2.64,-1.40411
57.09,chevy.bolt.2017,2.63,-1.40411
57.19,chevy.bolt.2017,2.62,-1.40411
57.3,chevy.bolt.2017,2.62,-1.40411
57.4,chevy.bolt.2017,2.61,-1.40411
