TimeStamp, Counter, HostVehicleSpeed
1712343781.8511,8431.0,0.0
1712343781.8552,8432.0,0.0
1712343781.858,8433.0,0.0
1712343781.8864,8434.0,0.0
1712343781.9866,8435.0,0.0
1712343782.0868,8436.0,0.0
1712343782.1865,8437.0,0.0
1712343782.2863,8438.0,0.0
1712343782.3863,8439.0,0.0
1712343782.4864,8440.0,0.0
1712343782.5864,8441.0,0.0
1712343782.6864,8442.0,0.0
1712343782.7872,8443.0,0.0
1712343782.8858,8444.0,0.0
1712343782.9865,8445.0,0.0
1712343783.0861,8446.0,0.0
1712343783.1868,8447.0,0.0
1712343783.2863,8448.0,0.0
1712343783.3872,8449.0,0.0
1712343783.4863,8450.0,0.0
1712343783.5871,8451.0,0.0
1712343783.6868,8452.0,0.0
1712343783.7881,8453.0,0.0
1712343783.8872,8454.0,0.0
1712343783.9885,8455.0,0.0
1712343784.0861,8456.0,0.0
1712343784.1863,8457.0,0.0
1712343784.2861,8458.0,0.0
1712343784.3862,8459.0,0.0
1712343784.486,8460.0,0.0
1712343784.5862,8461.0,0.0
1712343784.6861,8462.0,0.0
1712343784.7863,8463.0,0.0
1712343784.8861,8464.0,0.0
1712343784.9866,8465.0,0.0
1712343785.0858,8466.0,0.0
1712343785.1863,8467.0,0.0
1712343785.2858,8468.0,0.0
1712343785.3861,8469.0,0.0
1712343785.4867,8470.0,0.0
1712343785.5864,8471.0,0.0
1712343785.6856,8472.0,0.0
1712343785.786,8473.0,0.0
1712343785.8864,8474.0,0.0
1712343785.9865,8475.0,0.0
1712343786.0871,8476.0,0.0
1712343786.1868,8477.0,0.0
1712343786.2861,8478.0,0.0
1712343786.3867,8479.0,0.0
1712343786.486,8480.0,0.0
1712343786.5869,8481.0,0.0
1712343786.686,8482.0,0.0
1712343786.786,8483.0,0.0
1712343786.886,8484.0,0.0
1712343786.9863,8485.0,0.0
1712343787.0858,8486.0,0.0
1712343787.1867,8487.0,0.0
1712343787.286,8488.0,0.0
1712343787.387,8489.0,0.0
1712343787.4867,8490.0,0.0
1712343787.5864,8491.0,0.0
1712343787.6858,8492.0,0.0
1712343787.7861,8493.0,0.0
1712343787.8858,8494.0,0.0
1712343787.9863,8495.0,0.0
1712343788.0858,8496.0,0.0
1712343788.1867,8497.0,0.0
1712343788.2859,8498.0,0.0
1712343788.3858,8499.0,0.0
1712343788.4859,8500.0,0.0
1712343788.5859,8501.0,0.0
1712343788.6858,8502.0,0.0
1712343788.7859,8503.0,0.0
1712343788.8858,8504.0,0.0
1712343788.9869,8505.0,0.0
1712343789.0857,8506.0,0.0
1712343789.1859,8507.0,0.0
1712343789.2857,8508.0,0.0
1712343789.3862,8509.0,0.0
1712343789.4857,8510.0,0.0
1712343789.5858,8511.0,0.0
1712343789.6858,8512.0,0.0
1712343789.7857,8513.0,0.0
1712343789.886,8514.0,0.0
1712343789.9859,8515.0,0.0
1712343790.0857,8516.0,0.0
1712343790.1858,8517.0,0.0
1712343790.2866,8518.0,0.0
1712343790.3896,8519.0,0.0
1712343790.4856,8520.0,0.0
1712343790.5858,8521.0,0.0
1712343790.6857,8522.0,0.0
1712343790.7856,8523.0,0.0
1712343790.8855,8524.0,0.0
1712343790.9869,8525.0,0.0
1712343791.0861,8526.0,0.0
1712343791.1862,8527.0,0.0
1712343791.2859,8528.0,0.0
1712343791.3859,8529.0,0.0
1712343791.4866,8530.0,0.0
1712343791.5855,8531.0,0.0
1712343791.6859,8532.0,0.0
1712343791.7856,8533.0,0.0
1712343791.8858,8534.0,0.0
1712343791.9863,8535.0,0.0
1712343792.0856,8536.0,0.0
1712343792.1864,8537.0,0.0
1712343792.2858,8538.0,0.0
1712343792.3854,8539.0,0.0
1712343792.4855,8540.0,0.0
1712343792.5857,8541.0,0.0
1712343792.6855,8542.0,0.0
1712343792.7857,8543.0,0.0
1712343792.8861,8544.0,0.0
1712343792.9856,8545.0,0.0
1712343793.0855,8546.0,0.0
1712343793.1861,8547.0,0.0
1712343793.2861,8548.0,0.0
1712343793.3856,8549.0,0.0
1712343793.4854,8550.0,0.0
1712343793.5852,8551.0,0.0
1712343793.6853,8552.0,0.0
1712343793.7855,8553.0,0.0
1712343793.8853,8554.0,0.0
1712343793.9853,8555.0,0.0
1712343794.0853,8556.0,0.0
1712343794.1857,8557.0,0.0
1712343794.2854,8558.0,0.0
1712343794.3852,8559.0,0.0
1712343794.4854,8560.0,0.0
1712343794.5855,8561.0,0.0
1712343794.6898,8562.0,0.0
1712343794.7856,8563.0,0.0
1712343794.8854,8564.0,0.0
1712343794.9857,8565.0,0.0
1712343795.0857,8566.0,0.0
1712343795.1859,8567.0,0.0
1712343795.2855,8568.0,0.0
1712343795.3852,8569.0,0.0
1712343795.4852,8570.0,0.0
1712343795.5856,8571.0,0.0
1712343795.6857,8572.0,0.0
1712343795.7851,8573.0,0.0
1712343795.8855,8574.0,0.0
1712343795.9852,8575.0,0.0
1712343796.0856,8576.0,0.0
1712343796.1854,8577.0,0.0
1712343796.2852,8578.0,0.0
1712343796.3854,8579.0,0.0
1712343796.4854,8580.0,0.0
1712343796.5858,8581.0,0.0
1712343796.6854,8582.0,0.0
1712343796.7853,8583.0,0.0
1712343796.8852,8584.0,0.0
1712343796.9854,8585.0,0.0
1712343797.0853,8586.0,0.0
1712343797.1853,8587.0,0.0
1712343797.2857,8588.0,0.0
1712343797.385,8589.0,0.0
1712343797.4854,8590.0,0.0
1712343797.5855,8591.0,0.0
1712343797.6857,8592.0,0.0
1712343797.7853,8593.0,0.0
1712343797.8852,8594.0,0.0
1712343797.9853,8595.0,0.0
1712343798.085,8596.0,0.0
1712343798.185,8597.0,0.0
1712343798.2849,8598.0,0.0
1712343798.3854,8599.0,0.0
1712343798.4855,8600.0,0.0
1712343798.5853,8601.0,0.0
