TimeStamp,Counter,RelativeDistance,RelativeSpeed,LeadVehicleSpeed,HostVehicleSpeed
1712345265.7609,58.0,28.167,0.42,4.5,4.08
1712345265.8611,59.0,27.751,0.34,4.5,4.16
1712345265.9611,60.0,29.342,0.28,4.5,4.22
1712345266.0613,61.0,28.951,0.21,4.5,4.29
1712345266.1613,62.0,28.499,0.15,4.5,4.35
1712345266.2615,63.0,28.078,0.09,4.5,4.41
1712345266.3616,64.0,27.688,0.04,4.5,4.46
1712345266.4829,65.0,29.24,-0.02,4.5,4.52
1712345266.5622,66.0,28.77,-0.06,4.5,4.56
1712345266.6623,67.0,28.291,-0.11,4.5,4.61
1712345266.7624,68.0,27.84,-0.16,4.5,4.66
1712345266.8626,69.0,29.402,-0.18,4.5,4.68
1712345266.9628,70.0,28.899,-0.22,4.5,4.72
1712345267.0629,71.0,28.455,-0.24,4.5,4.74
1712345267.1631,72.0,27.981,-0.27,4.5,4.77
1712345267.2632,73.0,27.47,-0.29,4.5,4.79
1712345267.3634,74.0,28.968,-0.32,4.5,4.82
1712345267.4635,75.0,28.448,-0.33,4.5,4.83
1712345267.5637,76.0,28.016,-0.35,4.5,4.85
1712345267.6641,77.0,27.446,-0.36,4.5,4.86
1712345267.764,78.0,28.967,-0.37,4.5,4.87
1712345267.8642,79.0,28.622,-0.38,4.5,4.88
1712345267.9642,80.0,28.084,-0.39,4.5,4.89
1712345268.0643,81.0,27.57,-0.39,4.5,4.89
1712345268.1645,82.0,27.088,-0.4,4.5,4.9
1712345268.2646,83.0,28.582,-0.39,4.5,4.89
1712345268.3647,84.0,28.126,-0.39,4.5,4.89
1712345268.4649,85.0,27.684,-0.4,4.5,4.9
1712345268.565,86.0,27.12,-0.39,4.5,4.89
1712345268.6652,87.0,28.705,-0.39,4.5,4.89
1712345268.7654,88.0,28.201,-0.38,4.5,4.88
1712345268.8745,89.0,27.395,-0.38,4.5,4.88
1712345268.9659,90.0,27.173,-0.37,4.5,4.87
1712345269.0662,91.0,26.759,-0.36,4.5,4.86
1712345269.1664,92.0,28.25,-0.35,4.5,4.85
1712345269.2665,93.0,27.756,-0.35,4.5,4.85
1712345269.3667,94.0,27.297,-0.33,4.5,4.83
1712345269.467,95.0,26.757,-0.33,4.5,4.83
1712345269.5675,96.0,28.31,-0.31,4.5,4.81
1712345269.6676,97.0,27.84,-0.31,4.5,4.81
1712345269.7677,98.0,27.346,-0.29,4.5,4.79
1712345269.8679,99.0,26.841,-0.29,4.5,4.79
1712345269.9681,100.0,28.396,-0.26,4.5,4.76
1712345270.0682,101.0,27.89,-0.26,4.5,4.76
1712345270.1683,102.0,27.489,-0.24,4.5,4.74
1712345270.2684,103.0,27.002,-0.23,4.5,4.73
1712345270.3685,104.0,26.526,-0.21,4.5,4.71
1712345270.4687,105.0,28.065,-0.2,4.5,4.7
1712345270.5688,106.0,27.561,-0.19,4.5,4.69
1712345270.669,107.0,27.13,-0.18,4.5,4.68
1712345270.7691,108.0,26.62,-0.16,4.5,4.66
1712345270.8692,109.0,28.209,-0.15,4.5,4.65
1712345270.9694,110.0,27.684,-0.13,4.5,4.63
1712345271.0694,111.0,27.267,-0.13,4.5,4.63
1712345271.1696,112.0,26.738,-0.11,4.5,4.61
1712345271.2697,113.0,26.295,-0.09,4.5,4.59
1712345271.3805,114.0,27.773,-0.09,4.5,4.59
1712345271.4705,115.0,27.34,-0.07,4.5,4.57
1712345271.5706,116.0,26.881,-0.07,4.5,4.57
1712345271.6707,117.0,26.383,-0.05,4.5,4.55
1712345271.7708,118.0,29.348,-0.04,4.5,4.54
1712345271.8709,119.0,28.793,-0.02,4.5,4.52
1712345271.9711,120.0,28.403,-0.02,4.5,4.52
1712345272.0712,121.0,27.847,-0.0,4.5,4.5
1712345272.1714,122.0,27.48,0.01,4.5,4.49
1712345272.2714,123.0,26.947,0.01,4.5,4.49
1712345272.3715,124.0,26.574,0.03,4.5,4.47
1712345272.4717,125.0,26.069,0.03,4.5,4.47
1712345272.5718,126.0,27.757,0.05,4.5,4.45
1712345272.6719,127.0,27.281,0.04,4.5,4.46
1712345272.7721,128.0,26.823,0.04,4.5,4.46
1712345272.8723,129.0,26.392,0.03,4.5,4.47
1712345272.9724,130.0,28.585,0.03,4.5,4.47
1712345273.0725,131.0,28.036,0.02,4.5,4.48
1712345273.1728,132.0,27.641,0.01,4.5,4.49
1712345273.277,133.0,27.154,0.01,4.5,4.49
1712345273.3734,134.0,26.784,0.0,4.5,4.5
1712345273.4735,135.0,26.313,0.01,4.5,4.49
1712345273.5737,136.0,27.88,-0.01,4.5,4.51
1712345273.6738,137.0,27.409,-0.01,4.5,4.51
1712345273.7763,138.0,27.034,-0.02,4.5,4.52
1712345273.8761,139.0,26.532,-0.01,4.5,4.51
1712345273.9762,140.0,26.14,-0.02,4.5,4.52
1712345274.0764,141.0,27.728,-0.02,4.5,4.52
1712345274.1765,142.0,27.143,-0.04,4.5,4.54
1712345274.2766,143.0,26.698,-0.03,4.5,4.53
1712345274.3768,144.0,26.231,-0.04,4.5,4.54
1712345274.5066,145.0,27.774,-0.06,4.5,4.56
1712345274.7084,146.0,27.011,-0.05,4.5,4.55
1712345274.7107,147.0,26.424,-0.05,4.5,4.55
1712345274.7783,148.0,26.424,-0.04,4.5,4.54
1712345274.8785,149.0,26.0,-0.04,4.5,4.54
1712345274.9787,150.0,27.558,-0.03,4.5,4.53
1712345275.0788,151.0,27.142,-0.03,4.5,4.53
1712345275.1789,152.0,26.679,-0.02,4.5,4.52
1712345275.2791,153.0,26.118,-0.02,4.5,4.52
1712345275.3792,154.0,27.678,-0.02,4.5,4.52
1712345275.4794,155.0,27.298,-0.01,4.5,4.51
1712345275.5795,156.0,26.791,-0.01,4.5,4.51
1712345275.6796,157.0,26.308,0.01,4.5,4.49
1712345275.7798,158.0,25.849,0.01,4.5,4.49
1712345275.88,159.0,27.35,0.01,4.5,4.49
1712345275.9829,160.0,26.914,0.01,4.5,4.49
1712345276.0802,161.0,26.51,0.03,4.5,4.47
1712345276.3111,162.0,26.107,0.03,4.5,4.47
1712345276.3257,163.0,27.104,0.03,4.5,4.47
1712345276.3845,164.0,27.012,0.04,4.5,4.46
1712345276.4846,165.0,26.674,0.04,4.5,4.46
1712345276.5849,166.0,26.268,0.06,4.5,4.44
1712345276.6851,167.0,27.734,0.05,4.5,4.45
1712345276.7853,168.0,27.271,0.07,4.5,4.43
1712345276.8854,169.0,26.898,0.07,4.5,4.43
1712345276.9855,170.0,26.387,0.08,4.5,4.42
1712345277.0856,171.0,25.95,0.08,4.5,4.42
1712345277.1857,172.0,27.471,0.08,4.5,4.42
1712345277.2859,173.0,27.12,0.09,4.5,4.41
1712345277.386,174.0,26.584,0.09,4.5,4.41
1712345277.4862,175.0,26.161,0.11,4.5,4.39
1712345277.5863,176.0,27.692,0.11,4.5,4.39
1712345277.7903,177.0,27.248,0.12,4.5,4.38
1712345277.7968,178.0,26.413,0.11,4.5,4.39
1712345277.8876,179.0,26.413,0.13,4.5,4.37
1712345277.9877,180.0,26.001,0.13,4.5,4.37
1712345278.0879,181.0,27.557,0.13,4.5,4.37
1712345278.188,182.0,27.05,0.14,4.5,4.36
1712345278.2881,183.0,26.69,0.14,4.5,4.36
1712345278.3883,184.0,26.221,0.14,4.5,4.36
1712345278.4885,185.0,29.56,0.14,4.5,4.36
1712345278.5886,186.0,29.131,0.15,4.5,4.35
1712345278.6889,187.0,28.712,0.14,4.5,4.36
1712345278.7889,188.0,28.238,0.15,4.5,4.35
1712345278.8891,189.0,27.811,0.15,4.5,4.35
1712345278.9893,190.0,27.366,0.14,4.5,4.36
1712345279.0894,191.0,26.931,0.15,4.5,4.35
1712345279.1895,192.0,26.483,0.14,4.5,4.36
1712345279.2924,193.0,28.129,0.14,4.5,4.36
1712345279.3898,194.0,27.63,0.11,4.5,4.39
1712345279.4903,195.0,27.26,0.1,4.5,4.4
1712345279.5902,196.0,26.754,0.08,4.5,4.42
1712345279.6903,197.0,26.385,0.06,4.5,4.44
1712345279.7905,198.0,29.75,0.04,4.5,4.46
1712345279.8907,199.0,29.311,0.02,4.5,4.48
1712345279.9909,200.0,28.805,0.01,4.5,4.49
1712345280.0922,201.0,28.383,-0.01,4.5,4.51
1712345280.1914,202.0,27.931,-0.02,4.5,4.52
1712345280.2916,203.0,27.433,-0.04,4.5,4.54
1712345280.3921,204.0,27.058,-0.04,4.5,4.54
1712345280.4924,205.0,26.607,-0.06,4.5,4.56
1712345280.5925,206.0,28.075,-0.06,4.5,4.56
1712345280.6927,207.0,27.679,-0.07,4.5,4.57
1712345280.793,208.0,27.176,-0.09,4.5,4.59
1712345280.8931,209.0,26.754,-0.09,4.5,4.59
1712345280.9962,210.0,26.307,-0.11,4.5,4.61
1712345281.0935,211.0,27.766,-0.12,4.5,4.62
1712345281.1936,212.0,27.285,-0.13,4.5,4.63
1712345281.2936,213.0,26.927,-0.14,4.5,4.64
1712345281.3937,214.0,26.419,-0.16,4.5,4.66
1712345281.4938,215.0,27.838,-0.16,4.5,4.66
1712345281.594,216.0,27.439,-0.16,4.5,4.66
1712345281.6941,217.0,26.937,-0.15,4.5,4.65
1712345281.7942,218.0,26.476,-0.16,4.5,4.66
1712345281.8944,219.0,26.014,-0.14,4.5,4.64
1712345281.9946,220.0,27.518,-0.14,4.5,4.64
1712345282.0947,221.0,27.114,-0.13,4.5,4.63
1712345282.1949,222.0,26.624,-0.12,4.5,4.62
1712345282.295,223.0,26.146,-0.12,4.5,4.62
1712345282.3951,224.0,27.657,-0.1,4.5,4.6
1712345282.4953,225.0,27.218,-0.1,4.5,4.6
1712345282.5954,226.0,26.769,-0.08,4.5,4.58
1712345282.6957,227.0,26.317,-0.09,4.5,4.59
1712345282.7959,228.0,27.792,-0.07,4.5,4.57
1712345282.8959,229.0,27.295,-0.06,4.5,4.56
1712345282.9961,230.0,26.879,-0.05,4.5,4.55
1712345283.0962,231.0,26.421,-0.05,4.5,4.55
1712345283.1963,232.0,25.92,-0.03,4.5,4.53
1712345283.2965,233.0,27.461,-0.02,4.5,4.52
1712345283.3965,234.0,27.059,-0.02,4.5,4.52
1712345283.4975,235.0,26.527,0.01,4.5,4.49
1712345283.5976,236.0,26.145,0.01,4.5,4.49
1712345283.6978,237.0,27.596,0.02,4.5,4.48
1712345283.7981,238.0,27.239,0.03,4.5,4.47
1712345283.8986,239.0,26.786,0.04,4.5,4.46
1712345284.074,240.0,25.588,0.07,4.5,4.43
1712345284.1006,241.0,27.327,0.08,4.5,4.42
1712345284.2015,242.0,26.89,0.08,4.5,4.42
1712345284.3011,243.0,26.542,0.1,4.5,4.4
1712345284.4005,244.0,26.09,0.1,4.5,4.4
1712345284.5012,245.0,25.595,0.12,4.5,4.38
1712345284.6007,246.0,27.067,0.12,4.5,4.38
1712345284.7003,247.0,26.53,0.14,4.5,4.36
1712345284.8003,248.0,26.221,0.13,4.5,4.37
1712345284.9006,249.0,25.723,0.15,4.5,4.35
1712345285.0002,250.0,27.376,0.16,4.5,4.34
1712345285.1005,251.0,26.878,0.16,4.5,4.34
1712345285.2007,252.0,26.354,0.17,4.5,4.33
1712345285.3492,253.0,25.783,0.16,4.5,4.34
1712345285.4011,254.0,25.585,0.18,4.5,4.32
1712345285.5014,255.0,27.178,0.17,4.5,4.33
1712345285.6015,256.0,26.759,0.18,4.5,4.32
1712345285.7017,257.0,26.331,0.18,4.5,4.32
1712345285.8018,258.0,25.872,0.18,4.5,4.32
1712345285.9022,259.0,27.42,0.19,4.5,4.31
1712345286.0023,260.0,26.972,0.19,4.5,4.31
1712345286.1024,261.0,26.531,0.2,4.5,4.3
1712345286.2027,262.0,26.075,0.19,4.5,4.31
1712345286.3029,263.0,25.651,0.21,4.5,4.29
1712345286.403,264.0,27.241,0.21,4.5,4.29
1712345286.5032,265.0,26.823,0.2,4.5,4.3
1712345286.6033,266.0,26.397,0.21,4.5,4.29
1712345286.7034,267.0,25.99,0.21,4.5,4.29
1712345286.8036,268.0,27.628,0.22,4.5,4.28
1712345286.9038,269.0,27.223,0.21,4.5,4.29
1712345287.0039,270.0,26.68,0.22,4.5,4.28
1712345287.104,271.0,26.115,0.21,4.5,4.29
1712345287.2041,272.0,25.873,0.22,4.5,4.28
1712345287.3069,273.0,27.528,0.22,4.5,4.28
1712345287.4045,274.0,27.134,0.22,4.5,4.28
1712345287.506,275.0,26.673,0.22,4.5,4.28
1712345287.6063,276.0,26.222,0.21,4.5,4.29
1712345287.7065,277.0,27.797,0.22,4.5,4.28
1712345287.8065,278.0,27.348,0.21,4.5,4.29
1712345287.9067,279.0,26.929,0.21,4.5,4.29
1712345288.0068,280.0,26.536,0.21,4.5,4.29
1712345288.1071,281.0,28.131,0.2,4.5,4.3
1712345288.2072,282.0,27.753,0.21,4.5,4.29
1712345288.3075,283.0,27.253,0.19,4.5,4.31
1712345288.4076,284.0,26.891,0.19,4.5,4.31
1712345288.5078,285.0,26.413,0.18,4.5,4.32
1712345288.608,286.0,27.982,0.17,4.5,4.33
1712345288.7082,287.0,27.537,0.16,4.5,4.34
1712345288.8083,288.0,27.083,0.14,4.5,4.36
1712345288.9085,289.0,26.727,0.14,4.5,4.36
1712345289.0086,290.0,28.268,0.12,4.5,4.38
1712345289.1091,291.0,27.749,0.12,4.5,4.38
1712345289.209,292.0,27.393,0.1,4.5,4.4
1712345289.309,293.0,26.905,0.09,4.5,4.41
1712345289.4091,294.0,26.548,0.08,4.5,4.42
1712345289.5093,295.0,29.734,0.07,4.5,4.43
1712345289.6094,296.0,29.314,0.06,4.5,4.44
1712345289.7097,297.0,28.799,0.04,4.5,4.46
1712345289.8097,298.0,28.381,0.04,4.5,4.46
1712345289.9098,299.0,27.988,0.02,4.5,4.48
1712345290.0099,300.0,27.498,0.02,4.5,4.48
1712345290.1934,301.0,26.66,-0.0,4.5,4.5
1712345290.2112,302.0,26.566,-0.02,4.5,4.52
1712345290.3117,303.0,28.111,-0.03,4.5,4.53
1712345290.4116,304.0,27.675,-0.05,4.5,4.55
1712345290.512,305.0,27.235,-0.06,4.5,4.56
1712345290.6121,306.0,26.765,-0.08,4.5,4.58
1712345290.7122,307.0,29.974,-0.09,4.5,4.59
1712345290.8124,308.0,29.502,-0.12,4.5,4.62
1712345290.9124,309.0,29.056,-0.12,4.5,4.62
1712345291.0126,310.0,28.542,-0.15,4.5,4.65
1712345291.113,311.0,28.127,-0.15,4.5,4.65
1712345291.213,312.0,27.707,-0.16,4.5,4.66
1712345291.3132,313.0,27.165,-0.16,4.5,4.66
1712345291.4133,314.0,26.773,-0.17,4.5,4.67
1712345291.5135,315.0,26.218,-0.19,4.5,4.69
1712345291.6137,316.0,27.755,-0.19,4.5,4.69
1712345291.7139,317.0,27.317,-0.2,4.5,4.7
1712345291.814,318.0,26.898,-0.2,4.5,4.7
1712345291.9141,319.0,26.4,-0.22,4.5,4.72
1712345292.0144,320.0,24.093,-0.23,4.5,4.73
1712345292.1147,321.0,23.619,-0.24,4.5,4.74
1712345292.2148,322.0,23.13,-0.23,4.5,4.73
1712345292.315,323.0,22.642,-0.24,4.5,4.74
1712345292.4152,324.0,24.221,-0.22,4.5,4.72
1712345292.5155,325.0,23.729,-0.22,4.5,4.72
1712345292.6156,326.0,23.249,-0.19,4.5,4.69
1712345292.7159,327.0,22.806,-0.16,4.5,4.66
1712345292.8161,328.0,22.36,-0.11,4.5,4.61
1712345292.9163,329.0,21.418,-0.06,4.5,4.56
1712345293.0164,330.0,22.976,-0.0,4.5,4.5
1712345293.1165,331.0,22.511,0.05,4.5,4.45
1712345293.2316,332.0,21.901,0.11,4.5,4.39
1712345293.317,333.0,21.585,0.15,4.5,4.35
1712345293.4171,334.0,19.72,0.21,4.5,4.29
1712345293.5175,335.0,19.273,0.26,4.5,4.24
1712345293.6176,336.0,18.951,0.31,4.5,4.19
1712345293.7195,337.0,22.24,0.36,4.5,4.14
1712345293.8179,338.0,21.842,0.41,4.5,4.09
1712345293.9181,339.0,21.353,0.46,4.5,4.04
1712345294.0182,340.0,21.034,0.51,4.5,3.99
1712345294.1184,341.0,20.642,0.58,4.5,3.92
1712345294.2186,342.0,20.223,0.65,4.5,3.85
1712345294.3187,343.0,19.829,0.71,4.5,3.79
1712345294.4188,344.0,19.431,0.77,4.5,3.73
1712345294.519,345.0,21.115,0.84,4.5,3.66
1712345294.6192,346.0,20.677,0.89,4.5,3.61
1712345294.7194,347.0,20.366,0.96,4.5,3.54
1712345294.8195,348.0,20.054,1.02,4.5,3.48
1712345294.9197,349.0,19.625,1.08,4.5,3.42
1712345295.0199,350.0,21.333,1.14,4.5,3.36
1712345295.12,351.0,21.057,1.18,4.5,3.32
1712345295.2201,352.0,20.696,1.22,4.5,3.28
1712345295.3203,353.0,20.376,1.27,4.5,3.23
1712345295.4204,354.0,22.089,1.31,4.5,3.19
1712345295.5205,355.0,21.772,1.35,4.5,3.15
1712345295.6211,356.0,21.428,1.4,4.5,3.1
1712345295.7212,357.0,21.185,1.44,4.5,3.06
1712345295.8213,358.0,20.841,1.48,4.5,3.02
1712345295.9229,359.0,22.579,1.53,4.5,2.97
1712345296.0423,360.0,22.294,1.56,4.5,2.94
1712345296.122,361.0,21.961,1.59,4.5,2.91
1712345296.2221,362.0,21.714,1.63,4.5,2.87
1712345296.3223,363.0,23.409,1.65,4.5,2.85
1712345296.4225,364.0,23.186,1.67,4.5,2.83
1712345296.5227,365.0,22.921,1.69,4.5,2.81
1712345296.6252,366.0,22.589,1.7,4.5,2.8
1712345296.7235,367.0,22.316,1.71,4.5,2.79
1712345296.8235,368.0,24.068,1.71,4.5,2.79
1712345296.9238,369.0,23.792,1.71,4.5,2.79
1712345297.024,370.0,23.481,1.7,4.5,2.8
1712345297.1242,371.0,23.264,1.69,4.5,2.81
1712345297.2244,372.0,24.978,1.67,4.5,2.83
1712345297.3245,373.0,24.637,1.64,4.5,2.86
1712345297.4247,374.0,24.368,1.61,4.5,2.89
1712345297.525,375.0,24.1,1.58,4.5,2.92
1712345297.625,376.0,23.828,1.54,4.5,2.96
1712345297.7253,377.0,25.505,1.51,4.5,2.99
1712345297.8254,378.0,25.257,1.46,4.5,3.04
1712345297.9255,379.0,24.924,1.42,4.5,3.08
1712345298.0256,380.0,24.602,1.38,4.5,3.12
1712345298.1258,381.0,26.285,1.34,4.5,3.16
1712345298.2259,382.0,25.975,1.29,4.5,3.21
1712345298.3261,383.0,25.656,1.24,4.5,3.26
1712345298.4261,384.0,25.338,1.2,4.5,3.3
1712345298.5265,385.0,24.99,1.15,4.5,3.35
1712345298.6264,386.0,26.644,1.11,4.5,3.39
1712345298.7266,387.0,26.351,1.06,4.5,3.44
1712345298.8268,388.0,25.95,1.0,4.5,3.5
1712345298.927,389.0,25.62,0.96,4.5,3.54
1712345299.0271,390.0,27.262,0.91,4.5,3.59
1712345299.1272,391.0,26.89,0.86,4.5,3.64
1712345299.2274,392.0,26.501,0.83,4.5,3.67
1712345299.3276,393.0,26.107,0.78,4.5,3.72
1712345299.4277,394.0,25.829,0.73,4.5,3.77
1712345299.5279,395.0,27.404,0.69,4.5,3.81
1712345299.6281,396.0,27.015,0.65,4.5,3.85
1712345299.7487,397.0,26.613,0.61,4.5,3.89
1712345299.8288,398.0,26.237,0.57,4.5,3.93
1712345299.9289,399.0,27.839,0.52,4.5,3.98
1712345300.0291,400.0,27.345,0.48,4.5,4.02
1712345300.1292,401.0,26.99,0.45,4.5,4.05
1712345300.2293,402.0,26.535,0.41,4.5,4.09
1712345300.3295,403.0,26.196,0.37,4.5,4.13
1712345300.4297,404.0,27.694,0.33,4.5,4.17
1712345300.5298,405.0,27.27,0.3,4.5,4.2
1712345300.63,406.0,26.851,0.27,4.5,4.23
1712345300.7301,407.0,26.474,0.24,4.5,4.26
1712345300.8304,408.0,27.958,0.21,4.5,4.29
1712345300.9305,409.0,27.593,0.18,4.5,4.32
1712345301.0306,410.0,27.128,0.17,4.5,4.33
1712345301.1308,411.0,26.661,0.14,4.5,4.36
1712345301.2309,412.0,28.152,0.12,4.5,4.38
1712345301.3472,413.0,27.781,0.1,4.5,4.4
1712345301.4315,414.0,27.315,0.08,4.5,4.42
1712345301.5317,415.0,26.85,0.07,4.5,4.43
1712345301.6318,416.0,26.44,0.05,4.5,4.45
1712345301.732,417.0,27.988,0.04,4.5,4.46
1712345301.8321,418.0,27.465,0.03,4.5,4.47
1712345301.9326,419.0,27.077,0.02,4.5,4.48
1712345302.0327,420.0,26.636,0.0,4.5,4.5
1712345302.133,421.0,28.149,-0.01,4.5,4.51
1712345302.233,422.0,27.685,-0.02,4.5,4.52
1712345302.3333,423.0,27.152,-0.03,4.5,4.53
1712345302.4333,424.0,26.679,-0.03,4.5,4.53
1712345302.5335,425.0,28.27,-0.04,4.5,4.54
1712345302.6335,426.0,27.747,-0.05,4.5,4.55
1712345302.7349,427.0,27.35,-0.06,4.5,4.56
1712345302.835,428.0,26.827,-0.06,4.5,4.56
1712345302.9354,429.0,26.458,-0.06,4.5,4.56
1712345303.0355,430.0,27.921,-0.07,4.5,4.57
1712345303.1357,431.0,27.454,-0.07,4.5,4.57
1712345303.2357,432.0,27.014,-0.07,4.5,4.57
1712345303.3359,433.0,26.6,-0.07,4.5,4.57
1712345303.4361,434.0,28.019,-0.07,4.5,4.57
1712345303.5803,435.0,27.6,-0.08,4.5,4.58
1712345303.6367,436.0,27.179,-0.08,4.5,4.58
1712345303.737,437.0,26.685,-0.08,4.5,4.58
1712345303.8372,438.0,30.177,-0.08,4.5,4.58
1712345303.9481,439.0,29.545,-0.08,4.5,4.58
1712345304.0378,440.0,29.211,-0.08,4.5,4.58
1712345304.1381,441.0,28.743,-0.07,4.5,4.57
1712345304.2382,442.0,28.255,-0.08,4.5,4.58
1712345304.3385,443.0,27.866,-0.07,4.5,4.57
1712345304.4387,444.0,27.302,-0.07,4.5,4.57
1712345304.5408,445.0,26.859,-0.07,4.5,4.57
1712345304.6391,446.0,26.391,-0.09,4.5,4.59
1712345304.7394,447.0,27.898,-0.09,4.5,4.59
1712345304.8396,448.0,27.567,-0.1,4.5,4.6
1712345304.9397,449.0,27.056,-0.12,4.5,4.62
1712345305.0398,450.0,26.551,-0.12,4.5,4.62
1712345305.14,451.0,28.072,-0.14,4.5,4.64
1712345305.2401,452.0,27.608,-0.15,4.5,4.65
1712345305.3402,453.0,27.152,-0.16,4.5,4.66
1712345305.4404,454.0,26.682,-0.17,4.5,4.67
1712345305.5405,455.0,26.343,-0.18,4.5,4.68
1712345305.6406,456.0,29.043,-0.17,4.5,4.67
1712345305.7408,457.0,28.629,-0.17,4.5,4.67
1712345305.8409,458.0,28.179,-0.16,4.5,4.66
1712345305.941,459.0,27.754,-0.15,4.5,4.65
1712345306.0411,460.0,27.202,-0.14,4.5,4.64
1712345306.1418,461.0,26.797,-0.13,4.5,4.63
1712345306.2416,462.0,26.261,-0.12,4.5,4.62
1712345306.3417,463.0,28.482,-0.12,4.5,4.62
1712345306.4418,464.0,28.05,-0.11,4.5,4.61
1712345306.5421,465.0,27.606,-0.1,4.5,4.6
1712345306.6445,466.0,27.133,-0.1,4.5,4.6
1712345306.7424,467.0,26.637,-0.09,4.5,4.59
1712345306.8425,468.0,26.149,-0.09,4.5,4.59
1712345306.9426,469.0,29.382,-0.08,4.5,4.58
1712345307.0427,470.0,28.923,-0.08,4.5,4.58
1712345307.1429,471.0,28.486,-0.08,4.5,4.58
1712345307.243,472.0,28.055,-0.08,4.5,4.58
1712345307.3432,473.0,27.527,-0.07,4.5,4.57
1712345307.4434,474.0,27.143,-0.07,4.5,4.57
1712345307.5437,475.0,26.666,-0.06,4.5,4.56
1712345307.6438,476.0,26.201,-0.06,4.5,4.56
1712345307.744,477.0,27.757,-0.06,4.5,4.56
1712345307.8442,478.0,27.312,-0.06,4.5,4.56
1712345307.9444,479.0,26.881,-0.07,4.5,4.57
1712345308.0446,480.0,26.378,-0.08,4.5,4.58
1712345308.1452,481.0,25.985,-0.08,4.5,4.58
1712345308.2453,482.0,27.273,-0.08,4.5,4.58
1712345308.3455,483.0,26.777,-0.09,4.5,4.59
1712345308.4455,484.0,26.361,-0.09,4.5,4.59
1712345308.5458,485.0,25.935,-0.09,4.5,4.59
1712345308.6458,486.0,27.476,-0.08,4.5,4.58
1712345308.746,487.0,26.986,-0.08,4.5,4.58
1712345308.8461,488.0,26.484,-0.07,4.5,4.57
1712345308.9462,489.0,26.095,-0.06,4.5,4.56
1712345309.0467,490.0,28.017,-0.05,4.5,4.55
