TimeStamp, Counter, HostVehicleSpeed
1712345207.1405,12000.0,0.0
1712345207.1451,12001.0,0.0
1712345207.1836,12002.0,0.0
1712345207.1887,12003.0,0.0
1712345207.2056,12004.0,0.0
1712345207.3053,12005.0,0.0
1712345207.4058,12006.0,0.0
1712345207.5057,12007.0,0.0
1712345207.6056,12008.0,0.0
1712345207.7056,12009.0,0.0
1712345207.8052,12010.0,0.0
1712345207.9054,12011.0,0.0
1712345208.0056,12012.0,0.0
1712345208.1057,12013.0,0.0
1712345208.2058,12014.0,0.0
1712345208.3056,12015.0,0.0
1712345208.4058,12016.0,0.0
1712345208.5052,12017.0,0.0
1712345208.6058,12018.0,0.0
1712345208.7055,12019.0,0.0
1712345208.8055,12020.0,0.0
1712345208.9055,12021.0,0.0
1712345209.0055,12022.0,0.0
1712345209.1051,12023.0,0.0
1712345209.2063,12024.0,0.0
1712345209.3061,12025.0,0.0
1712345209.4063,12026.0,0.0
1712345209.527,12027.0,0.0
1712345209.6063,12028.0,0.0
1712345209.7055,12029.0,0.0
1712345209.8063,12030.0,0.0
1712345209.9058,12031.0,0.0
1712345210.0065,12032.0,0.0
1712345210.1054,12033.0,0.0
1712345210.2064,12034.0,0.0
1712345210.3056,12035.0,0.0
1712345210.4057,12036.0,0.0
1712345210.5054,12037.0,0.0
1712345210.6054,12038.0,0.0
1712345210.706,12039.0,0.0
1712345210.8061,12040.0,0.0
1712345210.9057,12041.0,0.0
1712345211.0053,12042.0,0.0
1712345211.106,12043.0,0.0
1712345211.2056,12044.0,0.0
1712345211.3055,12045.0,0.0
1712345211.4058,12046.0,0.0
1712345211.5052,12047.0,0.0
1712345211.6053,12048.0,0.0
1712345211.7053,12049.0,0.0
1712345211.805,12050.0,0.0
1712345211.9052,12051.0,0.0
1712345212.0051,12052.0,0.0
1712345212.1051,12053.0,0.0
1712345212.2053,12054.0,0.0
1712345212.3054,12055.0,0.0
1712345212.4052,12056.0,0.0
1712345212.5053,12057.0,0.0
1712345212.6053,12058.0,0.0
1712345212.706,12059.0,0.0
1712345212.806,12060.0,0.0
1712345212.9052,12061.0,0.0
1712345213.038,12062.0,0.0
1712345213.1052,12063.0,0.0
1712345213.2053,12064.0,0.0
1712345213.3064,12065.0,0.0
1712345213.4058,12066.0,0.0
1712345213.5051,12067.0,0.0
1712345213.6054,12068.0,0.0
1712345213.7052,12069.0,0.0
1712345213.8077,12070.0,0.0
1712345213.9053,12071.0,0.0
1712345214.0053,12072.0,0.0
1712345214.105,12073.0,0.0
1712345214.206,12074.0,0.0
1712345214.3085,12075.0,0.0
1712345214.4048,12076.0,0.0
1712345214.5052,12077.0,0.0
1712345214.6055,12078.0,0.0
1712345214.7048,12079.0,0.0
1712345214.8051,12080.0,0.0
1712345214.9054,12081.0,0.0
1712345215.0052,12082.0,0.0
1712345215.1053,12083.0,0.0
1712345215.2049,12084.0,0.0
1712345215.3055,12085.0,0.0
1712345215.4052,12086.0,0.0
1712345215.5047,12087.0,0.0
1712345215.6053,12088.0,0.0
1712345215.7053,12089.0,0.0
1712345215.8049,12090.0,0.0
1712345215.9049,12091.0,0.0
1712345216.0052,12092.0,0.0
1712345216.1053,12093.0,0.0
1712345216.205,12094.0,0.0
1712345216.3052,12095.0,0.0
1712345216.4051,12096.0,0.0
1712345216.5053,12097.0,0.0
1712345216.605,12098.0,0.0
1712345216.7052,12099.0,0.0
1712345216.8048,12100.0,0.0
1712345216.9049,12101.0,0.0
1712345217.0051,12102.0,0.0
1712345217.111,12103.0,0.0
1712345217.2049,12104.0,0.0
1712345217.3051,12105.0,0.0
1712345217.4051,12106.0,0.0
1712345217.505,12107.0,0.0
1712345217.6052,12108.0,0.0
1712345217.7049,12109.0,0.0
1712345217.805,12110.0,0.0
1712345217.9046,12111.0,0.0
1712345218.0049,12112.0,0.0
1712345218.1051,12113.0,0.0
1712345218.2049,12114.0,0.0
1712345218.3055,12115.0,0.0
1712345218.405,12116.0,0.0
1712345218.5049,12117.0,0.0
1712345218.6052,12118.0,0.0
1712345218.711,12119.0,0.0
1712345218.8367,12120.0,0.0
1712345218.9051,12121.0,0.0
1712345219.005,12122.0,0.0
1712345219.1051,12123.0,0.0
1712345219.205,12124.0,0.0
1712345219.3052,12125.0,0.0
1712345219.4053,12126.0,0.0
1712345219.5049,12127.0,0.0
1712345219.6046,12128.0,0.0
1712345219.7056,12129.0,0.0
1712345219.8048,12130.0,0.0
1712345219.9054,12131.0,0.0
1712345220.0048,12132.0,0.0
1712345220.1044,12133.0,0.0
1712345220.2054,12134.0,0.0
1712345220.3055,12135.0,0.0
1712345220.405,12136.0,0.0
1712345220.5045,12137.0,0.0
1712345220.605,12138.0,0.0
1712345220.7052,12139.0,0.0
1712345220.8046,12140.0,0.0
1712345220.9049,12141.0,0.0
1712345221.005,12142.0,0.0
1712345221.105,12143.0,0.0
1712345221.2048,12144.0,0.0
1712345221.3051,12145.0,0.0
1712345221.4047,12146.0,0.0
1712345221.5049,12147.0,0.0
1712345221.6048,12148.0,0.0
1712345221.7057,12149.0,0.0
1712345221.8046,12150.0,0.0
1712345221.9048,12151.0,0.0
1712345222.0053,12152.0,0.0
1712345222.1047,12153.0,0.0
1712345222.2044,12154.0,0.0
1712345222.3049,12155.0,0.0
1712345222.4047,12156.0,0.0
1712345222.5048,12157.0,0.0
1712345222.6045,12158.0,0.0
1712345222.7059,12159.0,0.0
1712345222.8049,12160.0,0.0
1712345222.9487,12161.0,0.0
1712345223.0095,12162.0,0.0
1712345223.1045,12163.0,0.0
1712345223.2044,12164.0,0.0
1712345223.3054,12165.0,0.0
1712345223.4046,12166.0,0.0
1712345223.5044,12167.0,0.0
1712345223.6045,12168.0,0.0
1712345223.7049,12169.0,0.0
1712345223.8048,12170.0,0.0
1712345223.905,12171.0,0.0
1712345224.0043,12172.0,0.0
1712345224.1045,12173.0,0.0
1712345224.2048,12174.0,0.0
1712345224.3045,12175.0,0.0
1712345224.4041,12176.0,0.0
1712345224.5042,12177.0,0.0
1712345224.6051,12178.0,0.0
1712345224.7048,12179.0,0.0
1712345224.805,12180.0,0.0
1712345224.9055,12181.0,0.0
1712345225.0045,12182.0,0.0
1712345225.1049,12183.0,0.0
1712345225.2046,12184.0,0.0
1712345225.3045,12185.0,0.0
1712345225.4042,12186.0,0.0
1712345225.5051,12187.0,0.0
1712345225.6043,12188.0,0.0
1712345225.705,12189.0,0.0
1712345225.8052,12190.0,0.0
1712345225.9048,12191.0,0.0
1712345226.0049,12192.0,0.0
1712345226.111,12193.0,0.0
1712345226.2046,12194.0,0.0
1712345226.3047,12195.0,0.0
1712345226.4042,12196.0,0.0
1712345226.5051,12197.0,0.0
1712345226.6044,12198.0,0.0
1712345226.726,12199.0,0.0
1712345226.8046,12200.0,0.0
1712345226.9048,12201.0,0.0
1712345227.0045,12202.0,0.0
