timestamp, desired_lat, desired_lon, desired_heading, current_lat, current_lon, current_speed, current_heading, travel_distance, calculated_distance, calculated_distance_next, starting_index, selected_index
1745894954.7563672,41.7044820384154,-87.991875593464,1.33515502694863,41.704476332401015,-87.99182542339007,11.7914430257951,1.83355019542476,1.1804391869411779,406.7215175553218,407.29335663548073,2250,2250
1745894954.8564322,41.7044871812854,-87.9918756454731,1.31804380225216,41.70448578850477,-87.9918255793943,12.105711893468818,1.9019718288787741,1.2106681665616046,407.29335663548073,407.87843086132807,2251,2251
1745894954.9565861,41.7044871812854,-87.9918756454731,1.31804380225216,41.70448578850477,-87.9918255793943,12.105711893468818,1.9019718288787741,1.2117764775870077,407.29335663548073,407.87843086132807,2251,2251
1745894955.0568652,41.7044978207025,-87.9918761243076,1.30850725734524,41.70449639337676,-87.99182510823718,12.094082644541187,1.8472677765990841,1.2119445505922093,408.47695345706825,409.0694726984172,2253,2253
1745894955.1575663,41.7044978207025,-87.9918761243076,1.30850725734524,41.70449639337676,-87.99182510823718,12.094082644541187,1.8472677765990841,1.2167339676856253,408.47695345706825,409.0694726984172,2253,2253
1745894955.2572613,41.7044978207025,-87.9918761243076,1.30850725734524,41.70449639337676,-87.99182510823718,12.094082644541187,1.8472677765990841,1.2048685544770723,408.47695345706825,409.0694726984172,2253,2253
1745894955.357378,41.7045130875474,-87.9918756951411,1.32692198095612,41.70450730202663,-87.9918247841101,12.076502338413514,1.6777144135907471,1.2082249346419485,410.1735554139485,410.68734962158715,2256,2256
1745894955.4575214,41.7045130875474,-87.9918756951411,1.32692198095612,41.70450730202663,-87.9918247841101,12.076502338413514,1.6777144135907471,1.2086913751714912,410.1735554139485,410.68734962158715,2256,2256
1745894955.5576477,41.7045130875474,-87.9918756951411,1.32692198095612,41.70450730202663,-87.9918247841101,12.076502338413514,1.6777144135907471,1.2084667926943038,410.1735554139485,410.68734962158715,2256,2256
1745894955.6578052,41.7045220962015,-87.9918755406975,1.32485574201049,41.70451819148278,-87.991824470013,12.058592871508859,1.4434714751795732,1.2069851342445832,411.1748469330553,411.6359453227826,2258,2258
1745894955.757887,41.7045220962015,-87.9918755406975,1.32485574201049,41.70451819148278,-87.991824470013,12.058592871508859,1.4434714751795732,1.2061600113745854,411.1748469330553,411.6359453227826,2258,2258
1745894955.8582456,41.7045301501971,-87.9918750414128,1.31744978923778,41.704528765094125,-87.99182588848788,12.050734835969552,1.154027054618062,1.2086292557663059,412.0694650624807,412.4786507605434,2260,2260
1745894955.9582963,41.7045301501971,-87.9918750414128,1.31744978923778,41.704528765094125,-87.99182588848788,12.050734835969552,1.154027054618062,1.2049372977527186,412.0694650624807,412.4786507605434,2260,2260
1745894956.0584674,41.7045301501971,-87.9918750414128,1.31744978923778,41.704528765094125,-87.99182588848788,12.050734835969552,1.154027054618062,1.206428446553537,412.0694650624807,412.4786507605434,2260,2260
1745894956.1587644,41.7045405532732,-87.9918767097883,357.721540873066,41.70453877336692,-87.9918241081759,12.038853786011613,1.019715866901404,1.2066971111719946,413.22866161873156,413.57807787640235,2263,2263
1745894956.259096,41.7045405532732,-87.9918767097883,357.721540873066,41.70453877336692,-87.9918241081759,12.038853786011613,1.019715866901404,1.206757387186682,413.22866161873156,413.57807787640235,2263,2263
1745894956.359052,41.7045405532732,-87.9918767097883,357.721540873066,41.70453877336692,-87.9918241081759,12.038853786011613,1.019715866901404,1.2027303753482994,413.22866161873156,413.57807787640235,2263,2263
1745894956.459147,41.7045522186224,-87.9918782388915,356.181169290688,41.704549578373644,-87.9918236981627,12.324313562707976,1.1374603240644903,1.2327328305014529,414.5279983322227,414.8078615598214,2267,2267
1745894956.559394,41.7045522186224,-87.9918782388915,356.181169290688,41.704549578373644,-87.9918236981627,12.324313562707976,1.1374603240644903,1.2347691038137727,414.5279983322227,414.8078615598214,2267,2267
1745894956.6596262,41.704563605962,-87.9918802296841,354.850757723397,41.70456134351872,-87.99182393493477,12.418628287752888,1.1374603240644903,1.2428712880559725,415.7972079234036,416.0118664337932,2272,2272
1745894956.7598784,41.704563605962,-87.9918802296841,354.850757723397,41.70456134351872,-87.99182393493477,12.418628287752888,0.8406988499111911,1.2441918189989698,415.7972079234036,416.0118664337932,2272,2272
1745894956.8597414,41.704563605962,-87.9918802296841,354.850757723397,41.70456134351872,-87.99182393493477,12.418628287752888,0.8406988499111911,1.2395166657276853,415.7972079234036,416.0118664337932,2272,2272
1745894956.9598186,41.7045741696958,-87.9918808662557,355.683904198355,41.70457268534466,-87.99182306971605,12.594955894629594,359.90935974724823,1.2595003940573406,416.9726588184494,417.1440758299944,2278,2278
1745894957.0600524,41.7045741696958,-87.9918808662557,355.683904198355,41.70457268534466,-87.99182306971605,12.594955894629594,359.90935974724823,1.2617435390590592,416.9726588184494,417.1440758299944,2278,2278
1745894957.1600807,41.7045741696958,-87.9918808662557,355.683904198355,41.70457268534466,-87.99182306971605,12.594955894629594,359.90935974724823,1.2591070178923807,416.9726588184494,417.1440758299944,2278,2278
1745894957.2603533,41.7045829962931,-87.9918817936397,355.684040802138,41.704583802350015,-87.99182327428655,12.762864790879044,358.37986182602896,1.2787469713340327,417.95547017867597,418.06185589541514,2285,2285
1745894957.3605247,41.7045829962931,-87.9918817936397,355.684040802138,41.704583802350015,-87.99182327428655,12.762864790879044,358.37986182602896,1.2777428129847594,417.95547017867597,418.06185589541514,2285,2285
1745894957.461265,41.7045829962931,-87.9918817936397,355.684040802138,41.704583802350015,-87.99182327428655,12.762864790879044,358.37986182602896,1.2842850567754789,417.95547017867597,418.06185589541514,2285,2285
