Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
36.55,toyota.prius,2.83,-2.52145
36.65,toyota.prius,2.84,-2.52145
36.76,toyota.prius,2.85,-2.50293
36.86,toyota.prius,2.85,-2.48367
36.96,toyota.prius,2.86,-2.46148
37.06,toyota.prius,2.8,-2.46148
37.16,toyota.prius,2.81,-2.4346
37.26,toyota.prius,2.81,-2.40591
37.37,toyota.prius,2.81,-2.37314
37.47,toyota.prius,2.75,-2.37314
37.57,toyota.prius,2.76,-2.33594
37.67,toyota.prius,2.76,-2.29806
37.77,toyota.prius,2.76,-2.2562
37.87,toyota.prius,2.72,-2.2562
37.97,toyota.prius,2.73,-2.21375
38.08,toyota.prius,2.74,-2.17507
38.18,toyota.prius,2.76,-2.13488
38.28,toyota.prius,2.72,-2.13488
38.38,toyota.prius,2.74,-2.10729
38.48,toyota.prius,2.76,-2.09384
38.58,toyota.prius,2.72,-2.09384
38.68,toyota.prius,2.69,-2.08722
38.79,toyota.prius,2.71,-2.08426
38.89,toyota.prius,2.73,-2.07239
38.99,toyota.prius,2.69,-2.07239
39.09,toyota.prius,2.7,-2.0534
39.19,toyota.prius,2.71,-2.02359
39.29,toyota.prius,2.67,-2.02359
39.39,toyota.prius,2.63,-1.98935
39.5,toyota.prius,2.65,-1.9541
39.6,toyota.prius,2.66,-1.91611
39.7,toyota.prius,2.62,-1.91611
39.8,toyota.prius,2.64,-1.87536
39.9,toyota.prius,2.65,-1.83315
40.0,toyota.prius,2.62,-1.83315
40.11,toyota.prius,2.58,-1.7943
40.21,toyota.prius,2.61,-1.76324
40.31,toyota.prius,2.64,-1.74099
40.41,toyota.prius,2.61,-1.74099
40.51,toyota.prius,2.63,-1.72961
40.61,toyota.prius,2.66,-1.73035
40.72,toyota.prius,2.63,-1.73035
40.82,toyota.prius,2.6,-1.74145
40.92,toyota.prius,2.62,-1.75274
41.02,toyota.prius,2.65,-1.76196
41.12,toyota.prius,2.61,-1.76196
41.22,toyota.prius,2.63,-1.77112
41.32,toyota.prius,2.65,-1.77532
41.43,toyota.prius,2.66,-1.77078
41.53,toyota.prius,2.62,-1.77078
41.63,toyota.prius,2.64,-1.75986
41.73,toyota.prius,2.65,-1.7492
41.83,toyota.prius,2.67,-1.73913
41.93,toyota.prius,2.63,-1.73913
42.04,toyota.prius,2.65,-1.72994
42.14,toyota.prius,2.67,-1.72332
42.24,toyota.prius,2.63,-1.72332
42.34,toyota.prius,2.6,-1.71857
42.44,toyota.prius,2.63,-1.72043
42.54,toyota.prius,2.65,-1.73156
42.64,toyota.prius,2.62,-1.73156
42.75,toyota.prius,2.65,-1.74252
42.85,toyota.prius,2.67,-1.75552
42.95,toyota.prius,2.69,-1.76388
43.05,toyota.prius,2.65,-1.76388
43.15,toyota.prius,2.67,-1.76443
43.25,toyota.prius,2.68,-1.76321
43.36,toyota.prius,2.64,-1.76321
43.46,toyota.prius,2.6,-1.75628
43.56,toyota.prius,2.61,-1.7453
43.66,toyota.prius,2.63,-1.73459
43.76,toyota.prius,2.59,-1.73459
43.86,toyota.prius,2.6,-1.72387
43.96,toyota.prius,2.62,-1.71197
44.07,toyota.prius,2.64,-1.70294
44.17,toyota.prius,2.6,-1.70294
44.27,toyota.prius,2.63,-1.69671
44.37,toyota.prius,2.65,-1.69467
44.47,toyota.prius,2.68,-1.70129
44.57,toyota.prius,2.65,-1.70129
44.67,toyota.prius,2.67,-1.71622
44.78,toyota.prius,2.7,-1.7363
44.88,toyota.prius,2.66,-1.7363
44.98,toyota.prius,2.63,-1.75485
45.08,toyota.prius,2.65,-1.76791
45.18,toyota.prius,2.67,-1.771
45.28,toyota.prius,2.63,-1.771
45.39,toyota.prius,2.64,-1.76895
45.49,toyota.prius,2.65,-1.76151
45.59,toyota.prius,2.66,-1.75116
45.69,toyota.prius,2.61,-1.75116
45.79,toyota.prius,2.62,-1.73779
45.89,toyota.prius,2.63,-1.72381
46.0,toyota.prius,2.64,-1.70773
46.1,toyota.prius,2.59,-1.70773
46.2,toyota.prius,2.61,-1.69415
46.3,toyota.prius,2.62,-1.68047
46.4,toyota.prius,2.64,-1.66824
46.5,toyota.prius,2.6,-1.66824
46.6,toyota.prius,2.62,-1.65643
46.71,toyota.prius,2.65,-1.64706
46.81,toyota.prius,2.67,-1.64163
46.91,toyota.prius,2.64,-1.64163
47.01,toyota.prius,2.67,-1.64789
47.11,toyota.prius,2.7,-1.66296
47.21,toyota.prius,2.72,-1.68027
47.31,toyota.prius,2.69,-1.68027
47.42,toyota.prius,2.71,-1.68652
47.52,toyota.prius,2.72,-1.68304
47.62,toyota.prius,2.73,-1.67193
47.72,toyota.prius,2.69,-1.67193
47.82,toyota.prius,2.7,-1.65588
47.92,toyota.prius,2.71,-1.63302
48.02,toyota.prius,2.72,-1.449
48.13,toyota.prius,2.67,-1.449
48.23,toyota.prius,2.69,-1.36224
48.33,toyota.prius,2.7,-1.32229
48.43,toyota.prius,2.71,-1.36001
48.53,toyota.prius,2.68,-1.36001
48.63,toyota.prius,2.69,-1.39059
48.73,toyota.prius,2.72,-1.4607
48.84,toyota.prius,2.73,-1.50881
48.94,toyota.prius,2.7,-1.50881
49.04,toyota.prius,2.72,-1.59063
49.14,toyota.prius,2.74,-1.64184
49.24,toyota.prius,2.75,-1.65439
49.34,toyota.prius,2.71,-1.65439
49.44,toyota.prius,2.72,-1.65286
49.55,toyota.prius,2.74,-1.64236
49.65,toyota.prius,2.74,-1.62961
49.75,toyota.prius,2.7,-1.62961
49.85,toyota.prius,2.71,-1.53442
49.95,toyota.prius,2.72,-1.48697
50.05,toyota.prius,2.73,-1.46112
50.16,toyota.prius,2.68,-1.46112
50.26,toyota.prius,2.69,-1.44631
50.36,toyota.prius,2.71,-1.43545
50.46,toyota.prius,2.67,-1.43545
50.56,toyota.prius,2.63,-1.42969
50.66,toyota.prius,2.66,-1.42547
50.76,toyota.prius,2.68,-1.42612
50.87,toyota.prius,2.65,-1.42612
50.97,toyota.prius,2.67,-1.43118
51.07,toyota.prius,2.7,-1.44241
51.17,toyota.prius,2.72,-1.45102
51.27,toyota.prius,2.68,-1.45102
51.37,toyota.prius,2.7,-1.45532
51.47,toyota.prius,2.71,-1.45322
51.58,toyota.prius,2.72,-1.44933
51.68,toyota.prius,2.68,-1.44933
51.78,toyota.prius,2.69,-1.44067
51.88,toyota.prius,2.7,-1.42907
51.98,toyota.prius,2.71,-1.41263
52.08,toyota.prius,2.66,-1.41263
52.19,toyota.prius,2.67,-1.39532
52.29,toyota.prius,2.69,-1.30697
52.39,toyota.prius,2.7,-1.1727
52.49,toyota.prius,2.66,-1.1727
52.59,toyota.prius,2.68,-1.23565
52.69,toyota.prius,2.7,-1.2998
52.79,toyota.prius,2.66,-1.2998
52.9,toyota.prius,2.63,-1.32287
53.0,toyota.prius,2.66,-1.33441
53.1,toyota.prius,2.68,-1.34534
53.2,toyota.prius,2.65,-1.34534
53.3,toyota.prius,2.67,-1.35489
53.4,toyota.prius,2.69,-1.47738
53.5,toyota.prius,2.66,-1.47738
53.61,toyota.prius,2.62,-1.52646
53.71,toyota.prius,2.64,-1.40967
53.81,toyota.prius,2.65,-1.35431
53.91,toyota.prius,2.61,-1.35431
54.01,toyota.prius,2.63,-1.32687
54.11,toyota.prius,2.65,-1.30756
54.21,toyota.prius,2.66,-1.29419
54.32,toyota.prius,2.62,-1.29419
54.42,toyota.prius,2.64,-1.28612
54.52,toyota.prius,2.66,-1.27233
54.62,toyota.prius,2.68,-1.25717
54.72,toyota.prius,2.64,-1.25717
54.82,toyota.prius,2.67,-1.24404
54.92,toyota.prius,2.69,-1.23779
55.03,toyota.prius,2.71,-1.22605
55.13,toyota.prius,2.68,-1.22605
55.23,toyota.prius,2.7,-1.23331
55.33,toyota.prius,2.72,-1.23986
55.43,toyota.prius,2.68,-1.23986
55.53,toyota.prius,2.64,-1.24768
55.63,toyota.prius,2.66,-1.24912
55.74,toyota.prius,2.68,-1.24743
55.84,toyota.prius,2.64,-1.24743
55.94,toyota.prius,2.65,-1.2384
56.04,toyota.prius,2.66,-1.22531
56.14,toyota.prius,2.68,-1.20853
56.24,toyota.prius,2.63,-1.20853
56.34,toyota.prius,2.65,-1.1914
56.45,toyota.prius,2.66,-1.1734
56.55,toyota.prius,2.63,-1.1734
56.65,toyota.prius,2.59,-1.15869
56.75,toyota.prius,2.62,-1.14517
56.85,toyota.prius,2.64,-1.13666
56.95,toyota.prius,2.61,-1.13666
57.06,toyota.prius,2.64,-1.13439
57.16,toyota.prius,2.67,-1.14087
57.26,toyota.prius,2.69,-1.14966
57.36,toyota.prius,2.65,-1.14966
57.46,toyota.prius,2.68,-1.15594
57.56,toyota.prius,2.69,-1.15503
57.67,toyota.prius,2.71,-1.15194
57.77,toyota.prius,2.67,-1.15194
57.87,toyota.prius,2.68,-1.14316
57.97,toyota.prius,2.69,-1.1319
58.07,toyota.prius,2.7,-1.11676
58.17,toyota.prius,2.66,-1.11676
58.27,toyota.prius,2.67,-1.10086
58.38,toyota.prius,2.68,-1.08407
58.48,toyota.prius,2.7,-1.07083
58.58,toyota.prius,2.66,-1.07083
58.68,toyota.prius,2.68,-1.05972
58.78,toyota.prius,2.7,-1.05523
58.88,toyota.prius,2.72,-1.05694
58.98,toyota.prius,2.68,-1.05694
59.09,toyota.prius,2.71,-1.06653
59.19,toyota.prius,2.73,-1.07937
59.29,toyota.prius,2.74,-1.09231
59.39,toyota.prius,2.7,-1.09231
59.49,toyota.prius,2.72,-1.09991
59.59,toyota.prius,2.73,-1.10544
59.69,toyota.prius,2.74,-1.10596
59.8,toyota.prius,2.75,-1.10398
59.9,toyota.prius,2.76,-1.10398
60.0,toyota.prius,2.76,-1.09649
60.1,toyota.prius,2.77,-1.08804
60.2,toyota.prius,2.77,-1.07746
60.3,toyota.prius,2.73,-1.07746
60.41,toyota.prius,2.74,-1.06894
60.51,toyota.prius,2.75,-1.06155
60.61,toyota.prius,2.76,-1.05829
60.71,toyota.prius,2.78,-1.05792
60.81,toyota.prius,2.79,-1.05792
60.91,toyota.prius,2.8,-1.06424
61.01,toyota.prius,2.82,-1.0758
61.12,toyota.prius,2.83,-1.08944
61.22,toyota.prius,2.78,-1.08944
61.32,toyota.prius,2.8,-1.09838
61.42,toyota.prius,2.8,-1.10525
61.52,toyota.prius,2.76,-1.10525
61.62,toyota.prius,2.71,-1.10797
61.72,toyota.prius,2.72,-1.108
61.82,toyota.prius,2.73,-1.10278
61.93,toyota.prius,2.74,-1.09506
62.03,toyota.prius,2.74,-1.09506
62.13,toyota.prius,2.75,-1.08404
62.23,toyota.prius,2.76,-1.073
62.33,toyota.prius,2.77,-1.06142
62.43,toyota.prius,2.72,-1.06142
62.53,toyota.prius,2.74,-1.05309
62.64,toyota.prius,2.75,-1.04657
62.74,toyota.prius,2.77,-1.04599
62.84,toyota.prius,2.79,-1.05164
62.94,toyota.prius,2.8,-1.05164
63.04,toyota.prius,2.82,-1.06524
63.14,toyota.prius,2.83,-1.07766
63.24,toyota.prius,2.84,-1.08575
63.34,toyota.prius,2.79,-1.08575
63.45,toyota.prius,2.8,-1.08865
63.55,toyota.prius,2.8,-1.08877
63.65,toyota.prius,2.81,-1.08349
63.75,toyota.prius,2.75,-1.08349
63.85,toyota.prius,2.76,-1.07529
63.95,toyota.prius,2.76,-1.06308
64.05,toyota.prius,2.77,-1.0508
64.15,toyota.prius,2.78,-1.03842
64.26,toyota.prius,2.78,-1.03842
64.36,toyota.prius,2.79,-1.02744
64.46,toyota.prius,2.8,-1.01871
64.56,toyota.prius,2.81,-1.01306
64.66,toyota.prius,2.77,-1.01306
64.76,toyota.prius,2.78,-1.01215
64.86,toyota.prius,2.8,-1.02157
64.97,toyota.prius,2.82,-1.03787
65.07,toyota.prius,2.77,-1.03787
65.17,toyota.prius,2.79,-1.05396
65.27,toyota.prius,2.8,-1.06055
65.37,toyota.prius,2.81,-1.06305
65.47,toyota.prius,2.81,-1.06097
65.57,toyota.prius,2.81,-1.06097
65.68,toyota.prius,2.81,-1.05584
65.78,toyota.prius,2.81,-1.04544
65.88,toyota.prius,2.81,-0.97348
65.98,toyota.prius,2.76,-0.97348
66.08,toyota.prius,2.77,-0.91757
66.18,toyota.prius,2.77,-0.89199
66.28,toyota.prius,2.78,-0.87793
66.38,toyota.prius,2.79,-0.87265
66.49,toyota.prius,2.8,-0.87265
66.59,toyota.prius,2.82,-0.87146
66.69,toyota.prius,2.83,-0.87738
66.79,toyota.prius,2.84,-0.92209
66.89,toyota.prius,2.8,-0.92209
66.99,toyota.prius,2.81,-0.99453
67.1,toyota.prius,2.82,-1.0018
67.2,toyota.prius,2.83,-1.03079
67.3,toyota.prius,2.78,-1.03079
67.4,toyota.prius,2.79,-1.04065
67.5,toyota.prius,2.8,-1.04034
