Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
15.55,toyota.prius,3.64,-2.37399
15.65,toyota.prius,3.63,-2.38315
15.76,toyota.prius,3.63,-2.39023
15.86,toyota.prius,3.63,-2.39936
15.96,toyota.prius,3.63,-2.41018
16.06,toyota.prius,3.63,-2.42722
16.16,toyota.prius,3.63,-2.45294
16.26,toyota.prius,3.64,-2.49188
16.37,toyota.prius,3.64,-2.53253
16.47,toyota.prius,3.65,-2.57131
16.57,toyota.prius,3.65,-2.61453
16.67,toyota.prius,3.59,-2.61453
16.77,toyota.prius,3.54,-2.66345
16.87,toyota.prius,3.49,-2.71103
16.98,toyota.prius,3.44,-2.75461
17.08,toyota.prius,3.4,-2.78723
17.18,toyota.prius,3.41,-2.81634
17.28,toyota.prius,3.42,-2.84338
17.38,toyota.prius,3.43,-2.87478
17.48,toyota.prius,3.44,-2.89933
17.59,toyota.prius,3.46,-2.92135
17.69,toyota.prius,3.48,-2.95191
17.79,toyota.prius,3.49,-2.99258
17.89,toyota.prius,3.51,-3.03485
17.99,toyota.prius,3.52,-3.07791
18.1,toyota.prius,3.53,-3.11496
18.2,toyota.prius,3.54,-3.14725
18.3,toyota.prius,3.55,-3.17178
18.4,toyota.prius,3.49,-3.17178
18.5,toyota.prius,3.45,-3.18799
18.6,toyota.prius,3.4,-3.18912
18.71,toyota.prius,3.36,-3.18389
18.81,toyota.prius,3.32,-3.17242
18.91,toyota.prius,3.34,-3.16186
19.01,toyota.prius,3.36,-3.15429
19.11,toyota.prius,3.38,-3.15692
19.21,toyota.prius,3.4,-3.16656
19.32,toyota.prius,3.42,-3.18112
19.42,toyota.prius,3.44,-3.20355
19.52,toyota.prius,3.46,-3.22415
19.62,toyota.prius,3.48,-3.23496
19.72,toyota.prius,3.49,-3.23529
19.82,toyota.prius,3.45,-3.23529
19.93,toyota.prius,3.41,-3.22525
20.03,toyota.prius,3.37,-3.21539
20.13,toyota.prius,3.33,-3.18869
20.23,toyota.prius,3.29,-3.17026
20.33,toyota.prius,3.31,-3.27184
20.43,toyota.prius,3.33,-3.44235
20.53,toyota.prius,3.35,-3.66979
20.63,toyota.prius,3.37,-4.04217
20.74,toyota.prius,3.39,-4.34454
20.84,toyota.prius,3.41,-4.54202
20.94,toyota.prius,3.38,-4.54202
21.04,toyota.prius,3.35,-4.70502
21.14,toyota.prius,3.32,-4.73498
21.24,toyota.prius,3.29,-4.53973
21.35,toyota.prius,3.26,-4.18497
21.45,toyota.prius,3.29,-3.72021
21.55,toyota.prius,3.32,-3.18688
21.65,toyota.prius,3.34,-2.80679
21.75,toyota.prius,3.35,-2.57114
21.85,toyota.prius,3.37,-2.3583
21.96,toyota.prius,3.33,-2.3583
22.06,toyota.prius,3.29,-2.27417
22.16,toyota.prius,3.26,-2.32235
22.26,toyota.prius,3.23,-2.47085
22.36,toyota.prius,3.21,-2.66031
22.46,toyota.prius,3.25,-2.8103
22.57,toyota.prius,3.28,-2.95087
22.67,toyota.prius,3.26,-2.95087
22.77,toyota.prius,3.24,-3.09115
22.87,toyota.prius,3.22,-3.21762
22.97,toyota.prius,3.19,-3.31537
23.07,toyota.prius,3.17,-3.38943
23.18,toyota.prius,3.2,-3.45776
23.28,toyota.prius,3.23,-3.5221
23.38,toyota.prius,3.25,-3.57108
23.48,toyota.prius,3.22,-3.57108
23.58,toyota.prius,3.19,-3.60665
23.68,toyota.prius,3.17,-3.6607
23.79,toyota.prius,3.14,-3.71299
23.89,toyota.prius,3.13,-3.76013
23.99,toyota.prius,3.17,-3.82895
24.09,toyota.prius,3.2,-3.89825
24.19,toyota.prius,3.19,-3.89825
24.29,toyota.prius,3.17,-3.95926
24.4,toyota.prius,3.16,-4.03277
24.5,toyota.prius,3.14,-4.08835
24.6,toyota.prius,3.12,-4.15329
24.7,toyota.prius,3.16,-4.22623
24.8,toyota.prius,3.2,-4.29113
24.9,toyota.prius,3.17,-4.29113
25.01,toyota.prius,3.15,-4.31711
25.11,toyota.prius,3.12,-4.31746
25.21,toyota.prius,3.1,-4.32745
25.31,toyota.prius,3.08,-4.32413
25.41,toyota.prius,3.12,-4.31658
25.51,toyota.prius,3.1,-4.31658
25.62,toyota.prius,3.09,-4.29258
25.72,toyota.prius,3.07,-4.25604
25.82,toyota.prius,3.07,-4.22357
25.92,toyota.prius,3.06,-4.23031
26.02,toyota.prius,3.11,-4.2528
26.12,toyota.prius,3.1,-4.2528
26.23,toyota.prius,3.09,-4.27424
26.33,toyota.prius,3.08,-4.30542
26.43,toyota.prius,3.07,-4.32705
26.53,toyota.prius,3.05,-4.34815
26.63,toyota.prius,3.04,-4.34815
26.73,toyota.prius,3.02,-4.3678
26.84,toyota.prius,3.01,-4.37988
26.94,toyota.prius,3.0,-4.38028
27.04,toyota.prius,2.99,-4.37561
27.14,toyota.prius,2.97,-4.37561
27.24,toyota.prius,2.97,-4.36234
27.35,toyota.prius,2.96,-4.34219
27.45,toyota.prius,2.96,-4.31994
27.55,toyota.prius,2.96,-4.29318
27.65,toyota.prius,3.01,-4.26614
27.75,toyota.prius,3.01,-4.26614
