Time [s],Speed [mph],Speed [mps],Acceleration Command [m/s²],Acceleration Achieved [ m/s²],Calculated Acceleration [m/s²]
32.09996747970581,0.0,0.0,-0.5,-0.5,0.0
32.19996738433838,0.0,0.0,-0.5,-0.5,0.0
32.29996728897095,0.0,0.0,-0.5,-0.5,0.0
32.399967193603516,0.0,0.0,-0.5,-0.5,0.0
32.499967098236084,0.0,0.0,-0.5,-0.5,0.0
32.59996700286865,0.0,0.0,-0.5,-0.5,0.0
32.69996690750122,0.0,0.0,-0.5,-0.5,0.0
32.79996681213379,0.0,0.0,-0.5,-0.5,0.0
32.89996671676636,0.0,0.0,-0.5,-0.5,0.0
32.999966621398926,0.0,0.0,-0.5,-0.5,0.0
33.099966526031494,0.0,0.0,-0.5,-0.5,0.0
33.19996643066406,0.0,0.0,-0.5,-0.5,0.0
33.29996633529663,0.0,0.0,-0.5,-0.5,0.0
33.3999662399292,0.0,0.0,-0.5,-0.5,0.0
33.49996614456177,0.0,0.0,-0.5,-0.5,0.0
33.599966049194336,0.0,0.0,-0.5,-0.5,0.0
33.699965953826904,0.0,0.0,-0.5,-0.5,0.0
33.79996585845947,0.0,0.0,-0.5,-0.5,0.0
33.89996576309204,0.0,0.0,-0.5,-0.5,0.0
33.99996566772461,0.0,0.0,-0.5,-0.5,0.0
34.09996557235718,0.0,0.0,-0.5,-0.5,0.0
34.199965476989746,0.0,0.0,-0.5,-0.5,0.0
34.299965381622314,0.0,0.0,-0.5,-0.5,0.0
34.39996528625488,0.0,0.0,-0.5,-0.5,0.0
34.49996519088745,0.0,0.0,-0.5,-0.5,0.0
34.59996509552002,0.0,0.0,-0.5,-0.5,0.0
34.69996500015259,0.0,0.0,-0.5,-0.5,0.0
34.799964904785156,0.0,0.0,-0.5,-0.5,0.0
34.899964809417725,0.0,0.0,-0.5,-0.5,0.0
34.99996471405029,0.0,0.0,-0.5,-0.5,0.0
35.09996461868286,0.0,0.0,-0.5,-0.5,0.0
35.19996452331543,0.0,0.0,-0.5,-0.5,0.0
35.299964427948,0.0,0.0,-0.5,-0.5,0.0
35.399964332580566,0.0,0.0,-0.5,-0.5,0.0
35.499964237213135,0.0,0.0,-0.5,-0.5,0.0
35.5999641418457,0.0,0.0,-0.5,-0.5,0.0
35.69996404647827,0.0,0.0,-0.5,-0.5,0.0
35.79996395111084,0.0,0.0,-0.5,-0.5,0.0
35.89996385574341,0.0,0.0,-0.5,-0.5,0.0
35.99996376037598,0.0,0.0,-0.5,-0.5,0.0
36.099963665008545,0.0,0.0,-0.5,-0.5,0.0
36.19996356964111,0.0,0.0,-0.5,-0.5,0.0
36.29996347427368,0.0,0.0,-0.5,-0.5,0.0
36.39996337890625,0.0,0.0,-0.5,-0.5,0.0
36.49996328353882,0.0,0.0,-0.5,-0.5,0.0
36.59996318817139,0.0,0.0,0.9855159068920045,-0.5,0.0
36.699963092803955,0.0,0.0,1.0,-0.5,0.0
36.79996299743652,0.0,0.0,1.0,-0.5,0.0
36.89996290206909,0.0,0.0,1.0,-0.5,0.0
36.99996280670166,0.0,0.0,1.0,-0.5,0.0
37.09996271133423,0.0,0.0,1.0,-0.5,0.0
37.1999626159668,0.027033189951787422,0.012084917236047049,1.0,-0.5,0.0
37.299962520599365,0.22925761708802567,0.102487325143031,1.0,1.0,0.12084928761133223
37.399962425231934,0.5573263237408764,0.2491471597651214,1.0,1.0,0.0
37.4999623298645,0.7707718470863387,0.34456584652147687,1.0,1.0,0.0
37.59996223449707,0.9741237615312471,0.43547228635492874,1.0,1.0,0.0
37.69996213912964,1.1612216144005152,0.5191125105016063,1.0,1.0,0.0
37.79996204376221,1.3677051939976335,0.611418929924702,1.0,1.0,0.0
37.899961948394775,1.5860156472172857,0.7090124349320154,1.0,1.0,0.0
37.999961853027344,1.7789323557372305,0.7952539203087715,1.0,1.0,0.0
38.09996175765991,1.9716220011273888,0.8813938993839879,1.0,1.0,0.0
38.19996166229248,2.1978252748480784,0.9825158108680849,1.0,1.0,0.0
38.29996156692505,2.4150486226686327,1.0796233362777856,1.0,1.0,0.0
38.39996147155762,2.613134297582129,1.168175556391115,1.0,1.0,0.0
38.499961376190186,2.8328205314875237,1.2663840903961825,1.0,1.0,0.0
38.599961280822754,3.0410874882841012,1.3594877507625247,1.0,1.0,0.0
38.69996118545532,3.268980101628126,1.4613648646318373,1.0,1.0,0.0
38.79996109008789,3.5190300821590355,1.5731472079283753,1.0,1.0,0.0
38.89996099472046,3.705142117047699,1.6563467320050034,1.0,1.0,0.0
38.99996089935303,3.916230047955146,1.7507114806378685,1.0,1.0,0.0
39.099960803985596,4.15251824683828,1.8563417570665848,1.0,1.0,0.0
39.199960708618164,4.364179585088242,1.9509628417178477,1.0,1.0,0.0
39.29996061325073,4.561217896714895,2.039046848547427,1.0,1.0,0.0
39.3999605178833,4.7910978666479105,2.141812390306282,1.0,1.0,0.0
39.49996042251587,5.0371034708679945,2.2517867356168284,1.0,1.0,0.0
39.59996032714844,5.2733160343215175,2.357383199983091,1.0,1.0,0.0
39.699960231781006,5.486773987874357,2.4528074435393523,1.0,1.0,0.0
39.799960136413574,5.714795283407953,2.5547420834946912,1.0,1.0,0.0
39.89996004104614,5.932772268917814,2.6521865150970196,1.0,1.0,0.0
39.99995994567871,6.126007923375735,2.7385705820658885,1.0,1.0,0.0
40.09995985031128,6.344620667727206,2.8362992233007702,1.0,1.0,0.0
40.19995975494385,6.556059219274668,2.9308207133845476,1.0,1.0,0.0
40.299959659576416,6.783022484587917,3.0322823715101825,1.0,1.0,0.0
40.399959564208984,7.00150201637861,3.1299514614018937,1.0,1.0,0.0
40.49995946884155,7.228715157574482,3.231524824042096,1.0,1.0,0.0
40.59995937347412,7.445963031482096,3.3286433135937563,1.0,1.0,0.0
40.69995927810669,7.666758260098698,3.427347612594522,1.0,1.0,0.0
40.79995918273926,7.909192308159572,3.535725329439655,1.0,1.0,0.0
40.899959087371826,8.123240863501715,3.631413595619807,1.0,1.0,0.0
40.999958992004395,8.323713391527148,3.7210328345482964,1.0,1.0,0.0
41.09995889663696,8.519393823115992,3.808509814685773,1.0,1.0,0.0
41.19995880126953,8.73834103536382,3.906387976449042,1.0,1.0,0.0
41.2999587059021,8.955021653841357,4.00325288013324,1.0,1.0,0.0
41.39995861053467,9.208612490780387,4.116618127878464,1.0,1.0,0.0
41.499958515167236,9.445220802892141,4.222391507724903,1.0,1.0,0.0
41.599958419799805,9.643071617556341,4.3108387359123865,1.0,1.0,0.0
41.69995832443237,9.861709731279987,4.408578718271405,1.0,1.0,0.0
41.79995822906494,10.074135438031844,4.503541506217755,1.0,1.0,0.0
41.89995813369751,10.302610495688876,4.605678995992755,1.0,1.0,0.0
41.99995803833008,10.51788364767841,4.701914705858156,1.0,1.0,0.0
42.09995794296265,10.743396806304604,4.8027281082904105,1.0,1.0,0.0
42.199957847595215,10.995863825134881,4.915590964388297,1.0,1.0,0.0
42.29995775222778,11.204697305961103,5.008947883656852,1.0,1.0,0.0
42.39995765686035,11.398126738997627,5.0954185774014995,1.0,1.0,0.0
42.49995756149292,11.621267218356202,5.195171297293957,1.0,1.0,0.0
42.59995746612549,11.86634247508662,5.304729740062722,1.0,1.0,0.0
42.69995737075806,12.083651321992658,5.401875486983598,1.0,1.0,0.0
42.799957275390625,12.27532020189887,5.48755914305687,1.0,1.0,0.0
42.89995718002319,12.474485407933045,5.576593956762388,1.0,1.0,0.0
42.99995708465576,12.704230769255911,5.679299323088163,1.0,1.0,0.0
43.09995698928833,12.951938483046368,5.790034579461048,1.0,1.0,0.0
43.1999568939209,13.167604662217277,5.886445988197612,1.0,1.0,0.0
43.29995679855347,13.384672419416402,5.983483958375908,1.0,1.0,0.0
43.399956703186035,13.596112550481605,6.078006154567297,1.0,1.0,0.0
43.4999566078186,13.822655334007342,6.179279840514642,1.0,1.0,0.0
43.59995651245117,14.042116557835651,6.27738778601485,1.0,1.0,0.0
43.69995641708374,14.271685382872299,6.3800142335592325,1.0,1.0,0.0
43.79995632171631,14.488978621770253,6.4771530030761735,1.0,1.0,0.0
43.89995622634888,14.708427404136147,6.575255386745023,1.0,1.0,0.0
43.999956130981445,14.921170842593442,6.670360213472972,1.0,1.0,0.0
44.099956035614014,15.117631033702088,6.758185777306181,1.0,1.0,0.0
44.19995594024658,15.343518238162094,6.859166393187983,1.0,1.0,0.0
44.29995584487915,15.55964733495213,6.9557847446170005,1.0,1.0,0.0
44.39995574951172,15.781113011628017,7.054788760718188,1.0,1.0,0.0
44.49995565414429,15.994361634203237,7.150119424954215,1.0,1.0,0.0
44.599955558776855,16.222505490663323,7.252108854546132,1.0,1.0,0.0
44.699955463409424,16.46655980726323,7.361210896238955,1.0,1.0,0.0
44.79995536804199,16.708976795653967,7.46958098672915,1.0,1.0,0.0
44.89995527267456,16.918330151186193,7.563170310786276,1.0,1.0,0.0
44.99995517730713,17.112255680358732,7.6498627793475675,1.0,1.0,0.0
45.0999550819397,17.341731991213464,7.752447869352067,1.0,1.0,0.0
45.199954986572266,17.58700235162756,7.862093531271585,1.0,1.0,0.0
45.299954891204834,17.802232825633624,7.958310162371255,1.0,1.0,0.0
45.3999547958374,17.999667082977002,8.046571172774039,1.0,1.0,0.0
45.49995470046997,18.220124088046582,8.145124272320343,1.0,1.0,0.0
45.59995460510254,18.43241052831022,8.240024802575801,1.0,1.0,0.0
45.69995450973511,18.629128437834044,8.327965576849332,1.0,1.0,0.0
45.799954414367676,18.887383025497748,8.443415707718513,1.0,1.0,0.0
45.899954319000244,19.120220426433765,8.54750333943295,1.0,1.0,0.0
45.99995422363281,19.338896833396163,8.64526044040142,1.0,1.0,0.0
46.09995412826538,19.55100296027841,8.74008036336286,1.0,1.0,0.0
46.19995403289795,19.77897172279964,8.84199151896035,1.0,1.0,0.0
46.29995393753052,19.998626271444536,8.940185888386566,1.0,1.0,0.0
46.399953842163086,20.22439311729191,9.041112699154176,1.0,1.0,0.0
46.499953746795654,20.432318766528905,9.13406378138908,1.0,1.0,0.0
46.59995365142822,20.62731795517655,9.221236218682126,1.0,1.0,0.0
46.69995355606079,20.855701773879623,9.323332920995147,1.0,1.0,0.0
46.79995346069336,21.099458397041946,9.43230188181363,1.0,1.0,0.0
46.89995336532593,21.31429131686467,9.528340790291182,1.0,1.0,0.0
46.999953269958496,21.514133370757815,9.617678182063573,1.0,1.0,0.0
47.099953174591064,21.733187397565374,9.715604094207624,1.0,1.0,0.0
47.19995307922363,21.970731966342306,9.821796018233664,1.0,1.0,0.0
47.2999529838562,22.190967637794152,9.920250172799499,1.0,1.0,0.0
47.39995288848877,22.4204845792105,10.022853426290261,1.0,1.0,0.0
47.49995279312134,22.636782257957442,10.119547140597295,1.0,1.0,0.0
47.599952697753906,22.85636939801249,10.217711375687504,1.0,1.0,0.0
47.699952602386475,23.098205272364236,10.325821684957708,1.0,1.0,0.0
47.79995250701904,23.314300617306674,10.422424947960776,1.0,1.0,0.0
47.89995241165161,23.512600647786154,10.511072993586323,1.0,1.0,0.0
47.99995231628418,23.741322829888627,10.613320957873412,1.0,1.0,0.0
48.09995222091675,23.979860929742657,10.719957030032157,1.0,1.0,0.0
48.199952125549316,24.18960422456996,10.813720672551755,1.0,1.0,0.0
48.299952030181885,24.38634300703097,10.901670777863124,1.0,1.0,0.0
48.39995193481445,24.61263399859839,11.002831902733424,1.0,1.0,0.0
48.49995183944702,24.82921343582709,11.099651574352142,1.0,1.0,0.0
48.59995174407959,25.059961150306364,11.202805032632957,1.0,1.0,0.0
48.69995164871216,25.298590891584254,11.309482072173825,1.0,1.0,0.0
48.79995155334473,25.53860961149265,11.416780040721674,1.0,1.0,0.0
48.899951457977295,25.757195763246383,11.514496794001662,1.0,1.0,0.0
48.99995136260986,25.95663044372586,11.60365207356321,1.0,1.0,0.0
49.09995126724243,26.183002397492928,11.704849391775237,1.0,1.0,0.0
49.199951171875,26.389511303185063,11.79716713297585,1.0,1.0,0.0
49.29995107650757,26.614147163045647,11.897588347767925,1.0,1.0,0.0
49.39995098114014,26.863169464272765,12.008911277308497,1.0,1.0,0.0
49.499950885772705,27.077688537686644,12.104809883887437,1.0,1.0,0.0
49.59995079040527,27.27426840268512,12.192688946736356,1.0,1.0,0.0
49.69995069503784,27.494646483503846,12.29120676398556,1.0,1.0,0.0
49.79995059967041,27.736322586531436,12.399245649083014,1.0,1.0,0.0
49.89995050430298,27.954512897706064,12.496785445790518,1.0,1.0,0.0
49.99995040893555,28.15095594774811,12.584603346881314,1.0,1.0,0.0
50.099950313568115,28.377742133119533,12.685985843189755,1.0,1.0,0.0
50.199950218200684,28.597376754404447,12.784171304288964,1.0,1.0,0.0
50.29995012283325,28.815734054649486,12.881785751790506,1.0,1.0,0.0
50.39995002746582,29.026856857513916,12.976166089583021,1.0,1.0,0.0
50.49994993209839,29.255904021937972,13.078559333967151,1.0,1.0,0.0
50.59994983673096,29.502545809658802,13.18881807874987,1.0,1.0,0.0
50.699949741363525,29.71749781132878,13.284910221576418,1.0,1.0,0.0
50.799949645996094,29.908961902496046,13.370502328891831,1.0,1.0,0.0
50.89994955062866,30.13160840625037,13.470034221930165,1.0,1.0,0.0
50.99994945526123,30.34976566936431,13.567559244832621,1.0,1.0,0.0
51.0999493598938,30.57550662245023,13.668474480500151,1.0,1.0,0.0
51.19994926452637,30.791735063322736,13.765137242707796,1.0,1.0,0.0
51.299949169158936,31.009657713850785,13.862557384399855,1.0,1.0,0.0
51.399949073791504,31.248666257042583,13.969403763548316,1.0,1.0,0.0
51.49994897842407,31.46680341477847,14.066919798542568,1.0,1.0,0.0
51.59994888305664,31.663117931635398,14.154680240158289,1.0,1.0,0.0
51.69994878768921,31.917547648644344,14.268420500849967,1.0,1.0,0.0
51.79994869232178,32.1534778505432,14.37389073830683,1.0,1.0,0.0
51.899948596954346,32.31754631549766,14.447235904880072,1.0,1.0,0.0
51.999948501586914,32.5198069213861,14.537654486136441,1.0,1.0,0.0
52.09994840621948,32.767433438912796,14.648353444531576,1.0,1.0,0.0
52.19994831085205,33.0167312217591,14.759799525375188,1.0,1.0,0.0
52.29994821548462,33.23114834560191,14.855652556417876,1.0,1.0,0.0
52.39994812011719,33.42193199926628,14.940940480951996,1.0,1.0,0.0
52.499948024749756,33.64296237295278,15.03974989920481,1.0,1.0,0.0
52.599947929382324,33.887764649263566,15.149186308806785,1.0,1.0,0.0
52.69994783401489,34.104676500704784,15.246154582875066,1.0,1.0,0.0
52.79994773864746,34.334205609507336,15.348763275674159,1.0,1.0,0.0
52.89994764328003,34.51303168590607,15.42870568486745,1.0,1.0,0.0
52.9999475479126,34.74256863125594,15.531317880916657,1.0,1.0,0.0
53.099947452545166,34.98181832049013,15.638272061991906,1.0,1.0,0.0
53.199947357177734,35.17932349167624,15.726564773718948,1.0,1.0,0.0
53.2999472618103,35.378965410334665,15.815812697036009,1.0,1.0,0.0
53.39994716644287,35.608662342118265,15.918496413420549,1.0,1.0,0.0
53.49994707107544,35.84476244746258,16.02404260451367,1.0,1.0,0.0
53.59994697570801,36.05431722394965,16.117721971794452,1.0,1.0,0.0
53.699946880340576,36.2816814400946,16.21936287097989,1.0,1.0,0.0
53.799946784973145,36.5000291362093,16.316973025051006,1.0,1.0,0.0
53.89994668960571,36.72748987915222,16.41865707557621,1.0,1.0,0.0
53.99994659423828,36.93576442019814,16.511764126405378,1.0,1.0,0.0
54.09994649887085,37.13111981703314,16.599095803006495,1.0,1.0,0.0
54.19994640350342,37.39123505048601,16.715377716969265,1.0,1.0,0.0
54.299946308135986,37.5987583065852,16.808148913375845,1.0,1.0,0.0
54.399946212768555,37.80636921624498,16.900959294430155,1.0,1.0,0.0
54.49994611740112,38.04541560631846,17.0078225926486,1.0,1.0,0.0
54.59994602203369,38.258212659588374,17.102951387342387,1.0,1.0,0.0
54.69994592666626,38.48543460472376,17.20452868569571,1.0,1.0,0.0
54.79994583129883,38.70087791630259,17.30084046370391,1.0,1.0,0.0
54.8999457359314,38.92724902241362,17.402037402979783,1.0,1.0,0.0
54.999945640563965,39.14615446445998,17.49989689179219,1.0,1.0,0.0
55.09994554519653,39.339743533096566,17.58643894903549,1.0,1.0,0.0
55.1999454498291,39.560867571258065,17.685290239055206,1.0,1.0,0.0
55.29994535446167,39.80694810485189,17.79529808079299,1.0,1.0,0.0
55.39994525909424,40.02242958868207,17.891626923324434,1.0,1.0,0.0
55.49994516372681,40.24904741236501,17.992934155223654,1.0,1.0,0.0
55.599945068359375,40.456212460629516,18.08554521839982,1.0,1.0,0.0
55.69994497299194,40.68004474755285,18.185607203946024,1.0,1.0,0.0
55.79994487762451,40.90168100618603,18.284687477005402,1.0,1.0,0.0
55.89994478225708,41.12398613864004,18.384066763417643,1.0,1.0,0.0
55.99994468688965,41.33940631411634,18.480368198662568,1.0,1.0,0.0
56.09994459152222,41.55974667832796,18.578869155079733,1.0,1.0,0.0
56.199944496154785,41.77346816617946,18.674411209008866,1.0,1.0,0.0
56.29994440078735,42.00040569549479,18.775861362113993,1.0,1.0,0.0
56.39994430541992,42.21893767894047,18.87355389999355,1.0,1.0,0.0
56.49994421005249,42.44833716921347,18.976104648125187,1.0,1.0,0.0
56.59994411468506,42.69212594078358,19.08508798056789,1.0,1.0,0.0
56.69994401931763,42.90056644948806,19.178269225579143,1.0,1.0,0.0
56.799943923950195,43.09309923491906,19.264339081978214,1.0,1.0,0.0
56.899943828582764,43.319778175471356,19.365673635562715,1.0,1.0,0.0
56.99994373321533,43.537003730285065,19.462782147586633,1.0,1.0,0.0
57.0999436378479,43.76295995114043,19.563793616557817,1.0,1.0,0.0
57.19994354248047,43.97245875085378,19.657447959981674,1.0,1.0,0.0
57.29994344711304,44.167211678082566,19.74451030857003,1.0,1.0,0.0
57.399943351745605,44.394957569826055,19.84632183201504,1.0,1.0,0.0
57.499943256378174,44.63729586141833,19.95465674188845,1.0,1.0,0.0
57.59994316101074,44.85257317923331,20.05089431404446,1.0,1.0,0.0
57.69994306564331,45.073917311386865,20.149843994882385,1.0,1.0,0.0
57.79994297027588,45.28832077561118,20.245690919529224,1.0,1.0,0.0
57.89994287490845,45.509954747394346,20.34477017027517,1.0,1.0,0.0
57.999942779541016,45.69804607733254,20.428854518410738,1.0,1.0,0.0
58.099942684173584,45.93709494463938,20.535718924051586,1.0,1.0,0.0
58.19994258880615,46.14248312650698,20.62753565687368,1.0,1.0,0.0
58.29994249343872,46.37302819231527,20.730598523092617,1.0,1.0,0.0
58.39994239807129,46.57464935846915,20.82073124921005,1.0,1.0,0.0
58.49994230270386,46.781934668008894,20.913396073986696,1.0,1.0,0.0
58.599942207336426,47.03058972529076,21.02455483079398,1.0,1.0,0.0
58.699942111968994,47.277133957536186,21.134769964376975,1.0,1.0,0.0
58.79994201660156,47.5152638736203,21.24122356206322,1.0,1.0,0.0
58.89994192123413,47.72890527514038,21.336729814198755,1.0,1.0,0.0
58.9999418258667,47.92662502254134,21.42511845007688,1.0,1.0,0.0
59.09994173049927,48.12371265639665,21.513224505915556,1.0,1.0,0.0
59.199941635131836,48.35026566828845,21.61450276435167,1.0,1.0,0.0
59.299941539764404,48.558751016408436,21.707704054375228,1.0,1.0,0.0
59.39994144439697,48.781330081920224,21.807205799821617,1.0,1.0,0.0
59.49994134902954,49.02810805143428,21.91752542331318,1.0,1.0,0.0
59.59994125366211,49.242340464529526,22.01329588126328,1.0,1.0,0.0
59.69994115829468,49.46846252850913,22.11438148874472,0.2051990726548638,0.2051990726548638,0.0
59.799941062927246,49.68595804273704,22.211610683425167,0.0,0.0,0.0
59.899940967559814,49.87650269765853,22.29679176596127,0.0,0.0,0.0
59.99994087219238,50.075840607584986,22.385903785214794,0.0,0.0,0.0
60.09994077682495,50.30416270648484,22.48797289630698,0.0,0.0,0.0
60.19994068145752,50.46224980977132,22.55864415496017,0.0,0.0,0.0
60.29994058609009,50.59344074625487,22.617291751205777,0.0,0.0,0.0
60.399940490722656,50.707498837835594,22.668280280466025,0.0,0.0,0.0
60.499940395355225,50.8046885820255,22.711727983708677,0.0,0.0,0.0
60.59994029998779,50.9307830102413,22.76809723689827,0.0,0.0,0.0
60.69994020462036,51.0161679157232,22.8062677050449,0.0,0.0,0.0
60.79994010925293,51.06550109558786,22.8283216097716,0.0,0.0,0.0
60.8999400138855,51.08508783519452,22.83707766584536,0.0,0.0,0.0
60.999939918518066,51.0857926295707,22.837392737123285,0.0,0.0,0.0
61.099939823150635,51.10035065333091,22.84390075606505,0.0,0.0,0.0
61.1999397277832,51.124348415267214,22.854628715561056,0.0,0.0,0.0
61.29993963241577,51.16287383057182,22.871851117218824,0.0,0.0,0.0
61.39993953704834,51.16717918882811,22.873775784573716,0.0,0.0,0.0
61.49993944168091,51.17354738657281,22.876622623693507,0.0,0.0,0.0
61.59993934631348,51.180875314014536,22.879898500377056,0.0,0.0,0.0
61.699939250946045,51.19592913141453,22.886628158907552,0.0,0.0,0.0
61.79993915557861,51.20788317877406,22.891972096239154,0.0,0.0,0.0
61.89993906021118,51.22434609337729,22.899331677583383,0.0,0.0,0.0
61.99993896484375,51.21829844292043,22.896628135923148,0.0,0.0,0.0
62.09993886947632,51.222309305658584,22.898421152001614,0.0,0.0,0.0
62.19993877410889,51.23389057809301,22.9035984440307,0.0,0.0,0.0
62.299938678741455,51.26079067396183,22.915623862887895,0.0,0.0,0.0
62.39993858337402,51.27871196025627,22.92363539471296,0.0,0.0,0.0
62.49993848800659,51.26564852382001,22.917795516088496,0.0,0.0,0.0
62.59993839263916,51.26889339261494,22.919246102234585,0.0,0.0,0.0
62.69993829727173,51.27847612960851,22.923529968980187,0.0,0.0,0.0
62.7999382019043,51.279813873544164,22.92412799402918,0.0,0.0,0.0
62.899938106536865,51.28056846897093,22.92446532836876,0.0,0.0,0.0
62.999938011169434,51.26573788139883,22.91783546250053,0.0,0.0,0.0
63.099937915802,51.27125404176125,22.92030140682895,0.0,0.0,0.0
63.19993782043457,51.28082719649254,22.924580989920024,0.0,0.0,0.0
63.29993772506714,51.281062058214424,22.924685982504176,0.0,0.0,0.0
63.39993762969971,51.28307310726247,22.925585001870612,0.0,0.0,0.0
63.499937534332275,51.29731917615673,22.931953564509104,0.0,0.0,0.0
63.599937438964844,51.29191869718173,22.92953933438812,0.0,0.0,0.0
63.69993734359741,51.28160003891541,22.924926481396742,0.0,0.0,0.0
63.79993724822998,51.29604550884682,22.93138418427488,0.0,0.0,0.0
63.89993715286255,51.29222500546684,22.929676266443895,0.0,0.0,0.0
63.99993705749512,51.29706607978955,22.931840420309122,0.0,0.0,0.0
64.09993696212769,51.31834975462772,22.941355074308774,0.0,0.0,0.0
64.19993686676025,51.314509365937745,22.93963826694881,0.0,0.0,0.0
64.29993677139282,51.30528884879224,22.93551632696408,0.0,0.0,0.0
64.39993667602539,51.31972638188507,22.941970481757902,0.0,0.0,0.0
64.49993658065796,51.31489239512701,22.93980949631758,0.0,0.0,0.0
64.59993648529053,51.31946003582858,22.941851414416806,0.0,0.0,0.0
64.6999363899231,51.32828102095795,22.945794747609042,0.0,0.0,0.0
64.79993629455566,51.32826857030199,22.9457891816678,0.0,0.0,0.0
64.89993619918823,51.32847996239272,22.94588368238804,0.0,0.0,0.0
64.9999361038208,51.314114439177764,22.939461718890026,0.0,0.0,0.0
65.09993600845337,51.31871692638858,22.94151921477275,0.0,0.0,0.0
65.19993591308594,51.32783343301568,22.945594657895327,0.0,0.0,0.0
65.2999358177185,51.3275992097898,22.945489950744435,0.0,0.0,0.0
65.39993572235107,51.32797387406158,22.945657440660487,0.0,0.0,0.0
65.49993562698364,51.314235634791174,22.939515898177046,0.0,0.0,0.0
65.59993553161621,51.30509089273128,22.935427832686592,0.0,0.0,0.0
65.69993543624878,51.31812893528149,22.941256359228237,0.0,0.0,0.0
65.79993534088135,51.31407371488915,22.939443513504045,0.0,0.0,0.0
65.89993524551392,51.31898524628751,22.94163916450037,0.0,0.0,0.0
65.99993515014648,51.31492077491305,22.939822183217128,0.0,0.0,0.0
66.09993505477905,51.319471612686506,22.941856589735377,0.0,0.0,0.0
66.19993495941162,51.32827005072429,22.945789843475787,0.0,0.0,0.0
66.29993486404419,51.32968708394492,22.946423314006736,0.0,0.0,0.0
66.39993476867676,51.33052290682963,22.94679696026912,0.0,0.0,0.0
66.49993467330933,51.315275231666234,22.939980639564073,0.0,0.0,0.0
66.5999345779419,51.318834865030254,22.941571938063124,0.0,0.0,0.0
66.69993448257446,51.32835858060189,22.94582941987227,0.0,0.0,0.0
66.79993438720703,51.32821443455581,22.945764980823828,0.0,0.0,0.0
66.8999342918396,51.328367153999615,22.945833252523986,0.0,0.0,0.0
66.99993419647217,51.31442661202284,22.93960127263869,0.0,0.0,0.0
67.09993410110474,51.30566958766647,22.93568653247042,0.0,0.0,0.0
67.1999340057373,51.319452090451215,22.94184786251531,0.0,0.0,0.0
67.29993391036987,51.314054116994676,22.9394347524613,0.0,0.0,0.0
67.39993381500244,51.2924471938579,22.929775593542235,0.0,0.0,0.0
67.49993371963501,51.28273463693372,22.92543369209485,0.0,0.0,0.0
67.59993362426758,51.310568465906464,22.937876526998824,0.0,0.0,0.0
67.69993352890015,51.300308454606544,22.933289891547307,0.0,0.0,0.0
