Time [s],Speed [mph],Speed [mps],Acceleration Requested [mps2],Acceleration Achieved [mps2],Calculated Acceleration [mps2],
101.5,1.181153203,0.528023314,-0.25,-0.222262427,-0.279131808,
101.6,1.119380765,0.500408532,-0.25,-0.222195617,-0.276148074,
101.7,1.1184678,0.5000004,-0.25,-0.208455893,-0.004081329,
101.8,1.1184678,0.5000004,-0.25,-0.194634998,0,
101.9,1.057182923,0.472603578,-0.25,-0.194390462,-0.273968481,
102,0.994804036,0.44471769,-0.25,-0.194374863,-0.278859149,
102.1,0.9941936,0.4444448,-0.25,-0.180704517,-0.002728901,
102.2,0.932908052,0.417047678,-0.25,-0.194254446,-0.273971478,
102.3,0.870530015,0.38916217,-0.25,-0.194470939,-0.278855354,
102.4,0.808696645,0.361520149,-0.25,-0.208129324,-0.276420465,
102.5,0.8077823,0.3611114,-0.25,-0.19462127,-0.004087499,
102.6,0.746068833,0.333522981,-0.25,-0.208239008,-0.27588445,
102.7,0.694344201,0.310399976,-0.25,-0.206115556,-0.231230274,
102.8,0.634259142,0.283539521,-0.25,-0.205589358,-0.268604802,
102.9,0.621371,0.277778,-0.25,-0.194539155,-0.057615268,
103,0.572098547,0.255751218,-0.25,-0.191732005,-0.220268029,
103.1,0.510227364,0.228092294,-0.25,-0.191618272,-0.276589507,
103.2,0.447936435,0.200245726,-0.25,-0.191707139,-0.278465942,
103.3,0.386076692,0.172591916,-0.25,-0.205371138,-0.276538367,
103.4,0.3728226,0.1666668,-0.25,-0.194635019,-0.059251215,
103.5,0.323524612,0.144628603,-0.25,-0.191697538,-0.220382182,
103.6,0.261581733,0.116937628,-0.25,-0.191735635,-0.276910015,
103.7,0.199312917,0.089100945,-0.25,-0.205449923,-0.278367089,
103.8,0.137369479,0.06140972,-0.25,-0.219295549,-0.276912517,
103.9,0.1242742,0.0555556,-0.25,-0.208524188,-0.058541257,
104,0.1242742,0.0555556,-0.25,-0.19458123,0,
104.1,0.1242742,0.0555556,-0.25,-0.194444785,0,
104.2,0.075404897,0.033709043,-0.25,-0.191669501,-0.218465782,
104.3,0.0621371,0.0277778,-0.25,-0.180692357,-0.059312482,
104.4,0.0621371,0.0277778,-0.25,-0.166871334,0,
104.5,0.0621371,0.0277778,-0.25,-0.166666959,0,
104.6,0.0621371,0.0277778,-0.25,-0.152872736,0,
104.7,0.0621371,0.0277778,-0.25,-0.141311223,0,
104.8,0.0621371,0.0277778,-0.25,-0.127880983,0,
104.9,0.0621371,0.0277778,-0.25,-0.125000219,0,
105,0.0621371,0.0277778,-0.25,-0.113986818,0,
105.1,0.0621371,0.0277778,-0.25,-0.100157342,0,
105.2,0.0621371,0.0277778,-0.25,-0.086234045,0,
105.3,0.0621371,0.0277778,-0.25,-0.072407127,0,
105.4,0.0621371,0.0277778,-0.25,-0.069444566,0,
105.5,0.0621371,0.0277778,-0.25,-0.058425457,0,
105.6,0.0621371,0.0277778,-0.25,-0.044579956,0,
105.7,0.01302758,0.005823856,-0.25,-0.041638584,-0.219539649,39.5
105.8,0,0,-0.25,-0.25,0,
105.9,0,0,-0.25,-0.25,0,
106,0,0,-0.25,-0.25,0,
106.1,0,0,-0.25,-0.25,0,
106.2,0,0,-0.25,-0.25,0,
106.3,0,0,-0.25,-0.25,0,
106.4,0,0,-0.25,-0.25,0,
106.5,0,0,-0.25,-0.25,0,
106.6,0,0,-0.25,-0.25,0,
106.7,0,0,-0.25,-0.25,0,
106.8,0,0,-0.25,-0.25,0,
106.9,0,0,-0.25,-0.25,0,
107,0,0,-0.25,-0.25,0,
107.1,0,0,-0.25,-0.25,0,
107.2,0,0,-0.25,-0.25,0,
107.3,0,0,-0.25,-0.25,0,
107.4,0,0,-0.25,-0.25,0,
107.5,0,0,-0.25,-0.25,0,
107.6,0,0,-0.25,-0.25,0,
107.7,0,0,-0.25,-0.25,0,
107.8,0,0,-0.25,-0.25,0,
107.9,0,0,-0.25,-0.25,0,
108,0,0,-0.25,-0.25,0,
108.1,0,0,-0.25,-0.25,0,
108.2,0,0,-0.25,-0.25,0,
108.3,0,0,-0.25,-0.25,0,
108.4,0,0,-0.25,-0.25,0,
108.5,0,0,-0.25,-0.25,0,
108.6,0,0,-0.25,-0.25,0,
108.7,0,0,-0.25,-0.25,0,
108.8,0,0,-0.25,-0.25,0,
108.9,0,0,-0.25,-0.25,0,
109,0,0,-0.25,-0.25,0,
109.1,0,0,-0.25,-0.25,0,
109.2,0,0,-0.25,-0.25,0,
109.3,0,0,-0.25,-0.25,0,
109.4,0,0,-0.25,-0.25,0,
109.5,0,0,-0.25,-0.25,0,
109.6,0,0,-0.25,-0.25,0,
109.7,0,0,-0.25,-0.25,0,
109.8,0,0,-0.25,-0.25,0,
109.9,0,0,-0.25,-0.25,0,
110,0,0,-0.693387296,-0.25,0,
110.1,0,0,-1,-1,0,
110.2,0,0,-1,-1,0,
110.3,0,0,-1,-1,0,
110.4,0,0,-1,-1,0,
110.5,0,0,-1,-1,0,
110.6,0,0,-1,-1,0,
110.7,0,0,-1,-1,0,
110.8,0,0,-1,-1,0,
110.9,0,0,-1,-1,0,
111,0,0,-1,-1,0,
111.1,0,0,-1,-1,0,
111.2,0,0,-1,-1,0,
111.3,0,0,-1,-1,0,
111.4,0,0,-1,-1,0,
111.5,0,0,-1,-1,0,
111.6,0,0,-1,-1,0,
111.7,0,0,-1,-1,0,
111.8,0,0,-1,-1,0,
111.9,0,0,-1,-1,0,
112,0,0,-1,-1,0,
112.1,0,0,-1,-1,0,
112.2,0,0,-1,-1,0,
112.3,0,0,-1,-1,0,
112.4,0,0,-1,-1,0,
112.5,0,0,-1,-1,0,
112.6,0,0,-1,-1,0,
112.7,0,0,-1,-1,0,
112.8,0,0,-1,-1,0,
112.9,0,0,-1,-1,0,
113,0,0,-1,-1,0,
113.1,0,0,-1,-1,0,
113.2,0,0,-1,-1,0,
113.3,0,0,-1,-1,0,
113.4,0,0,-1,-1,0,
113.5,0,0,-1,-1,0,
113.6,0,0,-1,-1,0,
113.7,0,0,-1,-1,0,
113.8,0,0,-1,-1,0,
113.9,0,0,-1,-1,0,
114,0,0,-1,-1,0,
114.1,0,0,-1,-1,0,
114.2,0,0,-1,-1,0,
114.3,0,0,-1,-1,0,
114.4,0,0,-1,-1,0,
114.5,0,0,-1,-1,0,
114.6,0,0,-1,-1,0,
114.7,0,0,-1,-1,0,
114.8,0,0,-1,-1,0,
114.9,0,0,-1,-1,0,
115,0,0,-1,-1,0,
115.1,0,0,-1,-1,0,
115.2,0,0,-1,-1,0,
115.3,0,0,-1,-1,0,
115.4,0,0,-1,-1,0,
115.5,0,0,-1,-1,0,
115.6,0,0,-1,-1,0,
115.7,0,0,-1,-1,0,
115.8,0,0,-1,-1,0,
115.9,0,0,-1,-1,0,
116,0,0,-1,-1,0,
116.1,0,0,-1,-1,0,
116.2,0,0,-1,-1,0,
116.3,0,0,-1,-1,0,
116.4,0,0,-1,-1,0,
116.5,0,0,-1,-1,0,
116.6,0,0,-1,-1,0,
116.7,0,0,-1,-1,0,
116.8,0,0,-1,-1,0,
116.9,0,0,-1,-1,0,
117,0,0,-1,-1,0,
117.1,0,0,-1,-1,0,
117.2,0,0,-1,-1,0,
117.3,0,0,-1,-1,0,
117.4,0,0,-1,-1,0,
117.5,0,0,-1,-1,0,
117.6,0,0,-1,-1,0,
117.7,0,0,-1,-1,0,
117.8,0,0,-1,-1,0,
117.9,0,0,-1,-1,0,
118,0,0,-1,-1,0,
118.1,0,0,-1,-1,0,
118.2,0,0,-1,-1,0,
118.3,0,0,-1,-1,0,
118.4,0,0,-1,-1,0,
118.5,0,0,-1,-1,0,
118.6,0,0,-1,-1,0,
118.7,0,0,-1,-1,0,
118.8,0,0,-1,-1,0,
118.9,0,0,-1,-1,0,
119,0,0,-1,-1,0,
119.1,0,0,-1,-1,0,
119.2,0,0,-1,-1,0,
119.3,0,0,-1,-1,0,
119.4,0,0,-1,-1,0,
119.5,0,0,-1,-1,0,
119.6,0,0,-1,-1,0,
119.7,0,0,-1,-1,0,
119.8,0,0,-1,-1,0,
119.9,0,0,-1,-1,0,
120,0,0,-1,-1,0,
120.1,0,0,-1,-1,0,
120.2,0,0,-1,-1,0,
120.3,0,0,-1,-1,0,
120.4,0,0,-1,-1,0,
120.5,0,0,-1,-1,0,
120.6,0,0,-1,-1,0,
120.7,0,0,-1,-1,0,
120.8,0,0,-1,-1,0,
120.9,0,0,-1,-1,0,
121,0,0,-1,-1,0,
121.1,0,0,-1,-1,0,
121.2,0,0,-1,-1,0,
121.3,0,0,-1,-1,0,
121.4,0,0,-1,-1,0,
121.5,0,0,-1,-1,0,
121.6,0,0,-1,-1,0,
121.7,0,0,-1,-1,0,
121.8,0,0,-1,-1,0,
121.9,0,0,-1,-1,0,
122,0,0,-1,-1,0,
122.1,0,0,-1,-1,0,
122.2,0,0,-1,-1,0,
122.3,0,0,-1,-1,0,
122.4,0,0,-1,-1,0,
122.5,0,0,-1,-1,0,
122.6,0,0,-1,-1,0,
122.7,0,0,-1,-1,0,
122.8,0,0,-1,-1,0,
122.9,0,0,-1,-1,0,
123,0,0,-1,-1,0,
123.1,0,0,-1,-1,0,
123.2,0,0,-1,-1,0,
123.3,0,0,-1,-1,0,
123.4,0,0,-1,-1,0,
123.5,0,0,-1,-1,0,
123.6,0,0,-1,-1,0,
123.7,0,0,-1,-1,0,
123.8,0,0,-1,-1,0,
123.9,0,0,-1,-1,0,
124,0,0,-1,-1,0,
124.1,0,0,-1,-1,0,
124.2,0,0,-1,-1,0,
124.3,0,0,-1,-1,0,
124.4,0,0,-1,-1,0,
124.5,0,0,-1,-1,0,
124.6,0,0,-1,-1,0,
124.7,0,0,-1,-1,0,
124.8,0,0,-1,-1,0,
124.9,0,0,-1,-1,0,
125,0,0,-1,-1,0,
125.1,0,0,-1,-1,0,
125.2,0,0,-1,-1,0,
125.3,0,0,-1,-1,0,
125.4,0,0,-1,-1,0,
125.5,0,0,-1,-1,0,
125.6,0,0,-1,-1,0,
125.7,0,0,-1,-1,0,
125.8,0,0,-0.114331566,-1,0,-1.1
125.9,0,0,0.5,-1,0,
126,0,0,0.5,-1,0,
126.1,0,0,0.5,-1,0,
126.2,0,0,0.5,-1,0,
126.3,0,0,0.5,-1,0,
126.4,0,0,0.5,-1,0,
126.5,0,0,0.5,-1,0,
126.6,0,0,0.5,-1,0,
126.7,0,0,0.5,-1,0,
126.8,0,0,0.5,-1,0,
126.9,0.036564398,0.016345767,0.5,-1,0,
127,0.171918715,0.076854628,0.5,0.384273504,0.605089188,
127.1,0.432893423,0.19352089,0.5,0.5,1.166663741,
127.2,0.632732941,0.282857248,0.5,0.5,0.893364426,
127.3,0.793851223,0.354883644,0.5,0.5,0.720264654,
127.4,0.979982309,0.438091777,0.5,0.5,0.832082122,
127.5,1.129767645,0.505051888,0.5,0.5,0.669601749,
127.6,1.253856404,0.560524589,0.5,0.5,0.554727531,
127.7,1.378117302,0.616074242,0.5,0.5,0.555497065,
127.8,1.502230143,0.671557708,0.5,0.5,0.55483519,
127.9,1.626540691,0.727129557,0.5,0.5,0.555719018,
128,1.714544773,0.766470946,0.5,0.638726397,0.393414263,
128.1,1.77658779,0.794206687,0.5,0.610928803,0.277357675,
128.2,1.838719477,0.821982067,0.5,0.587130608,0.277754064,
128.3,1.900774783,0.849723302,0.5,0.566482741,0.277412612,
128.4,1.962968037,0.877526205,0.5,0.548454401,0.278029296,
128.5,2.061564902,0.921602996,0.5,0.542119927,0.440768338,
128.6,2.149254319,0.960803717,0.5,0.533780352,0.392007576,
128.7,2.211336391,0.988556917,0.5,0.52029361,0.277532268,
128.8,2.309974388,1.032652096,0.5,0.51632654,0.44095221,
128.9,2.39802689,1.07201513,0.5,0.527835185,0.39363072,
129,2.460022447,1.099729655,0.5,0.511438001,0.277145507,
129.1,2.522175947,1.127514786,0.5,0.466997393,0.27785158,
129.2,2.620870719,1.171635346,0.5,0.444389473,0.44120602,
129.3,2.708550251,1.210831648,0.5,0.42797441,0.39196339,
129.4,2.80715825,1.254913416,0.5,0.408411209,0.440818108,
129.5,2.888774735,1.29139929,0.5,0.393174076,0.364859084,
129.6,2.944615468,1.316362359,0.5,0.377919246,0.249630931,
129.7,3.042761182,1.360237468,0.5,0.372081968,0.438751505,
129.8,3.143597625,1.405315441,0.5,0.366879216,0.450780163,
129.9,3.230144205,1.444005268,0.5,0.358438197,0.386898632,
130,3.31746909,1.483043027,0.5,0.358286382,0.390377969,
130.1,3.403821825,1.521646197,0.5,0.363720102,0.386032064,
130.2,3.503779696,1.566331413,0.5,0.372175028,0.44685259,
130.3,3.565986055,1.594140175,0.5,0.372208792,0.278087881,
130.4,3.652059057,1.632618292,0.5,0.377546404,0.384781539,
130.5,3.788949165,1.693813714,0.5,0.386105727,0.611954801,
130.6,3.883075908,1.73589218,0.5,0.387544601,0.420785064,
130.7,3.975204043,1.777077187,0.5,0.394260511,0.411850465,
130.8,4.069410234,1.819191169,0.5,0.393269912,0.421140222,
130.9,4.149251959,1.854883654,0.5,0.391434635,0.356925185,
131,4.249469716,1.899685049,0.5,0.399978079,0.448014384,
131.1,4.347633273,1.943568134,0.5,0.408027063,0.438831269,
131.2,4.442409382,1.985936893,0.5,0.407151162,0.423687993,
131.3,4.53468946,2.027189825,0.5,0.408179478,0.412529714,
131.4,4.659287775,2.082890318,0.5,0.413988845,0.557005455,
131.5,4.746713904,2.121973338,0.5,0.41528742,0.390830572,
131.6,4.832960376,2.160529003,0.5,0.422083725,0.385557024,
131.7,4.93303917,2.205268277,0.5,0.422515808,0.447393165,
131.8,5.019025391,2.2437076,0.5,0.419196479,0.384393593,
131.9,5.143645519,2.299417844,0.5,0.427706696,0.557102971,
132,5.267932587,2.354979196,0.5,0.4359685,0.555614055,
132.1,5.367891565,2.399664907,0.5,0.439009774,0.446857538,
132.2,5.454220118,2.438257267,0.5,0.435963342,0.385923961,
132.3,5.554240296,2.482970337,0.5,0.444415505,0.447131128,
132.4,5.640991271,2.521751535,0.5,0.444567046,0.387812354,
132.5,5.740968742,2.566445514,0.5,0.436316316,0.446940211,
132.6,5.827228886,2.605007291,0.5,0.43455797,0.385618142,
132.7,5.951536307,2.660577742,0.5,0.441750699,0.555705042,
132.8,6.051499824,2.705265482,0.5,0.443037579,0.446877828,
132.9,6.137850926,2.743867922,0.5,0.444492558,0.386024765,
133,6.261814166,2.79928451,0.5,0.449800159,0.554166409,
133.1,6.362174669,2.844149719,0.5,0.450291222,0.448652519,
133.2,6.448723821,2.882840695,0.5,0.448452329,0.386910125,
133.3,6.573030378,2.93841076,0.5,0.455610902,0.555701179,
133.4,6.672932854,2.983071212,0.5,0.450090877,0.446604949,
133.5,6.759344753,3.02170083,0.5,0.449864175,0.38629655,
133.6,6.883454659,3.077182984,0.5,0.458327428,0.554822068,
133.7,7.007892917,3.132811925,0.5,0.463772266,0.556289938,
133.8,7.107767542,3.177459927,0.5,0.466876609,0.446480446,
133.9,7.218929388,3.227153774,0.5,0.463868407,0.496938942,
134,7.356570015,3.288684708,0.5,0.466853201,0.615309926,
134.1,7.442840374,3.327251052,0.5,0.463793515,0.385663811,
134.2,7.542881812,3.371973626,0.5,0.466858625,0.447226165,
134.3,7.629126663,3.410528567,0.5,0.463779557,0.385549778,
134.4,7.753461932,3.466111467,0.5,0.472180416,0.555829532,
134.5,7.877550052,3.521583882,0.5,0.47756964,0.554724676,
134.6,8.00188644,3.577167283,0.5,0.486080459,0.555834537,
134.7,8.10189822,3.621876598,0.5,0.480649886,0.447093585,
134.8,8.164309254,3.649776858,0.5,0.472256138,0.279002862,
134.9,8.275272254,3.699381812,0.5,0.477757401,0.496050017,
135,8.412795086,3.760860087,0.5,0.480788247,0.614783336,
135.1,8.499305201,3.799533612,0.5,0.477692402,0.386735615,
135.2,8.623319192,3.854972888,0.5,0.48606656,0.554393291,
135.3,8.747177027,3.910342356,0.5,0.485966262,0.553695209,
135.4,8.847219996,3.955065615,0.5,0.485997665,0.447233008,
135.5,8.958765333,4.004930897,0.5,0.491615502,0.498653302,
135.6,9.096432142,4.066473536,0.5,0.494645748,0.615426976,
135.7,9.182802044,4.10508438,0.5,0.486136691,0.386108804,
135.8,9.299017227,4.157037273,0.5,0.48978914,0.519529428,
135.9,9.394447636,4.19969853,0.5,0.486272842,0.426612978,
136,9.474771686,4.235606634,0.5,0.473461414,0.359081377,
136.1,9.609488506,4.295830507,0.5,0.48429019,0.602239313,
136.2,9.717115825,4.343944277,0.5,0.485985789,0.481138159,
136.3,9.8322323,4.395406003,0.5,0.492439188,0.51461775,
136.4,9.928446411,4.438417607,0.5,0.486153534,0.430116449,
136.5,10.02840208,4.483101837,0.5,0.480759436,0.446842726,
136.6,10.11465657,4.521661088,0.5,0.472247353,0.385592874,
136.7,10.23100339,4.573672831,0.5,0.47589857,0.520117928,
136.8,10.33822499,4.621605227,0.5,0.485914648,0.479324413,
136.9,10.45094647,4.671996294,0.5,0.486307705,0.503911158,
137,10.53614663,4.710084214,0.5,0.474612516,0.380879555,
137.1,10.69938295,4.783057462,0.5,0.491762394,0.729733179,
137.2,10.77293442,4.815937944,0.5,0.480482986,0.328805136,
137.3,10.89780905,4.871761964,0.5,0.480710262,0.558240734,
137.4,11.01030361,4.922051587,0.5,0.483493447,0.502896706,
137.5,11.0957185,4.9602355,0.5,0.477652757,0.381839497,
137.6,11.25867839,5.03308517,0.5,0.483306278,0.728497389,
137.7,11.3323161,5.06600421,0.5,0.480460373,0.329190715,
137.8,11.44512771,5.116435569,0.5,0.479699605,0.504314071,
137.9,11.51855547,5.149260752,0.5,0.474781564,0.328252141,
138,11.64311649,5.20494457,0.5,0.48466943,0.556838717,
138.1,11.76700205,5.26032643,0.5,0.482248421,0.553819128,
138.2,11.88003146,5.310855153,0.5,0.483455899,0.505287714,
138.3,11.95427243,5.344043876,0.5,0.474319389,0.33188754,
138.4,12.07806188,5.399382775,0.5,0.480483042,0.553389517,
138.5,12.20269706,5.455099746,0.5,0.485999418,0.557170246,
138.6,12.31481547,5.505221217,0.5,0.491780533,0.501215183,
138.7,12.38896106,5.538367295,0.5,0.482347692,0.331461095,
138.8,12.50110176,5.588498729,0.5,0.483447212,0.501314819,
138.9,12.57540789,5.621716578,0.5,0.474860595,0.33217881,
139,12.68800437,5.672051766,0.5,0.480984235,0.503352356,
139.1,12.74988793,5.699716225,0.5,0.458329818,0.276644854,
139.2,12.82409094,5.732887975,0.5,0.458475453,0.331717821,
139.3,12.93623673,5.783021682,0.5,0.455630293,0.501337548,
139.4,13.01035477,5.816155448,0.5,0.447052357,0.331337974,
139.5,13.13414148,5.871493119,0.5,0.455629244,0.553377243,
139.6,13.24700258,5.921946603,0.5,0.44443114,0.504535316,
139.7,13.33212415,5.959999391,0.5,0.446998017,0.380528245,
139.8,13.49560701,6.033082849,0.5,0.458324077,0.73083528,
139.9,13.57603133,6.069035779,0.5,0.459887952,0.359529641,
140,13.73072936,6.138192062,0.5,0.466624191,0.691563485,
140.1,13.81432543,6.17556289,0.5,0.457618666,0.373708636,
140.2,13.91745744,6.221667078,0.5,0.455406397,0.461042324,
140.3,14.04209158,6.277383582,0.5,0.466670298,0.557165571,
140.4,14.16563422,6.332612149,0.5,0.466615132,0.552286197,
140.5,14.30137428,6.393293453,0.5,0.469097301,0.606813614,
140.6,14.35294029,6.416345547,0.5,0.4555626,0.230521162,
140.7,14.47667738,6.471661034,0.5,0.466647315,0.553155399,
140.8,14.6141536,6.533118475,0.5,0.472310323,0.614574993,
140.9,14.68789469,6.566083727,0.5,0.472184025,0.329652834,
141,14.80843144,6.619968536,0.5,0.473958837,0.538848607,
141.1,14.91164912,6.666111017,0.5,0.483197857,0.461425249,
141.2,15.03616023,6.721772525,0.5,0.494442747,0.556615617,
141.3,15.09850167,6.749641676,0.5,0.483310458,0.278691771,
141.4,15.28382687,6.832489545,0.5,0.508167533,0.828479482,
141.5,15.34735556,6.860889439,0.5,0.494698632,0.28399921,
141.6,15.47100039,6.916163687,0.5,0.497109016,0.552743004,
141.7,15.59466072,6.971444862,0.5,0.505723218,0.552812279,
141.8,15.65791508,6.999722124,0.5,0.483320098,0.282772894,
141.9,15.78217827,7.0552728,0.5,0.49311898,0.555507282,
142,15.90571821,7.110500155,0.5,0.48615451,0.55227408,
142.1,15.96854081,7.138584401,0.5,0.481511215,0.280842729,
142.2,16.09212099,7.193829749,0.5,0.486081799,0.552454008,
142.3,16.21701259,7.249661352,0.5,0.486139349,0.55831656,
142.4,16.2791685,7.27744756,0.5,0.472418156,0.277862346,
142.5,16.46480222,7.360433351,0.5,0.48357041,0.8298587,
142.6,16.52765421,7.388530733,0.5,0.486093057,0.280974092,
142.7,16.65159827,7.443938749,0.5,0.486139321,0.554080683,
142.8,16.77514253,7.499168037,0.5,0.483025242,0.552293405,
142.9,16.83851869,7.527499747,0.5,0.480708468,0.28331737,
143,16.96265773,7.582994925,0.5,0.481513654,0.554952317,
143.1,17.08619828,7.638222551,0.5,0.486056231,0.552276787,
143.2,17.14939136,7.666472419,0.5,0.472350397,0.282498945,
143.3,17.27248581,7.721500622,0.5,0.485929936,0.550282553,
143.4,17.39736638,7.777327297,0.5,0.472419326,0.558267281,
143.5,17.52091044,7.832556492,0.5,0.48583399,0.552292483,
143.6,17.64578965,7.888382555,0.5,0.486109898,0.558261164,
143.7,17.74912151,7.934576084,0.5,0.48156607,0.46193573,
143.8,17.86935807,7.988326694,0.5,0.494302756,0.53750661,
143.9,17.94477165,8.022039619,0.5,0.483383871,0.337129575,
144,18.05568422,8.071622027,0.5,0.480561394,0.495824543,
144.1,18.22949147,8.149320906,0.5,0.505368734,0.776989535,
144.2,18.3173254,8.188586231,0.5,0.497378715,0.392653624,
144.3,18.37959344,8.216422567,0.5,0.483381068,0.278363625,
144.4,18.49039638,8.265955967,0.5,0.494254675,0.495334479,
144.5,18.61500244,8.321659921,0.5,0.480613744,0.557040072,
144.6,18.69002411,8.355197646,0.5,0.483333917,0.335377568,
144.7,18.80131496,8.404949163,0.5,0.480505665,0.497515645,
144.8,18.92618717,8.460772101,0.5,0.480802491,0.558229907,
144.9,19.09909268,8.538067865,0.5,0.505284541,0.772958382,
145,19.23664862,8.59956094,0.5,0.508283492,0.614931333,
145.1,19.31146974,8.633009011,0.5,0.497393704,0.334481035,
145.2,19.37372412,8.660839238,0.5,0.497183884,0.278302531,
145.3,19.48456259,8.710388523,0.5,0.494444422,0.495493326,
145.4,19.60919497,8.766104242,0.5,0.494388944,0.55715772,
145.5,19.73399437,8.821894631,0.5,0.494669541,0.557904423,
145.6,19.80868978,8.855286504,0.104970443,0.5,0.333919046,
145.7,19.96951476,8.92718178,0,0.718953446,0.718953446,19.9
145.8,20.10630397,8.988332097,0,0.665228601,0.611503755,
145.9,20.1324204,9.0000072,0,0.48240278,0.116751138,
146,20.1324204,9.0000072,0,0.361802085,0,
146.1,20.1324204,9.0000072,0,0.289441668,0,
146.2,20.08352724,8.978149976,0,0.204772648,-0.218572453,
146.3,19.97223735,8.928398888,0,0.104446362,-0.497511352,
146.4,19.89673664,8.894647013,0,0.049200683,-0.337519069,
146.5,19.78571506,8.845015872,0,-0.011411825,-0.496311887,
146.6,19.7595978,8.8333404,0,-0.021946125,-0.116754828,
146.7,19.7595978,8.8333404,0,-0.019951023,0,
146.8,19.7595978,8.8333404,0,-0.018288437,0,
146.9,19.6618123,8.78962632,0,-0.050507882,-0.437141215,
147,19.6353236,8.7777848,0,-0.055358413,-0.118415315,
147.1,19.6353236,8.7777848,0,-0.051667852,0,
147.2,19.6353236,8.7777848,0,-0.048438611,0,
147.3,19.58610109,8.755780345,0,-0.05853309,-0.220044757,
147.4,19.52417039,8.728094813,0,-0.070662118,-0.27685559,
147.5,19.5110494,8.7222292,0,-0.070030227,-0.058656183,
147.6,19.56000357,8.744113695,0,-0.055586458,0.218845159,
147.7,19.5731865,8.750007,0,-0.088587475,0.058933106,
147.8,19.5731865,8.750007,0,-0.119162662,0,
147.9,19.52417766,8.728098062,0,-0.135954699,-0.21908959,
148,19.56032091,8.744255561,0,-0.127875941,0.161575148,
148.1,19.62221524,8.771924834,0,-0.114041292,0.276692986,
148.2,19.58612759,8.75579219,0,-0.111178999,-0.161326594,
148.3,19.5731865,8.750007,0,-0.089196029,-0.057851951,
148.4,19.622333,8.771977476,0,-0.061334827,0.219704972,
148.5,19.68427724,8.799669058,0,-0.022673429,0.276916079,
148.6,19.6974607,8.8055626,0,-0.013888913,0.058935479,
148.7,19.64863084,8.783733674,0,-0.024803387,-0.218289467,
148.8,19.67616386,8.796042049,0,-0.018649193,0.123083863,
148.9,19.6974607,8.8055626,0,0.007968148,0.095205604,
149,19.73423393,8.822001724,0,0.022108483,0.164391401,
149.1,19.7595978,8.8333404,0,0.027777826,0.113386864,
149.2,19.72291184,8.816940289,0,0.019577763,-0.164001266,
149.3,19.73419172,8.821982855,0,0.033101286,0.050425705,
149.4,19.7595978,8.8333404,0,0.052622844,0.113575561,
149.5,19.7595978,8.8333404,0,0.055555653,0,
149.6,19.7595978,8.8333404,0,0.044613395,0,
149.7,19.7595978,8.8333404,0,0.04166674,0,
149.8,19.7595978,8.8333404,0,0.04166674,0,
149.9,19.7595978,8.8333404,0,0.052621219,0,
150,19.79620363,8.84970469,0,0.052724615,0.163643055,
150.1,19.8217349,8.8611182,0,0.044596726,0.11413521,
150.2,19.78521729,8.844793352,0,0.044500623,-0.163248639,
150.3,19.79639061,8.849788278,0,0.049890687,0.049949312,
150.4,19.8217349,8.8611182,0,0.044570404,0.113299327,
150.5,19.8217349,8.8611182,0,0.0307246,0,
150.6,19.8217349,8.8611182,0,0.027777826,0,
150.7,19.8217349,8.8611182,0,0.0386923,0,
150.8,19.85834699,8.877485285,0,0.040721657,0.163671007,
150.9,19.883872,8.888896,0,0.04166674,0.114107258,
151,19.84705418,8.872436944,0,0.025217634,-0.164590718,
151.1,19.8217349,8.8611182,0,0.013888913,-0.113187546,
151.2,19.85849028,8.877549342,0,0.030304555,0.164311573,
151.3,19.92052022,8.905279239,0,0.041648232,0.277299237,
151.4,19.90934171,8.900281993,0,0.033470828,-0.049972505,
151.5,19.883872,8.888896,0,0.027777826,-0.11386004,
151.6,19.92051367,8.90527631,0,0.035967989,0.16380326,
151.7,19.90945931,8.900334564,0,0.033497114,-0.04941751,
151.8,19.92041438,8.905231922,0,0.035945795,0.048973623,
151.9,19.9460091,8.9166738,0,0.04166674,0.114418892,
152,19.90927419,8.900251807,0,0.025273583,-0.16422009,
152.1,19.883872,8.888896,0,0.013888913,-0.113558175,
152.2,19.883872,8.888896,0,0.022051345,0,
152.3,19.92053885,8.905287567,0,0.027749671,0.163915831,
152.4,19.9460091,8.9166738,0,0.027777826,0.113862434,
152.5,19.90943042,8.900321647,0,0.019601742,-0.16352169,
152.6,19.883872,8.888896,0,0.013888913,-0.114256575,
152.7,19.883872,8.888896,0,0.013888913,0,
152.8,19.92063785,8.905331826,0,0.013923284,0.164358413,
152.9,19.90929999,8.900263343,0,0.005683677,-0.050684873,
153,19.883872,8.888896,0,0.008229536,-0.113673541,
153.1,19.92041009,8.905230006,0,0.022055924,0.163340218,
153.2,19.9460091,8.9166738,0,0.019562248,0.114438047,
153.3,19.9460091,8.9166738,0,0.005697286,0,
153.4,19.9460091,8.9166738,0,0.008195911,0,
153.5,19.90914416,8.90019368,0,0.005648846,-0.164801353,
153.6,19.9206312,8.905328849,0,2.63E-05,0.051351738,
153.7,19.9460091,8.9166738,0,0.008169626,0.113449616,
153.8,19.9460091,8.9166738,0,0.005720945,0,
153.9,19.9460091,8.9166738,0,6.94E-19,0,
154,19.92172806,8.905819193,0,0.002783696,-0.108546172,
154.1,19.90806045,8.899709217,0,0.005406614,-0.061099818,
