DAQ_Time[s],Time[s]_RawFacilities,Dyno_Spd[mph],Dyno_TractiveForce[N],Dyno_LoadCell[N],Distance[mi],Dyno_Spd_Front[mph],Dyno_TractiveForce_Front[N],Dyno_LoadCell_Front[N],Dyno_Spd_Rear[mph],Dyno_LoadCell_Rear[N],Dyno_TractiveForce_Rear[N],Grade_Output_DriveTrace[pct],Tailpipe_Press[inH2O],Cell_Temp[C],Cell_RH[%],Cell_Press[inHg],Tire_Front_Temp[C],Tire_Rear_Temp[C],Drive_Schedule_Time[s],Drive_Trace_Schedule[mph],Exhaust_Bag,Time[s],Delta_t[s],Time[s]_Vspy,Time,Time (abs),Pedal_accel_pos_CAN__per,Vehicle_spd_CAN__kph,Pedal_accel_pos2_CAN__per,Brake_torque_total_CAN__Nm,Axle_torque_CAN__Nm,Trans_regen_button_pos_CAN,Trans_PRNDL_pos_CAN,Veh_drive_mode_CAN,Veh_drive_mode_selection_CAN,Veh_traction_control_state_CAN,Wheel_speed_front1_CAN,Wheel_speed_front2_CAN,Wheel_speed_rear2_CAN,Wheel_speed_rear1_CAN,Veh_odometer_CAN__km,Brake_switch_CAN,Brake_pedal_pos_CAN__per,Veh_axle_torque_driver_request_CAN__Nm,Veh_SteeringWheelAngle_CAN,Veh_StreeingWheelRotationalSpeed_CAN,HVAC_AC_Compressor_Speed_CAN__rpm,HVAC_AC_Compressor_Current_unk_CAN,HVAC_AC_Compressor_Voltage_CAN__V,Veh_wheel_front_right_CAN__kph,Veh_wheel_front_left_CAN__kph,Veh_wheel_rear_right_CAN__kph,Veh_wheel_rear_left_CAN__kph,Trans_oil_temp_CAN__C,HVBatt_high_resolution_current_sensor_BECM__A,HVBatt_low_resolution_current_sensor_BECM__A,HVBatt_coolant_temp_sensor_1_BECM__C,HVBatt_terminal_1_voltage_BECM__V,HVBatt_pass_compartment_heater_coolant_control_solenoid_valve_feedback_HPCM2__per,HVBatt_electronics_coolant_pump_command_HPCM2__per,HVBatt_electronics_coolant_pump_speed_HPCM2__rpm,HVBatt_pack_heater_power_command_HPCM2__per,HVBatt_battery_coolant_temp_sensor_1_HPCM2__C,HVBatt_pack_coolant_pump_feedback_HPCM2__per,HVBatt_cooling_fan_motor_command_HPCM2__%,Veh_ambient_air_temp_HPCM2__C,HVBatt_pack_isolation_test_resistance_HPCM2__kohm,HVAC_AC_comp_power_limited_HPCM2,HVAC_AC_comp_speed_HPCM2__rpm,HVAC_AC_comp_power_delivered_by HVBatt_HPCM2__kW,HVAC_AC_comp_command_HPCM2,HVAC_AC_high_side_press_HPCM2__kPa,HVAC_AC_low_side_press_HPCM2__kPa,HVAC_blower_motor_speed_request_HPCM__per,HVBatt_pack_heater_power_command_HPCM2__kW,HVBatt_pack_heater_power_required_HPCM2__kW,HVBatt_electronics_coolant_temp_HPCM2__C,HVBatt_pack_max_voltage_HPCM2__V,HVBatt_pack_min_voltage_HPCM2__V,HVBatt_pack_SOC_HPCM2__per,HVBatt_pack_voltage_sensors_average_HPCM2__V,HVBatt_pack_min_SOC_limit_HPCM2__per,HVBatt_module_min_voltage_HPCM2__V,HVBatt_pack_SOC_gauge_HPCM2__per,Braking_total_brake_torque_HPCM__Nm,Trans_aux_tans_fluid_pump_HPCM__per,Veh_speed_kph_HPCM__kph,Veh_driver_req_axle_torque_HPCM__Nm,Veh_axle_torque_immediate_HPCM__Nm,Veh_regen_braking_torque_predicted_HPCM__Nm,Veh_axle_torque_command_HPCM__Nm,Veh_axle_torque_HPCM__Nm,Veh_power_mode_HPCM,HVAC_ac_comp_power_consumption_HPCM__kW,HVBatt_HEV_batt_pack_current_HPCM__A,HVBatt_SOC_HPCM__per,Trans_torque_command_HPCM__Nm,Trans_output_shaft_speed_HPCM__rpm,Trans_output_shaft_speed_sensor_HPCM__rpm,Trans_fluid_temp_HPCM__C,Motor_1_HV_circuit_voltage_DMCM1__V,Motor_1_current_DMCM1__A,Motor_1_inverter_temp_sensor1_DMCM1__C,Motor_1_inverter_supply_voltage_circuit_DMCM1__V,Motor_1_speed_DMCM1__rpm,Motor_1_inverter_temp_sensor2_DMCM1__C,Motor_1_inverter_temp_sensor3_DMCM1__C,Motor_1_phase_u_current_DMCM1__A,Motor_1_phase_v_current_DMCM1__A,Motor_1_phase_w_current_DMCM1__A,Motor_1_torque_DMCM1__Nm,Motor_1_temp_calc_DMCM1__C,Pedal_brake_pos_calc_BDCM__per,12VBatt_voltage_BDCM__V,12VBatt_SOC_BDCM__per,12VBatt_current_BDCM__A,12VBatt_BDCM_requested_charging_volt_reduction_BDCM,12VBatt_low_at_start_BDCM,12VBatt_fuel_economy_mode_BDCM,12VBatt_BDCM_controlled_charging_volt_BDCM,HVAC_seat_heating_indicator_command_left_rear_BDCM,HVAC_seat_heating_mode_driver_BDCM,HVAC_seat_heating_mode_passenger_BDCM,HVAC_seat_heating_mode_left_rear_BDCM,HVAC_seat_heating_mode_right_rear_BDCM,Tire_press_right_rear_BDCM__kPa,Tire_press_right_front_BDCM__kPa,Tire_press_left_rear_BDCM__kPa,Tire_press_left_front_BDCM__kPa,Veh_windshield_washer_switch_BDCM,Veh_windshield_wiper_park_switch_BDCM,Veh_windshield_wiper_high_speed_switch_BDCM,Veh_windshield_washer_relay_command_BDCM,Veh_windshield_wiper_switch_BDCM,Veh_windshield_wiper_motor_relay_command_BDCM,Eng_cooling_fan_spd_CAN__per,HVBatt_current_PTCAN__A_CHECK,HVBatt_voltage_PTCAN__V_CHECK,Pedal_accel_1_PTCAN__per,Pedal_accel_2_PTCAN__per,HVBatt_cell_volt_mod1_cell1_HVEMCAN__V,HVBatt_cell_volt_mod1_cell2_HVEMCAN__V,HVBatt_cell_volt_mod1_cell3_HVEMCAN__V,HVBatt_cell_volt_mod2_cell1_HVEMCAN__V,HVBatt_cell_volt_mod2_cell2_HVEMCAN__V,HVBatt_cell_volt_mod2_cell3_HVEMCAN__V,HVBatt_cell_volt_mod3_cell1_HVEMCAN__V,HVBatt_cell_volt_mod3_cell2_HVEMCAN__V,HVBatt_cell_volt_mod3_cell3_HVEMCAN__V,HVBatt_cell_volt_mod4_cell1_HVEMCAN__V,HVBatt_cell_volt_mod4_cell2_HVEMCAN__V,HVBatt_cell_volt_mod4_cell3_HVEMCAN__V,HVBatt_cell_volt_mod5_cell1_HVEMCAN__V,HVBatt_cell_volt_mod5_cell2_HVEMCAN__V,HVBatt_cell_volt_mod5_cell3_HVEMCAN__V,HVBatt_cell_volt_mod6_cell1_HVEMCAN__V,HVBatt_cell_volt_mod6_cell2_HVEMCAN__V,HVBatt_cell_volt_mod6_cell3_HVEMCAN__V,HVBatt_cell_volt_mod7_cell1_HVEMCAN__V,HVBatt_cell_volt_mod7_cell2_HVEMCAN__V,HVBatt_cell_volt_mod7_cell3_HVEMCAN__V,HVBatt_cell_volt_mod8_cell1_HVEMCAN__V,HVBatt_cell_volt_mod8_cell2_HVEMCAN__V,HVBatt_cell_volt_mod8_cell3_HVEMCAN__V,Dyno_Data_Drivetrace_Grade,Dyno_Data_Drivetrace_Spd,Test_ID,Test_active,Aux_Greyware_time__s,DAQ_time__s,Greyware_time__s,Test_start_time__s,DNU_Pwr_elect_coolant_loop_temp_HSCAN4__C,DNU_HVBatt_curr_limit_lower_CAN4__A,DNU_HVBatt_curr_limit_upper_CAN4__A,HVBatt_charge_limit_LT_PTCAN__kW,HVBatt_charge_limit_ST_PTCAN__kW,HVBatt_SOC_PTCAN__per,hvbatt_discharge_limit_LT_PTCAN__kW,hvbatt_discharge_limit_ST_PTCAN__kW,DNU_HVBatt_temp_max_HSCAN4__C,DNU_HVBatt_temp_min_HSCAN4__C,DNU_HVBatt_coolant_temp_inlet_CAN4__C,Time[s]_dSPACE,DAQ_time__s_dSPACE,Dyno_Data_Drivetrace_Grade_dSPACE,Dyno_Data_Drivetrace_Spd_dSPACE,Greyware_time__s,Lead_Resp_Spd_mps,RobDrv_Ctrl_APP_Pos_Cmd,RobDrv_Ctrl_BPP_Pos_Cmd,Test_active_dSPACE,Test_ID_dSPACE,Test_start_time__s_dSPACE,Veh_Spd_mps,VUT_Ctrl_ACC_Accel_Cmd,APP_Req,Out1,<Pedal_accel_pos_CAN__per>,<Brake_pedal_pos_CAN__per>
486.875815687714,-20,0,-12.9345084698062,-20.7050939962764,0,0,-10.0315794953477,-4.55591008954703,0,-16.1491839067294,-2.9029289744585,-0.000405763900759389,0.0337617575856182,22.8564268166427,43.3830444041685,29.407640470798,23.0671059625814,22.6661615311848,0,0,0,-20,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486.97733310635,-19.9000000953674,0,-12.9498567990024,-21.0772917751779,0,0,-10.0221768463612,-4.96158196564736,0,-16.1157098095306,-2.92767995264117,-0.000506681823959191,0.0336641982521517,22.8570002448462,43.3834429194788,29.4075740794937,23.1124300968893,22.6669218965958,0,0,0,-19.9000000953674,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
487.077700977497,-19.8000001907349,0,-12.9034156371477,-20.8178314128459,0,0,-10.0189100508298,-4.94043604653621,0,-15.8773953663096,-2.88450558631797,-0.000383049465879501,0.0335432962772839,22.857218506671,43.3848868765683,29.4075104700663,23.0710204674911,22.6667050750711,0,0,0,-19.8000001907349,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
487.177779263192,-19.7000002861023,0,-13.0082709470866,-20.769918203096,0,0,-10.097377911214,-4.96492754438226,0,-15.8049906587137,-2.91089303587259,-0.000214326055837228,0.0335389598321956,22.8571465857664,43.3845282536655,29.4075091735723,23.0779725855436,22.6660516571631,0,0,0,-19.7000002861023,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
487.277053298642,-19.6000003814697,0,-12.9530511896601,-20.6976828321111,0,0,-10.0587175048986,-4.93691598175463,0,-15.7607668503565,-2.89433368476149,-0.000278225209860712,0.0333891158609066,22.8569679500976,43.3838981607518,29.4075204471244,23.0590784057086,22.6666305675991,0,0,0,-19.6000003814697,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
487.375255724014,-19.5000004768372,0,-12.9048924201984,-20.8411370800913,0,0,-10.040528334188,-4.96831484498615,0,-15.8728222351052,-2.86436408601043,-0.000437282059866088,0.0333444918807647,22.8567769954303,43.3845109474522,29.4074974148468,23.0566289636366,22.6140998234924,0,0,0,-19.5000004768372,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
487.474828489996,-19.4000005722046,0,-12.913946684959,-20.7479116151803,0,0,-10.0189594875201,-4.96280875536983,0,-15.7851028598105,-2.89498719743891,-0.000443409705296232,0.0347996661975025,22.8576989070911,43.3872255311863,29.4074719899368,23.0460938454155,22.6313880004531,0,0,0,-19.4000005722046,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
487.57487158943,-19.300000667572,0,-12.8762193582121,-21.2742534067799,0,0,-10.0009133214696,-4.97246872209776,0,-16.3017846846821,-2.87530603674241,-0.000297673819927383,0.0355803738888283,22.8575884503193,43.3929114607,29.4074832778115,23.0697992375444,22.6234955287026,0,0,0,-19.300000667572,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
487.674830586823,-19.2000007629395,0,-12.8132018511664,-20.8883683214272,0,0,-9.93797577703921,-4.95524601145034,0,-15.9331223099769,-2.87522607412716,-0.00028440622863315,0.0345139352244691,22.857635874517,43.3958502490318,29.4075484692636,23.099772576451,22.6539951300665,0,0,0,-19.2000007629395,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
487.767906358742,-19.1000008583069,0,-12.796865047106,-22.0651161907709,0,0,-9.96206529564139,-4.96524869927038,0,-17.0998674915005,-2.83479975146463,-0.000429298601123751,0.0342940366230242,22.857657115783,43.396819058871,29.4075299197152,23.0695282879184,22.6265506585226,0,0,0,-19.1000008583069,0.1,0.281187057495117,14,10698.919,0,0,0,536,6,0,4,0,0,1,0,0,0,0,13006.9375,1,15.68628,8,1,0,0,0,377.5,0,0,0,0,29,-0.54,-0.8,23,382,99.96,50.176,2250,0,24,49.784,0,22,2900,0,0,0,1,630,630.4914,0,0,0,30,402.48,241.28,83.104,3.9798,0,3.9798,84.28,536,0,0,8,8,0,8,7,2,0,0.6,82.712,1,0,0,30,382.76,0,30,383.09,0,31,31,0.44,-1.04,1.92,1.159684,28,17.1389088,12.80882328,86.2194536,0.781245,1,0,0,1,0,0,0,0,0,258.5,261.25,258.5,261.25,0,1,0,0,0,1,4.8,-0.3,382.75,0.29651593773167,0.29651593773167,3.9925,3.9925,3.99125,3.9925,3.9925,3.99125,3.99375,3.9925,3.9925,3.99375,3.9925,3.995,3.99375,3.995,3.995,3.99375,3.9925,3.99375,3.99375,3.9925,3.99125,3.99625,3.99375,3.995,0,0,62404018,1,0,0.281187057495117,3795190001.18119,3795190000.9,30,450,230.1,70,75,82.89004353,160,162.8,25,23,23.75,-0.018773079,-0.018773079,0,0,3795190001,0,0,0,1,62404018,3795190001,0,-1,0,1,0,15.68628
