index,current_time,vehicle_type,x,y,z,speed,vehicle_pitch,waypoint_pitch,calculated_speed,smoothed_speed
0,1712341982.9156094,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
1,1712341983.017418,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
2,1712341983.118518,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
3,1712341983.2196867,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
4,1712341983.3211522,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
5,1712341983.4225657,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
6,1712341983.5237665,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
7,1712341983.625867,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
8,1712341983.7271671,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
9,1712341983.8283043,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
10,1712341983.9295056,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
11,1712341984.030735,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
12,1712341984.132127,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
13,1712341984.2336192,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
14,1712341984.334775,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
15,1712341984.4359117,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
16,1712341984.5369709,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
17,1712341984.6380029,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
18,1712341984.7390623,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
19,1712341984.840302,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
20,1712341984.9415684,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
21,1712341985.0431144,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
22,1712341985.1441824,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
23,1712341985.2453086,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
24,1712341985.3464322,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
25,1712341985.4474878,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
26,1712341985.5490787,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
27,1712341985.650226,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
28,1712341985.7526326,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
29,1712341985.853754,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
30,1712341985.9551637,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
31,1712341986.056292,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
32,1712341986.1574748,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
33,1712341986.2585337,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
34,1712341986.3596165,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
35,1712341986.46072,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
36,1712341986.5618436,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
37,1712341986.6679988,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
38,1712341986.7693129,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
39,1712341986.8704116,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
40,1712341986.971642,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
41,1712341987.0730357,vehicle.toyota.prius,149.76834106445312,-228.76858520507807,243.8031005859375,0.0,1.5713601112365725,1.2875337600708008,0.0,0.0
