Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(rad)
18.57,toyota.prius,2.94,0.94887
18.67,toyota.prius,2.94,0.95138
18.77,toyota.prius,2.94,0.95429
18.87,toyota.prius,2.94,0.95685
18.97,toyota.prius,2.94,0.96033
19.08,toyota.prius,2.95,0.96393
19.18,toyota.prius,2.95,0.96738
19.28,toyota.prius,2.95,0.97151
19.38,toyota.prius,2.95,0.99422
19.48,toyota.prius,2.95,1.02242
19.58,toyota.prius,2.95,0.85914
19.68,toyota.prius,2.94,0.50327
19.79,toyota.prius,2.95,0.12793
19.89,toyota.prius,2.95,-0.22626
19.99,toyota.prius,2.95,-0.52148
20.09,toyota.prius,2.95,-0.85629
20.19,toyota.prius,2.95,-1.14615
20.29,toyota.prius,2.94,-1.4978
20.39,toyota.prius,2.94,-1.81247
20.5,toyota.prius,2.94,-2.10846
20.6,toyota.prius,2.94,-2.12188
20.7,toyota.prius,2.94,-2.08065
20.8,toyota.prius,2.94,-2.044
20.9,toyota.prius,2.95,-2.02694
21.0,toyota.prius,2.95,-2.01977
21.1,toyota.prius,2.95,-2.01629
21.21,toyota.prius,2.95,-2.01474
21.31,toyota.prius,2.96,-2.0151
21.41,toyota.prius,2.96,-2.01566
21.51,toyota.prius,2.96,-2.01635
21.61,toyota.prius,2.96,-2.01611
21.71,toyota.prius,2.96,-2.01566
21.81,toyota.prius,2.96,-2.01596
21.92,toyota.prius,2.95,-2.01639
22.02,toyota.prius,2.96,-2.01639
22.12,toyota.prius,2.96,-2.01603
22.22,toyota.prius,2.96,-2.01562
22.32,toyota.prius,2.95,-2.01483
22.42,toyota.prius,2.95,-2.01526
22.53,toyota.prius,2.96,-2.0154
22.63,toyota.prius,2.95,-2.01547
22.73,toyota.prius,2.96,-2.01498
22.83,toyota.prius,2.96,-2.01477
22.93,toyota.prius,2.96,-2.01501
23.03,toyota.prius,2.96,-2.0156
23.14,toyota.prius,2.97,-2.01523
23.24,toyota.prius,2.97,-2.01532
23.34,toyota.prius,2.97,-2.0152
23.44,toyota.prius,2.97,-2.01534
23.54,toyota.prius,2.96,-2.0156
23.64,toyota.prius,2.96,-2.01575
23.75,toyota.prius,2.97,-2.01534
23.85,toyota.prius,2.96,-2.0156
23.95,toyota.prius,2.96,-2.01547
24.05,toyota.prius,2.96,-2.01599
24.15,toyota.prius,2.96,-2.0155
24.25,toyota.prius,2.96,-2.01569
24.36,toyota.prius,2.96,-2.0155
24.46,toyota.prius,2.96,-2.0151
24.56,toyota.prius,2.96,-2.01501
24.66,toyota.prius,2.96,-2.01504
24.76,toyota.prius,2.96,-2.01526
24.87,toyota.prius,2.97,-2.0153
24.97,toyota.prius,2.97,-2.01504
25.07,toyota.prius,2.97,-2.0154
25.17,toyota.prius,2.97,-2.01544
25.27,toyota.prius,2.97,-1.96673
25.37,toyota.prius,2.96,-1.52881
25.47,toyota.prius,2.96,-1.22152
25.58,toyota.prius,2.96,-1.18832
25.68,toyota.prius,2.96,-1.24975
25.78,toyota.prius,2.97,-1.35236
25.88,toyota.prius,2.96,-1.46759
25.98,toyota.prius,2.96,-1.56472
26.08,toyota.prius,2.97,-1.59139
26.19,toyota.prius,2.97,-1.62252
26.29,toyota.prius,2.96,-1.94025
26.39,toyota.prius,2.96,-2.40094
26.49,toyota.prius,2.96,-2.59662
26.59,toyota.prius,2.96,-2.60367
26.69,toyota.prius,2.95,-2.56973
26.8,toyota.prius,2.96,-2.46124
26.9,toyota.prius,2.96,-2.36779
27.0,toyota.prius,2.97,-2.34012
27.1,toyota.prius,2.97,-2.32904
27.2,toyota.prius,2.97,-2.28397
27.3,toyota.prius,2.97,-2.28167
27.41,toyota.prius,2.97,-2.30237
27.51,toyota.prius,2.97,-2.29467
27.61,toyota.prius,2.97,-2.23144
27.71,toyota.prius,2.96,-2.18136
27.81,toyota.prius,2.96,-2.16186
27.91,toyota.prius,2.97,-2.15219
28.01,toyota.prius,2.97,-2.14301
28.12,toyota.prius,2.97,-2.1203
28.22,toyota.prius,2.97,-2.0874
28.32,toyota.prius,2.97,-2.056
28.42,toyota.prius,2.97,-2.02783
28.52,toyota.prius,2.96,-2.0253
28.62,toyota.prius,2.97,-2.02307
28.72,toyota.prius,2.97,-2.01963
28.83,toyota.prius,2.97,-2.0162
28.93,toyota.prius,2.97,-2.01309
29.03,toyota.prius,2.97,-2.01409
29.13,toyota.prius,2.97,-2.01467
29.23,toyota.prius,2.97,-2.01498
29.33,toyota.prius,2.97,-2.01529
29.43,toyota.prius,2.96,-2.0159
29.54,toyota.prius,2.96,-2.01663
29.64,toyota.prius,2.96,-2.0173
29.74,toyota.prius,2.96,-2.02189
29.84,toyota.prius,2.96,-2.02807
29.94,toyota.prius,2.97,-2.03384
30.04,toyota.prius,2.97,-2.04288
30.14,toyota.prius,2.97,-2.05544
30.24,toyota.prius,2.97,-2.06738
30.35,toyota.prius,2.97,-2.08023
30.45,toyota.prius,2.97,-2.09851
30.55,toyota.prius,2.97,-2.11547
30.65,toyota.prius,2.96,-2.13159
30.75,toyota.prius,2.97,-2.14913
30.85,toyota.prius,2.96,-2.1661
30.95,toyota.prius,2.96,-2.18515
31.06,toyota.prius,2.96,-2.19955
31.16,toyota.prius,2.97,-2.21783
31.26,toyota.prius,2.97,-2.23767
31.36,toyota.prius,2.97,-2.25284
31.46,toyota.prius,2.97,-2.27047
31.56,toyota.prius,2.97,-2.28692
31.66,toyota.prius,2.97,-2.30447
31.77,toyota.prius,2.97,-2.32244
31.87,toyota.prius,2.97,-2.33917
31.97,toyota.prius,2.96,-2.35758
32.07,toyota.prius,2.97,-2.37307
32.17,toyota.prius,2.96,-2.38865
32.27,toyota.prius,2.97,-2.40658
32.37,toyota.prius,2.97,-2.41949
32.48,toyota.prius,2.97,-2.43543
32.58,toyota.prius,2.96,-2.45114
32.68,toyota.prius,2.96,-2.46829
32.78,toyota.prius,2.96,-2.4874
32.88,toyota.prius,2.97,-2.5083
32.98,toyota.prius,2.96,-2.5278
33.08,toyota.prius,2.97,-2.5495
33.18,toyota.prius,2.97,-2.56854
33.29,toyota.prius,2.96,-2.58746
33.39,toyota.prius,2.96,-2.60571
33.49,toyota.prius,2.97,-2.6319
33.59,toyota.prius,2.96,-2.66449
33.69,toyota.prius,2.97,-2.70102
33.79,toyota.prius,2.97,-2.73318
33.9,toyota.prius,2.97,-2.7623
34.0,toyota.prius,2.97,-2.79135
34.1,toyota.prius,2.97,-2.81979
34.2,toyota.prius,2.97,-2.85654
34.3,toyota.prius,2.97,-2.89709
34.4,toyota.prius,2.97,-2.94168
34.5,toyota.prius,2.97,-2.96866
34.61,toyota.prius,2.97,-2.99526
34.71,toyota.prius,2.97,-3.02276
34.81,toyota.prius,2.97,-3.04687
34.91,toyota.prius,2.96,-3.07587
35.01,toyota.prius,2.96,-3.10175
35.11,toyota.prius,2.96,-3.1257
35.21,toyota.prius,2.96,-3.14913
35.31,toyota.prius,2.97,-3.16589
35.42,toyota.prius,2.97,-3.17449
35.52,toyota.prius,2.97,-3.18222
35.62,toyota.prius,2.97,-3.18713
35.72,toyota.prius,2.97,-3.1893
35.82,toyota.prius,2.97,-3.19397
35.92,toyota.prius,2.97,-3.20157
36.03,toyota.prius,2.97,-3.21176
36.13,toyota.prius,2.97,-3.22638
36.23,toyota.prius,2.97,-3.25719
36.33,toyota.prius,2.97,-3.27775
36.43,toyota.prius,2.97,-3.29468
36.53,toyota.prius,2.97,-3.30182
36.64,toyota.prius,2.97,-3.30108
36.74,toyota.prius,2.97,-3.28891
36.84,toyota.prius,2.97,-3.27148
36.94,toyota.prius,2.97,-3.26529
37.04,toyota.prius,2.97,-3.26633
37.14,toyota.prius,2.97,-3.24765
37.24,toyota.prius,2.97,-3.22974
37.34,toyota.prius,2.97,-3.29708
37.45,toyota.prius,2.97,-3.42437
37.55,toyota.prius,2.97,-3.61148
37.65,toyota.prius,2.97,-3.85568
37.75,toyota.prius,2.97,-4.18219
37.85,toyota.prius,2.97,-4.47806
37.95,toyota.prius,2.97,-4.63229
38.06,toyota.prius,2.97,-4.74105
38.16,toyota.prius,2.97,-4.87668
38.26,toyota.prius,2.96,-4.9291
38.36,toyota.prius,2.96,-4.75131
38.46,toyota.prius,2.96,-4.52734
38.56,toyota.prius,2.96,-4.19558
38.67,toyota.prius,2.96,-3.72888
38.77,toyota.prius,2.96,-3.1896
38.87,toyota.prius,2.96,-2.86331
38.97,toyota.prius,2.97,-2.65991
39.07,toyota.prius,2.97,-2.523
39.17,toyota.prius,2.97,-2.33301
39.27,toyota.prius,2.97,-2.26324
39.38,toyota.prius,2.97,-2.32257
39.48,toyota.prius,2.97,-2.40289
39.58,toyota.prius,2.97,-2.53149
39.68,toyota.prius,2.97,-2.68038
39.78,toyota.prius,2.98,-2.81012
39.88,toyota.prius,2.98,-2.84906
39.98,toyota.prius,2.98,-2.88247
40.09,toyota.prius,2.98,-2.95673
40.19,toyota.prius,2.97,-3.02344
40.29,toyota.prius,2.97,-3.07059
40.39,toyota.prius,2.97,-3.1253
40.49,toyota.prius,2.97,-3.19012
40.59,toyota.prius,2.97,-3.28772
40.7,toyota.prius,2.97,-3.36099
40.8,toyota.prius,2.97,-3.43233
40.9,toyota.prius,2.97,-3.50605
41.0,toyota.prius,2.97,-3.58243
41.1,toyota.prius,2.97,-3.64578
41.2,toyota.prius,2.97,-3.69625
41.31,toyota.prius,2.97,-3.74313
41.41,toyota.prius,2.96,-3.80444
41.51,toyota.prius,2.97,-3.87256
41.61,toyota.prius,2.97,-3.91448
41.71,toyota.prius,2.97,-3.9599
41.81,toyota.prius,2.97,-4.00507
41.91,toyota.prius,2.97,-4.04224
42.02,toyota.prius,2.97,-4.0849
42.12,toyota.prius,2.98,-4.14749
42.22,toyota.prius,2.97,-4.20129
42.32,toyota.prius,2.98,-4.25311
42.42,toyota.prius,2.98,-4.26319
42.52,toyota.prius,2.98,-4.25983
42.62,toyota.prius,2.97,-4.27286
42.73,toyota.prius,2.97,-4.28394
42.83,toyota.prius,2.97,-4.28516
42.93,toyota.prius,2.97,-4.28467
43.03,toyota.prius,2.97,-4.26767
43.13,toyota.prius,2.98,-4.24252
43.23,toyota.prius,2.98,-4.21408
43.33,toyota.prius,2.98,-4.20725
43.44,toyota.prius,2.98,-4.22506
43.54,toyota.prius,2.98,-4.24344
43.64,toyota.prius,2.98,-4.24246
43.74,toyota.prius,2.98,-4.26266
43.84,toyota.prius,2.98,-4.29016
43.94,toyota.prius,2.98,-4.30487
44.04,toyota.prius,2.98,-4.32227
44.15,toyota.prius,2.98,-4.3414
44.25,toyota.prius,2.98,-4.35614
44.35,toyota.prius,2.98,-4.36865
44.45,toyota.prius,2.97,-4.37402
44.56,toyota.prius,2.98,-4.3775
44.66,toyota.prius,2.97,-4.37463
44.76,toyota.prius,2.97,-4.35934
44.86,toyota.prius,2.98,-4.34216
44.96,toyota.prius,2.98,-4.32455
45.06,toyota.prius,2.98,-4.30163
45.16,toyota.prius,2.98,-4.28009
45.27,toyota.prius,2.99,-4.2576
45.37,toyota.prius,2.98,-4.23959
45.47,toyota.prius,2.98,-4.21518
45.57,toyota.prius,2.98,-4.1914
45.67,toyota.prius,2.98,-4.17328
45.77,toyota.prius,2.98,-4.14993
45.88,toyota.prius,2.98,-4.12567
45.98,toyota.prius,2.98,-4.10653
46.08,toyota.prius,2.98,-4.08606
46.18,toyota.prius,2.98,-4.05988
46.28,toyota.prius,2.98,-4.03677
46.38,toyota.prius,2.99,-4.01523
46.49,toyota.prius,2.98,-3.99386
46.59,toyota.prius,2.98,-3.96893
46.69,toyota.prius,2.98,-3.94873
46.79,toyota.prius,2.98,-3.93008
46.89,toyota.prius,2.98,-3.90728
46.99,toyota.prius,2.98,-3.89041
47.09,toyota.prius,2.98,-3.8696
47.2,toyota.prius,2.98,-3.84829
47.3,toyota.prius,2.98,-3.82848
47.4,toyota.prius,2.98,-3.81015
47.5,toyota.prius,2.98,-3.78894
47.6,toyota.prius,2.98,-3.76718
47.7,toyota.prius,2.98,-3.74859
47.8,toyota.prius,2.98,-3.7235
47.91,toyota.prius,2.98,-3.69797
48.01,toyota.prius,2.98,-3.67941
48.11,toyota.prius,2.98,-3.65496
48.21,toyota.prius,2.98,-3.62936
48.31,toyota.prius,2.98,-3.60965
48.41,toyota.prius,2.98,-3.586
48.51,toyota.prius,2.98,-3.55962
48.62,toyota.prius,2.98,-3.53775
48.72,toyota.prius,2.98,-3.51489
48.82,toyota.prius,2.98,-3.49185
48.92,toyota.prius,2.98,-3.46676
49.02,toyota.prius,2.98,-3.44588
49.12,toyota.prius,2.98,-3.42513
49.22,toyota.prius,2.98,-3.39893
49.33,toyota.prius,2.97,-3.37903
49.43,toyota.prius,2.97,-3.35669
49.53,toyota.prius,2.97,-3.33102
49.63,toyota.prius,2.97,-3.30725
49.73,toyota.prius,2.97,-3.2879
49.83,toyota.prius,2.98,-3.26312
49.94,toyota.prius,2.98,-3.23682
50.04,toyota.prius,2.98,-3.21591
50.14,toyota.prius,2.98,-3.19329
50.24,toyota.prius,2.98,-3.1676
50.34,toyota.prius,2.98,-3.14803
50.44,toyota.prius,2.98,-3.12378
50.54,toyota.prius,2.98,-3.09808
50.65,toyota.prius,2.98,-3.0773
50.75,toyota.prius,2.98,-3.05444
50.85,toyota.prius,2.98,-3.02978
50.95,toyota.prius,2.98,-3.00791
51.05,toyota.prius,2.98,-2.98691
51.15,toyota.prius,2.98,-2.96252
51.25,toyota.prius,2.97,-2.94072
51.36,toyota.prius,2.97,-2.91958
51.46,toyota.prius,2.97,-2.89627
51.56,toyota.prius,2.97,-2.87002
51.66,toyota.prius,2.97,-2.84914
51.76,toyota.prius,2.97,-2.82566
51.86,toyota.prius,2.97,-2.80267
51.96,toyota.prius,2.97,-2.77802
52.07,toyota.prius,2.97,-2.75821
52.17,toyota.prius,2.97,-2.73373
52.27,toyota.prius,2.96,-2.71142
52.37,toyota.prius,2.97,-2.68793
52.47,toyota.prius,2.96,-2.66635
52.57,toyota.prius,2.97,-2.64102
52.67,toyota.prius,2.97,-2.62017
52.78,toyota.prius,2.97,-2.59689
52.88,toyota.prius,2.97,-2.5719
52.98,toyota.prius,2.97,-2.54797
53.08,toyota.prius,2.97,-2.52563
53.18,toyota.prius,2.97,-2.50376
53.28,toyota.prius,2.98,-2.47781
53.39,toyota.prius,2.97,-2.45898
53.49,toyota.prius,2.97,-2.43417
53.59,toyota.prius,2.97,-2.40955
53.69,toyota.prius,2.97,-2.38989
53.79,toyota.prius,2.97,-2.36654
53.89,toyota.prius,2.97,-2.34213
53.99,toyota.prius,2.97,-2.32028
54.1,toyota.prius,2.97,-2.29595
54.2,toyota.prius,2.97,-2.26904
54.3,toyota.prius,2.97,-2.24176
54.4,toyota.prius,2.97,-2.22217
54.5,toyota.prius,2.97,-2.1961
54.6,toyota.prius,2.97,-2.16912
54.7,toyota.prius,2.97,-2.14852
54.81,toyota.prius,2.97,-2.12387
54.91,toyota.prius,2.97,-2.1037
55.01,toyota.prius,2.97,-2.08975
55.11,toyota.prius,2.96,-2.07748
55.21,toyota.prius,2.97,-2.06006
55.31,toyota.prius,2.97,-2.04281
55.42,toyota.prius,2.97,-2.01874
55.52,toyota.prius,2.97,-1.99279
55.62,toyota.prius,2.97,-1.9682
55.72,toyota.prius,2.97,-1.9491
55.82,toyota.prius,2.96,-1.92669
55.92,toyota.prius,2.97,-1.90127
56.02,toyota.prius,2.97,-1.88171
56.13,toyota.prius,2.96,-1.84848
56.23,toyota.prius,2.97,-1.82714
56.33,toyota.prius,2.97,-1.80835
56.43,toyota.prius,2.97,-1.7904
56.53,toyota.prius,2.98,-1.77801
56.63,toyota.prius,2.97,-1.76968
56.73,toyota.prius,2.97,-1.76452
56.84,toyota.prius,2.97,-1.76498
56.94,toyota.prius,2.97,-1.76059
57.04,toyota.prius,2.97,-1.75961
57.14,toyota.prius,2.96,-1.76065
57.24,toyota.prius,2.96,-1.76099
57.34,toyota.prius,2.96,-1.76248
57.44,toyota.prius,2.97,-1.75745
57.55,toyota.prius,2.97,-1.7506
57.65,toyota.prius,2.97,-1.74912
57.75,toyota.prius,2.97,-1.74905
57.85,toyota.prius,2.97,-1.7478
57.95,toyota.prius,2.97,-1.74746
58.05,toyota.prius,2.97,-1.74737
58.15,toyota.prius,2.97,-1.74405
58.25,toyota.prius,2.96,-1.74203
58.36,toyota.prius,2.97,-1.74276
58.46,toyota.prius,2.96,-1.74668
58.56,toyota.prius,2.96,-1.73992
58.66,toyota.prius,2.96,-1.73895
58.76,toyota.prius,2.96,-1.7388
58.86,toyota.prius,2.96,-1.72915
58.97,toyota.prius,2.96,-1.72576
59.07,toyota.prius,2.96,-1.72559
59.17,toyota.prius,2.96,-1.72018
59.27,toyota.prius,2.97,-1.71704
59.37,toyota.prius,2.96,-1.71701
59.47,toyota.prius,2.97,-1.72137
59.57,toyota.prius,2.97,-1.72207
59.68,toyota.prius,2.96,-1.72204
59.78,toyota.prius,2.96,-1.7268
59.88,toyota.prius,2.96,-1.72882
59.98,toyota.prius,2.96,-1.72949
60.08,toyota.prius,2.97,-1.73343
60.18,toyota.prius,2.96,-1.73675
60.29,toyota.prius,2.96,-1.73663
60.39,toyota.prius,2.97,-1.73645
60.49,toyota.prius,2.96,-1.73575
60.59,toyota.prius,2.96,-1.73386
60.69,toyota.prius,2.96,-1.73193
60.79,toyota.prius,2.96,-1.73056
60.89,toyota.prius,2.96,-1.72738
60.99,toyota.prius,2.96,-1.72402
61.1,toyota.prius,2.96,-1.72009
61.2,toyota.prius,2.96,-1.71799
61.3,toyota.prius,2.96,-1.7163
61.4,toyota.prius,2.97,-1.71433
61.5,toyota.prius,2.97,-1.71319
61.6,toyota.prius,2.97,-1.71145
61.7,toyota.prius,2.97,-1.70904
61.81,toyota.prius,2.97,-1.70641
61.91,toyota.prius,2.96,-1.70382
62.01,toyota.prius,2.96,-1.70083
62.11,toyota.prius,2.96,-1.69635
62.21,toyota.prius,2.96,-1.69092
62.31,toyota.prius,2.96,-1.68539
62.41,toyota.prius,2.96,-1.67892
62.52,toyota.prius,2.97,-1.67245
62.62,toyota.prius,2.97,-1.66549
62.72,toyota.prius,2.97,-1.65988
62.82,toyota.prius,2.97,-1.65435
62.92,toyota.prius,2.97,-1.64712
63.02,toyota.prius,2.96,-1.63785
63.12,toyota.prius,2.96,-1.6283
63.23,toyota.prius,2.96,-1.61716
63.33,toyota.prius,2.96,-1.39926
63.43,toyota.prius,2.97,-1.35601
63.53,toyota.prius,2.97,-1.35446
63.63,toyota.prius,2.96,-1.35477
63.73,toyota.prius,2.97,-1.41692
63.83,toyota.prius,2.97,-1.45648
63.94,toyota.prius,2.96,-1.49154
64.04,toyota.prius,2.96,-1.54788
64.14,toyota.prius,2.96,-1.54424
64.24,toyota.prius,2.96,-1.6152
64.34,toyota.prius,2.96,-1.63867
64.44,toyota.prius,2.96,-1.62838
64.54,toyota.prius,2.97,-1.616
64.65,toyota.prius,2.97,-1.60617
64.75,toyota.prius,2.96,-1.59891
64.85,toyota.prius,2.96,-1.5928
64.95,toyota.prius,2.96,-1.49145
65.05,toyota.prius,2.96,-1.4657
65.15,toyota.prius,2.96,-1.46481
65.26,toyota.prius,2.96,-1.46755
65.36,toyota.prius,2.96,-1.46872
65.46,toyota.prius,2.96,-1.46814
65.56,toyota.prius,2.96,-1.46662
65.66,toyota.prius,2.96,-1.46402
65.76,toyota.prius,2.96,-1.46002
65.86,toyota.prius,2.96,-1.45724
65.97,toyota.prius,2.97,-1.45401
66.07,toyota.prius,2.97,-1.44952
66.17,toyota.prius,2.97,-1.44693
66.27,toyota.prius,2.96,-1.45672
66.37,toyota.prius,2.95,-1.45676
66.47,toyota.prius,2.94,-1.46545
66.58,toyota.prius,2.91,-1.45657
66.68,toyota.prius,2.89,-1.43921
66.78,toyota.prius,2.85,-1.43084
66.88,toyota.prius,2.81,-1.42539
66.98,toyota.prius,2.77,-1.42028
67.08,toyota.prius,2.73,-1.41659
67.18,toyota.prius,2.68,-1.41162
67.28,toyota.prius,2.64,-1.40767
67.39,toyota.prius,2.6,-1.40912
67.49,toyota.prius,2.55,-1.41228
67.59,toyota.prius,2.5,-1.22702
67.69,toyota.prius,2.46,-1.14319
67.79,toyota.prius,2.41,-1.1337
67.89,toyota.prius,2.37,-1.32931
67.99,toyota.prius,2.34,-1.39941
68.1,toyota.prius,2.31,-1.40823
68.2,toyota.prius,2.27,-1.39672
