timestamp_verbose,timestamp_posix,msgCount,temporaryId,secMark,latitude,longitude,elevation,speed,heading,type,length,width
2023-08-09 22:03:12.803806,1691636592.8038,757,1,35500,41.7100114,-87.9920311,228.08,14.34,358.81,Car,464.4,199.8
2023-08-09 22:03:12.904127,1691636592.90412,758,1,35600,41.7100243,-87.9920315,228.08,14.36,358.81,Car,464.4,199.8
2023-08-09 22:03:13.003852,1691636593.00385,759,1,35700,41.7100372,-87.9920319,228.08,14.36,358.81,Car,464.4,199.8
2023-08-09 22:03:13.104117,1691636593.10411,760,1,35800,41.7100501,-87.9920322,228.08,14.34,358.81,Car,464.4,199.8
2023-08-09 22:03:13.203915,1691636593.20391,761,1,36000,41.710063,-87.9920326,228.08,14.32,358.81,Car,464.4,199.8
2023-08-09 22:03:13.307790,1691636593.30779,762,1,36100,41.7100759,-87.9920329,228.08,14.31,358.81,Car,464.4,199.8
2023-08-09 22:03:13.407276,1691636593.40727,763,1,36100,41.7100888,-87.9920333,228.08,14.29,358.81,Car,464.4,199.8
2023-08-09 22:03:13.507381,1691636593.50738,764,1,36200,41.7101017,-87.9920336,228.08,14.28,358.81,Car,464.4,199.8
2023-08-09 22:03:13.608107,1691636593.6081,765,1,36300,41.7101145,-87.992034,228.08,14.26,358.81,Car,464.4,199.8
2023-08-09 22:03:13.707940,1691636593.70794,766,1,36400,41.7101274,-87.9920344,228.08,14.24,358.81,Car,464.4,199.8
2023-08-09 22:03:13.807635,1691636593.80763,767,1,36500,41.7101402,-87.9920347,228.08,14.23,358.84,Car,464.4,199.8
2023-08-09 22:03:13.907793,1691636593.90779,768,1,36600,41.710153,-87.992035,228.08,14.21,358.88,Car,464.4,199.8
2023-08-09 22:03:14.012023,1691636594.01202,769,1,36700,41.7101658,-87.9920353,228.08,14.2,358.9,Car,464.4,199.8
2023-08-09 22:03:14.112094,1691636594.11209,770,1,36800,41.7101785,-87.9920357,228.08,14.18,358.92,Car,464.4,199.8
2023-08-09 22:03:14.211835,1691636594.21183,771,1,37000,41.7101913,-87.992036,228.08,14.16,358.93,Car,464.4,199.8
2023-08-09 22:03:14.311860,1691636594.31186,772,1,37100,41.7102041,-87.9920363,228.08,14.15,358.94,Car,464.4,199.8
2023-08-09 22:03:14.411825,1691636594.41182,773,1,37100,41.7102168,-87.9920366,228.08,14.13,358.94,Car,464.4,199.8
2023-08-09 22:03:14.511851,1691636594.51185,774,1,37200,41.7102295,-87.9920369,228.08,14.12,358.95,Car,464.4,199.8
2023-08-09 22:03:14.611917,1691636594.61191,775,1,37300,41.7102422,-87.9920372,228.08,14.1,358.95,Car,464.4,199.8
2023-08-09 22:03:14.711857,1691636594.71185,776,1,37400,41.7102549,-87.9920375,228.08,14.08,358.95,Car,464.4,199.8
2023-08-09 22:03:14.824411,1691636594.82441,777,1,37500,41.7102676,-87.9920378,228.08,14.07,358.95,Car,464.4,199.8
2023-08-09 22:03:14.924377,1691636594.92437,778,1,37600,41.7102802,-87.9920381,228.08,14.05,358.95,Car,464.4,199.8
2023-08-09 22:03:15.024404,1691636595.0244,779,1,37700,41.7102929,-87.9920384,228.08,14.04,358.95,Car,464.4,199.8
2023-08-09 22:03:15.124228,1691636595.12422,780,1,37800,41.7103055,-87.9920387,228.08,14.02,358.95,Car,464.4,199.8
2023-08-09 22:03:15.224436,1691636595.22443,781,1,38000,41.7103181,-87.992039,228.08,14,358.95,Car,464.4,199.8
2023-08-09 22:03:15.324391,1691636595.32439,782,1,38100,41.7103307,-87.9920394,228.08,13.99,358.95,Car,464.4,199.8
2023-08-09 22:03:15.424263,1691636595.42426,783,1,38100,41.7103433,-87.9920397,228.08,13.97,358.95,Car,464.4,199.8
2023-08-09 22:03:15.524048,1691636595.52405,784,1,38200,41.7103559,-87.99204,228.08,13.95,358.95,Car,464.4,199.8
2023-08-09 22:03:15.639258,1691636595.63925,785,1,38300,41.7103684,-87.9920403,228.08,13.94,358.95,Car,464.4,199.8
2023-08-09 22:03:15.739139,1691636595.73913,786,1,38400,41.710381,-87.9920406,228.08,13.92,358.95,Car,464.4,199.8
2023-08-09 22:03:15.839856,1691636595.83985,787,1,38500,41.7103935,-87.9920409,228.09,13.91,358.95,Car,464.4,199.8
2023-08-09 22:03:15.939653,1691636595.93965,788,1,38600,41.710406,-87.9920412,228.09,13.89,358.95,Car,464.4,199.8
2023-08-09 22:03:16.039908,1691636596.0399,789,1,38700,41.7104185,-87.9920415,228.09,13.87,358.95,Car,464.4,199.8
2023-08-09 22:03:16.139700,1691636596.1397,790,1,38800,41.710431,-87.9920418,228.09,13.86,358.95,Car,464.4,199.8
2023-08-09 22:03:16.239296,1691636596.23929,791,1,39000,41.7104435,-87.9920421,228.09,13.84,358.95,Car,464.4,199.8
2023-08-09 22:03:16.340351,1691636596.34035,792,1,39100,41.710456,-87.9920424,228.09,13.83,358.95,Car,464.4,199.8
2023-08-09 22:03:16.440377,1691636596.44037,793,1,39100,41.7104684,-87.9920427,228.09,13.81,358.95,Car,464.4,199.8
2023-08-09 22:03:16.540356,1691636596.54035,794,1,39200,41.7104808,-87.992043,228.09,13.79,358.95,Car,464.4,199.8
2023-08-09 22:03:16.640382,1691636596.64038,795,1,39300,41.7104932,-87.9920433,228.09,13.78,358.95,Car,464.4,199.8
2023-08-09 22:03:16.740436,1691636596.74043,796,1,39400,41.7105056,-87.9920436,228.09,13.76,358.95,Car,464.4,199.8
2023-08-09 22:03:16.840345,1691636596.84034,797,1,39500,41.710518,-87.9920439,228.09,13.75,358.95,Car,464.4,199.8
2023-08-09 22:03:16.940542,1691636596.94054,798,1,39600,41.7105304,-87.9920442,228.09,13.73,358.95,Car,464.4,199.8
2023-08-09 22:03:17.040487,1691636597.04048,799,1,39700,41.7105428,-87.9920445,228.09,13.71,358.95,Car,464.4,199.8
2023-08-09 22:03:17.153117,1691636597.15311,800,1,39800,41.7105551,-87.9920448,228.09,13.7,358.95,Car,464.4,199.8
2023-08-09 22:03:17.253095,1691636597.25309,801,1,40000,41.7105674,-87.9920451,228.09,13.68,358.95,Car,464.4,199.8
2023-08-09 22:03:17.353123,1691636597.35312,802,1,40100,41.7105797,-87.9920454,228.09,13.67,358.95,Car,464.4,199.8
2023-08-09 22:03:17.452977,1691636597.45297,803,1,40100,41.710592,-87.9920457,228.09,13.65,358.95,Car,464.4,199.8
2023-08-09 22:03:17.552657,1691636597.55266,804,1,40200,41.7106043,-87.992046,228.09,13.63,358.95,Car,464.4,199.8
2023-08-09 22:03:17.653191,1691636597.65319,805,1,40300,41.7106166,-87.9920463,228.09,13.62,358.95,Car,464.4,199.8
2023-08-09 22:03:17.753081,1691636597.75308,806,1,40400,41.7106289,-87.9920466,228.09,13.6,358.95,Car,464.4,199.8
2023-08-09 22:03:17.855298,1691636597.85529,807,1,40500,41.7106411,-87.9920469,228.09,13.59,358.95,Car,464.4,199.8
2023-08-09 22:03:17.955325,1691636597.95532,808,1,40600,41.7106533,-87.9920472,228.09,13.57,358.95,Car,464.4,199.8
2023-08-09 22:03:18.055715,1691636598.05571,809,1,40700,41.7106655,-87.9920475,228.09,13.55,358.95,Car,464.4,199.8
2023-08-09 22:03:18.155685,1691636598.15568,810,1,40800,41.7106777,-87.9920478,228.09,13.54,358.95,Car,464.4,199.8
2023-08-09 22:03:18.255544,1691636598.25554,811,1,41000,41.7106899,-87.9920481,228.09,13.52,358.95,Car,464.4,199.8
2023-08-09 22:03:18.355471,1691636598.35547,812,1,41100,41.7107021,-87.9920484,228.09,13.51,358.95,Car,464.4,199.8
2023-08-09 22:03:18.455238,1691636598.45523,813,1,41100,41.7107142,-87.9920487,228.09,13.49,358.95,Car,464.4,199.8
2023-08-09 22:03:18.555241,1691636598.55524,814,1,41200,41.7107264,-87.992049,228.09,13.47,358.95,Car,464.4,199.8
2023-08-09 22:03:18.655798,1691636598.65579,815,1,41300,41.7107385,-87.9920493,228.09,13.46,358.95,Car,464.4,199.8
2023-08-09 22:03:18.755163,1691636598.75516,816,1,41400,41.7107506,-87.9920495,228.09,13.44,358.95,Car,464.4,199.8
2023-08-09 22:03:18.855654,1691636598.85565,817,1,41500,41.7107627,-87.9920498,228.09,13.43,358.95,Car,464.4,199.8
2023-08-09 22:03:18.955830,1691636598.95583,818,1,41600,41.7107748,-87.9920501,228.09,13.41,358.95,Car,464.4,199.8
2023-08-09 22:03:19.055511,1691636599.05551,819,1,41700,41.7107869,-87.9920504,228.09,13.39,358.95,Car,464.4,199.8
2023-08-09 22:03:19.155288,1691636599.15528,820,1,41800,41.7107989,-87.9920507,228.09,13.38,358.95,Car,464.4,199.8
2023-08-09 22:03:19.255666,1691636599.25566,821,1,42000,41.710811,-87.992051,228.09,13.36,358.95,Car,464.4,199.8
2023-08-09 22:03:19.355428,1691636599.35542,822,1,42100,41.710823,-87.9920513,228.09,13.35,358.95,Car,464.4,199.8
2023-08-09 22:03:19.456167,1691636599.45616,823,1,42100,41.710835,-87.9920516,228.09,13.33,358.95,Car,464.4,199.8
2023-08-09 22:03:19.556173,1691636599.55617,824,1,42200,41.710847,-87.9920519,228.09,13.31,358.95,Car,464.4,199.8
2023-08-09 22:03:19.656083,1691636599.65608,825,1,42300,41.710859,-87.9920522,228.09,13.3,358.95,Car,464.4,199.8
2023-08-09 22:03:19.755810,1691636599.75581,826,1,42400,41.7108709,-87.9920525,228.09,13.28,358.95,Car,464.4,199.8
2023-08-09 22:03:19.856044,1691636599.85604,827,1,42500,41.7108829,-87.9920528,228.09,13.27,358.95,Car,464.4,199.8
2023-08-09 22:03:19.955601,1691636599.9556,828,1,42600,41.7108948,-87.992053,228.09,13.25,358.95,Car,464.4,199.8
2023-08-09 22:03:20.068416,1691636600.06841,829,1,42700,41.7109068,-87.9920533,228.09,13.23,358.95,Car,464.4,199.8
2023-08-09 22:03:20.168393,1691636600.16839,830,1,42800,41.7109187,-87.9920536,228.1,13.22,358.95,Car,464.4,199.8
2023-08-09 22:03:20.268001,1691636600.268,831,1,43000,41.7109306,-87.9920539,228.1,13.22,358.95,Car,464.4,199.8
2023-08-09 22:03:20.368418,1691636600.36841,832,1,43100,41.7109425,-87.9920542,228.1,13.24,358.95,Car,464.4,199.8
2023-08-09 22:03:20.468442,1691636600.46844,833,1,43200,41.7109544,-87.9920545,228.1,13.25,358.95,Car,464.4,199.8
2023-08-09 22:03:20.568405,1691636600.5684,834,1,43200,41.7109663,-87.9920548,228.1,13.27,358.95,Car,464.4,199.8
2023-08-09 22:03:20.669057,1691636600.66905,835,1,43300,41.7109783,-87.9920551,228.1,13.29,358.95,Car,464.4,199.8
2023-08-09 22:03:20.769031,1691636600.76903,836,1,43400,41.7109903,-87.9920554,228.1,13.3,358.95,Car,464.4,199.8
2023-08-09 22:03:20.869142,1691636600.86914,837,1,43500,41.7110023,-87.9920557,228.1,13.32,358.95,Car,464.4,199.8
2023-08-09 22:03:20.969056,1691636600.96905,838,1,43600,41.7110143,-87.9920559,228.1,13.33,358.95,Car,464.4,199.8
2023-08-09 22:03:21.069161,1691636601.06916,839,1,43700,41.7110263,-87.9920562,228.1,13.35,358.95,Car,464.4,199.8
2023-08-09 22:03:21.169148,1691636601.16914,840,1,43800,41.7110383,-87.9920565,228.1,13.37,358.95,Car,464.4,199.8
2023-08-09 22:03:21.269057,1691636601.26905,841,1,44000,41.7110503,-87.9920568,228.1,13.38,358.95,Car,464.4,199.8
2023-08-09 22:03:21.373422,1691636601.37342,842,1,44100,41.7110624,-87.9920571,228.1,13.4,358.95,Car,464.4,199.8
2023-08-09 22:03:21.473342,1691636601.47334,843,1,44200,41.7110745,-87.9920574,228.1,13.41,358.95,Car,464.4,199.8
2023-08-09 22:03:21.573339,1691636601.57333,844,1,44200,41.7110866,-87.9920577,228.1,13.43,358.95,Car,464.4,199.8
2023-08-09 22:03:21.673349,1691636601.67334,845,1,44300,41.7110987,-87.992058,228.1,13.45,358.95,Car,464.4,199.8
2023-08-09 22:03:21.773371,1691636601.77337,846,1,44400,41.7111108,-87.9920583,228.1,13.46,358.95,Car,464.4,199.8
2023-08-09 22:03:21.873280,1691636601.87328,847,1,44500,41.7111229,-87.9920586,228.1,13.48,358.95,Car,464.4,199.8
2023-08-09 22:03:21.976194,1691636601.97619,848,1,44600,41.711135,-87.9920589,228.1,13.49,358.95,Car,464.4,199.8
2023-08-09 22:03:22.084311,1691636602.08431,849,1,44700,41.7111472,-87.9920592,228.1,13.51,358.95,Car,464.4,199.8
2023-08-09 22:03:22.184396,1691636602.18439,850,1,44800,41.7111594,-87.9920595,228.1,13.53,358.95,Car,464.4,199.8
2023-08-09 22:03:22.284289,1691636602.28428,851,1,45000,41.7111716,-87.9920598,228.1,13.54,358.95,Car,464.4,199.8
2023-08-09 22:03:22.384428,1691636602.38442,852,1,45100,41.7111838,-87.9920601,228.1,13.56,358.95,Car,464.4,199.8
2023-08-09 22:03:22.484444,1691636602.48444,853,1,45200,41.711196,-87.9920604,228.1,13.57,358.95,Car,464.4,199.8
2023-08-09 22:03:22.584328,1691636602.58432,854,1,45200,41.7112082,-87.9920607,228.1,13.59,358.95,Car,464.4,199.8
2023-08-09 22:03:22.684345,1691636602.68434,855,1,45300,41.7112205,-87.9920609,228.1,13.61,358.95,Car,464.4,199.8
2023-08-09 22:03:22.784632,1691636602.78463,856,1,45400,41.7112327,-87.9920612,228.1,13.62,358.95,Car,464.4,199.8
2023-08-09 22:03:22.884618,1691636602.88461,857,1,45500,41.711245,-87.9920615,228.1,13.64,358.95,Car,464.4,199.8
2023-08-09 22:03:22.984596,1691636602.98459,858,1,45600,41.7112573,-87.9920618,228.1,13.65,358.95,Car,464.4,199.8
2023-08-09 22:03:23.084034,1691636603.08403,859,1,45700,41.7112696,-87.9920621,228.1,13.67,358.95,Car,464.4,199.8
2023-08-09 22:03:23.184381,1691636603.18438,860,1,45800,41.7112819,-87.9920624,228.1,13.69,358.95,Car,464.4,199.8
2023-08-09 22:03:23.284377,1691636603.28437,861,1,46000,41.7112942,-87.9920627,228.1,13.7,358.95,Car,464.4,199.8
2023-08-09 22:03:23.384401,1691636603.3844,862,1,46100,41.7113066,-87.992063,228.1,13.72,358.95,Car,464.4,199.8
2023-08-09 22:03:23.490373,1691636603.49037,863,1,46200,41.7113189,-87.9920633,228.1,13.73,358.95,Car,464.4,199.8
2023-08-09 22:03:23.590415,1691636603.59041,864,1,46200,41.7113313,-87.9920636,228.1,13.75,358.95,Car,464.4,199.8
2023-08-09 22:03:23.690457,1691636603.69045,865,1,46300,41.7113437,-87.9920639,228.1,13.77,358.95,Car,464.4,199.8
2023-08-09 22:03:23.790687,1691636603.79068,866,1,46400,41.7113561,-87.9920642,228.1,13.78,358.95,Car,464.4,199.8
2023-08-09 22:03:23.890700,1691636603.8907,867,1,46500,41.7113685,-87.9920645,228.1,13.8,358.95,Car,464.4,199.8
2023-08-09 22:03:23.990690,1691636603.99069,868,1,46600,41.711381,-87.9920649,228.1,13.81,358.94,Car,464.4,199.8
2023-08-09 22:03:24.090836,1691636604.09083,869,1,46700,41.7113934,-87.9920652,228.1,13.83,358.79,Car,464.4,199.8
2023-08-09 22:03:24.193414,1691636604.19341,870,1,46800,41.7114059,-87.9920656,228.1,13.85,358.69,Car,464.4,199.8
2023-08-09 22:03:24.293510,1691636604.29351,871,1,47000,41.7114183,-87.9920661,228.11,13.86,358.62,Car,464.4,199.8
2023-08-09 22:03:24.393395,1691636604.39339,872,1,47100,41.7114308,-87.9920665,228.11,13.88,358.58,Car,464.4,199.8
2023-08-09 22:03:24.493434,1691636604.49343,873,1,47200,41.7114433,-87.9920669,228.11,13.89,358.55,Car,464.4,199.8
2023-08-09 22:03:24.593473,1691636604.59347,874,1,47200,41.7114558,-87.9920673,228.11,13.91,358.53,Car,464.4,199.8
2023-08-09 22:03:24.693427,1691636604.69342,875,1,47300,41.7114684,-87.9920678,228.11,13.93,358.52,Car,464.4,199.8
2023-08-09 22:03:24.793466,1691636604.79346,876,1,47400,41.7114809,-87.9920682,228.11,13.94,358.51,Car,464.4,199.8
2023-08-09 22:03:24.900240,1691636604.90024,877,1,47500,41.7114935,-87.9920687,228.11,13.96,358.5,Car,464.4,199.8
2023-08-09 22:03:25.000251,1691636605.00025,878,1,47600,41.7115061,-87.9920691,228.11,13.97,358.5,Car,464.4,199.8
2023-08-09 22:03:25.100277,1691636605.10027,879,1,47700,41.7115187,-87.9920695,228.11,13.99,358.5,Car,464.4,199.8
2023-08-09 22:03:25.200215,1691636605.20021,880,1,47800,41.7115313,-87.99207,228.11,14.01,358.5,Car,464.4,199.8
2023-08-09 22:03:25.300169,1691636605.30017,881,1,48000,41.7115439,-87.9920704,228.11,14.02,358.5,Car,464.4,199.8
2023-08-09 22:03:25.400250,1691636605.40025,882,1,48100,41.7115565,-87.9920709,228.11,14.04,358.49,Car,464.4,199.8
2023-08-09 22:03:25.500101,1691636605.5001,883,1,48200,41.7115692,-87.9920713,228.11,14.06,358.49,Car,464.4,199.8
2023-08-09 22:03:25.600257,1691636605.60025,884,1,48200,41.7115818,-87.9920717,228.11,14.07,358.49,Car,464.4,199.8
2023-08-09 22:03:25.712969,1691636605.71297,885,1,48300,41.7115945,-87.9920722,228.11,14.09,358.49,Car,464.4,199.8
2023-08-09 22:03:25.813401,1691636605.8134,886,1,48400,41.7116072,-87.9920726,228.11,14.1,358.49,Car,464.4,199.8
2023-08-09 22:03:25.913326,1691636605.91332,887,1,48500,41.7116199,-87.9920731,228.11,14.12,358.49,Car,464.4,199.8
2023-08-09 22:03:26.013310,1691636606.01331,888,1,48600,41.7116326,-87.9920735,228.11,14.14,358.49,Car,464.4,199.8
2023-08-09 22:03:26.113317,1691636606.11331,889,1,48700,41.7116453,-87.992074,228.11,14.15,358.49,Car,464.4,199.8
2023-08-09 22:03:26.213325,1691636606.21332,890,1,48800,41.7116581,-87.9920744,228.11,14.17,358.49,Car,464.4,199.8
2023-08-09 22:03:26.313346,1691636606.31334,891,1,49000,41.7116708,-87.9920749,228.11,14.18,358.49,Car,464.4,199.8
2023-08-09 22:03:26.413324,1691636606.41332,892,1,49100,41.7116836,-87.9920753,228.11,14.2,358.49,Car,464.4,199.8
2023-08-09 22:03:26.525947,1691636606.52594,893,1,49200,41.7116964,-87.9920758,228.11,14.22,358.49,Car,464.4,199.8
2023-08-09 22:03:26.625908,1691636606.6259,894,1,49200,41.7117092,-87.9920762,228.11,14.23,358.49,Car,464.4,199.8
2023-08-09 22:03:26.725897,1691636606.72589,895,1,49300,41.711722,-87.9920767,228.11,14.25,358.49,Car,464.4,199.8
2023-08-09 22:03:26.825833,1691636606.82583,896,1,49400,41.7117349,-87.9920771,228.11,14.26,358.49,Car,464.4,199.8
2023-08-09 22:03:26.925892,1691636606.92589,897,1,49500,41.7117477,-87.9920775,228.11,14.28,358.49,Car,464.4,199.8
2023-08-09 22:03:27.025846,1691636607.02584,898,1,49600,41.7117606,-87.992078,228.11,14.3,358.49,Car,464.4,199.8
2023-08-09 22:03:27.125874,1691636607.12587,899,1,49700,41.7117735,-87.9920785,228.11,14.31,358.49,Car,464.4,199.8
2023-08-09 22:03:27.238400,1691636607.2384,900,1,49800,41.7117864,-87.9920789,228.11,14.33,358.49,Car,464.4,199.8
2023-08-09 22:03:27.338500,1691636607.3385,901,1,50000,41.7117993,-87.9920794,228.11,14.34,358.49,Car,464.4,199.8
2023-08-09 22:03:27.438249,1691636607.43824,902,1,50100,41.7118122,-87.9920798,228.11,14.36,358.49,Car,464.4,199.8
2023-08-09 22:03:27.538262,1691636607.53826,903,1,50200,41.7118251,-87.9920803,228.11,14.36,358.49,Car,464.4,199.8
2023-08-09 22:03:27.638066,1691636607.63806,904,1,50200,41.711838,-87.9920807,228.11,14.34,358.49,Car,464.4,199.8
2023-08-09 22:03:27.738340,1691636607.73834,905,1,50300,41.7118509,-87.9920812,228.11,14.32,358.49,Car,464.4,199.8
2023-08-09 22:03:27.838580,1691636607.83858,906,1,50400,41.7118638,-87.9920816,228.11,14.31,358.49,Car,464.4,199.8
2023-08-09 22:03:27.938386,1691636607.93838,907,1,50500,41.7118767,-87.9920821,228.11,14.29,358.49,Car,464.4,199.8
2023-08-09 22:03:28.050621,1691636608.05062,908,1,50600,41.7118896,-87.9920825,228.12,14.28,358.49,Car,464.4,199.8
2023-08-09 22:03:28.150740,1691636608.15074,909,1,50700,41.7119024,-87.992083,228.12,14.26,358.49,Car,464.4,199.8
2023-08-09 22:03:28.250620,1691636608.25062,910,1,50800,41.7119152,-87.9920834,228.12,14.24,358.49,Car,464.4,199.8
2023-08-09 22:03:28.350611,1691636608.35061,911,1,51000,41.7119281,-87.9920839,228.12,14.23,358.49,Car,464.4,199.8
2023-08-09 22:03:28.450619,1691636608.45062,912,1,51100,41.7119409,-87.9920843,228.12,14.21,358.49,Car,464.4,199.8
2023-08-09 22:03:28.550633,1691636608.55063,913,1,51200,41.7119536,-87.9920848,228.12,14.2,358.49,Car,464.4,199.8
2023-08-09 22:03:28.650629,1691636608.65062,914,1,51200,41.7119664,-87.9920852,228.12,14.18,358.53,Car,464.4,199.8
2023-08-09 22:03:28.750652,1691636608.75065,915,1,51300,41.7119792,-87.9920856,228.12,14.16,358.56,Car,464.4,199.8
2023-08-09 22:03:28.862630,1691636608.86263,916,1,51400,41.7119919,-87.992086,228.12,14.15,358.58,Car,464.4,199.8
2023-08-09 22:03:28.962642,1691636608.96264,917,1,51500,41.7120047,-87.9920864,228.12,14.13,358.6,Car,464.4,199.8
2023-08-09 22:03:29.062588,1691636609.06258,918,1,51600,41.7120174,-87.9920868,228.12,14.12,358.61,Car,464.4,199.8
2023-08-09 22:03:29.162688,1691636609.16268,919,1,51700,41.7120301,-87.9920872,228.12,14.1,358.61,Car,464.4,199.8
2023-08-09 22:03:29.262622,1691636609.26262,920,1,51800,41.7120428,-87.9920876,228.12,14.08,358.62,Car,464.4,199.8
2023-08-09 22:03:29.362790,1691636609.36279,921,1,52000,41.7120554,-87.9920881,228.12,14.07,358.62,Car,464.4,199.8
2023-08-09 22:03:29.462629,1691636609.46262,922,1,52100,41.7120681,-87.9920885,228.12,14.05,358.62,Car,464.4,199.8
2023-08-09 22:03:29.564372,1691636609.56437,923,1,52200,41.7120807,-87.9920889,228.12,14.04,358.62,Car,464.4,199.8
2023-08-09 22:03:29.663847,1691636609.66385,924,1,52200,41.7120934,-87.9920893,228.12,14.02,358.62,Car,464.4,199.8
2023-08-09 22:03:29.764095,1691636609.76409,925,1,52300,41.712106,-87.9920897,228.12,14,358.62,Car,464.4,199.8
2023-08-09 22:03:29.864194,1691636609.86419,926,1,52400,41.7121186,-87.9920901,228.12,13.99,358.62,Car,464.4,199.8
2023-08-09 22:03:29.964232,1691636609.96423,927,1,52500,41.7121312,-87.9920905,228.12,13.97,358.62,Car,464.4,199.8
2023-08-09 22:03:30.064221,1691636610.06422,928,1,52600,41.7121437,-87.9920909,228.12,13.95,358.62,Car,464.4,199.8
2023-08-09 22:03:30.164360,1691636610.16436,929,1,52700,41.7121563,-87.9920913,228.12,13.94,358.62,Car,464.4,199.8
2023-08-09 22:03:30.264234,1691636610.26423,930,1,52800,41.7121688,-87.9920917,228.12,13.92,358.63,Car,464.4,199.8
2023-08-09 22:03:30.375201,1691636610.3752,931,1,53000,41.7121814,-87.9920921,228.12,13.91,358.63,Car,464.4,199.8
2023-08-09 22:03:30.475156,1691636610.47515,932,1,53100,41.7121939,-87.9920925,228.12,13.89,358.63,Car,464.4,199.8
2023-08-09 22:03:30.575109,1691636610.5751,933,1,53200,41.7122064,-87.9920929,228.12,13.87,358.63,Car,464.4,199.8
2023-08-09 22:03:30.675192,1691636610.67519,934,1,53200,41.7122189,-87.9920933,228.12,13.86,358.63,Car,464.4,199.8
2023-08-09 22:03:30.775176,1691636610.77517,935,1,53300,41.7122313,-87.9920937,228.12,13.84,358.63,Car,464.4,199.8
2023-08-09 22:03:30.875154,1691636610.87515,936,1,53400,41.7122438,-87.9920941,228.12,13.83,358.63,Car,464.4,199.8
2023-08-09 22:03:30.975240,1691636610.97524,937,1,53500,41.7122562,-87.9920945,228.12,13.81,358.63,Car,464.4,199.8
2023-08-09 22:03:31.076733,1691636611.07673,938,1,53600,41.7122687,-87.9920949,228.12,13.79,358.63,Car,464.4,199.8
2023-08-09 22:03:31.176710,1691636611.17671,939,1,53700,41.7122811,-87.9920953,228.12,13.78,358.63,Car,464.4,199.8
2023-08-09 22:03:31.276732,1691636611.27673,940,1,53800,41.7122935,-87.9920957,228.12,13.76,358.63,Car,464.4,199.8
2023-08-09 22:03:31.376712,1691636611.37671,941,1,54000,41.7123059,-87.992096,228.12,13.75,358.63,Car,464.4,199.8
2023-08-09 22:03:31.476705,1691636611.4767,942,1,54100,41.7123182,-87.9920964,228.12,13.73,358.63,Car,464.4,199.8
2023-08-09 22:03:31.576767,1691636611.57676,943,1,54200,41.7123306,-87.9920968,228.12,13.71,358.63,Car,464.4,199.8
2023-08-09 22:03:31.676775,1691636611.67677,944,1,54200,41.7123429,-87.9920972,228.13,13.7,358.63,Car,464.4,199.8
2023-08-09 22:03:31.777409,1691636611.7774,945,1,54300,41.7123553,-87.9920976,228.13,13.68,358.63,Car,464.4,199.8
2023-08-09 22:03:31.877360,1691636611.87736,946,1,54400,41.7123676,-87.992098,228.13,13.67,358.63,Car,464.4,199.8
2023-08-09 22:03:31.977481,1691636611.97748,947,1,54500,41.7123799,-87.9920984,228.13,13.65,358.63,Car,464.4,199.8
2023-08-09 22:03:32.077413,1691636612.07741,948,1,54600,41.7123921,-87.9920988,228.13,13.63,358.63,Car,464.4,199.8
2023-08-09 22:03:32.177406,1691636612.1774,949,1,54700,41.7124044,-87.9920992,228.13,13.62,358.63,Car,464.4,199.8
2023-08-09 22:03:32.277080,1691636612.27708,950,1,54800,41.7124167,-87.9920996,228.13,13.6,358.63,Car,464.4,199.8
2023-08-09 22:03:32.377395,1691636612.37739,951,1,55000,41.7124289,-87.9921,228.13,13.59,358.63,Car,464.4,199.8
2023-08-09 22:03:32.486353,1691636612.48635,952,1,55100,41.7124411,-87.9921004,228.13,13.57,358.63,Car,464.4,199.8
2023-08-09 22:03:32.586908,1691636612.5869,953,1,55200,41.7124533,-87.9921008,228.13,13.55,358.63,Car,464.4,199.8
2023-08-09 22:03:32.686703,1691636612.6867,954,1,55200,41.7124655,-87.9921012,228.13,13.54,358.5,Car,464.4,199.8
2023-08-09 22:03:32.786356,1691636612.78635,955,1,55300,41.7124777,-87.9921017,228.13,13.52,358.41,Car,464.4,199.8
2023-08-09 22:03:32.886975,1691636612.88697,956,1,55400,41.7124899,-87.9921022,228.13,13.51,358.35,Car,464.4,199.8
2023-08-09 22:03:32.986383,1691636612.98638,957,1,55500,41.712502,-87.9921027,228.13,13.49,358.3,Car,464.4,199.8
2023-08-09 22:03:33.086249,1691636613.08624,958,1,55600,41.7125142,-87.9921032,228.13,13.47,358.28,Car,464.4,199.8
2023-08-09 22:03:33.191297,1691636613.19129,959,1,55700,41.7125263,-87.9921037,228.13,13.46,358.26,Car,464.4,199.8
2023-08-09 22:03:33.291398,1691636613.29139,960,1,55800,41.7125384,-87.9921041,228.13,13.44,358.25,Car,464.4,199.8
2023-08-09 22:03:33.391263,1691636613.39126,961,1,56000,41.7125505,-87.9921046,228.13,13.43,358.24,Car,464.4,199.8
2023-08-09 22:03:33.491394,1691636613.49139,962,1,56100,41.7125626,-87.9921051,228.13,13.41,358.23,Car,464.4,199.8
2023-08-09 22:03:33.591408,1691636613.5914,963,1,56200,41.7125746,-87.9921056,228.13,13.39,358.23,Car,464.4,199.8
2023-08-09 22:03:33.691386,1691636613.69138,964,1,56200,41.7125867,-87.9921061,228.13,13.38,358.23,Car,464.4,199.8
