latitude,longitude,elevation,heading,Elevation-original
41.7017451310049,-87.991814683335,226.814251708984,357.521252405845,231.514251708984
41.7017503053503,-87.9918149835462,226.826641845703,357.521088481305,231.526641845703
41.7017558317439,-87.9918153039551,226.839779663086,357.521088481305,231.539779663086
41.7017615330645,-87.9918156348989,226.853085327148,357.520241537848,231.553085327148
41.7017671806451,-87.9918159643509,226.866162109375,357.520869915251,231.566162109375
41.7017726609747,-87.9918162838876,226.878887939453,357.521170443575,231.578887939453
41.7017779384101,-87.9918165896761,226.891201782227,357.521088481305,231.591201782227
41.7017830151445,-87.9918168844017,226.902920532227,357.521170443575,231.602920532227
41.7017879114674,-87.9918171688908,226.914151000977,357.521006519035,231.614151000977
41.7017926438299,-87.9918174453468,226.925015258789,357.520951877521,231.625015258789
41.7017971820719,-87.9918177093398,226.935070800781,357.520787952981,231.635070800781
41.7018015349674,-87.9918179620176,226.944271850586,357.520869915251,231.644271850586
41.7018056953876,-87.9918182037013,226.953625488281,357.520951877521,231.653625488281
41.7018096545588,-87.99181843446,226.962567138672,357.520705990711,231.662567138672
41.7018134152229,-87.9918186535591,226.971005249023,357.520705990711,231.671005249023
41.7018169845085,-87.9918188614806,226.979016113281,357.520624028441,231.679016113281
41.7018203700929,-87.9918190580409,226.986553955078,358.064170482591,231.686553955078
41.7018235851365,-87.9918192447088,226.993572998047,358.166677961654,231.693572998047
41.7018266334782,-87.9918191775974,227.000149536133,358.167005810735,231.700149536133
41.7018295173113,-87.9918192190715,227.006359863281,358.167005810735,231.706359863281
41.7018322519899,-87.9918193313294,227.012265014648,358.167005810735,231.712265014648
41.7018348457396,-87.9918194446201,227.017849731445,358.166896527708,231.717849731445
41.7018373051405,-87.9918195520122,227.023083496094,358.166896527708,231.723083496094
41.7018396345798,-87.9918196527941,227.028134155273,358.166787244681,231.728134155273
41.7018418428311,-87.9918197477921,227.032849121094,358.166896527708,231.732849121094
41.7018439359264,-87.9918198376948,227.037258911133,358.166677961654,231.737258911133
41.7018459166076,-87.9918199229382,227.04137878418,358.166787244681,231.74137878418
41.7018477859713,-87.9918200025355,227.04528503418,358.166677961654,231.74528503418
41.7018495533399,-87.9918200798376,227.048977661133,358.166677961654,231.748977661133
41.701851248873,-87.9918201530313,227.052517700195,358.166787244681,231.752517700195
41.7018529076659,-87.9918202242282,227.055996704102,358.478517078401,231.755996704102
41.701854513816,-87.991820294025,227.059353637695,358.50460840103,231.759353637695
41.7018560437439,-87.9918202172737,227.062512207031,358.504745004813,231.762512207031
41.701857491966,-87.991820236232,227.065502929687,358.772351816495,231.765502929687
41.701858861224,-87.9918202829162,227.068310546875,358.79098457255,231.768310546875
41.7018601504212,-87.9918202067158,227.071011352539,359.030860816201,231.771011352539
41.7018613661381,-87.9918202167917,227.073498535156,359.514629454735,231.773498535156
41.7018625094711,-87.9918201385945,227.075894165039,359.588832629878,231.775894165039
41.7018635771304,-87.9918199263351,227.07799987793,359.588832629878,231.77799987793
41.7018645866633,-87.9918198727194,227.080014038086,359.588832629878,231.780014038086
41.7018655364249,-87.9918198811657,227.081967163086,359.588832629878,231.781967163086
41.7018664022871,-87.9918198921368,227.083706665039,359.587903724151,231.783706665039
41.7018671765731,-87.99181990157,227.085263061523,359.588832629878,231.785263061523
41.7018679124738,-87.9918199090523,227.086727905273,359.588832629878,231.786727905273
41.701868652213,-87.9918199169937,227.088299560547,359.575254213808,231.788299560547
41.7018694270473,-87.9918199248662,227.089901733398,359.586947497667,231.789901733398
41.701870223816,-87.9918199348503,227.091519165039,359.596045309641,231.791519165039
41.7018711275151,-87.9918199425162,227.093350219727,359.601891951571,231.793350219727
41.7018721463701,-87.9918199514675,227.095471191406,359.60041663071,231.795471191406
