timestamp_posix,msgCount,temporaryId,latitude,longitude,elevation,speed,heading,length,width
1696357942.4965396,57,ca62cd16,42.2997087,-83.6992471,234.0,125.0,359.8,314,159
1696357942.5061977,58,ca62cd16,42.2997199,-83.699247,234.0,125.0,359.90000000000003,314,159
1696357942.508624,59,ca62cd16,42.2997312,-83.6992472,234.1,125.0,359.90000000000003,314,159
1696357942.511321,60,ca62cd16,42.2997413,-83.6992472,234.1,125.0,0.0,314,159
1696357942.518331,61,ca62cd16,42.2997527,-83.699247,234.2,125.0,0.1,314,159
1696357942.523605,62,ca62cd16,42.2997638,-83.699247,234.2,125.0,0.1,314,159
1696357942.5261395,63,ca62cd16,42.299775,-83.6992469,234.3,125.0,0.2,314,159
1696357942.5314615,64,ca62cd16,42.2997864,-83.6992469,234.3,125.0,0.30000000000000004,314,159
1696357942.53849,65,ca62cd16,42.2997976,-83.6992467,234.3,125.0,0.30000000000000004,314,159
1696357942.5441065,66,ca62cd16,42.2998089,-83.6992465,234.4,125.0,0.4,314,159
1696357942.546069,67,ca62cd16,42.2998201,-83.6992465,234.4,125.0,0.5,314,159
1696357942.5525727,68,ca62cd16,42.2998315,-83.6992463,234.5,125.0,0.5,314,159
1696357942.555034,69,ca62cd16,42.2998426,-83.6992461,234.5,125.0,0.6000000000000001,314,159
1696357942.5766788,70,ca62cd16,42.299854,-83.6992459,234.6,125.0,0.7000000000000001,314,159
1696357942.596212,71,ca62cd16,42.2998652,-83.6992457,234.6,125.0,0.7000000000000001,314,159
1696357942.598832,72,ca62cd16,42.2998765,-83.6992454,234.7,125.0,0.8,314,159
1696357942.6117787,73,ca62cd16,42.2998877,-83.6992452,234.7,125.0,0.9,314,159
1696357942.6143544,74,ca62cd16,42.2998978,-83.699245,234.8,125.0,0.9,314,159
1696357942.629307,75,ca62cd16,42.2999092,-83.6992446,234.8,125.0,1.0,314,159
1696357942.6319604,76,ca62cd16,42.2999204,-83.6992443,234.9,125.0,1.1,314,159
1696357942.6525705,77,ca62cd16,42.2999317,-83.6992441,234.9,125.0,1.1,314,159
1696357942.6553562,78,ca62cd16,42.2999429,-83.6992437,235.0,125.0,1.2000000000000002,314,159
1696357942.6630678,79,ca62cd16,42.299954,-83.6992419,235.0,125.0,4.0,314,159
1696357942.6670969,80,ca62cd16,42.2999654,-83.6992407,235.0,125.0,4.0,314,159
1696357942.6709359,81,ca62cd16,42.2999766,-83.6992397,235.1,125.0,4.1000000000000005,314,159
1696357942.6834095,82,ca62cd16,42.2999878,-83.6992385,235.1,125.0,4.2,314,159
1696357942.687385,83,ca62cd16,42.2999991,-83.6992373,235.1,125.0,4.2,314,159
1696357942.693773,84,ca62cd16,42.3000103,-83.6992363,235.2,125.0,4.3,314,159
1696357942.6985714,85,ca62cd16,42.3000215,-83.6992351,235.2,125.0,4.3,314,159
1696357942.701245,86,ca62cd16,42.3000327,-83.6992339,235.3,125.0,4.4,314,159
1696357942.7063038,87,ca62cd16,42.3000429,-83.6992328,235.3,125.0,4.4,314,159
1696357942.7136588,88,ca62cd16,42.3000541,-83.6992316,235.3,125.0,4.5,314,159
1696357942.7193027,89,ca62cd16,42.3000653,-83.6992303,235.4,125.0,4.5,314,159
1696357942.7214448,90,ca62cd16,42.3000765,-83.6992291,235.4,125.0,4.6000000000000005,314,159
1696357942.7402282,91,ca62cd16,42.3000878,-83.6992279,235.4,125.0,4.7,314,159
1696357942.7480123,92,ca62cd16,42.300099,-83.6992266,235.5,125.0,4.7,314,159
1696357942.7561133,93,ca62cd16,42.3001102,-83.6992254,235.5,125.0,4.800000000000001,314,159
1696357942.759002,94,ca62cd16,42.3001214,-83.699224,235.6,125.0,4.800000000000001,314,159
1696357942.7716208,95,ca62cd16,42.3001326,-83.6992227,235.6,125.0,4.9,314,159
1696357942.7809944,96,ca62cd16,42.3001439,-83.6992213,235.6,125.0,4.9,314,159
1696357942.7833216,97,ca62cd16,42.3001551,-83.69922,235.7,125.0,5.0,314,159
1696357942.788431,98,ca62cd16,42.3001663,-83.6992186,235.7,125.0,5.0,314,159
1696357942.7925558,99,ca62cd16,42.3001763,-83.6992174,235.7,125.0,5.1000000000000005,314,159
1696357942.7958093,100,ca62cd16,42.3001875,-83.699216,235.8,125.0,5.2,314,159
1696357942.7995327,101,ca62cd16,42.3001987,-83.6992147,235.8,125.0,5.2,314,159
1696357942.803915,102,ca62cd16,42.3002101,-83.6992131,235.9,125.0,5.300000000000001,314,159
1696357942.8100643,103,ca62cd16,42.3002213,-83.6992118,235.9,125.0,5.300000000000001,314,159
1696357942.8156242,104,ca62cd16,42.3002324,-83.6992103,235.9,125.0,5.4,314,159
1696357942.8180804,105,ca62cd16,42.3002436,-83.6992089,236.0,125.0,5.4,314,159
1696357942.8231595,106,ca62cd16,42.3002548,-83.6992074,236.0,125.0,5.5,314,159
1696357942.8251917,107,ca62cd16,42.300266,-83.6992059,236.0,125.0,5.5,314,159
1696357942.8311708,108,ca62cd16,42.3002774,-83.6992044,236.1,125.0,5.6000000000000005,314,159
1696357942.836194,109,ca62cd16,42.3002885,-83.6992028,236.1,125.0,5.7,314,159
1696357942.8383386,110,ca62cd16,42.3002997,-83.6992013,236.2,125.0,5.7,314,159
1696357942.844195,111,ca62cd16,42.3003109,-83.6991998,236.2,125.0,5.800000000000001,314,159
1696357942.8465903,112,ca62cd16,42.3003221,-83.6991983,236.2,125.0,5.800000000000001,314,159
1696357942.8520386,113,ca62cd16,42.3003333,-83.6991966,236.3,125.0,5.9,314,159
1696357942.8546128,114,ca62cd16,42.3003434,-83.6991952,236.3,125.0,5.9,314,159
1696357942.8589776,115,ca62cd16,42.3003545,-83.6991937,236.3,125.0,6.0,314,159
1696357942.861498,116,ca62cd16,42.3003657,-83.699192,236.4,125.0,6.0,314,159
1696357942.8688316,117,ca62cd16,42.3003769,-83.6991903,236.4,125.0,6.1000000000000005,314,159
1696357942.8718991,118,ca62cd16,42.3003881,-83.6991886,236.5,125.0,6.2,314,159
1696357942.9034047,119,ca62cd16,42.3003993,-83.6991871,236.5,125.0,6.2,314,159
1696357942.9104502,120,ca62cd16,42.3004106,-83.6991854,236.5,125.0,6.300000000000001,314,159
1696357942.9160085,121,ca62cd16,42.3004218,-83.6991838,236.6,125.0,6.300000000000001,314,159
1696357942.9205039,122,ca62cd16,42.3004218,-83.6991838,236.6,125.0,6.300000000000001,314,159
1696357942.9313958,123,ca62cd16,42.300433,-83.6991819,236.6,125.0,6.4,314,159
1696357942.9442308,124,ca62cd16,42.3004442,-83.6991802,236.6,125.0,6.4,314,159
1696357942.9460652,125,ca62cd16,42.3004543,-83.6991787,236.7,125.0,6.5,314,159
1696357942.9477522,126,ca62cd16,42.3004655,-83.699177,236.7,125.0,6.5,314,159
1696357942.9561477,127,ca62cd16,42.3004766,-83.6991753,236.7,125.0,6.5,314,159
1696357942.9595203,0,ca62cd16,42.3004878,-83.6991734,236.8,125.0,6.6000000000000005,314,159
1696357942.9618826,1,ca62cd16,42.300499,-83.6991715,236.8,125.0,6.7,314,159
1696357942.964229,2,ca62cd16,42.3005102,-83.6991699,236.8,125.0,6.7,314,159
1696357942.9784577,3,ca62cd16,42.3005214,-83.699168,236.9,125.0,6.800000000000001,314,159
1696357942.9802363,4,ca62cd16,42.3005326,-83.6991661,236.9,125.0,6.800000000000001,314,159
1696357942.9826977,5,ca62cd16,42.3005437,-83.6991642,236.9,125.0,6.9,314,159
1696357943.0053678,6,ca62cd16,42.3005548,-83.6991624,237.0,125.0,6.9,314,159
1696357943.0195982,7,ca62cd16,42.3005659,-83.6991605,237.0,125.0,7.0,314,159
1696357943.022908,8,ca62cd16,42.3005771,-83.6991587,237.1,125.0,7.0,314,159
1696357943.034595,9,ca62cd16,42.3005883,-83.6991568,237.1,125.0,7.1000000000000005,314,159
1696357943.0385287,10,ca62cd16,42.3005984,-83.6991549,237.1,125.0,7.2,314,159
1696357943.0410366,11,ca62cd16,42.3006096,-83.6991531,237.2,125.0,7.2,314,159
1696357943.051347,12,ca62cd16,42.3006208,-83.699151,237.2,125.0,7.300000000000001,314,159
1696357943.0534954,13,ca62cd16,42.3006319,-83.6991492,237.2,125.0,7.300000000000001,314,159
1696357943.055437,14,ca62cd16,42.3006431,-83.6991471,237.3,125.0,7.4,314,159
1696357943.062611,15,ca62cd16,42.3006543,-83.6991451,237.3,125.0,7.4,314,159
1696357943.0678778,16,ca62cd16,42.3006655,-83.6991431,237.4,125.0,7.5,314,159
1696357943.0700727,17,ca62cd16,42.3006765,-83.6991411,237.4,125.0,7.5,314,159
1696357943.0795188,18,ca62cd16,42.3006877,-83.699139,237.4,125.0,7.6000000000000005,314,159
1696357943.0821798,19,ca62cd16,42.3006989,-83.699137,237.5,125.0,7.7,314,159
1696357943.0883822,20,ca62cd16,42.3007101,-83.699135,237.5,125.0,7.7,314,159
1696357943.0923884,21,ca62cd16,42.3007213,-83.6991329,237.6,125.0,7.800000000000001,314,159
1696357943.0955513,22,ca62cd16,42.3007313,-83.6991309,237.6,125.0,7.800000000000001,314,159
1696357943.097436,23,ca62cd16,42.3007424,-83.6991289,237.6,125.0,7.9,314,159
1696357943.103598,24,ca62cd16,42.3007535,-83.6991267,237.7,125.0,7.9,314,159
1696357943.1078944,25,ca62cd16,42.3007647,-83.6991245,237.7,125.0,8.0,314,159
1696357943.1124074,26,ca62cd16,42.3007759,-83.6991224,237.7,125.0,8.1,314,159
1696357943.114107,27,ca62cd16,42.3007871,-83.6991203,237.8,125.0,8.1,314,159
1696357943.1160727,28,ca62cd16,42.3007981,-83.699118,237.8,125.0,8.200000000000001,314,159
1696357943.1268196,29,ca62cd16,42.3008093,-83.6991159,237.9,125.0,8.200000000000001,314,159
1696357943.1300333,30,ca62cd16,42.3008205,-83.6991137,237.9,125.0,8.3,314,159
1696357943.1317587,31,ca62cd16,42.3008317,-83.6991113,237.9,125.0,8.3,314,159
1696357943.138036,32,ca62cd16,42.3008427,-83.6991091,238.0,125.0,8.4,314,159
1696357943.1541417,33,ca62cd16,42.3008543,-83.699112,238.0,125.0,1.3,314,159
1696357943.1705132,34,ca62cd16,42.3008654,-83.6991117,238.0,125.0,1.3,314,159
1696357943.1730392,35,ca62cd16,42.3008757,-83.6991114,238.0,125.0,1.3,314,159
1696357943.1763875,36,ca62cd16,42.3008869,-83.699111,238.0,125.0,1.3,314,159
1696357943.1894553,37,ca62cd16,42.300898,-83.6991105,238.0,125.0,1.3,314,159
1696357943.1917207,38,ca62cd16,42.3009094,-83.6991102,238.0,125.0,1.3,314,159
1696357943.1971786,39,ca62cd16,42.3009206,-83.6991099,238.0,125.0,1.3,314,159
1696357943.1996453,40,ca62cd16,42.3009319,-83.6991095,238.0,125.0,1.3,314,159
1696357943.2059426,41,ca62cd16,42.3009431,-83.6991092,238.0,125.0,1.3,314,159
1696357943.2114792,42,ca62cd16,42.3009545,-83.6991089,238.0,125.0,1.3,314,159
1696357943.2134795,43,ca62cd16,42.3009657,-83.6991085,238.0,125.0,1.3,314,159
1696357943.2279918,44,ca62cd16,42.3009768,-83.6991082,238.0,125.0,1.3,314,159
1696357943.2312553,45,ca62cd16,42.3009871,-83.6991079,238.0,125.0,1.3,314,159
1696357943.2696884,46,ca62cd16,42.3009983,-83.6991076,238.0,125.0,1.3,314,159
1696357943.2721758,47,ca62cd16,42.3010096,-83.6991072,238.0,125.0,1.3,314,159
1696357943.2738526,48,ca62cd16,42.3010208,-83.6991069,238.0,125.0,1.2000000000000002,314,159
1696357943.282258,49,ca62cd16,42.3010322,-83.6991066,238.0,125.0,1.2000000000000002,314,159
1696357943.2867527,50,ca62cd16,42.3010433,-83.6991063,238.0,125.0,1.2000000000000002,314,159
1696357943.2889707,51,ca62cd16,42.3010545,-83.6991059,238.0,125.0,1.2000000000000002,314,159
1696357943.2955284,52,ca62cd16,42.3010659,-83.6991056,238.0,125.0,1.3,314,159
1696357943.2972395,53,ca62cd16,42.3010771,-83.699105,238.0,125.0,1.4000000000000001,314,159
1696357943.2989614,54,ca62cd16,42.3010884,-83.6991047,238.0,125.0,1.4000000000000001,314,159
1696357943.310612,55,ca62cd16,42.3010996,-83.6991044,238.0,125.0,1.4000000000000001,314,159
1696357943.3159244,56,ca62cd16,42.3011099,-83.6991041,238.0,125.0,1.4000000000000001,314,159
1696357943.3178394,57,ca62cd16,42.301121,-83.6991036,238.0,125.0,1.4000000000000001,314,159
1696357943.3197532,58,ca62cd16,42.3011322,-83.6991032,238.0,125.0,1.4000000000000001,314,159
1696357943.3275075,59,ca62cd16,42.3011436,-83.6991029,238.0,125.0,1.4000000000000001,314,159
1696357943.3302205,60,ca62cd16,42.3011548,-83.6991024,238.0,125.0,1.4000000000000001,314,159
1696357943.332184,61,ca62cd16,42.3011661,-83.699102,238.0,125.0,1.5,314,159
1696357943.33426,62,ca62cd16,42.3011773,-83.6991017,238.0,125.0,1.5,314,159
1696357943.3435314,63,ca62cd16,42.3011887,-83.6991012,238.0,125.0,1.5,314,159
1696357943.3465307,64,ca62cd16,42.3011999,-83.6991008,238.0,125.0,1.5,314,159
1696357943.3483753,65,ca62cd16,42.301211,-83.6991005,238.0,125.0,1.5,314,159
1696357943.353568,66,ca62cd16,42.3012213,-83.6990996,238.0,125.0,2.6,314,159
1696357943.3554788,67,ca62cd16,42.3012324,-83.6990979,238.1,125.0,4.3,314,159
1696357943.3577795,68,ca62cd16,42.3012436,-83.6990958,238.2,125.0,6.0,314,159
1696357943.361563,69,ca62cd16,42.3012547,-83.6990933,238.2,125.0,7.7,314,159
1696357943.363419,70,ca62cd16,42.3012658,-83.6990903,238.3,125.0,9.4,314,159
1696357943.368041,71,ca62cd16,42.3012767,-83.6990869,238.3,125.0,11.0,314,159
1696357943.369952,72,ca62cd16,42.3012876,-83.6990831,238.4,125.0,12.700000000000001,314,159
1696357943.3750587,73,ca62cd16,42.3012985,-83.6990788,238.5,125.0,14.4,314,159
1696357943.3770158,74,ca62cd16,42.3013093,-83.6990741,238.5,125.0,16.1,314,159
1696357943.3810625,75,ca62cd16,42.30132,-83.699069,238.6,125.0,17.8,314,159
1696357943.3832288,76,ca62cd16,42.3013303,-83.6990635,238.7,125.0,19.400000000000002,314,159
1696357943.3913083,77,ca62cd16,42.3013408,-83.6990575,238.7,125.0,21.1,314,159
1696357943.3965402,78,ca62cd16,42.30135,-83.6990517,238.8,125.0,22.8,314,159
1696357943.398563,79,ca62cd16,42.3013591,-83.6990457,238.9,125.0,24.5,314,159
1696357943.400543,80,ca62cd16,42.3013691,-83.6990386,238.9,125.0,26.200000000000003,314,159
1696357943.4051304,81,ca62cd16,42.3013784,-83.6990302,239.0,125.0,29.900000000000002,314,159
1696357943.407192,82,ca62cd16,42.3013878,-83.6990217,239.0,125.0,32.1,314,159
1696357943.4128678,83,ca62cd16,42.301397,-83.6990127,239.0,125.0,34.300000000000004,314,159
1696357943.4146543,84,ca62cd16,42.3014058,-83.6990031,239.0,125.0,36.5,314,159
1696357943.4193466,85,ca62cd16,42.3014143,-83.6989933,239.0,125.0,38.7,314,159
1696357943.4215171,86,ca62cd16,42.3014226,-83.6989828,239.0,125.0,40.900000000000006,314,159
1696357943.427018,87,ca62cd16,42.3014305,-83.698972,239.0,125.0,43.1,314,159
1696357943.4291306,88,ca62cd16,42.3014383,-83.698961,239.0,125.0,45.2,314,159
1696357943.4313073,89,ca62cd16,42.3014456,-83.6989494,239.0,125.0,47.400000000000006,314,159
1696357943.433454,90,ca62cd16,42.3014526,-83.6989373,239.0,125.0,49.6,314,159
1696357943.4354262,91,ca62cd16,42.3014592,-83.6989251,239.0,125.0,51.800000000000004,314,159
1696357943.4450727,92,ca62cd16,42.3014649,-83.6989136,239.0,125.0,54.0,314,159
1696357943.4469223,93,ca62cd16,42.3014707,-83.6989007,239.0,125.0,56.2,314,159
1696357943.448516,94,ca62cd16,42.3014764,-83.6988874,239.0,125.0,58.400000000000006,314,159
1696357943.4569724,95,ca62cd16,42.3014837,-83.6988757,239.0,125.0,52.7,314,159
1696357943.4595425,96,ca62cd16,42.3014886,-83.6988619,239.0,125.0,59.1,314,159
1696357943.46319,97,ca62cd16,42.3014923,-83.6988473,239.0,125.0,65.60000000000001,314,159
1696357943.4647725,98,ca62cd16,42.3014948,-83.6988323,239.0,125.0,72.0,314,159
1696357943.4669602,99,ca62cd16,42.301496,-83.698817,239.0,125.0,78.4,314,159
1696357943.474645,100,ca62cd16,42.301496,-83.6988016,239.0,125.0,84.80000000000001,314,159
1696357943.4770987,101,ca62cd16,42.3014959,-83.6987864,239.0,125.0,89.9,314,159
1696357943.4814818,102,ca62cd16,42.3014885,-83.6987728,239.0,125.0,110.80000000000001,314,159
1696357943.4837577,103,ca62cd16,42.3014743,-83.6987714,239.0,125.0,148.70000000000002,314,159
1696357943.4912372,104,ca62cd16,42.3014623,-83.6987707,239.0,125.0,165.8,314,159
1696357943.4950268,105,ca62cd16,42.3014507,-83.6987748,239.0,125.0,182.8,314,159
1696357943.4976065,106,ca62cd16,42.3014413,-83.6987629,239.0,125.0,157.3,314,159
1696357943.5052958,107,ca62cd16,42.3014311,-83.698756,239.0,125.0,155.20000000000002,314,159
1696357943.5081832,108,ca62cd16,42.3014212,-83.6987487,239.0,125.0,153.1,314,159
1696357943.5382078,109,ca62cd16,42.301415,-83.6987344,239.0,125.0,135.20000000000002,314,159
1696357943.547917,110,ca62cd16,42.3014079,-83.6987227,239.0,125.0,132.20000000000002,314,159
1696357943.5717554,111,ca62cd16,42.3014011,-83.6987106,239.0,125.0,129.20000000000002,314,159
1696357943.5849297,112,ca62cd16,42.3013947,-83.6986979,239.0,125.0,126.2,314,159
1696357943.5904596,113,ca62cd16,42.3013896,-83.6986861,239.0,125.0,123.10000000000001,314,159
1696357943.6065652,114,ca62cd16,42.3013843,-83.6986726,239.0,125.0,120.10000000000001,314,159
1696357943.6155949,115,ca62cd16,42.3013744,-83.6986638,239.0,125.0,135.5,314,159
1696357943.6202664,116,ca62cd16,42.3013649,-83.6986553,239.0,125.0,142.0,314,159
1696357943.6229744,117,ca62cd16,42.3013521,-83.6986576,239.0,125.0,169.5,314,159
1696357943.630242,118,ca62cd16,42.3013408,-83.6986579,239.0,125.0,176.4,314,159
1696357943.6357074,119,ca62cd16,42.3013294,-83.69866,239.0,125.0,183.3,314,159
1696357943.6403267,120,ca62cd16,42.3013184,-83.698664,239.0,125.0,190.20000000000002,314,159
1696357943.645617,121,ca62cd16,42.301307,-83.6986619,239.0,125.0,179.8,314,159
1696357943.6504061,122,ca62cd16,42.3012958,-83.6986619,239.0,125.0,179.8,314,159
1696357943.6568074,123,ca62cd16,42.3012845,-83.6986618,239.0,125.0,179.9,314,159
1696357943.6634262,124,ca62cd16,42.3012733,-83.6986618,239.0,125.0,179.9,314,159
1696357943.6667068,125,ca62cd16,42.3012632,-83.6986618,239.0,125.0,179.9,314,159
1696357943.6711013,126,ca62cd16,42.3012519,-83.6986618,239.0,125.0,180.0,314,159
1696357943.6846738,127,ca62cd16,42.3012407,-83.6986618,239.0,125.0,180.0,314,159
1696357943.6884184,0,ca62cd16,42.3012293,-83.6986618,239.0,125.0,180.0,314,159
1696357943.7125459,1,ca62cd16,42.3012182,-83.6986619,239.0,125.0,180.10000000000002,314,159
1696357943.7159858,2,ca62cd16,42.3012068,-83.698662,239.0,125.0,180.10000000000002,314,159
1696357943.7353508,3,ca62cd16,42.3011956,-83.6986621,239.0,125.0,180.10000000000002,314,159
1696357943.7478037,4,ca62cd16,42.3011844,-83.6986621,239.0,125.0,180.10000000000002,314,159
1696357943.7521806,5,ca62cd16,42.301173,-83.6986621,239.0,125.0,180.20000000000002,314,159
1696357943.7596962,6,ca62cd16,42.3011618,-83.6986621,239.0,125.0,180.20000000000002,314,159
1696357943.7702274,7,ca62cd16,42.3011518,-83.6986623,239.0,125.0,180.20000000000002,314,159
1696357943.7734208,8,ca62cd16,42.3011404,-83.6986623,239.0,125.0,180.3,314,159
1696357943.7816114,9,ca62cd16,42.3011292,-83.6986625,239.0,125.0,180.3,314,159
1696357943.7913623,10,ca62cd16,42.3011179,-83.6986625,239.0,125.0,180.3,314,159
1696357943.7953482,11,ca62cd16,42.3011067,-83.6986627,239.0,125.0,180.4,314,159
1696357943.8011498,12,ca62cd16,42.3010953,-83.6986627,239.0,125.0,180.4,314,159
1696357943.8094397,13,ca62cd16,42.3010841,-83.6986629,239.0,125.0,180.4,314,159
1696357943.8146503,14,ca62cd16,42.3010728,-83.6986631,239.0,125.0,180.5,314,159
1696357943.8177707,15,ca62cd16,42.3010616,-83.6986633,239.0,125.0,180.5,314,159
1696357943.8248477,16,ca62cd16,42.3010502,-83.6986633,239.0,125.0,180.5,314,159
1696357943.829081,17,ca62cd16,42.3010391,-83.6986634,239.0,125.0,180.5,314,159
1696357943.8682005,18,ca62cd16,42.301029,-83.6986636,239.0,125.0,180.60000000000002,314,159
1696357943.8712852,19,ca62cd16,42.3010176,-83.6986638,239.0,125.0,180.60000000000002,314,159
1696357943.880868,20,ca62cd16,42.3010065,-83.698664,239.0,125.0,180.60000000000002,314,159
1696357943.8878653,21,ca62cd16,42.3009951,-83.6986642,239.0,125.0,180.70000000000002,314,159
1696357943.895913,22,ca62cd16,42.3009839,-83.6986638,239.0,125.0,179.70000000000002,314,159
1696357943.9008808,23,ca62cd16,42.3009726,-83.6986637,238.9,125.0,179.70000000000002,314,159
1696357943.9073257,24,ca62cd16,42.3009614,-83.6986637,238.9,125.0,179.70000000000002,314,159
1696357943.9105477,25,ca62cd16,42.30095,-83.6986635,238.9,125.0,179.70000000000002,314,159
1696357943.9158187,26,ca62cd16,42.3009388,-83.6986635,238.9,125.0,179.70000000000002,314,159
1696357943.92308,27,ca62cd16,42.3009277,-83.6986633,238.9,125.0,179.70000000000002,314,159
1696357943.9312942,28,ca62cd16,42.3009163,-83.6986633,238.8,125.0,179.70000000000002,314,159
1696357943.9382055,29,ca62cd16,42.3009062,-83.6986631,238.8,125.0,179.60000000000002,314,159
1696357943.9456658,30,ca62cd16,42.3008949,-83.6986631,238.8,125.0,179.60000000000002,314,159
1696357943.9518228,31,ca62cd16,42.3008837,-83.698663,238.8,125.0,179.60000000000002,314,159
1696357943.9569616,32,ca62cd16,42.3008723,-83.698663,238.8,125.0,179.60000000000002,314,159
1696357943.9659646,33,ca62cd16,42.3008612,-83.6986628,238.8,125.0,179.60000000000002,314,159
1696357943.9767501,34,ca62cd16,42.3008498,-83.6986628,238.7,125.0,179.60000000000002,314,159
1696357943.9817333,35,ca62cd16,42.3008386,-83.6986626,238.7,125.0,179.60000000000002,314,159
1696357943.9903936,36,ca62cd16,42.3008274,-83.6986626,238.7,125.0,179.60000000000002,314,159
1696357943.996061,37,ca62cd16,42.3008161,-83.6986625,238.7,125.0,179.60000000000002,314,159
1696357944.00781,38,ca62cd16,42.3008049,-83.6986623,238.7,125.0,179.60000000000002,314,159
1696357944.01807,39,ca62cd16,42.3007935,-83.6986623,238.6,125.0,179.60000000000002,314,159
1696357944.026792,40,ca62cd16,42.3007823,-83.6986621,238.6,125.0,179.60000000000002,314,159
1696357944.0306544,41,ca62cd16,42.3007721,-83.6986621,238.6,125.0,179.60000000000002,314,159
1696357944.035176,42,ca62cd16,42.3007609,-83.698662,238.6,125.0,179.60000000000002,314,159
1696357944.0418983,43,ca62cd16,42.3007495,-83.6986618,238.6,125.0,179.60000000000002,314,159
1696357944.048711,44,ca62cd16,42.3007383,-83.6986618,238.5,125.0,179.60000000000002,314,159
1696357944.053436,45,ca62cd16,42.3007272,-83.6986616,238.5,125.0,179.60000000000002,314,159
1696357944.0562935,46,ca62cd16,42.3007158,-83.6986615,238.5,125.0,179.60000000000002,314,159
1696357944.0623207,47,ca62cd16,42.3007046,-83.6986615,238.5,125.0,179.60000000000002,314,159
1696357944.0688004,48,ca62cd16,42.3006933,-83.6986613,238.5,125.0,179.5,314,159
1696357944.0731542,49,ca62cd16,42.3006821,-83.6986611,238.5,125.0,179.5,314,159
1696357944.0774057,50,ca62cd16,42.3006707,-83.6986611,238.4,125.0,179.5,314,159
1696357944.0844684,51,ca62cd16,42.3006595,-83.6986609,238.4,125.0,179.5,314,159
1696357944.089994,52,ca62cd16,42.3006482,-83.6986608,238.4,125.0,179.5,314,159
1696357944.0930803,53,ca62cd16,42.300637,-83.6986608,238.4,125.0,179.5,314,159
1696357944.0986469,54,ca62cd16,42.3006268,-83.6986606,238.4,125.0,179.5,314,159
1696357944.1067972,55,ca62cd16,42.3006156,-83.6986604,238.3,125.0,179.5,314,159
1696357944.1111157,56,ca62cd16,42.3006044,-83.6986603,238.3,125.0,179.5,314,159
1696357944.113516,57,ca62cd16,42.300593,-83.6986603,238.3,125.0,179.5,314,159
1696357944.1206238,58,ca62cd16,42.3005818,-83.6986601,238.3,125.0,179.5,314,159
1696357944.1267529,59,ca62cd16,42.3005705,-83.6986599,238.3,125.0,179.5,314,159
1696357944.1298642,60,ca62cd16,42.3005593,-83.6986598,238.2,125.0,179.5,314,159
1696357944.140072,61,ca62cd16,42.3005479,-83.6986596,238.2,125.0,179.5,314,159
1696357944.1447272,62,ca62cd16,42.3005367,-83.6986596,238.2,125.0,179.5,314,159
1696357944.1476505,63,ca62cd16,42.3005254,-83.6986594,238.2,125.0,179.5,314,159
1696357944.1569173,64,ca62cd16,42.3005153,-83.6986593,238.2,125.0,179.5,314,159
1696357944.1631107,65,ca62cd16,42.3005041,-83.6986591,238.1,125.0,179.5,314,159
1696357944.1662817,66,ca62cd16,42.3004928,-83.6986589,238.1,125.0,179.4,314,159
1696357944.1745775,67,ca62cd16,42.3004816,-83.6986589,238.1,125.0,179.4,314,159
1696357944.225424,68,ca62cd16,42.3004703,-83.6986587,238.1,125.0,179.4,314,159
