timestamp_verbose,timeStep,msgCount,temporaryId,secMark,latitude,longitude,elevation,speed,heading
1711474870.7965283,0.0,1,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.0693655,0.0,2,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.0721676,0.0,3,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.0741656,0.0,4,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.0863402,0.0,5,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.0886214,0.0,6,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.0908139,0.0,7,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.092726,0.0,8,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.0945103,0.0,9,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.0963075,0.0,10,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.108711,0.0,11,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1107259,0.0,12,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1130564,0.0,13,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1153674,0.0,14,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1176827,0.0,15,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1200552,0.0,16,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1221857,0.0,17,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.124031,0.0,18,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1271417,0.0,19,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1292357,0.0,20,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.131092,0.0,21,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1334507,0.0,22,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1359544,0.0,23,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1383586,0.0,24,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1628869,0.0,25,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1646035,0.0,26,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.167548,0.0,27,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1699476,0.0,28,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1719918,0.0,29,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1739225,0.0,30,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1757398,0.0,31,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1780195,0.0,32,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1799793,0.0,33,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1824408,0.0,34,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1845164,0.0,35,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1865656,0.0,36,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1886375,0.0,37,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1902287,0.0,38,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.1920402,0.0,39,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.2182326,0.0,40,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.2201455,0.0,41,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.222309,0.0,42,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.224729,0.0,43,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.3764272,0.0,44,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.386363,0.0,45,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.3964772,0.0,46,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.406556,0.0,47,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.4166343,0.0,48,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.426531,0.0,49,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.4364967,0.0,50,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
1711474871.4464636,0.0,51,f03ad610,100,42.3025391192385,-83.69779345760013,244.26898193359372,0.0,214.59
