TimeStamp, Counter, HostVehicleSpeed
1712332046.056,749.0,0.0
1712332046.069,750.0,0.0
1712332046.0709,751.0,0.0
1712332046.0726,752.0,0.0
1712332046.1364,753.0,0.0
1712332046.2365,754.0,0.0
1712332046.337,755.0,0.0
1712332046.4364,756.0,0.0
1712332046.5358,757.0,0.0
1712332046.636,758.0,0.0
1712332046.7362,759.0,0.0
1712332046.8362,760.0,0.0
1712332046.9362,761.0,0.0
1712332047.0362,762.0,0.0
1712332047.1362,763.0,0.0
1712332047.2361,764.0,0.0
1712332047.3361,765.0,0.0
1712332047.4362,766.0,0.0
1712332047.5359,767.0,0.0
1712332047.6364,768.0,0.0
1712332047.7363,769.0,0.0
1712332047.8361,770.0,0.0
1712332047.9362,771.0,0.0
1712332048.0364,772.0,0.0
1712332048.1363,773.0,0.0
1712332048.2361,774.0,0.0
1712332048.3362,775.0,0.0
1712332048.4361,776.0,0.0
1712332048.5358,777.0,0.0
1712332048.6359,778.0,0.0
1712332048.7359,779.0,0.0
1712332048.8361,780.0,0.0
1712332048.9359,781.0,0.0
1712332049.0358,782.0,0.0
1712332049.1357,783.0,0.0
1712332049.236,784.0,0.0
1712332049.3357,785.0,0.0
1712332049.4359,786.0,0.0
1712332049.5357,787.0,0.0
1712332049.6363,788.0,0.0
1712332049.7364,789.0,0.0
1712332049.836,790.0,0.0
1712332049.9358,791.0,0.0
1712332050.036,792.0,0.0
1712332050.1379,793.0,0.0
1712332050.2357,794.0,0.0
1712332050.3361,795.0,0.0
1712332050.436,796.0,0.0
1712332050.5356,797.0,0.0
1712332050.6356,798.0,0.0
1712332050.7359,799.0,0.0
1712332050.836,800.0,0.0
1712332050.9356,801.0,0.0
1712332051.0356,802.0,0.0
1712332051.1361,803.0,0.0
1712332051.2356,804.0,0.0
1712332051.3361,805.0,0.0
1712332051.436,806.0,0.0
1712332051.5356,807.0,0.0
1712332051.6355,808.0,0.0
1712332051.7355,809.0,0.0
1712332051.8358,810.0,0.0
1712332051.9361,811.0,0.0
1712332052.0359,812.0,0.0
1712332052.1356,813.0,0.0
1712332052.236,814.0,0.0
1712332052.3355,815.0,0.0
1712332052.4355,816.0,0.0
1712332052.5359,817.0,0.0
1712332052.6361,818.0,0.0
1712332052.736,819.0,0.0
1712332052.8358,820.0,0.0
1712332052.936,821.0,0.0
1712332053.0361,822.0,0.0
1712332053.1354,823.0,0.0
1712332053.2355,824.0,0.0
1712332053.3355,825.0,0.0
1712332053.4359,826.0,0.0
1712332053.5355,827.0,0.0
1712332053.6357,828.0,0.0
1712332053.7356,829.0,0.0
1712332053.8359,830.0,0.0
1712332053.9364,831.0,0.0
1712332054.0359,832.0,0.0
1712332054.1359,833.0,0.0
1712332054.2357,834.0,0.0
1712332054.3359,835.0,0.0
1712332054.4358,836.0,0.0
1712332054.5354,837.0,0.0
1712332054.6354,838.0,0.0
1712332054.7355,839.0,0.0
1712332054.8356,840.0,0.0
1712332054.9361,841.0,0.0
