TimeStamp, Counter, HostVehicleSpeed
1712332564.8535,1029.0,0.0
1712332564.857,1030.0,0.0
1712332564.859,1031.0,0.0
1712332564.8608,1032.0,0.0
1712332564.9595,1033.0,0.0
1712332565.0594,1034.0,0.0
1712332565.1587,1035.0,0.0
1712332565.2592,1036.0,0.0
1712332565.3587,1037.0,0.0
1712332565.4587,1038.0,0.0
1712332565.5593,1039.0,0.0
1712332565.6592,1040.0,0.0
1712332565.7587,1041.0,0.0
1712332565.8595,1042.0,0.0
1712332565.9591,1043.0,0.0
1712332566.0594,1044.0,0.0
1712332566.159,1045.0,0.0
1712332566.2588,1046.0,0.0
1712332566.3587,1047.0,0.0
1712332566.4591,1048.0,0.0
1712332566.5591,1049.0,0.0
1712332566.6591,1050.0,0.0
1712332566.7591,1051.0,0.0
1712332566.859,1052.0,0.0
1712332566.9592,1053.0,0.0
1712332567.0586,1054.0,0.0
1712332567.1588,1055.0,0.0
1712332567.2586,1056.0,0.0
1712332567.3589,1057.0,0.0
1712332567.4589,1058.0,0.0
1712332567.5591,1059.0,0.0
1712332567.6591,1060.0,0.0
1712332567.7588,1061.0,0.0
1712332567.8585,1062.0,0.0
1712332567.9585,1063.0,0.0
1712332568.0591,1064.0,0.0
1712332568.1589,1065.0,0.0
1712332568.2591,1066.0,0.0
1712332568.3586,1067.0,0.0
1712332568.4586,1068.0,0.0
1712332568.5586,1069.0,0.0
1712332568.6585,1070.0,0.0
1712332568.7587,1071.0,0.0
1712332568.8586,1072.0,0.0
1712332568.9589,1073.0,0.0
1712332569.0591,1074.0,0.0
1712332569.1586,1075.0,0.0
1712332569.2589,1076.0,0.0
1712332569.359,1077.0,0.0
1712332569.4589,1078.0,0.0
1712332569.559,1079.0,0.0
1712332569.6585,1080.0,0.0
1712332569.7587,1081.0,0.0
1712332569.8585,1082.0,0.0
1712332569.9589,1083.0,0.0
1712332570.0589,1084.0,0.0
1712332570.1589,1085.0,0.0
1712332570.2587,1086.0,0.0
1712332570.3595,1087.0,0.0
1712332570.4588,1088.0,0.0
1712332570.5584,1089.0,0.0
1712332570.6585,1090.0,0.0
1712332570.7584,1091.0,0.0
1712332570.8589,1092.0,0.0
1712332570.9589,1093.0,0.0
1712332571.0588,1094.0,0.0
1712332571.1588,1095.0,0.0
1712332571.2587,1096.0,0.0
1712332571.3586,1097.0,0.0
1712332571.4587,1098.0,0.0
1712332571.5589,1099.0,0.0
1712332571.6588,1100.0,0.0
1712332571.7589,1101.0,0.0
1712332571.8588,1102.0,0.0
1712332571.9583,1103.0,0.0
1712332572.0588,1104.0,0.0
1712332572.1587,1105.0,0.0
1712332572.2591,1106.0,0.0
1712332572.3589,1107.0,0.0
1712332572.4586,1108.0,0.0
1712332572.5586,1109.0,0.0
1712332572.6588,1110.0,0.0
1712332572.7588,1111.0,0.0
1712332572.8587,1112.0,0.0
1712332572.9587,1113.0,0.0
1712332573.0581,1114.0,0.0
1712332573.1582,1115.0,0.0
1712332573.2589,1116.0,0.0
1712332573.3584,1117.0,0.0
1712332573.4587,1118.0,0.0
