TimeStamp, Counter, RelativeDistance, RelativeSpeed, LeadVehicleSpeed, HostVehicleSpeed
1712332309.0002,131.0,28.036,-0.06,4.5,4.56
1712332309.1004,132.0,27.524,-0.06,4.5,4.56
1712332309.2005,133.0,27.154,-0.06,4.5,4.56
1712332309.3006,134.0,26.662,-0.06,4.5,4.56
1712332309.4007,135.0,26.196,-0.06,4.5,4.56
1712332309.5008,136.0,27.751,-0.06,4.5,4.56
1712332309.6009,137.0,27.284,-0.06,4.5,4.56
1712332309.701,138.0,26.923,-0.06,4.5,4.56
1712332309.8011,139.0,26.411,-0.06,4.5,4.56
1712332309.9012,140.0,26.001,-0.06,4.5,4.56
1712332310.0014,141.0,27.587,-0.05,4.5,4.55
1712332310.1015,142.0,27.143,-0.06,4.5,4.56
1712332310.2017,143.0,26.533,-0.06,4.5,4.56
1712332310.3018,144.0,26.231,-0.05,4.5,4.55
1712332310.4019,145.0,27.618,-0.05,4.5,4.55
1712332310.5021,146.0,27.302,-0.04,4.5,4.54
1712332310.6024,147.0,26.716,-0.04,4.5,4.54
1712332310.7025,148.0,26.287,-0.02,4.5,4.52
1712332310.8026,149.0,25.852,-0.02,4.5,4.52
1712332310.9027,150.0,27.408,-0.02,4.5,4.52
1712332311.0028,151.0,26.979,-0.01,4.5,4.51
1712332311.1029,152.0,26.551,-0.0,4.5,4.5
1712332311.2029,153.0,26.118,0.0,4.5,4.5
1712332311.3031,154.0,27.563,0.01,4.5,4.49
1712332311.4066,155.0,27.177,0.01,4.5,4.49
1712332311.5037,156.0,26.67,0.01,4.5,4.49
1712332311.6038,157.0,26.19,0.03,4.5,4.47
1712332311.704,158.0,25.724,0.03,4.5,4.47
1712332311.8043,159.0,27.35,0.03,4.5,4.47
1712332311.9043,160.0,26.811,0.04,4.5,4.46
1712332312.0044,161.0,26.405,0.04,4.5,4.46
1712332312.1046,162.0,26.009,0.06,4.5,4.44
1712332312.2048,163.0,27.474,0.06,4.5,4.44
1712332312.3049,164.0,27.012,0.07,4.5,4.43
1712332312.405,165.0,26.588,0.07,4.5,4.43
1712332312.5052,166.0,26.182,0.08,4.5,4.42
1712332312.6053,167.0,27.649,0.08,4.5,4.42
1712332312.7054,168.0,27.271,0.08,4.5,4.42
1712332312.8056,169.0,26.797,0.09,4.5,4.41
1712332312.9057,170.0,26.387,0.11,4.5,4.39
1712332313.0058,171.0,25.95,0.11,4.5,4.39
1712332313.1059,172.0,27.471,0.11,4.5,4.39
1712332313.206,173.0,26.983,0.11,4.5,4.39
1712332313.3062,174.0,26.584,0.11,4.5,4.39
1712332313.4063,175.0,26.161,0.13,4.5,4.37
1712332313.5065,176.0,27.692,0.13,4.5,4.37
1712332313.6066,177.0,27.248,0.13,4.5,4.37
1712332313.7067,178.0,26.816,0.12,4.5,4.38
1712332313.8068,179.0,26.413,0.14,4.5,4.36
1712332313.9069,180.0,25.83,0.14,4.5,4.36
1712332314.0071,181.0,27.425,0.14,4.5,4.36
1712332314.1073,182.0,27.05,0.14,4.5,4.36
1712332314.2074,183.0,26.574,0.14,4.5,4.36
1712332314.3075,184.0,26.221,0.14,4.5,4.36
1712332314.4086,185.0,29.56,0.14,4.5,4.36
1712332314.5079,186.0,29.131,0.14,4.5,4.36
1712332314.6085,187.0,28.605,0.15,4.5,4.35
1712332314.71,188.0,28.238,0.14,4.5,4.36
1712332314.8085,189.0,27.811,0.15,4.5,4.35
1712332314.9087,190.0,27.366,0.14,4.5,4.36
1712332315.0089,191.0,26.931,0.13,4.5,4.37
1712332315.109,192.0,26.483,0.12,4.5,4.38
1712332315.2092,193.0,26.009,0.11,4.5,4.39
1712332315.3094,194.0,27.63,0.09,4.5,4.41
1712332315.4096,195.0,27.142,0.07,4.5,4.43
1712332315.5105,196.0,26.754,0.05,4.5,4.45
1712332315.6106,197.0,26.279,0.03,4.5,4.47
1712332315.7107,198.0,29.656,0.02,4.5,4.48
1712332315.8108,199.0,29.202,-0.01,4.5,4.51
1712332315.911,200.0,28.699,-0.02,4.5,4.52
1712332316.0111,201.0,28.291,-0.02,4.5,4.52
1712332316.1114,202.0,27.837,-0.02,4.5,4.52
1712332316.2116,203.0,27.353,-0.03,4.5,4.53
1712332316.3121,204.0,26.915,-0.04,4.5,4.54
1712332316.4122,205.0,26.452,-0.03,4.5,4.53
1712332316.5124,206.0,27.995,-0.05,4.5,4.55
1712332316.6153,207.0,27.6,-0.05,4.5,4.55
1712332316.7167,208.0,27.089,-0.07,4.5,4.57
1712332316.8169,209.0,26.672,-0.07,4.5,4.57
1712332316.917,210.0,26.205,-0.08,4.5,4.58
1712332317.0172,211.0,27.766,-0.09,4.5,4.59
1712332317.1173,212.0,27.285,-0.09,4.5,4.59
1712332317.2175,213.0,26.805,-0.12,4.5,4.62
1712332317.3176,214.0,26.28,-0.11,4.5,4.61
1712332317.4486,215.0,27.838,-0.11,4.5,4.61
1712332317.5182,216.0,27.439,-0.11,4.5,4.61
1712332317.6184,217.0,26.937,-0.11,4.5,4.61
1712332317.7188,218.0,26.476,-0.1,4.5,4.6
1712332317.8187,219.0,26.014,-0.09,4.5,4.59
1712332317.9194,220.0,27.518,-0.09,4.5,4.59
1712332318.0196,221.0,27.114,-0.09,4.5,4.59
1712332318.1219,222.0,26.624,-0.08,4.5,4.58
1712332318.2197,223.0,26.146,-0.07,4.5,4.57
1712332318.3199,224.0,27.657,-0.06,4.5,4.56
1712332318.486,225.0,27.218,-0.06,4.5,4.56
1712332318.5274,226.0,26.594,-0.05,4.5,4.55
1712332318.6276,227.0,26.317,-0.04,4.5,4.54
1712332318.7279,228.0,27.792,-0.03,4.5,4.53
1712332318.8347,229.0,27.404,-0.02,4.5,4.52
1712332318.9384,230.0,26.879,-0.01,4.5,4.51
1712332319.0365,231.0,26.421,-0.0,4.5,4.5
1712332319.1366,232.0,26.053,-0.0,4.5,4.5
1712332319.3442,233.0,27.461,0.01,4.5,4.49
1712332319.3482,234.0,26.657,0.02,4.5,4.48
1712332319.4375,235.0,26.657,0.02,4.5,4.48
1712332319.5417,236.0,26.145,0.04,4.5,4.46
1712332319.6423,237.0,27.722,0.04,4.5,4.46
1712332319.7424,238.0,27.239,0.05,4.5,4.45
1712332319.8426,239.0,26.786,0.06,4.5,4.44
1712332319.9428,240.0,26.352,0.07,4.5,4.43
1712332320.043,241.0,27.869,0.07,4.5,4.43
1712332320.1467,242.0,27.429,0.08,4.5,4.42
1712332320.2447,243.0,27.001,0.08,4.5,4.42
1712332320.3449,244.0,26.542,0.09,4.5,4.41
1712332320.445,245.0,26.09,0.09,4.5,4.41
1712332320.5486,246.0,27.544,0.11,4.5,4.39
1712332320.6482,247.0,27.194,0.11,4.5,4.39
1712332320.7485,248.0,26.759,0.11,4.5,4.39
1712332320.8491,249.0,26.221,0.11,4.5,4.39
1712332320.9573,250.0,27.376,0.12,4.5,4.38
1712332321.0579,251.0,26.878,0.12,4.5,4.38
1712332321.1726,252.0,26.533,0.12,4.5,4.38
1712332321.2542,253.0,25.978,0.11,4.5,4.39
1712332321.3541,254.0,27.59,0.12,4.5,4.38
1712332321.4575,255.0,27.178,0.12,4.5,4.38
1712332321.5575,256.0,26.759,0.11,4.5,4.39
1712332321.6577,257.0,26.331,0.12,4.5,4.38
1712332321.7623,258.0,25.872,0.11,4.5,4.39
1712332321.8775,259.0,27.42,0.11,4.5,4.39
1712332321.9585,260.0,26.972,0.12,4.5,4.38
1712332322.0588,261.0,26.531,0.12,4.5,4.38
1712332322.159,262.0,26.075,0.12,4.5,4.38
1712332322.2592,263.0,27.668,0.11,4.5,4.39
1712332322.3594,264.0,27.241,0.12,4.5,4.38
1712332322.4603,265.0,26.823,0.11,4.5,4.39
1712332322.5624,266.0,26.397,0.12,4.5,4.38
1712332322.6776,267.0,25.99,0.11,4.5,4.39
1712332322.7662,268.0,27.44,0.12,4.5,4.38
1712332322.8794,269.0,27.053,0.12,4.5,4.38
1712332322.9755,270.0,26.68,0.12,4.5,4.38
1712332323.0646,271.0,26.115,0.12,4.5,4.38
1712332323.1653,272.0,27.701,0.11,4.5,4.39
1712332323.2655,273.0,27.341,0.12,4.5,4.38
1712332323.3682,274.0,26.835,0.12,4.5,4.38
1712332323.4658,275.0,26.509,0.12,4.5,4.38
1712332323.5659,276.0,26.077,0.11,4.5,4.39
1712332323.6662,277.0,27.647,0.12,4.5,4.38
1712332323.769,278.0,27.213,0.13,4.5,4.37
1712332323.8664,279.0,26.793,0.12,4.5,4.38
1712332323.9666,280.0,26.248,0.12,4.5,4.38
1712332324.0677,281.0,27.874,0.11,4.5,4.39
1712332324.1678,282.0,27.491,0.13,4.5,4.37
1712332324.268,283.0,27.014,0.13,4.5,4.37
1712332324.4116,284.0,26.645,0.11,4.5,4.39
1712332324.4698,285.0,26.183,0.11,4.5,4.39
1712332324.57,286.0,27.765,0.12,4.5,4.38
1712332324.6701,287.0,27.316,0.12,4.5,4.38
1712332324.7802,288.0,26.851,0.12,4.5,4.38
1712332324.8732,289.0,26.365,0.12,4.5,4.38
1712332324.9705,290.0,28.015,0.11,4.5,4.39
1712332325.0739,291.0,27.512,0.11,4.5,4.39
1712332325.1731,292.0,27.141,0.11,4.5,4.39
1712332325.2721,293.0,26.664,0.1,4.5,4.4
1712332325.4522,294.0,25.86,0.1,4.5,4.4
1712332325.4725,295.0,29.413,0.1,4.5,4.4
1712332325.5726,296.0,29.008,0.09,4.5,4.41
1712332325.673,297.0,28.58,0.08,4.5,4.42
1712332325.7729,298.0,28.187,0.08,4.5,4.42
1712332325.88,299.0,27.7,0.08,4.5,4.42
1712332325.98,300.0,27.309,0.07,4.5,4.43
1712332326.0808,301.0,26.843,0.06,4.5,4.44
1712332326.1795,302.0,26.381,0.04,4.5,4.46
1712332326.2814,303.0,27.93,0.02,4.5,4.48
1712332326.3816,304.0,27.502,0.01,4.5,4.49
1712332326.4818,305.0,27.042,0.0,4.5,4.5
1712332326.583,306.0,26.586,-0.03,4.5,4.53
1712332326.7326,307.0,29.418,-0.03,4.5,4.53
1712332326.7843,308.0,29.333,-0.06,4.5,4.56
1712332326.8849,309.0,28.885,-0.06,4.5,4.56
1712332326.9848,310.0,28.462,-0.08,4.5,4.58
1712332327.0847,311.0,27.96,-0.09,4.5,4.59
1712332327.1849,312.0,27.53,-0.09,4.5,4.59
1712332327.2881,313.0,27.067,-0.1,4.5,4.6
1712332327.3852,314.0,26.548,-0.09,4.5,4.59
1712332327.4854,315.0,28.098,-0.11,4.5,4.61
1712332327.5855,316.0,27.644,-0.11,4.5,4.61
1712332327.6856,317.0,27.213,-0.12,4.5,4.62
1712332327.7857,318.0,26.691,-0.12,4.5,4.62
1712332327.8858,319.0,26.306,-0.13,4.5,4.63
1712332327.9868,320.0,24.003,-0.14,4.5,4.64
1712332328.0874,321.0,23.527,-0.15,4.5,4.65
1712332328.1863,322.0,23.041,-0.15,4.5,4.65
1712332328.2864,323.0,22.642,-0.15,4.5,4.65
1712332328.3866,324.0,24.117,-0.15,4.5,4.65
1712332328.4869,325.0,23.628,-0.13,4.5,4.63
1712332328.5943,326.0,23.073,-0.12,4.5,4.62
1712332328.6877,327.0,22.713,-0.07,4.5,4.57
1712332328.788,328.0,21.776,-0.04,4.5,4.54
1712332328.8881,329.0,23.326,0.02,4.5,4.48
1712332328.9882,330.0,22.872,0.07,4.5,4.43
1712332329.0884,331.0,22.511,0.12,4.5,4.38
1712332329.1923,332.0,22.001,0.18,4.5,4.32
1712332329.2899,333.0,21.585,0.22,4.5,4.28
1712332329.3901,334.0,19.72,0.28,4.5,4.22
1712332329.4906,335.0,19.389,0.33,4.5,4.17
1712332329.5903,336.0,18.951,0.37,4.5,4.13
1712332329.6905,337.0,22.24,0.42,4.5,4.08
1712332329.8429,338.0,21.744,0.47,4.5,4.03
1712332329.8914,339.0,21.452,0.51,4.5,3.99
1712332329.9916,340.0,21.034,0.57,4.5,3.93
1712332330.0917,341.0,20.642,0.62,4.5,3.88
1712332330.1919,342.0,20.223,0.68,4.5,3.82
1712332330.292,343.0,19.922,0.73,4.5,3.77
1712332330.3921,344.0,19.528,0.78,4.5,3.72
1712332330.4923,345.0,21.115,0.83,4.5,3.67
1712332330.5926,346.0,20.784,0.89,4.5,3.61
1712332330.6928,347.0,20.466,0.94,4.5,3.56
1712332330.793,348.0,20.054,0.99,4.5,3.51
1712332330.8931,349.0,21.725,1.05,4.5,3.45
1712332330.9932,350.0,21.423,1.1,4.5,3.4
1712332331.0935,351.0,21.057,1.13,4.5,3.37
1712332331.1936,352.0,20.696,1.18,4.5,3.32
1712332331.2938,353.0,20.452,1.22,4.5,3.28
1712332331.4034,354.0,22.089,1.26,4.5,3.24
1712332331.4952,355.0,21.772,1.31,4.5,3.19
1712332331.5952,356.0,21.428,1.35,4.5,3.15
1712332331.6954,357.0,21.185,1.4,4.5,3.1
1712332331.7955,358.0,22.862,1.43,4.5,3.07
1712332331.8958,359.0,22.579,1.47,4.5,3.03
1712332331.9961,360.0,22.294,1.51,4.5,2.99
1712332332.1716,361.0,21.961,1.53,4.5,2.97
1712332332.197,362.0,21.64,1.56,4.5,2.94
1712332332.3034,363.0,23.409,1.58,4.5,2.92
1712332332.3976,364.0,23.121,1.59,4.5,2.91
1712332332.4978,365.0,22.853,1.61,4.5,2.89
1712332332.598,366.0,22.589,1.62,4.5,2.88
1712332332.6982,367.0,24.266,1.62,4.5,2.88
1712332332.7983,368.0,23.995,1.62,4.5,2.88
1712332332.8985,369.0,23.716,1.61,4.5,2.89
1712332332.9987,370.0,23.416,1.6,4.5,2.9
1712332333.0988,371.0,23.11,1.58,4.5,2.92
1712332333.199,372.0,24.895,1.55,4.5,2.95
1712332333.2993,373.0,24.462,1.53,4.5,2.97
1712332333.3994,374.0,24.281,1.5,4.5,3.0
1712332333.4995,375.0,23.921,1.47,4.5,3.03
1712332333.5996,376.0,25.679,1.45,4.5,3.05
1712332333.6999,377.0,25.341,1.4,4.5,3.1
1712332333.8,378.0,25.083,1.36,4.5,3.14
1712332333.9004,379.0,24.677,1.34,4.5,3.16
1712332334.0006,380.0,24.447,1.28,4.5,3.22
1712332334.1183,381.0,26.133,1.24,4.5,3.26
1712332334.2012,382.0,25.818,1.21,4.5,3.29
1712332334.3014,383.0,25.421,1.16,4.5,3.34
1712332334.4016,384.0,25.078,1.13,4.5,3.37
1712332334.5017,385.0,26.829,1.1,4.5,3.4
1712332334.6019,386.0,26.453,1.05,4.5,3.45
1712332334.7023,387.0,26.059,1.0,4.5,3.5
1712332334.8025,388.0,25.726,0.96,4.5,3.54
1712332334.9026,389.0,25.36,0.93,4.5,3.57
1712332335.0027,390.0,27.022,0.89,4.5,3.61
1712332335.1028,391.0,26.641,0.85,4.5,3.65
1712332335.2032,392.0,26.244,0.81,4.5,3.69
1712332335.3035,393.0,25.968,0.77,4.5,3.73
1712332335.4264,394.0,27.553,0.74,4.5,3.76
1712332335.5043,395.0,27.146,0.7,4.5,3.8
1712332335.604,396.0,26.743,0.66,4.5,3.84
1712332335.7041,397.0,26.363,0.62,4.5,3.88
1712332335.8044,398.0,26.005,0.58,4.5,3.92
1712332335.9046,399.0,27.592,0.54,4.5,3.96
1712332336.0047,400.0,27.107,0.51,4.5,3.99
1712332336.1047,401.0,26.765,0.48,4.5,4.02
1712332336.205,402.0,26.305,0.44,4.5,4.06
1712332336.3052,403.0,27.916,0.41,4.5,4.09
1712332336.4053,404.0,27.482,0.37,4.5,4.13
1712332336.5055,405.0,27.056,0.34,4.5,4.16
1712332336.6056,406.0,26.652,0.32,4.5,4.18
1712332336.7057,407.0,28.233,0.29,4.5,4.21
1712332336.8058,408.0,27.77,0.26,4.5,4.24
1712332336.906,409.0,27.313,0.22,4.5,4.28
1712332337.0061,410.0,26.946,0.2,4.5,4.3
1712332337.1062,411.0,26.479,0.18,4.5,4.32
1712332337.2064,412.0,27.973,0.15,4.5,4.35
1712332337.3066,413.0,27.581,0.12,4.5,4.38
1712332337.4068,414.0,27.119,0.1,4.5,4.4
1712332337.5069,415.0,26.682,0.09,4.5,4.41
1712332337.6071,416.0,28.229,0.06,4.5,4.44
1712332337.7072,417.0,27.751,0.04,4.5,4.46
1712332337.8074,418.0,27.296,0.03,4.5,4.47
1712332337.9075,419.0,26.82,0.01,4.5,4.49
1712332338.0077,420.0,26.375,0.0,4.5,4.5
1712332338.1078,421.0,27.871,-0.02,4.5,4.52
1712332338.2079,422.0,27.479,-0.04,4.5,4.54
1712332338.308,423.0,27.04,-0.04,4.5,4.54
1712332338.4082,424.0,26.554,-0.05,4.5,4.55
1712332338.5083,425.0,28.0,-0.06,4.5,4.56
1712332338.6084,426.0,27.612,-0.06,4.5,4.56
1712332338.7085,427.0,27.085,-0.07,4.5,4.57
1712332338.8086,428.0,26.702,-0.06,4.5,4.56
1712332338.9087,429.0,28.159,-0.07,4.5,4.57
1712332339.0088,430.0,27.689,-0.08,4.5,4.58
1712332339.1089,431.0,27.229,-0.08,4.5,4.58
1712332339.209,432.0,26.806,-0.09,4.5,4.59
1712332339.3091,433.0,26.368,-0.07,4.5,4.57
1712332339.4095,434.0,27.804,-0.08,4.5,4.58
1712332339.5096,435.0,27.368,-0.08,4.5,4.58
1712332339.6098,436.0,26.979,-0.08,4.5,4.58
1712332339.7099,437.0,26.482,-0.07,4.5,4.57
1712332339.8101,438.0,29.972,-0.08,4.5,4.58
1712332339.9102,439.0,29.434,-0.08,4.5,4.58
1712332340.0105,440.0,28.984,-0.08,4.5,4.58
1712332340.1105,441.0,28.504,-0.08,4.5,4.58
1712332340.2106,442.0,28.131,-0.07,4.5,4.57
1712332340.3107,443.0,27.59,-0.07,4.5,4.57
1712332340.4109,444.0,27.158,-0.07,4.5,4.57
1712332340.511,445.0,26.704,-0.07,4.5,4.57
1712332340.6111,446.0,26.23,-0.08,4.5,4.58
1712332340.7112,447.0,27.736,-0.09,4.5,4.59
1712332340.8114,448.0,27.395,-0.1,4.5,4.6
1712332340.9115,449.0,26.884,-0.11,4.5,4.61
1712332341.0116,450.0,26.386,-0.12,4.5,4.62
1712332341.1121,451.0,27.924,-0.12,4.5,4.62
1712332341.2119,452.0,27.454,-0.13,4.5,4.63
1712332341.312,453.0,26.998,-0.14,4.5,4.64
1712332341.4121,454.0,26.496,-0.14,4.5,4.64
1712332341.5122,455.0,29.346,-0.13,4.5,4.63
1712332341.6123,456.0,28.912,-0.13,4.5,4.63
1712332341.7124,457.0,28.488,-0.13,4.5,4.63
1712332341.8125,458.0,28.034,-0.12,4.5,4.62
1712332341.9126,459.0,27.489,-0.11,4.5,4.61
1712332342.0127,460.0,27.068,-0.1,4.5,4.6
1712332342.1128,461.0,26.662,-0.1,4.5,4.6
1712332342.2129,462.0,26.13,-0.1,4.5,4.6
1712332342.313,463.0,28.339,-0.09,4.5,4.59
1712332342.4131,464.0,27.905,-0.09,4.5,4.59
1712332342.5132,465.0,27.301,-0.09,4.5,4.59
1712332342.6133,466.0,26.97,-0.09,4.5,4.59
1712332342.7134,467.0,26.469,-0.09,4.5,4.59
1712332342.8135,468.0,25.993,-0.09,4.5,4.59
1712332342.9229,469.0,29.222,-0.09,4.5,4.59
1712332343.0138,470.0,28.785,-0.1,4.5,4.6
1712332343.1139,471.0,28.342,-0.09,4.5,4.59
1712332343.2142,472.0,27.788,-0.09,4.5,4.59
1712332343.3143,473.0,27.395,-0.08,4.5,4.58
1712332343.4144,474.0,27.028,-0.08,4.5,4.58
1712332343.5155,475.0,26.553,-0.07,4.5,4.57
1712332343.6147,476.0,26.089,-0.07,4.5,4.57
1712332343.7149,477.0,27.641,-0.08,4.5,4.58
1712332343.815,478.0,27.099,-0.07,4.5,4.57
1712332343.9151,479.0,26.683,-0.07,4.5,4.57
1712332344.0153,480.0,26.277,-0.07,4.5,4.57
1712332344.1155,481.0,25.577,-0.07,4.5,4.57
1712332344.2172,482.0,27.071,-0.07,4.5,4.57
1712332344.3158,483.0,26.673,-0.07,4.5,4.57
1712332344.4159,484.0,26.166,-0.07,4.5,4.57
1712332344.5161,485.0,25.711,-0.06,4.5,4.56
1712332344.6162,486.0,27.222,-0.06,4.5,4.56
1712332344.7163,487.0,26.865,-0.25,4.3,4.55
1712332344.8164,488.0,26.357,-0.44,4.1,4.54
1712332344.9166,489.0,25.818,-0.63,3.9,4.53
1712332345.0167,490.0,25.396,-0.82,3.7,4.52
