Time [s],Speed [mph],Speed [mps],Acceleration Command [m/s²],Calculated Acceleration [m/s²]
46.5611,13.9187104,6.2222272,0.25,0.29640801546126466
46.6611,13.9808475,6.250005000000001,0.25,0.2777780000000243
46.7611,13.9187104,6.2222272,0.25,0.24079669269296078
46.8611,13.9808475,6.250005000000001,0.25,0.2777780000000046
46.9611,14.1051217,6.305560600000001,0.25,0.27783375935962806
47.0612,14.1672588,6.333338400000001,0.25,0.2775004995005057
47.1611,14.1672588,6.333338400000001,0.25,0.24083369275956065
47.2611,14.291533,6.3888940000000005,0.25,0.27787075942622674
47.3611,14.2293959,6.3611162000000006,0.25,0.24085219279285938
47.4612,14.291533,6.3888940000000005,0.25,0.2775004995005057
47.5612,14.3536701,6.416671800000001,0.25,0.2777780000000046
47.6612,14.4779443,6.4722274,0.25,0.24075954447794395
47.7611,14.4779443,6.4722274,0.25,0.24075954447794395
47.8613,14.5400814,6.5000052,0.25,0.2772235528942086
47.9613,14.6022185,6.527783,0.25,0.2777779999999957
48.0611,14.6022185,6.527783,0.25,0.20362990345968093
48.1613,14.7264927,6.5833386,0.25,0.22207451051224308
48.2613,14.7886298,6.611116400000001,0.25,0.25911157717891037
48.3612,14.7886298,6.611116400000001,0.25,0.2405930438455767
48.4611,14.912904000000001,6.666672,0.25,0.2406301179863822
48.5611,14.9750411,6.694449800000001,0.25,0.2777780000000046
48.662,15.0371782,6.7222276,0.25,0.2753002973240856
48.7613,15.0993153,6.750005400000001,0.25,0.2797361530715105
48.8622,15.0993153,6.750005400000001,0.25,0.25913251471272214
48.9612,15.1614524,6.7777832,0.25,0.28058383838383855
49.0612,15.223589500000001,6.805561000000001,0.25,0.2777780000000046
