TimeStamp,Counter,RelativeDistance,RelativeSpeed,LeadVehicleSpeed,HostVehicleSpeed
1712337961.5013,1.0,10.0,0.0,0.0,0.0
1712337961.5155,2.0,8.019,0.0,0.0,0.0
1712337961.5203,3.0,8.019,0.0,0.0,0.0
1712337961.5625,4.0,8.019,0.0,0.0,0.0
1712337961.679,5.0,8.019,0.0,0.0,0.0
1712337961.7645,6.0,8.019,0.0,0.0,0.0
1712337961.948,7.0,8.019,0.0,0.0,0.0
1712337961.9667,8.0,8.019,0.0,0.0,0.0
1712337962.0684,9.0,8.019,0.0,0.0,0.0
1712337962.162,10.0,8.019,0.0,0.0,0.0
1712337962.2804,11.0,8.019,0.0,0.0,0.0
1712337962.3645,12.0,8.019,0.0,0.0,0.0
1712337962.4683,13.0,8.019,0.0,0.0,0.0
1712337962.5686,14.0,8.019,0.0,0.0,0.0
1712337962.6616,15.0,8.019,0.0,0.0,0.0
1712337962.768,16.0,8.019,0.0,0.0,0.0
1712337962.8712,17.0,8.019,0.0,0.0,0.0
1712337962.9621,18.0,8.019,0.0,0.0,0.0
1712337963.1706,19.0,8.019,0.0,0.0,0.0
1712337963.2917,20.0,8.019,0.0,0.0,0.0
1712337963.3012,21.0,8.019,0.0,0.0,0.0
1712337963.3634,22.0,8.019,0.0,0.0,0.0
1712337963.4626,23.0,8.019,0.0,0.0,0.0
1712337963.6787,24.0,8.019,0.0,0.0,0.0
1712337963.7155,25.0,8.019,0.0,0.0,0.0
1712337963.7685,26.0,8.019,0.0,0.0,0.0
1712337963.8632,27.0,8.019,0.0,0.0,0.0
1712337964.0212,28.0,8.019,0.0,0.0,0.0
1712337964.0621,29.0,8.019,0.0,0.0,0.0
1712337964.2125,30.0,8.019,0.0,0.0,0.0
1712337964.2679,31.0,8.019,0.0,0.0,0.0
1712337964.3661,32.0,8.019,0.0,0.0,0.0
1712337964.4692,33.0,8.019,0.0,0.0,0.0
1712337964.5755,34.0,8.019,0.0,0.0,0.0
1712337964.694,35.0,8.019,0.0,0.0,0.0
1712337964.7698,36.0,8.019,0.0,0.0,0.0
1712337964.9482,37.0,8.019,0.0,0.0,0.0
1712337964.9673,38.0,8.019,0.0,0.0,0.0
1712337965.0635,39.0,8.019,0.0,0.0,0.0
1712337965.1764,40.0,8.019,0.0,0.0,0.0
1712337965.268,41.0,8.019,0.0,0.0,0.0
1712337965.3695,42.0,8.019,0.0,0.0,0.0
1712337965.4617,43.0,8.019,0.0,0.0,0.0
1712337965.568,44.0,8.019,0.0,0.0,0.0
1712337965.7953,45.0,8.019,0.0,0.0,0.0
1712337965.8357,46.0,8.019,0.0,0.0,0.0
1712337965.9472,47.0,8.019,0.0,0.0,0.0
1712337966.005,48.0,8.019,0.0,0.0,0.0
1712337966.1156,49.0,8.019,0.0,0.0,0.0
1712337966.1692,50.0,8.019,0.0,0.0,0.0
1712337966.2664,51.0,8.019,0.0,0.0,0.0
1712337966.3618,52.0,8.019,0.0,0.0,0.0
1712337966.4683,53.0,8.019,0.0,0.0,0.0
1712337966.736,54.0,8.019,0.0,0.0,0.0
1712337966.737,55.0,8.019,0.0,0.0,0.0
1712337966.7734,56.0,8.019,0.0,0.0,0.0
1712337966.863,57.0,8.019,0.0,0.0,0.0
1712337967.02,58.0,8.019,0.0,0.0,0.0
1712337967.163,59.0,8.019,0.0,0.0,0.0
1712337967.2064,60.0,8.019,0.0,0.0,0.0
1712337967.2622,61.0,8.019,0.0,0.0,0.0
1712337967.458,62.0,8.019,0.0,0.0,0.0
1712337967.4639,63.0,8.019,0.0,0.0,0.0
1712337967.5791,64.0,8.019,0.0,0.0,0.0
1712337967.7675,65.0,8.019,0.0,0.0,0.0
