TimeStamp, Counter, HostVehicleSpeed
1712340279.0755,3438.0,0.0
1712340279.0835,3439.0,0.0
1712340279.0966,3440.0,0.0
1712340279.1179,3441.0,0.0
1712340279.2172,3442.0,0.0
1712340279.317,3443.0,0.0
1712340279.4174,3444.0,0.0
1712340279.5174,3445.0,0.0
1712340279.6174,3446.0,0.0
1712340279.717,3447.0,0.0
1712340279.8175,3448.0,0.0
1712340279.9172,3449.0,0.0
1712340280.0174,3450.0,0.0
1712340280.1175,3451.0,0.0
1712340280.2171,3452.0,0.0
1712340280.3176,3453.0,0.0
1712340280.4173,3454.0,0.0
1712340280.5177,3455.0,0.0
1712340280.6177,3456.0,0.0
1712340280.7167,3457.0,0.0
1712340280.8173,3458.0,0.0
1712340280.9173,3459.0,0.0
1712340281.0175,3460.0,0.0
1712340281.1173,3461.0,0.0
1712340281.2172,3462.0,0.0
1712340281.317,3463.0,0.0
1712340281.4178,3464.0,0.0
1712340281.5174,3465.0,0.0
1712340281.6173,3466.0,0.0
1712340281.7176,3467.0,0.0
1712340281.8168,3468.0,0.0
1712340281.9172,3469.0,0.0
1712340282.0171,3470.0,0.0
1712340282.1174,3471.0,0.0
1712340282.2169,3472.0,0.0
1712340282.3177,3473.0,0.0
1712340282.4173,3474.0,0.0
1712340282.5173,3475.0,0.0
1712340282.6173,3476.0,0.0
1712340282.7172,3477.0,0.0
1712340282.8168,3478.0,0.0
1712340282.9172,3479.0,0.0
1712340283.0173,3480.0,0.0
1712340283.117,3481.0,0.0
1712340283.217,3482.0,0.0
1712340283.3175,3483.0,0.0
1712340283.4171,3484.0,0.0
1712340283.517,3485.0,0.0
1712340283.6172,3486.0,0.0
1712340283.7166,3487.0,0.0
1712340283.8172,3488.0,0.0
1712340283.9169,3489.0,0.0
1712340284.0171,3490.0,0.0
1712340284.1168,3491.0,0.0
1712340284.2168,3492.0,0.0
1712340284.3166,3493.0,0.0
1712340284.4171,3494.0,0.0
1712340284.517,3495.0,0.0
1712340284.6167,3496.0,0.0
1712340284.7168,3497.0,0.0
1712340284.8167,3498.0,0.0
1712340284.9169,3499.0,0.0
1712340285.0171,3500.0,0.0
1712340285.1168,3501.0,0.0
1712340285.2172,3502.0,0.0
1712340285.3171,3503.0,0.0
1712340285.4171,3504.0,0.0
1712340285.5174,3505.0,0.0
1712340285.6166,3506.0,0.0
1712340285.7172,3507.0,0.0
1712340285.8169,3508.0,0.0
1712340285.9208,3509.0,0.0
1712340286.0182,3510.0,0.0
1712340286.117,3511.0,0.0
1712340286.2169,3512.0,0.0
1712340286.317,3513.0,0.0
