TimeStamp, Counter, HostVehicleSpeed
1712337961.5056,3719.0,0.0
1712337961.5177,3720.0,0.0
1712337961.523,3721.0,0.0
1712337961.5825,3722.0,0.0
1712337961.6822,3723.0,0.0
1712337961.7821,3724.0,0.0
1712337961.8824,3725.0,0.0
1712337961.9825,3726.0,0.0
1712337962.0824,3727.0,0.0
1712337962.1821,3728.0,0.0
1712337962.2826,3729.0,0.0
1712337962.3823,3730.0,0.0
1712337962.482,3731.0,0.0
1712337962.5834,3732.0,0.0
1712337962.6825,3733.0,0.0
1712337962.7818,3734.0,0.0
1712337962.8823,3735.0,0.0
1712337962.9824,3736.0,0.0
1712337963.0824,3737.0,0.0
1712337963.1821,3738.0,0.0
1712337963.2821,3739.0,0.0
1712337963.3834,3740.0,0.0
1712337963.482,3741.0,0.0
1712337963.582,3742.0,0.0
1712337963.6824,3743.0,0.0
1712337963.7824,3744.0,0.0
1712337963.8825,3745.0,0.0
1712337963.9823,3746.0,0.0
1712337964.0818,3747.0,0.0
1712337964.1824,3748.0,0.0
1712337964.2821,3749.0,0.0
1712337964.382,3750.0,0.0
1712337964.4822,3751.0,0.0
1712337964.5822,3752.0,0.0
1712337964.6823,3753.0,0.0
1712337964.7822,3754.0,0.0
1712337964.8821,3755.0,0.0
1712337964.9819,3756.0,0.0
1712337965.0817,3757.0,0.0
1712337965.1821,3758.0,0.0
1712337965.2819,3759.0,0.0
1712337965.3817,3760.0,0.0
1712337965.482,3761.0,0.0
1712337965.5818,3762.0,0.0
1712337965.682,3763.0,0.0
1712337965.7825,3764.0,0.0
1712337965.8818,3765.0,0.0
1712337965.9817,3766.0,0.0
1712337966.0824,3767.0,0.0
1712337966.1819,3768.0,0.0
1712337966.2824,3769.0,0.0
1712337966.3818,3770.0,0.0
1712337966.482,3771.0,0.0
1712337966.5821,3772.0,0.0
1712337966.682,3773.0,0.0
1712337966.7817,3774.0,0.0
1712337966.8817,3775.0,0.0
1712337966.9819,3776.0,0.0
1712337967.0815,3777.0,0.0
1712337967.1821,3778.0,0.0
1712337967.282,3779.0,0.0
1712337967.3819,3780.0,0.0
1712337967.4815,3781.0,0.0
1712337967.5821,3782.0,0.0
1712337967.6822,3783.0,0.0
1712337967.7819,3784.0,0.0
1712337967.8819,3785.0,0.0
1712337967.982,3786.0,0.0
1712337968.0819,3787.0,0.0
1712337968.1825,3788.0,0.0
1712337968.2818,3789.0,0.0
1712337968.382,3790.0,0.0
1712337968.4817,3791.0,0.0
1712337968.5817,3792.0,0.0
1712337968.6817,3793.0,0.0
1712337968.782,3794.0,0.0
1712337968.8817,3795.0,0.0
