TimeStamp, Counter, HostVehicleSpeed
1712341882.1693,2269.0,0.0
1712341882.1772,2270.0,0.0
1712341882.1841,2271.0,0.0
1712341882.2607,2272.0,0.0
1712341882.3606,2273.0,0.0
1712341882.4609,2274.0,0.0
1712341882.5609,2275.0,0.0
1712341882.6607,2276.0,0.0
1712341882.7613,2277.0,0.0
1712341882.8608,2278.0,0.0
1712341882.9611,2279.0,0.0
1712341883.0607,2280.0,0.0
1712341883.1606,2281.0,0.0
1712341883.2606,2282.0,0.0
1712341883.3613,2283.0,0.0
1712341883.4609,2284.0,0.0
1712341883.561,2285.0,0.0
1712341883.661,2286.0,0.0
1712341883.7612,2287.0,0.0
1712341883.8608,2288.0,0.0
1712341883.9603,2289.0,0.0
1712341884.0615,2290.0,0.0
1712341884.1607,2291.0,0.0
1712341884.2605,2292.0,0.0
1712341884.3609,2293.0,0.0
1712341884.4602,2294.0,0.0
1712341884.5608,2295.0,0.0
1712341884.6607,2296.0,0.0
1712341884.7607,2297.0,0.0
1712341884.8614,2298.0,0.0
1712341884.9609,2299.0,0.0
1712341885.0608,2300.0,0.0
1712341885.1607,2301.0,0.0
1712341885.2613,2302.0,0.0
1712341885.3608,2303.0,0.0
1712341885.4609,2304.0,0.0
1712341885.5604,2305.0,0.0
1712341885.6609,2306.0,0.0
1712341885.7602,2307.0,0.0
1712341885.8606,2308.0,0.0
1712341885.9607,2309.0,0.0
1712341886.0606,2310.0,0.0
1712341886.1609,2311.0,0.0
1712341886.2606,2312.0,0.0
1712341886.3612,2313.0,0.0
1712341886.4607,2314.0,0.0
1712341886.5607,2315.0,0.0
1712341886.6609,2316.0,0.0
1712341886.7606,2317.0,0.0
1712341886.8611,2318.0,0.0
1712341886.9604,2319.0,0.0
1712341887.0615,2320.0,0.0
1712341887.1607,2321.0,0.0
1712341887.2604,2322.0,0.0
1712341887.3603,2323.0,0.0
1712341887.4605,2324.0,0.0
1712341887.5604,2325.0,0.0
1712341887.6605,2326.0,0.0
1712341887.7605,2327.0,0.0
1712341887.8606,2328.0,0.0
1712341887.9606,2329.0,0.0
1712341888.0606,2330.0,0.0
1712341888.1601,2331.0,0.0
1712341888.2603,2332.0,0.0
1712341888.361,2333.0,0.0
1712341888.4605,2334.0,0.0
1712341888.5605,2335.0,0.0
1712341888.6605,2336.0,0.0
1712341888.7606,2337.0,0.0
1712341888.8607,2338.0,0.0
1712341888.9603,2339.0,0.0
1712341889.0612,2340.0,0.0
1712341889.1607,2341.0,0.0
1712341889.2602,2342.0,0.0
1712341889.3606,2343.0,0.0
1712341889.4603,2344.0,0.0
1712341889.5604,2345.0,0.0
1712341889.6601,2346.0,0.0
1712341889.7607,2347.0,0.0
1712341889.8607,2348.0,0.0
1712341889.9605,2349.0,0.0
1712341890.0609,2350.0,0.0
1712341890.1605,2351.0,0.0
1712341890.261,2352.0,0.0
1712341890.3599,2353.0,0.0
1712341890.4599,2354.0,0.0
1712341890.5601,2355.0,0.0
1712341890.6604,2356.0,0.0
1712341890.76,2357.0,0.0
1712341890.8607,2358.0,0.0
1712341890.9607,2359.0,0.0
1712341891.0598,2360.0,0.0
1712341891.1605,2361.0,0.0
1712341891.2599,2362.0,0.0
1712341891.3604,2363.0,0.0
1712341891.4606,2364.0,0.0
1712341891.5604,2365.0,0.0
1712341891.6603,2366.0,0.0
1712341891.7598,2367.0,0.0
1712341891.8602,2368.0,0.0
1712341891.9604,2369.0,0.0
1712341892.06,2370.0,0.0
1712341892.1604,2371.0,0.0
1712341892.2609,2372.0,0.0
1712341892.3603,2373.0,0.0
1712341892.4602,2374.0,0.0
1712341892.5605,2375.0,0.0
1712341892.6602,2376.0,0.0
1712341892.7603,2377.0,0.0
1712341892.8597,2378.0,0.0
1712341892.9606,2379.0,0.0
1712341893.06,2380.0,0.0
1712341893.1603,2381.0,0.0
1712341893.2598,2382.0,0.0
1712341893.3604,2383.0,0.0
1712341893.4604,2384.0,0.0
1712341893.5597,2385.0,0.0
1712341893.6598,2386.0,0.0
1712341893.76,2387.0,0.0
1712341893.86,2388.0,0.0
1712341893.9598,2389.0,0.0
1712341894.0603,2390.0,0.0
1712341894.16,2391.0,0.0
1712341894.2601,2392.0,0.0
1712341894.3602,2393.0,0.0
1712341894.46,2394.0,0.0
1712341894.56,2395.0,0.0
1712341894.66,2396.0,0.0
1712341894.7596,2397.0,0.0
1712341894.86,2398.0,0.0
1712341894.9596,2399.0,0.0
1712341895.0602,2400.0,0.0
1712341895.1603,2401.0,0.0
1712341895.2598,2402.0,0.0
1712341895.3601,2403.0,0.0
1712341895.4596,2404.0,0.0
1712341895.56,2405.0,0.0
1712341895.6598,2406.0,0.0
1712341895.76,2407.0,0.0
1712341895.8595,2408.0,0.0
1712341895.9598,2409.0,0.0
1712341896.0601,2410.0,0.0
1712341896.1595,2411.0,0.0
1712341896.2598,2412.0,0.0
1712341896.3601,2413.0,0.0
1712341896.4601,2414.0,0.0
1712341896.56,2415.0,0.0
1712341896.66,2416.0,0.0
1712341896.7598,2417.0,0.0
1712341896.8597,2418.0,0.0
1712341896.9596,2419.0,0.0
1712341897.0595,2420.0,0.0
1712341897.1598,2421.0,0.0
1712341897.2596,2422.0,0.0
1712341897.3607,2423.0,0.0
1712341897.4594,2424.0,0.0
1712341897.5599,2425.0,0.0
1712341897.6594,2426.0,0.0
1712341897.7593,2427.0,0.0
1712341897.8599,2428.0,0.0
1712341897.9598,2429.0,0.0
1712341898.0597,2430.0,0.0
1712341898.1598,2431.0,0.0
1712341898.2598,2432.0,0.0
1712341898.3597,2433.0,0.0
1712341898.4595,2434.0,0.0
1712341898.5597,2435.0,0.0
1712341898.66,2436.0,0.0
1712341898.7598,2437.0,0.0
1712341898.8597,2438.0,0.0
1712341898.9599,2439.0,0.0
1712341899.0594,2440.0,0.0
