TimeStamp, Counter, HostVehicleSpeed
1712334921.8717,10120.0,0.0
1712334921.8864,10121.0,0.0
1712334921.8978,10122.0,0.0
1712334921.9255,10123.0,0.0
1712334922.027,10124.0,0.0
1712334922.1282,10125.0,0.0
1712334922.2266,10126.0,0.0
1712334922.3256,10127.0,0.0
1712334922.4255,10128.0,0.0
1712334922.5254,10129.0,0.0
1712334922.6256,10130.0,0.0
1712334922.7255,10131.0,0.0
1712334922.8255,10132.0,0.0
1712334922.9258,10133.0,0.0
1712334923.0256,10134.0,0.0
1712334923.1258,10135.0,0.0
1712334923.2249,10136.0,0.0
1712334923.325,10137.0,0.0
1712334923.4253,10138.0,0.0
1712334923.5257,10139.0,0.0
1712334923.6257,10140.0,0.0
1712334923.7259,10141.0,0.0
1712334923.8256,10142.0,0.0
1712334923.9252,10143.0,0.0
1712334924.0252,10144.0,0.0
1712334924.1264,10145.0,0.0
1712334924.2255,10146.0,0.0
1712334924.3283,10147.0,0.0
1712334924.4265,10148.0,0.0
1712334924.526,10149.0,0.0
1712334924.6254,10150.0,0.0
1712334924.7252,10151.0,0.0
1712334924.8294,10152.0,0.0
1712334924.9254,10153.0,0.0
1712334925.0256,10154.0,0.0
1712334925.1252,10155.0,0.0
1712334925.2252,10156.0,0.0
1712334925.3252,10157.0,0.0
1712334925.4253,10158.0,0.0
1712334925.5264,10159.0,0.0
1712334925.6252,10160.0,0.0
1712334925.725,10161.0,0.0
1712334925.8255,10162.0,0.0
1712334925.9255,10163.0,0.0
1712334926.0262,10164.0,0.0
1712334926.1255,10165.0,0.0
1712334926.2279,10166.0,0.0
1712334926.3253,10167.0,0.0
1712334926.4257,10168.0,0.0
1712334926.5256,10169.0,0.0
1712334926.6253,10170.0,0.0
1712334926.725,10171.0,0.0
1712334926.8254,10172.0,0.0
1712334926.9255,10173.0,0.0
1712334927.0251,10174.0,0.0
1712334927.1254,10175.0,0.0
1712334927.2256,10176.0,0.0
1712334927.3251,10177.0,0.0
1712334927.4258,10178.0,0.0
1712334927.5255,10179.0,0.0
1712334927.6253,10180.0,0.0
1712334927.7248,10181.0,0.0
1712334927.8262,10182.0,0.0
1712334927.9252,10183.0,0.0
1712334928.0256,10184.0,0.0
1712334928.1251,10185.0,0.0
1712334928.225,10186.0,0.0
1712334928.3251,10187.0,0.0
1712334928.4251,10188.0,0.0
1712334928.5257,10189.0,0.0
1712334928.6252,10190.0,0.0
1712334928.7274,10191.0,0.0
1712334928.8249,10192.0,0.0
1712334928.925,10193.0,0.0
1712334929.0258,10194.0,0.0
1712334929.125,10195.0,0.0
1712334929.2252,10196.0,0.0
1712334929.3251,10197.0,0.0
1712334929.4247,10198.0,0.0
1712334929.5248,10199.0,0.0
1712334929.6255,10200.0,0.0
1712334929.725,10201.0,0.0
1712334929.8249,10202.0,0.0
1712334929.9251,10203.0,0.0
1712334930.0268,10204.0,0.0
1712334930.1257,10205.0,0.0
1712334930.2254,10206.0,0.0
1712334930.3248,10207.0,0.0
1712334930.4257,10208.0,0.0
1712334930.5248,10209.0,0.0
1712334930.6251,10210.0,0.0
1712334930.7251,10211.0,0.0
1712334930.8252,10212.0,0.0
1712334930.9251,10213.0,0.0
1712334931.0252,10214.0,0.0
1712334931.1277,10215.0,0.0
1712334931.2252,10216.0,0.0
1712334931.3247,10217.0,0.0
1712334931.4251,10218.0,0.0
1712334931.5248,10219.0,0.0
1712334931.6247,10220.0,0.0
1712334931.7248,10221.0,0.0
1712334931.8249,10222.0,0.0
1712334931.9253,10223.0,0.0
1712334932.0245,10224.0,0.0
1712334932.1253,10225.0,0.0
1712334932.2248,10226.0,0.0
1712334932.3251,10227.0,0.0
1712334932.425,10228.0,0.0
1712334932.5246,10229.0,0.0
1712334932.6247,10230.0,0.0
1712334932.7252,10231.0,0.0
1712334932.825,10232.0,0.0
1712334932.9261,10233.0,0.0
1712334933.0249,10234.0,0.0
1712334933.1265,10235.0,0.0
1712334933.2248,10236.0,0.0
1712334933.3247,10237.0,0.0
1712334933.4252,10238.0,0.0
1712334933.5255,10239.0,0.0
1712334933.6245,10240.0,0.0
1712334933.7249,10241.0,0.0
1712334933.8251,10242.0,0.0
1712334933.9252,10243.0,0.0
1712334934.0249,10244.0,0.0
1712334934.1245,10245.0,0.0
1712334934.2248,10246.0,0.0
1712334934.3247,10247.0,0.0
1712334934.4246,10248.0,0.0
1712334934.5246,10249.0,0.0
1712334934.625,10250.0,0.0
1712334934.7246,10251.0,0.0
1712334934.8249,10252.0,0.0
1712334934.9245,10253.0,0.0
1712334935.0246,10254.0,0.0
1712334935.1255,10255.0,0.0
1712334935.2246,10256.0,0.0
1712334935.3248,10257.0,0.0
1712334935.4248,10258.0,0.0
1712334935.5247,10259.0,0.0
1712334935.6245,10260.0,0.0
1712334935.7246,10261.0,0.0
1712334935.8261,10262.0,0.0
1712334935.9251,10263.0,0.0
1712334936.0249,10264.0,0.0
1712334936.1243,10265.0,0.0
1712334936.2244,10266.0,0.0
1712334936.3249,10267.0,0.0
1712334936.4257,10268.0,0.0
1712334936.5278,10269.0,0.0
1712334936.6248,10270.0,0.0
1712334936.7255,10271.0,0.0
1712334936.8247,10272.0,0.0
1712334936.9253,10273.0,0.0
1712334937.0249,10274.0,0.0
1712334937.1248,10275.0,0.0
1712334937.2285,10276.0,0.0
1712334937.3249,10277.0,0.0
1712334937.4242,10278.0,0.0
1712334937.5244,10279.0,0.0
1712334937.6253,10280.0,0.0
1712334937.7249,10281.0,0.0
1712334937.8243,10282.0,0.0
1712334937.9248,10283.0,0.0
1712334938.0263,10284.0,0.0
1712334938.1247,10285.0,0.0
1712334938.2245,10286.0,0.0
1712334938.3245,10287.0,0.0
1712334938.4247,10288.0,0.0
1712334938.525,10289.0,0.0
1712334938.6244,10290.0,0.0
