TimeStamp,Counter,RelativeDistance,RelativeSpeed,LeadVehicleSpeed,HostVehicleSpeed
1712339131.4606,1.0,10.0,0.0,0.0,0.0
1712339131.4668,2.0,7.683,0.0,0.0,0.0
1712339131.4783,3.0,7.683,0.0,0.0,0.0
1712339131.5115,4.0,7.683,0.0,0.0,0.0
1712339131.6195,5.0,7.683,0.0,0.0,0.0
1712339131.7171,6.0,7.683,0.0,0.0,0.0
1712339131.8992,7.0,7.683,0.0,0.0,0.0
1712339131.9185,8.0,7.683,0.0,0.0,0.0
1712339132.0146,9.0,7.683,0.0,0.0,0.0
1712339132.1284,10.0,7.683,0.0,0.0,0.0
1712339132.2351,11.0,7.683,0.0,0.0,0.0
1712339132.3123,12.0,7.683,0.0,0.0,0.0
1712339132.4696,13.0,7.683,0.0,0.0,0.0
1712339132.5175,14.0,7.683,0.0,0.0,0.0
1712339132.6141,15.0,7.683,0.0,0.0,0.0
1712339132.7216,16.0,7.683,0.0,0.0,0.0
1712339132.8188,17.0,7.683,0.0,0.0,0.0
1712339132.9463,18.0,7.683,0.0,0.0,0.0
1712339133.012,19.0,7.683,0.0,0.0,0.0
1712339133.1486,20.0,7.683,0.0,0.0,0.0
1712339133.2195,21.0,7.683,0.0,0.0,0.0
1712339133.422,22.0,7.683,0.0,0.0,0.0
1712339133.423,23.0,7.683,0.0,0.0,0.0
1712339133.5134,24.0,7.683,0.0,0.0,0.0
1712339133.6187,25.0,7.683,0.0,0.0,0.0
1712339133.7125,26.0,7.683,0.0,0.0,0.0
1712339133.8226,27.0,7.683,0.0,0.0,0.0
1712339134.0017,28.0,7.683,0.0,0.0,0.0
1712339134.0188,29.0,7.683,0.0,0.0,0.0
1712339134.1304,30.0,7.683,0.0,0.0,0.0
1712339134.213,31.0,7.683,0.0,0.0,0.0
1712339134.4472,32.0,7.683,0.0,0.0,0.0
1712339134.448,33.0,7.683,0.0,0.0,0.0
1712339134.5249,34.0,7.683,0.0,0.0,0.0
1712339134.75,35.0,7.683,0.0,0.0,0.0
1712339134.8083,36.0,7.683,0.0,0.0,0.0
1712339134.909,37.0,7.683,0.0,0.0,0.0
1712339134.9128,38.0,7.683,0.0,0.0,0.0
1712339135.1531,39.0,7.683,0.0,0.0,0.0
1712339135.154,40.0,7.683,0.0,0.0,0.0
1712339135.2504,41.0,7.683,0.0,0.0,0.0
1712339135.3518,42.0,7.683,0.0,0.0,0.0
1712339135.4327,43.0,7.683,0.0,0.0,0.0
1712339135.5588,44.0,7.683,0.0,0.0,0.0
1712339135.6166,45.0,7.683,0.0,0.0,0.0
1712339135.7132,46.0,7.683,0.0,0.0,0.0
1712339135.8118,47.0,7.683,0.0,0.0,0.0
1712339136.0188,48.0,7.683,0.0,0.0,0.0
1712339136.0196,49.0,7.683,0.0,0.0,0.0
1712339136.2058,50.0,7.683,0.0,0.0,0.0
1712339136.2249,51.0,7.683,0.0,0.0,0.0
1712339136.3123,52.0,7.683,0.0,0.0,0.0
1712339136.4129,53.0,7.683,0.0,0.0,0.0
1712339136.5284,54.0,7.683,0.0,0.0,0.0
1712339136.6245,55.0,7.683,0.0,0.0,0.0
1712339136.7547,56.0,7.683,0.0,0.0,0.0
1712339136.8742,57.0,7.683,0.0,0.0,0.0
1712339136.9127,58.0,7.683,0.0,0.0,0.0
1712339137.0298,59.0,7.683,0.0,0.0,0.0
1712339137.112,60.0,7.683,0.0,0.0,0.0
1712339137.2117,61.0,7.683,0.0,0.0,0.0
1712339137.3197,62.0,7.683,0.0,0.0,0.0
1712339137.4165,63.0,7.683,0.0,0.0,0.0
1712339137.6108,64.0,7.683,0.0,0.0,0.0
1712339137.6152,65.0,7.683,0.0,0.0,0.0
1712339137.7107,66.0,7.683,0.0,0.0,0.0
1712339137.8124,67.0,7.683,0.0,0.0,0.0
1712339138.0131,68.0,7.683,0.0,0.0,0.0
1712339138.0141,69.0,7.683,0.0,0.0,0.0
1712339138.1112,70.0,7.683,0.0,0.0,0.0
1712339138.2513,71.0,7.683,0.0,0.0,0.0
1712339138.3292,72.0,7.683,0.0,0.0,0.0
1712339138.4118,73.0,7.683,0.0,0.0,0.0
1712339138.6064,74.0,7.683,0.0,0.0,0.0
1712339138.6121,75.0,7.683,0.0,0.0,0.0
1712339138.7115,76.0,7.683,0.0,0.0,0.0
1712339138.8181,77.0,7.683,0.0,0.0,0.0
1712339138.9127,78.0,7.683,0.0,0.0,0.0
1712339139.1111,79.0,7.683,0.0,0.0,0.0
1712339139.2075,80.0,7.683,0.0,0.0,0.0
1712339139.2119,81.0,7.683,0.0,0.0,0.0
1712339139.3219,82.0,7.683,0.0,0.0,0.0
1712339139.4115,83.0,7.683,0.0,0.0,0.0
1712339139.5258,84.0,7.683,0.0,0.0,0.0
1712339139.6188,85.0,7.683,0.0,0.0,0.0
1712339139.7129,86.0,7.683,0.0,0.0,0.0
1712339139.8616,87.0,7.683,0.0,0.0,0.0
1712339139.9117,88.0,7.683,0.0,0.0,0.0
1712339140.0139,89.0,7.683,0.0,0.0,0.0
1712339140.112,90.0,7.683,0.0,0.0,0.0
1712339140.2274,91.0,7.683,0.0,0.0,0.0
1712339140.3295,92.0,7.683,0.0,0.0,0.0
1712339140.4118,93.0,7.683,0.0,0.0,0.0
1712339140.5824,94.0,7.683,0.0,0.0,0.0
1712339140.627,95.0,7.683,0.0,0.0,0.0
1712339140.7108,96.0,7.683,0.0,0.0,0.0
1712339140.8133,97.0,7.683,0.0,0.0,0.0
1712339140.9293,98.0,7.683,0.0,0.0,0.0
1712339141.1092,99.0,7.683,0.0,0.0,0.0
1712339141.1125,100.0,7.683,0.0,0.0,0.0
1712339141.2111,101.0,7.683,0.0,0.0,0.0
1712339141.3297,102.0,7.683,0.0,0.0,0.0
1712339141.4454,103.0,7.683,0.0,0.0,0.0
1712339141.5131,104.0,7.683,0.0,0.0,0.0
1712339141.611,105.0,7.683,0.0,0.0,0.0
1712339141.7273,106.0,7.683,0.0,0.0,0.0
1712339141.8301,107.0,7.683,0.0,0.0,0.0
1712339141.9449,108.0,7.683,0.0,0.0,0.0
1712339142.0244,109.0,7.683,0.0,0.0,0.0
1712339142.1128,110.0,7.683,0.0,0.0,0.0
1712339142.2119,111.0,7.683,0.0,0.0,0.0
1712339142.3232,112.0,7.683,0.0,0.0,0.0
1712339142.4297,113.0,7.683,0.0,0.0,0.0
1712339142.5279,114.0,7.683,0.0,0.0,0.0
1712339142.6761,115.0,7.683,0.0,0.0,0.0
1712339142.8168,116.0,7.683,0.0,0.0,0.0
1712339142.8177,117.0,7.683,0.0,0.0,0.0
1712339142.9118,118.0,7.683,0.0,0.0,0.0
1712339143.012,119.0,7.683,0.0,0.0,0.0
1712339143.207,120.0,7.683,0.0,0.0,0.0
1712339143.2118,121.0,7.683,0.0,0.0,0.0
1712339143.4006,122.0,7.683,0.0,0.0,0.0
1712339143.4119,123.0,7.683,0.0,0.0,0.0
1712339143.5228,124.0,7.683,0.0,0.0,0.0
1712339143.6288,125.0,7.683,0.0,0.0,0.0
1712339143.7137,126.0,7.683,0.0,0.0,0.0
1712339143.8128,127.0,7.683,0.0,0.0,0.0
1712339146.978,128.0,7.683,0.0,0.0,0.0
1712339146.9789,129.0,7.683,0.0,0.0,0.0
1712339146.9802,130.0,7.683,0.0,0.0,0.0
1712339146.9813,131.0,7.683,0.0,0.0,0.0
1712339146.9824,132.0,7.683,0.0,0.0,0.0
1712339146.9834,133.0,7.683,0.0,0.0,0.0
1712339146.9848,134.0,7.683,0.0,0.0,0.0
1712339146.9884,135.0,7.683,0.0,0.0,0.0
1712339146.9895,136.0,7.683,0.0,0.0,0.0
1712339146.9906,137.0,7.683,0.0,0.0,0.0
1712339147.067,138.0,7.683,0.0,0.0,0.0
1712339147.0679,139.0,7.683,0.0,0.0,0.0
1712339147.0688,140.0,7.683,0.0,0.0,0.0
1712339147.0697,141.0,7.683,0.0,0.0,0.0
1712339147.0706,142.0,7.683,0.0,0.0,0.0
1712339147.0716,143.0,7.683,0.0,0.0,0.0
1712339147.0725,144.0,7.683,0.0,0.0,0.0
1712339147.0736,145.0,7.683,0.0,0.0,0.0
1712339147.0745,146.0,7.683,0.0,0.0,0.0
1712339147.0763,147.0,7.683,0.0,0.0,0.0
1712339147.0778,148.0,7.683,0.0,0.0,0.0
1712339147.0787,149.0,7.683,0.0,0.0,0.0
1712339147.0797,150.0,7.683,0.0,0.0,0.0
1712339147.0807,151.0,7.683,0.0,0.0,0.0
1712339147.0904,152.0,7.683,0.0,0.0,0.0
1712339147.0914,153.0,7.683,0.0,0.0,0.0
1712339147.0922,154.0,7.683,0.0,0.0,0.0
1712339147.0933,155.0,7.683,0.0,0.0,0.0
1712339147.0946,156.0,7.683,0.0,0.0,0.0
1712339147.0956,157.0,7.683,0.0,0.0,0.0
1712339147.0998,158.0,7.683,0.0,0.0,0.0
1712339147.1008,159.0,7.683,0.0,0.0,0.0
1712339147.1257,160.0,7.683,0.0,0.0,0.0
1712339147.2123,161.0,7.683,0.0,0.0,0.0
1712339147.3202,162.0,7.683,0.0,0.0,0.0
1712339147.4244,163.0,7.683,0.0,0.0,0.0
1712339147.5282,164.0,7.683,0.0,0.0,0.0
1712339147.7084,165.0,7.683,0.0,0.0,0.0
1712339147.7342,166.0,7.683,0.0,0.0,0.0
1712339147.9823,167.0,7.683,0.0,0.0,0.0
1712339148.1073,168.0,7.683,0.0,0.0,0.0
1712339148.2433,169.0,7.683,0.0,0.0,0.0
1712339148.2875,170.0,7.683,0.0,0.0,0.0
1712339148.2956,171.0,7.683,0.0,0.0,0.0
1712339148.3602,172.0,7.683,0.0,0.0,0.0
1712339148.4595,173.0,7.683,0.0,0.0,0.0
1712339148.5134,174.0,7.683,0.0,0.0,0.0
1712339148.6127,175.0,7.683,0.0,0.0,0.0
1712339148.718,176.0,7.683,0.0,0.0,0.0
1712339148.8395,177.0,7.683,0.0,0.0,0.0
1712339148.9135,178.0,7.683,0.0,0.0,0.0
1712339149.012,179.0,7.683,0.0,0.0,0.0
1712339150.1889,180.0,7.683,0.0,0.0,0.0
1712339150.1898,181.0,7.683,0.0,0.0,0.0
1712339150.1906,182.0,7.683,0.0,0.0,0.0
1712339150.1921,183.0,7.683,0.0,0.0,0.0
1712339150.1935,184.0,7.683,0.0,0.0,0.0
1712339150.1946,185.0,7.683,0.0,0.0,0.0
1712339150.1955,186.0,7.683,0.0,0.0,0.0
1712339150.2,187.0,7.683,0.0,0.0,0.0
1712339150.2009,188.0,7.683,0.0,0.0,0.0
1712339150.2139,189.0,7.683,0.0,0.0,0.0
1712339150.2772,190.0,7.683,0.0,0.0,0.0
1712339150.3623,191.0,7.683,0.0,0.0,0.0
1712339150.4597,192.0,7.683,0.0,0.0,0.0
1712339150.5074,193.0,7.683,0.0,0.0,0.0
1712339150.5121,194.0,7.683,0.0,0.0,0.0
1712339150.7094,195.0,7.683,0.0,0.0,0.0
1712339150.7118,196.0,7.683,0.0,0.0,0.0
1712339150.8116,197.0,7.683,0.0,0.0,0.0
1712339150.9118,198.0,7.683,0.0,0.0,0.0
1712339151.012,199.0,7.683,0.0,0.0,0.0
1712339151.1118,200.0,7.683,0.0,0.0,0.0
1712339151.344,201.0,7.683,0.0,0.0,0.0
1712339151.3567,202.0,7.683,0.0,0.0,0.0
