timestamp_verbose,timeStep,latitude,longitude,elevation,speed,heading,distanceToFinalWaypoints,distanceToIntersection
1712345260.0524187,0.09999990463256836,42.302344264862256,-83.69786100544425,244.54742431640625,0.1,182.65,50,208.93
1712345260.152662,0.10022854804992676,42.302344264862256,-83.69786100544425,244.54742431640625,0.2,182.65,50,208.93
1712345260.2528262,0.10016536712646484,42.302344264862256,-83.69786100544425,244.54742431640625,0.3,182.65,50,208.93
1712345260.3530083,0.1001589298248291,42.302344264862256,-83.69786100544425,244.54742431640625,0.4,182.65,50,208.93
1712345260.453145,0.10020112991333008,42.302344264862256,-83.69786100544425,244.54742431640625,0.5,182.65,50,208.93
1712345260.5532472,0.10009264945983887,42.302344264862256,-83.69786100544425,244.54742431640625,0.6,182.65,50,208.93
1712345260.6534517,0.10021066665649414,42.302344264862256,-83.69786100544425,244.54742431640625,0.7,182.65,70.61,208.93
1712345260.7537377,0.1002953052520752,42.302344264862256,-83.69786100544425,244.54742431640625,0.8,182.65,70.61,208.93
1712345260.8538501,0.10008907318115234,42.302344264862256,-83.69786100544425,244.54742431640625,0.9,182.65,70.61,208.93
1712345260.953999,0.1001288890838623,42.302344264862256,-83.69786100544425,244.54742431640625,1.0,182.65,70.61,208.93
1712345261.0541606,0.10014629364013672,42.302344264862256,-83.69786100544425,244.54742431640625,1.1,182.65,70.61,208.93
1712345261.154298,0.10015320777893066,42.302344264862256,-83.69786100544425,244.54742431640625,1.2,182.65,70.61,208.93
1712345261.2544296,0.10014581680297852,42.302344264862256,-83.69786100544425,244.54742431640625,1.3,182.65,70.61,208.93
1712345261.3545601,0.10012960433959961,42.302344264862256,-83.69786100544425,244.54742431640625,1.4,182.65,70.61,208.93
1712345261.4546888,0.10013318061828613,42.302344264862256,-83.69786100544425,244.54742431640625,1.5,182.65,70.61,208.93
1712345261.5548012,0.10010218620300293,42.302344264862256,-83.69786100544425,244.54742431640625,1.6,182.65,70.61,208.93
1712345261.6549375,0.100128173828125,42.302344264862256,-83.69786100544425,244.54742431640625,1.7,182.65,70.61,208.93
1712345261.7550764,0.10012245178222656,42.302344264862256,-83.69786100544425,244.54742431640625,1.8,182.65,70.61,208.93
1712345261.8551943,0.10014176368713379,42.302344264862256,-83.69786100544425,244.54742431640625,1.9,182.65,70.61,208.93
1712345261.955362,0.10011649131774902,42.30232616897584,-83.69786205884073,244.53530883789065,2.0,182.3,68.71,206.92
1712345262.055507,0.1001591682434082,42.30232616897584,-83.69786205884073,244.53530883789065,2.1,182.3,68.71,206.92
1712345262.1556506,0.10010981559753418,42.30232616897584,-83.69786205884073,244.53530883789065,2.2,182.3,68.71,206.92
1712345262.2557857,0.10016608238220215,42.30232616897584,-83.69786205884073,244.53530883789065,2.3,182.3,68.71,206.92
1712345262.3558853,0.10010242462158203,42.30232616897584,-83.69786205884073,244.53530883789065,2.4,182.3,68.71,206.92
1712345262.4560049,0.10010576248168945,42.30232616897584,-83.69786205884073,244.53530883789065,2.5,182.3,68.71,206.92
1712345262.5561943,0.10013294219970703,42.30232616897584,-83.69786205884073,244.53530883789065,2.6,182.3,68.71,206.92
1712345262.6565187,0.10041928291320801,42.30232616897584,-83.69786205884073,244.53530883789065,2.7,182.3,68.71,206.92
1712345262.7566428,0.1000680923461914,42.30230814189247,-83.69786297111098,244.51585388183597,2.8,182.0,66.83,204.91
1712345262.856746,0.10009241104125977,42.30230814189247,-83.69786297111098,244.51585388183597,2.9,182.0,66.83,204.91
1712345262.9569259,0.10011053085327148,42.30230814189247,-83.69786297111098,244.51585388183597,3.0,182.0,66.83,204.91
1712345263.057069,0.1001884937286377,42.30230814189247,-83.69786297111098,244.51585388183597,3.1,182.0,66.83,204.91
1712345263.157213,0.10013961791992188,42.30230814189247,-83.69786297111098,244.51585388183597,3.2,182.0,66.83,204.91
1712345263.2573578,0.10014963150024414,42.30230814189247,-83.69786297111098,244.51585388183597,3.3,182.0,66.83,204.91
1712345263.3574953,0.1001288890838623,42.30230814189247,-83.69786297111098,244.51585388183597,3.4,182.0,66.83,204.91
1712345263.4576237,0.10014104843139648,42.30229018840964,-83.69786376903471,244.4889678955078,3.5,181.79,64.96,202.92
1712345263.557719,0.10008621215820312,42.30229018840964,-83.69786376903471,244.4889678955078,3.6,181.79,64.96,202.92
1712345263.6578224,0.10009908676147461,42.30229018840964,-83.69786376903471,244.4889678955078,3.7,181.79,64.96,202.92
1712345263.7579312,0.10010075569152832,42.30229018840964,-83.69786376903471,244.4889678955078,3.8,181.79,64.96,202.92
1712345263.858038,0.1001138687133789,42.30229018840964,-83.69786376903471,244.4889678955078,3.9,181.79,64.96,202.92
1712345263.9581645,0.10010504722595215,42.302262521296086,-83.69786492695539,244.4507598876953,4.0,181.77,62.1,199.84
1712345264.0582762,0.10010123252868652,42.302262521296086,-83.69786492695539,244.4507598876953,4.1,181.77,62.1,199.84
1712345264.158408,0.10010457038879395,42.302262521296086,-83.69786492695539,244.4507598876953,4.2,181.77,62.1,199.84
1712345264.2585483,0.10014200210571289,42.302262521296086,-83.69786492695539,244.4507598876953,4.3,181.77,62.1,199.84
1712345264.3587103,0.10014033317565918,42.302262521296086,-83.69786492695539,244.4507598876953,4.4,181.77,62.1,199.84
1712345264.458948,0.10029077529907227,42.302262521296086,-83.69786492695539,244.4507598876953,4.5,181.77,62.1,199.84
1712345264.5591166,0.10017919540405273,42.302262521296086,-83.69786492695539,244.4507598876953,4.5,181.77,62.1,199.84
1712345264.659266,0.1000814437866211,42.3022445642365,-83.69786569142768,244.4024658203125,4.5,181.84,60.26,197.84
1712345264.7594118,0.10014867782592773,42.3022445642365,-83.69786569142768,244.4024658203125,4.5,181.84,60.26,197.84
1712345264.8595178,0.10010099411010742,42.3022445642365,-83.69786569142768,244.4024658203125,4.5,181.84,60.26,197.84
1712345264.9596202,0.10010957717895508,42.3022445642365,-83.69786569142768,244.4024658203125,4.5,181.84,60.26,197.84
1712345265.059779,0.10012078285217285,42.3022445642365,-83.69786569142768,244.4024658203125,4.5,181.84,60.26,197.84
1712345265.1599412,0.10015320777893066,42.30222660772006,-83.69786648833211,244.34652709960935,4.5,181.92,58.43,195.84
1712345265.2601013,0.10011529922485352,42.30222660772006,-83.69786648833211,244.34652709960935,4.5,181.92,58.43,195.84
1712345265.3602555,0.10018491744995117,42.30222660772006,-83.69786648833211,244.34652709960935,4.5,181.92,58.43,195.84
1712345265.4603655,0.10011982917785645,42.30222660772006,-83.69786648833211,244.34652709960935,4.5,181.92,58.43,195.84
1712345265.56052,0.10010099411010742,42.30220865174672,-83.69786732118992,244.28396606445312,4.5,182.01,56.61,193.85
1712345265.6606462,0.10011982917785645,42.30220865174672,-83.69786732118992,244.28396606445312,4.5,182.01,56.61,193.85
1712345265.7607543,0.10012316703796387,42.30220865174672,-83.69786732118992,244.28396606445312,4.5,182.01,56.61,193.85
1712345265.8608654,0.1000971794128418,42.30220865174672,-83.69786732118992,244.28396606445312,4.5,182.01,56.61,193.85
1712345265.9609733,0.10010743141174316,42.30219069659074,-83.69786819324429,244.21578979492188,4.5,182.11,54.79,191.85
1712345266.0610802,0.10007858276367188,42.30219069659074,-83.69786819324429,244.21578979492188,4.5,182.11,54.79,191.85
1712345266.1611965,0.10012435913085938,42.30219069659074,-83.69786819324429,244.21578979492188,4.5,182.11,54.79,191.85
1712345266.2613094,0.1000981330871582,42.30219069659074,-83.69786819324429,244.21578979492188,4.5,182.11,54.79,191.85
1712345266.3614278,0.10012364387512207,42.30219069659074,-83.69786819324429,244.21578979492188,4.5,182.11,54.79,191.85
1712345266.4616594,0.10025143623352051,42.30217274280028,-83.6978691079238,244.1430206298828,4.5,182.21,52.99,189.85
1712345266.5620477,0.10036301612854004,42.30217274280028,-83.6978691079238,244.1430206298828,4.5,182.21,52.99,189.85
1712345266.6621652,0.10008645057678223,42.30217274280028,-83.6978691079238,244.1430206298828,4.5,182.21,52.99,189.85
1712345266.7622762,0.10012221336364746,42.30217274280028,-83.6978691079238,244.1430206298828,4.5,182.21,52.99,189.85
1712345266.862419,0.10010147094726562,42.30215479051248,-83.69787007004692,244.06661987304688,4.5,182.34,51.2,187.85
1712345266.9625993,0.10017204284667969,42.30215479051248,-83.69787007004692,244.06661987304688,4.5,182.34,51.2,187.85
1712345267.0627456,0.10011839866638184,42.30215479051248,-83.69787007004692,244.06661987304688,4.5,182.34,51.2,187.85
1712345267.1628973,0.10015749931335449,42.30215479051248,-83.69787007004692,244.06661987304688,4.5,182.34,51.2,187.85
