TimeStamp, Counter, HostVehicleSpeed
1712339131.465,680.0,0.0
1712339131.4773,681.0,0.0
1712339131.4857,682.0,0.0
1712339131.5861,683.0,0.0
1712339131.6857,684.0,0.0
1712339131.7863,685.0,0.0
1712339131.8863,686.0,0.0
1712339131.9863,687.0,0.0
1712339132.0865,688.0,0.0
1712339132.186,689.0,0.0
1712339132.2856,690.0,0.0
1712339132.386,691.0,0.0
1712339132.4859,692.0,0.0
1712339132.586,693.0,0.0
1712339132.6861,694.0,0.0
1712339132.7861,695.0,0.0
1712339132.8861,696.0,0.0
1712339132.9863,697.0,0.0
1712339133.0865,698.0,0.0
1712339133.1861,699.0,0.0
1712339133.2856,700.0,0.0
1712339133.3864,701.0,0.0
1712339133.4863,702.0,0.0
1712339133.5857,703.0,0.0
1712339133.6862,704.0,0.0
1712339133.7856,705.0,0.0
1712339133.8862,706.0,0.0
1712339133.9858,707.0,0.0
1712339134.086,708.0,0.0
1712339134.186,709.0,0.0
1712339134.286,710.0,0.0
1712339134.386,711.0,0.0
1712339134.4855,712.0,0.0
1712339134.586,713.0,0.0
1712339134.686,714.0,0.0
1712339134.7854,715.0,0.0
1712339134.8859,716.0,0.0
1712339134.9864,717.0,0.0
1712339135.0859,718.0,0.0
1712339135.1864,719.0,0.0
1712339135.286,720.0,0.0
1712339135.3859,721.0,0.0
1712339135.486,722.0,0.0
1712339135.5855,723.0,0.0
1712339135.6857,724.0,0.0
1712339135.7861,725.0,0.0
1712339135.8855,726.0,0.0
1712339135.9862,727.0,0.0
1712339136.0865,728.0,0.0
1712339136.1858,729.0,0.0
1712339136.2855,730.0,0.0
1712339136.3859,731.0,0.0
1712339136.4856,732.0,0.0
1712339136.5855,733.0,0.0
1712339136.6854,734.0,0.0
1712339136.7853,735.0,0.0
1712339136.8856,736.0,0.0
1712339136.9856,737.0,0.0
1712339137.0856,738.0,0.0
1712339137.1858,739.0,0.0
1712339137.2861,740.0,0.0
1712339137.3859,741.0,0.0
1712339137.4858,742.0,0.0
1712339137.5858,743.0,0.0
1712339137.6856,744.0,0.0
1712339137.7857,745.0,0.0
1712339137.8857,746.0,0.0
1712339137.9859,747.0,0.0
1712339138.0854,748.0,0.0
1712339138.1859,749.0,0.0
1712339138.2857,750.0,0.0
1712339138.3857,751.0,0.0
1712339138.4858,752.0,0.0
1712339138.5856,753.0,0.0
1712339138.6856,754.0,0.0
1712339138.7853,755.0,0.0
1712339138.8855,756.0,0.0
1712339138.9857,757.0,0.0
1712339139.0856,758.0,0.0
1712339139.1857,759.0,0.0
1712339139.2856,760.0,0.0
1712339139.3856,761.0,0.0
1712339139.4854,762.0,0.0
1712339139.5853,763.0,0.0
1712339139.6854,764.0,0.0
1712339139.7867,765.0,0.0
1712339139.8852,766.0,0.0
1712339139.9854,767.0,0.0
1712339140.0851,768.0,0.0
1712339140.1857,769.0,0.0
1712339140.2858,770.0,0.0
