Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
43.4,chevy.bolt.2017,4.53,-1.21222
43.51,chevy.bolt.2017,4.59,-1.20563
43.61,chevy.bolt.2017,4.58,-1.19421
43.71,chevy.bolt.2017,4.59,-1.18607
43.81,chevy.bolt.2017,4.58,-1.17731
43.92,chevy.bolt.2017,4.56,-1.16873
44.02,chevy.bolt.2017,4.57,-1.15796
44.12,chevy.bolt.2017,4.55,-1.15005
44.22,chevy.bolt.2017,4.56,-1.13931
44.32,chevy.bolt.2017,4.56,-1.13141
44.43,chevy.bolt.2017,4.55,-1.12283
44.53,chevy.bolt.2017,4.54,-1.11267
44.63,chevy.bolt.2017,4.54,-1.10342
44.73,chevy.bolt.2017,4.53,-1.09351
44.84,chevy.bolt.2017,4.53,-1.08383
44.94,chevy.bolt.2017,4.54,-1.07458
45.04,chevy.bolt.2017,4.61,-1.05673
45.14,chevy.bolt.2017,4.61,-1.05673
45.24,chevy.bolt.2017,4.6,-1.04816
45.35,chevy.bolt.2017,4.65,-1.03012
45.45,chevy.bolt.2017,4.63,-1.03012
45.55,chevy.bolt.2017,4.55,-1.02066
45.65,chevy.bolt.2017,4.61,-1.00073
45.76,chevy.bolt.2017,4.6,-1.00073
45.86,chevy.bolt.2017,4.52,-0.99191
45.96,chevy.bolt.2017,4.59,-0.97342
46.06,chevy.bolt.2017,4.58,-0.97342
46.17,chevy.bolt.2017,4.57,-0.95578
46.27,chevy.bolt.2017,4.62,-0.94785
46.37,chevy.bolt.2017,4.6,-0.94785
46.47,chevy.bolt.2017,4.51,-0.93771
46.57,chevy.bolt.2017,4.57,-0.92032
46.68,chevy.bolt.2017,4.49,-0.92032
46.78,chevy.bolt.2017,4.5,-0.91083
46.88,chevy.bolt.2017,4.57,-0.91083
46.98,chevy.bolt.2017,4.56,-0.91083
47.09,chevy.bolt.2017,4.57,-0.91083
47.19,chevy.bolt.2017,4.65,-0.91083
47.29,chevy.bolt.2017,4.64,-0.91083
47.39,chevy.bolt.2017,4.62,-0.89533
47.49,chevy.bolt.2017,4.67,-0.91083
47.6,chevy.bolt.2017,4.64,-0.91083
47.7,chevy.bolt.2017,4.61,-0.91083
47.8,chevy.bolt.2017,4.58,-0.91083
47.9,chevy.bolt.2017,4.57,-0.91083
48.0,chevy.bolt.2017,4.55,-0.91083
48.11,chevy.bolt.2017,4.55,-0.91083
48.21,chevy.bolt.2017,4.54,-0.91083
48.31,chevy.bolt.2017,4.52,-0.91083
48.41,chevy.bolt.2017,4.51,-0.90985
48.52,chevy.bolt.2017,4.52,-0.9057
48.62,chevy.bolt.2017,4.49,-0.90448
48.72,chevy.bolt.2017,4.48,-0.90109
48.82,chevy.bolt.2017,4.47,-0.8985
48.92,chevy.bolt.2017,4.46,-0.89581
49.03,chevy.bolt.2017,4.42,-0.89304
49.13,chevy.bolt.2017,4.42,-0.89035
49.23,chevy.bolt.2017,4.39,-0.88788
49.33,chevy.bolt.2017,4.37,-0.88492
49.43,chevy.bolt.2017,4.37,-0.88193
49.54,chevy.bolt.2017,4.36,-0.87924
49.64,chevy.bolt.2017,4.35,-0.87656
49.74,chevy.bolt.2017,4.34,-0.87393
49.84,chevy.bolt.2017,4.33,-0.87119
49.95,chevy.bolt.2017,4.33,-0.86813
50.05,chevy.bolt.2017,4.31,-0.86572
50.15,chevy.bolt.2017,4.3,-0.86298
50.25,chevy.bolt.2017,4.37,-0.85715
50.36,chevy.bolt.2017,4.36,-0.85715
50.46,chevy.bolt.2017,4.35,-0.85425
50.56,chevy.bolt.2017,4.42,-0.84872
50.66,chevy.bolt.2017,4.48,-0.84595
50.77,chevy.bolt.2017,4.4,-0.84595
50.87,chevy.bolt.2017,4.46,-0.84012
50.97,chevy.bolt.2017,4.51,-0.83743
51.07,chevy.bolt.2017,4.43,-0.83743
51.17,chevy.bolt.2017,4.42,-0.83203
51.28,chevy.bolt.2017,4.41,-0.83203
51.38,chevy.bolt.2017,4.33,-0.82913
51.48,chevy.bolt.2017,4.32,-0.82367
51.58,chevy.bolt.2017,4.37,-0.82098
51.69,chevy.bolt.2017,4.36,-0.81824
51.79,chevy.bolt.2017,4.42,-0.81531
51.89,chevy.bolt.2017,4.47,-0.8125
51.99,chevy.bolt.2017,4.47,-0.80939
52.09,chevy.bolt.2017,4.46,-0.80692
52.2,chevy.bolt.2017,4.45,-0.80392
52.3,chevy.bolt.2017,4.45,-0.80096
52.4,chevy.bolt.2017,4.45,-0.79794
52.5,chevy.bolt.2017,4.45,-0.7951
52.61,chevy.bolt.2017,4.45,-0.79251
52.71,chevy.bolt.2017,4.45,-0.78934
52.81,chevy.bolt.2017,4.45,-0.78659
52.91,chevy.bolt.2017,4.44,-0.78375
53.02,chevy.bolt.2017,4.44,-0.78079
53.12,chevy.bolt.2017,4.43,-0.77826
53.22,chevy.bolt.2017,4.43,-0.7753
53.32,chevy.bolt.2017,4.42,-0.77264
53.42,chevy.bolt.2017,4.41,-0.76962
53.53,chevy.bolt.2017,4.4,-0.76703
53.63,chevy.bolt.2017,4.4,-0.76407
53.73,chevy.bolt.2017,4.41,-0.76273
53.83,chevy.bolt.2017,4.4,-0.76273
53.94,chevy.bolt.2017,4.4,-0.76273
54.04,chevy.bolt.2017,4.4,-0.76273
54.14,chevy.bolt.2017,4.41,-0.76273
54.24,chevy.bolt.2017,4.4,-0.76273
54.34,chevy.bolt.2017,4.48,-0.76273
54.45,chevy.bolt.2017,4.48,-0.76273
54.55,chevy.bolt.2017,4.48,-0.76273
54.65,chevy.bolt.2017,4.54,-0.76273
54.75,chevy.bolt.2017,4.54,-0.76273
54.86,chevy.bolt.2017,4.46,-0.76273
54.96,chevy.bolt.2017,4.53,-0.76273
55.06,chevy.bolt.2017,4.59,-0.76611
55.16,chevy.bolt.2017,4.57,-0.77185
55.26,chevy.bolt.2017,4.63,-0.77859
55.37,chevy.bolt.2017,4.69,-0.78351
55.47,chevy.bolt.2017,4.67,-0.78979
55.57,chevy.bolt.2017,4.66,-0.79526
55.67,chevy.bolt.2017,4.65,-0.80084
55.77,chevy.bolt.2017,4.63,-0.80688
55.88,chevy.bolt.2017,4.62,-0.81235
55.98,chevy.bolt.2017,4.61,-0.81876
56.08,chevy.bolt.2017,4.6,-0.82422
56.18,chevy.bolt.2017,4.59,-0.82953
56.29,chevy.bolt.2017,4.59,-0.83578
56.39,chevy.bolt.2017,4.59,-0.8418
56.49,chevy.bolt.2017,4.57,-0.84671
56.59,chevy.bolt.2017,4.49,-0.84671
56.7,chevy.bolt.2017,4.5,-0.85962
56.8,chevy.bolt.2017,4.5,-0.8645
56.9,chevy.bolt.2017,4.5,-0.87122
57.0,chevy.bolt.2017,4.51,-0.87668
57.11,chevy.bolt.2017,4.59,-0.88214
57.21,chevy.bolt.2017,4.56,-0.88715
