Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
10.65,chevy.bolt.2017,4.71,-0.64553
10.75,chevy.bolt.2017,4.72,-0.69538
10.85,chevy.bolt.2017,4.72,-0.74299
10.95,chevy.bolt.2017,4.71,-0.79081
11.05,chevy.bolt.2017,4.71,-0.85075
11.16,chevy.bolt.2017,4.69,-0.89283
11.26,chevy.bolt.2017,4.69,-0.94831
11.36,chevy.bolt.2017,4.68,-0.9979
11.46,chevy.bolt.2017,4.68,-1.05257
11.56,chevy.bolt.2017,4.68,-1.10617
11.67,chevy.bolt.2017,4.69,-1.15995
11.77,chevy.bolt.2017,4.68,-1.20408
11.87,chevy.bolt.2017,4.68,-1.31383
11.97,chevy.bolt.2017,4.67,-1.36569
12.08,chevy.bolt.2017,4.67,-1.4238
12.18,chevy.bolt.2017,4.66,-1.47278
12.29,chevy.bolt.2017,4.65,-1.52511
12.39,chevy.bolt.2017,4.64,-1.57118
12.49,chevy.bolt.2017,4.64,-1.62376
12.59,chevy.bolt.2017,4.63,-1.66577
12.7,chevy.bolt.2017,4.63,-1.71797
12.8,chevy.bolt.2017,4.63,-1.75395
12.9,chevy.bolt.2017,4.64,-1.80344
13.0,chevy.bolt.2017,4.64,-1.84325
13.11,chevy.bolt.2017,4.63,-1.87075
13.21,chevy.bolt.2017,4.64,-1.92328
13.31,chevy.bolt.2017,4.64,-1.95078
13.41,chevy.bolt.2017,4.62,-1.97889
13.52,chevy.bolt.2017,4.59,-2.00512
13.62,chevy.bolt.2017,4.59,-2.04114
13.72,chevy.bolt.2017,4.54,-2.06279
13.82,chevy.bolt.2017,4.53,-2.09592
13.92,chevy.bolt.2017,4.53,-2.12379
14.03,chevy.bolt.2017,4.52,-2.14079
14.13,chevy.bolt.2017,4.58,-2.18579
14.23,chevy.bolt.2017,4.64,-2.20453
14.33,chevy.bolt.2017,4.61,-2.20453
14.44,chevy.bolt.2017,4.65,-2.27159
14.54,chevy.bolt.2017,4.7,-2.30876
14.64,chevy.bolt.2017,4.68,-2.35401
14.74,chevy.bolt.2017,4.67,-2.39908
14.85,chevy.bolt.2017,4.71,-2.43072
14.95,chevy.bolt.2017,4.68,-2.47444
15.05,chevy.bolt.2017,4.66,-2.51694
15.15,chevy.bolt.2017,4.64,-2.5613
15.25,chevy.bolt.2017,4.61,-2.59645
15.36,chevy.bolt.2017,4.61,-2.64445
15.46,chevy.bolt.2017,4.61,-2.6833
15.56,chevy.bolt.2017,4.6,-2.72296
15.66,chevy.bolt.2017,4.58,-2.76246
15.77,chevy.bolt.2017,4.58,-2.80646
15.87,chevy.bolt.2017,4.57,-2.84567
15.97,chevy.bolt.2017,4.56,-2.88666
16.07,chevy.bolt.2017,4.55,-2.92555
16.17,chevy.bolt.2017,4.53,-2.96326
16.28,chevy.bolt.2017,4.54,-3.01241
16.38,chevy.bolt.2017,4.48,-3.01241
16.48,chevy.bolt.2017,4.5,-3.09656
16.58,chevy.bolt.2017,4.49,-3.12135
16.69,chevy.bolt.2017,4.54,-3.19219
16.79,chevy.bolt.2017,4.51,-3.19219
16.89,chevy.bolt.2017,4.55,-3.23443
16.99,chevy.bolt.2017,4.53,-3.2693
17.1,chevy.bolt.2017,4.51,-3.28231
17.2,chevy.bolt.2017,4.44,-3.29953
17.3,chevy.bolt.2017,4.5,-3.33508
17.4,chevy.bolt.2017,4.49,-3.33508
17.5,chevy.bolt.2017,4.48,-3.3567
17.61,chevy.bolt.2017,4.47,-3.37676
17.71,chevy.bolt.2017,4.48,-3.39925
17.81,chevy.bolt.2017,4.4,-3.41651
17.91,chevy.bolt.2017,4.39,-3.43734
18.02,chevy.bolt.2017,4.45,-3.48564
18.12,chevy.bolt.2017,4.5,-3.51038
18.22,chevy.bolt.2017,4.55,-3.53584
18.32,chevy.bolt.2017,4.6,-3.55905
18.42,chevy.bolt.2017,4.65,-3.58698
18.53,chevy.bolt.2017,4.63,-3.61325
18.63,chevy.bolt.2017,4.54,-3.61325
18.73,chevy.bolt.2017,4.52,-3.66669
18.83,chevy.bolt.2017,4.51,-3.69395
18.94,chevy.bolt.2017,4.49,-3.72234
19.04,chevy.bolt.2017,4.48,-3.7515
19.14,chevy.bolt.2017,4.53,-3.78044
19.24,chevy.bolt.2017,4.5,-3.80757
19.34,chevy.bolt.2017,4.51,-3.8476
19.45,chevy.bolt.2017,4.44,-3.8476
19.55,chevy.bolt.2017,4.43,-3.89737
19.65,chevy.bolt.2017,4.42,-3.55428
19.76,chevy.bolt.2017,4.41,-3.55264
19.86,chevy.bolt.2017,4.37,-3.55173
19.96,chevy.bolt.2017,4.4,-3.552
20.06,chevy.bolt.2017,4.4,-3.55396
20.17,chevy.bolt.2017,4.38,-3.55571
20.27,chevy.bolt.2017,4.37,-3.5585
20.37,chevy.bolt.2017,4.37,-3.56016
20.47,chevy.bolt.2017,4.36,-3.56058
20.58,chevy.bolt.2017,4.34,-3.55979
20.68,chevy.bolt.2017,4.35,-3.55818
20.78,chevy.bolt.2017,4.34,-4.31931
20.88,chevy.bolt.2017,4.34,-4.23776
20.99,chevy.bolt.2017,4.33,-4.18199
21.09,chevy.bolt.2017,4.34,-3.54923
21.19,chevy.bolt.2017,4.33,-3.54212
21.29,chevy.bolt.2017,4.34,-3.53096
21.4,chevy.bolt.2017,4.33,-3.51462
21.5,chevy.bolt.2017,4.34,-3.49059
21.6,chevy.bolt.2017,4.35,-3.4608
21.7,chevy.bolt.2017,4.35,-3.4336
21.8,chevy.bolt.2017,4.35,-3.39576
21.91,chevy.bolt.2017,4.36,-3.35612
22.01,chevy.bolt.2017,4.36,-3.31588
22.11,chevy.bolt.2017,4.36,-3.29262
22.21,chevy.bolt.2017,4.36,-3.26405
22.32,chevy.bolt.2017,4.38,-3.21937
22.42,chevy.bolt.2017,4.39,-3.17331
22.52,chevy.bolt.2017,4.47,-3.0559
22.62,chevy.bolt.2017,4.47,-3.0559
22.72,chevy.bolt.2017,4.48,-2.98093
22.83,chevy.bolt.2017,4.56,-2.81935
22.93,chevy.bolt.2017,4.62,-0.84723
23.03,chevy.bolt.2017,4.54,-0.84723
23.13,chevy.bolt.2017,4.61,0.51176
23.24,chevy.bolt.2017,4.67,0.59891
23.34,chevy.bolt.2017,4.59,0.59891
23.44,chevy.bolt.2017,4.58,-3.38268
23.54,chevy.bolt.2017,4.64,-3.38673
23.64,chevy.bolt.2017,4.62,-3.38991
23.75,chevy.bolt.2017,4.59,-3.3935
23.85,chevy.bolt.2017,4.63,-3.39704
23.95,chevy.bolt.2017,4.66,-3.39704
24.06,chevy.bolt.2017,4.7,1.91609
24.16,chevy.bolt.2017,4.73,0.5531
24.26,chevy.bolt.2017,4.75,-3.41126
24.36,chevy.bolt.2017,4.79,-3.41439
24.47,chevy.bolt.2017,4.84,-1.93524
24.57,chevy.bolt.2017,4.86,-2.01514
24.67,chevy.bolt.2017,4.88,-2.07447
24.77,chevy.bolt.2017,4.9,-2.19435
24.87,chevy.bolt.2017,4.87,-2.2784
24.98,chevy.bolt.2017,4.85,-2.39838
25.08,chevy.bolt.2017,4.82,-3.17297
25.18,chevy.bolt.2017,4.8,-3.16532
25.28,chevy.bolt.2017,4.76,-2.54057
25.38,chevy.bolt.2017,4.74,-2.60528
25.49,chevy.bolt.2017,4.7,-2.68168
25.59,chevy.bolt.2017,4.68,-3.23908
25.69,chevy.bolt.2017,4.65,-3.27915
25.79,chevy.bolt.2017,4.62,-3.33334
25.9,chevy.bolt.2017,4.6,-3.39489
26.0,chevy.bolt.2017,4.59,-3.16312
26.1,chevy.bolt.2017,4.56,-3.55627
26.2,chevy.bolt.2017,4.54,-3.55445
26.31,chevy.bolt.2017,4.54,-3.77264
26.41,chevy.bolt.2017,4.51,-3.86649
26.51,chevy.bolt.2017,4.49,-3.84033
26.61,chevy.bolt.2017,4.48,-3.80533
26.71,chevy.bolt.2017,4.55,-3.74274
26.82,chevy.bolt.2017,4.53,-3.74274
26.92,chevy.bolt.2017,4.52,-3.71588
27.02,chevy.bolt.2017,4.57,-3.65872
27.13,chevy.bolt.2017,4.53,-3.65872
27.23,chevy.bolt.2017,4.44,-3.62927
27.33,chevy.bolt.2017,4.48,-3.56744
27.43,chevy.bolt.2017,4.46,-3.56744
27.54,chevy.bolt.2017,4.45,-3.50662
27.64,chevy.bolt.2017,4.51,-3.47522
27.74,chevy.bolt.2017,4.5,-3.47522
27.84,chevy.bolt.2017,4.49,-3.47263
27.95,chevy.bolt.2017,4.54,-3.47263
28.05,chevy.bolt.2017,4.45,-3.47263
28.15,chevy.bolt.2017,4.45,-3.47263
28.25,chevy.bolt.2017,4.51,-3.47263
28.36,chevy.bolt.2017,4.5,-3.47263
28.46,chevy.bolt.2017,4.51,-3.47263
28.56,chevy.bolt.2017,4.57,-3.47263
28.66,chevy.bolt.2017,4.54,-3.47263
28.76,chevy.bolt.2017,4.51,-3.47263
28.87,chevy.bolt.2017,4.5,-3.47263
28.97,chevy.bolt.2017,4.48,-3.47263
29.07,chevy.bolt.2017,4.47,-3.47263
29.17,chevy.bolt.2017,4.46,-3.47263
29.28,chevy.bolt.2017,4.47,-3.47263
29.38,chevy.bolt.2017,4.46,-3.45749
29.48,chevy.bolt.2017,4.43,-3.42188
29.58,chevy.bolt.2017,4.43,-3.37753
29.68,chevy.bolt.2017,4.41,-3.34381
29.79,chevy.bolt.2017,4.4,-3.29016
29.89,chevy.bolt.2017,4.4,-3.24881
29.99,chevy.bolt.2017,4.41,-3.20929
30.1,chevy.bolt.2017,4.41,-3.17172
30.2,chevy.bolt.2017,4.42,-3.13229
30.3,chevy.bolt.2017,4.41,-3.10147
30.4,chevy.bolt.2017,4.4,-3.06006
30.5,chevy.bolt.2017,4.39,-3.01578
30.61,chevy.bolt.2017,4.42,-2.95346
30.71,chevy.bolt.2017,4.41,-2.93332
30.81,chevy.bolt.2017,4.42,-2.89188
30.91,chevy.bolt.2017,4.42,-2.85254
31.02,chevy.bolt.2017,4.41,-2.81589
31.12,chevy.bolt.2017,4.38,-2.78021
31.22,chevy.bolt.2017,4.38,-2.73608
31.32,chevy.bolt.2017,4.45,-2.66
31.43,chevy.bolt.2017,4.44,-2.66
31.53,chevy.bolt.2017,4.43,-2.61908
31.63,chevy.bolt.2017,4.42,-2.57977
31.73,chevy.bolt.2017,4.41,-2.54044
31.84,chevy.bolt.2017,4.34,-2.49542
31.94,chevy.bolt.2017,4.42,-2.41669
32.04,chevy.bolt.2017,4.43,-2.41669
32.14,chevy.bolt.2017,4.44,-2.77499
32.24,chevy.bolt.2017,4.52,-2.72156
32.35,chevy.bolt.2017,4.52,-2.72156
32.45,chevy.bolt.2017,4.44,-2.69556
32.55,chevy.bolt.2017,4.51,2.55185
32.65,chevy.bolt.2017,4.57,2.52301
32.76,chevy.bolt.2017,4.56,2.48004
32.86,chevy.bolt.2017,4.62,-2.12054
32.96,chevy.bolt.2017,4.69,-2.09692
33.06,chevy.bolt.2017,4.67,-2.07468
33.17,chevy.bolt.2017,4.67,-2.04819
33.27,chevy.bolt.2017,4.65,-2.02789
33.37,chevy.bolt.2017,4.63,-2.00351
33.47,chevy.bolt.2017,4.62,-1.97946
33.58,chevy.bolt.2017,4.62,-1.95407
33.68,chevy.bolt.2017,4.62,-1.9314
33.78,chevy.bolt.2017,4.61,-1.9097
33.88,chevy.bolt.2017,4.61,-1.88449
33.99,chevy.bolt.2017,4.61,-1.85986
34.09,chevy.bolt.2017,4.61,-1.83698
34.19,chevy.bolt.2017,4.6,-1.814
34.29,chevy.bolt.2017,4.59,0.73431
34.4,chevy.bolt.2017,4.58,0.82856
34.5,chevy.bolt.2017,4.56,0.93035
34.6,chevy.bolt.2017,4.55,-1.72446
34.7,chevy.bolt.2017,4.52,-1.70377
34.8,chevy.bolt.2017,4.5,-1.68134
34.91,chevy.bolt.2017,4.48,-1.65836
35.01,chevy.bolt.2017,4.52,-1.61404
35.11,chevy.bolt.2017,4.49,-1.61404
35.21,chevy.bolt.2017,4.47,-1.59335
35.32,chevy.bolt.2017,4.44,-1.57321
35.42,chevy.bolt.2017,4.45,-1.53699
35.52,chevy.bolt.2017,4.33,-1.53699
35.62,chevy.bolt.2017,4.34,-1.4957
35.73,chevy.bolt.2017,4.34,-1.48016
35.83,chevy.bolt.2017,4.28,-1.48016
35.93,chevy.bolt.2017,4.23,-1.45892
36.03,chevy.bolt.2017,4.25,-1.45892
36.13,chevy.bolt.2017,4.15,-1.45892
36.24,chevy.bolt.2017,4.1,-1.45892
36.34,chevy.bolt.2017,4.1,-1.45892
36.44,chevy.bolt.2017,4.05,-1.45892
36.54,chevy.bolt.2017,3.98,-1.45892
36.65,chevy.bolt.2017,3.96,-1.45892
36.75,chevy.bolt.2017,3.9,-1.45892
36.85,chevy.bolt.2017,3.84,-1.45892
36.95,chevy.bolt.2017,3.78,-1.45892
37.06,chevy.bolt.2017,3.74,-1.45892
37.16,chevy.bolt.2017,3.68,-1.45892
37.26,chevy.bolt.2017,3.64,-1.45892
37.36,chevy.bolt.2017,3.6,-1.45892
37.46,chevy.bolt.2017,3.55,-1.45892
37.57,chevy.bolt.2017,3.5,-1.45892
37.67,chevy.bolt.2017,3.46,-1.45892
37.77,chevy.bolt.2017,3.41,-1.45892
37.87,chevy.bolt.2017,3.36,-1.45892
37.98,chevy.bolt.2017,3.32,-1.45892
38.08,chevy.bolt.2017,3.27,-1.45892
38.18,chevy.bolt.2017,3.23,-1.45892
38.28,chevy.bolt.2017,3.19,-1.47385
38.39,chevy.bolt.2017,3.17,-1.47162
38.49,chevy.bolt.2017,3.14,-1.47003
38.59,chevy.bolt.2017,3.12,-1.4679
38.69,chevy.bolt.2017,3.1,-1.46548
38.79,chevy.bolt.2017,3.08,-1.46365
38.9,chevy.bolt.2017,3.07,-1.46103
39.0,chevy.bolt.2017,3.06,-1.45911
39.1,chevy.bolt.2017,3.05,-1.45718
39.2,chevy.bolt.2017,3.04,-1.4548
39.31,chevy.bolt.2017,3.04,-1.45239
39.41,chevy.bolt.2017,3.03,-1.45007
39.51,chevy.bolt.2017,3.04,-1.44766
39.61,chevy.bolt.2017,3.05,-1.4454
39.71,chevy.bolt.2017,3.06,-1.44308
39.82,chevy.bolt.2017,3.07,-1.44083
39.92,chevy.bolt.2017,3.08,-1.43826
40.02,chevy.bolt.2017,3.09,-1.43561
40.12,chevy.bolt.2017,3.1,-1.43347
40.23,chevy.bolt.2017,3.12,-1.43054
40.33,chevy.bolt.2017,3.18,-1.42627
40.43,chevy.bolt.2017,3.2,-1.42538
40.53,chevy.bolt.2017,3.22,-1.42273
40.63,chevy.bolt.2017,3.31,-1.41711
40.74,chevy.bolt.2017,3.34,-1.41711
40.84,chevy.bolt.2017,3.33,-1.41415
40.94,chevy.bolt.2017,3.41,-1.40933
41.04,chevy.bolt.2017,3.43,-1.40933
41.15,chevy.bolt.2017,3.44,-1.40375
41.25,chevy.bolt.2017,3.53,-1.40033
41.35,chevy.bolt.2017,3.6,-1.39771
41.45,chevy.bolt.2017,3.62,-1.39514
41.55,chevy.bolt.2017,3.7,-1.39191
41.66,chevy.bolt.2017,3.72,-1.40411
41.76,chevy.bolt.2017,3.73,-1.40411
41.86,chevy.bolt.2017,3.75,-1.40411
41.97,chevy.bolt.2017,3.77,-1.40411
42.07,chevy.bolt.2017,3.78,-1.40411
42.17,chevy.bolt.2017,3.82,-1.40411
42.27,chevy.bolt.2017,3.84,-1.40411
42.37,chevy.bolt.2017,3.86,-1.40411
42.48,chevy.bolt.2017,3.89,-1.40411
42.58,chevy.bolt.2017,3.92,-1.40411
42.68,chevy.bolt.2017,3.94,-1.40411
42.78,chevy.bolt.2017,3.96,-1.40411
42.89,chevy.bolt.2017,3.99,-1.40411
42.99,chevy.bolt.2017,4.01,-1.40411
43.09,chevy.bolt.2017,4.03,-1.40411
43.19,chevy.bolt.2017,4.06,-1.40411
43.3,chevy.bolt.2017,4.08,-1.40411
43.4,chevy.bolt.2017,4.09,-1.40411
43.5,chevy.bolt.2017,4.12,-1.3985
43.6,chevy.bolt.2017,4.13,-1.39383
43.71,chevy.bolt.2017,4.15,-1.38718
43.81,chevy.bolt.2017,4.19,-1.38138
43.91,chevy.bolt.2017,4.21,-1.3768
44.01,chevy.bolt.2017,4.23,-1.3703
44.11,chevy.bolt.2017,4.32,-1.35898
44.22,chevy.bolt.2017,4.33,-1.35898
44.32,chevy.bolt.2017,4.35,-1.35275
44.42,chevy.bolt.2017,4.43,-1.34238
44.52,chevy.bolt.2017,4.49,-1.33768
44.62,chevy.bolt.2017,4.41,-1.33768
44.73,chevy.bolt.2017,4.42,-1.33096
44.83,chevy.bolt.2017,4.49,-1.31937
44.93,chevy.bolt.2017,4.44,-1.31937
45.03,chevy.bolt.2017,4.46,-1.30792
45.14,chevy.bolt.2017,4.47,-1.30792
45.24,chevy.bolt.2017,4.47,-1.30295
45.34,chevy.bolt.2017,4.47,-1.29065
45.44,chevy.bolt.2017,4.54,-1.28485
45.54,chevy.bolt.2017,4.53,-1.2803
45.65,chevy.bolt.2017,4.59,-1.27444
45.75,chevy.bolt.2017,4.66,-1.26907
45.85,chevy.bolt.2017,4.64,-1.26358
45.95,chevy.bolt.2017,4.62,-1.25778
46.06,chevy.bolt.2017,4.54,-1.25778
46.16,chevy.bolt.2017,4.55,-0.14994
46.26,chevy.bolt.2017,4.56,1.85566
46.36,chevy.bolt.2017,4.55,1.80655
46.46,chevy.bolt.2017,4.55,1.73566
46.57,chevy.bolt.2017,4.62,-1.2243
46.67,chevy.bolt.2017,4.6,-1.21866
46.77,chevy.bolt.2017,4.58,-1.21222
46.87,chevy.bolt.2017,4.57,-1.20322
46.97,chevy.bolt.2017,4.59,-1.19177
47.08,chevy.bolt.2017,4.6,-1.18323
47.18,chevy.bolt.2017,4.54,-1.18323
47.28,chevy.bolt.2017,4.54,-1.16632
47.39,chevy.bolt.2017,4.55,-1.15533
47.49,chevy.bolt.2017,4.54,-1.14722
47.59,chevy.bolt.2017,4.54,-1.1369
47.69,chevy.bolt.2017,4.61,-1.12854
47.8,chevy.bolt.2017,4.6,-1.12
47.9,chevy.bolt.2017,4.58,-1.1098
48.0,chevy.bolt.2017,4.58,-1.1001
48.1,chevy.bolt.2017,4.57,-1.09021
48.21,chevy.bolt.2017,4.57,-1.08075
48.31,chevy.bolt.2017,4.55,-1.07458
48.41,chevy.bolt.2017,4.54,-1.06534
48.51,chevy.bolt.2017,4.54,-1.05389
48.61,chevy.bolt.2017,4.53,-1.04553
48.72,chevy.bolt.2017,4.51,-1.03781
48.82,chevy.bolt.2017,4.52,-1.02792
48.92,chevy.bolt.2017,4.51,-1.02066
49.02,chevy.bolt.2017,4.49,-1.00955
49.13,chevy.bolt.2017,4.53,-0.99191
49.23,chevy.bolt.2017,4.51,-0.99191
49.33,chevy.bolt.2017,4.49,-0.98334
49.44,chevy.bolt.2017,4.54,-0.9657
49.54,chevy.bolt.2017,4.52,-0.9657
49.64,chevy.bolt.2017,4.45,-0.95578
49.74,chevy.bolt.2017,4.52,-0.93771
49.84,chevy.bolt.2017,4.52,-0.93771
49.95,chevy.bolt.2017,4.51,-0.92032
50.05,chevy.bolt.2017,4.51,-0.92032
50.15,chevy.bolt.2017,4.56,-0.91083
50.25,chevy.bolt.2017,4.53,-0.91083
50.36,chevy.bolt.2017,4.59,-0.91083
50.46,chevy.bolt.2017,4.5,-0.91083
50.56,chevy.bolt.2017,4.56,-0.91083
50.66,chevy.bolt.2017,4.53,-0.91083
50.77,chevy.bolt.2017,4.51,-0.91083
50.87,chevy.bolt.2017,4.49,-0.91083
50.97,chevy.bolt.2017,4.53,-0.91083
51.08,chevy.bolt.2017,4.51,-0.91083
51.18,chevy.bolt.2017,4.5,-0.91083
51.28,chevy.bolt.2017,4.48,-0.91083
51.38,chevy.bolt.2017,4.49,-0.91083
51.49,chevy.bolt.2017,4.45,-0.91083
51.59,chevy.bolt.2017,4.43,-0.91083
51.69,chevy.bolt.2017,4.4,-0.91083
51.79,chevy.bolt.2017,4.39,-0.91083
51.9,chevy.bolt.2017,4.33,-0.90915
52.0,chevy.bolt.2017,4.33,-0.9064
52.1,chevy.bolt.2017,4.31,-0.90372
52.2,chevy.bolt.2017,4.3,-0.90109
52.3,chevy.bolt.2017,4.29,-0.8985
52.41,chevy.bolt.2017,4.28,-0.89581
52.51,chevy.bolt.2017,4.26,-0.89304
52.61,chevy.bolt.2017,4.25,-0.89035
52.71,chevy.bolt.2017,4.29,-0.88547
52.82,chevy.bolt.2017,4.27,-0.88547
52.92,chevy.bolt.2017,4.32,-0.87982
53.02,chevy.bolt.2017,4.3,-0.87982
53.12,chevy.bolt.2017,4.34,-0.87442
53.23,chevy.bolt.2017,4.27,-0.87442
53.33,chevy.bolt.2017,4.28,-0.87119
53.43,chevy.bolt.2017,4.26,-0.86664
53.53,chevy.bolt.2017,4.24,-0.86664
53.64,chevy.bolt.2017,4.23,-0.86118
53.74,chevy.bolt.2017,4.22,-0.86118
53.84,chevy.bolt.2017,4.26,-0.85574
53.94,chevy.bolt.2017,4.19,-0.85574
54.05,chevy.bolt.2017,4.25,-0.85028
54.15,chevy.bolt.2017,4.24,-0.84766
54.25,chevy.bolt.2017,4.3,-0.84482
54.35,chevy.bolt.2017,4.3,-0.84183
54.46,chevy.bolt.2017,4.36,-0.83899
54.56,chevy.bolt.2017,4.35,-0.83643
54.66,chevy.bolt.2017,4.35,-0.83359
54.76,chevy.bolt.2017,4.34,-0.83096
54.86,chevy.bolt.2017,4.33,-0.82822
54.97,chevy.bolt.2017,4.32,-0.82516
55.07,chevy.bolt.2017,4.31,-0.8226
55.17,chevy.bolt.2017,4.31,-0.81985
55.27,chevy.bolt.2017,4.3,-0.81702
55.38,chevy.bolt.2017,4.3,-0.81412
55.48,chevy.bolt.2017,4.3,-0.81137
55.58,chevy.bolt.2017,4.3,-0.80838
55.69,chevy.bolt.2017,4.31,-0.80542
55.79,chevy.bolt.2017,4.31,-0.80295
55.89,chevy.bolt.2017,4.31,-0.79993
55.99,chevy.bolt.2017,4.31,-0.79736
56.1,chevy.bolt.2017,4.31,-0.7944
56.2,chevy.bolt.2017,4.31,-0.79129
56.3,chevy.bolt.2017,4.32,-0.78864
56.4,chevy.bolt.2017,4.32,-0.78589
56.51,chevy.bolt.2017,4.33,-0.78299
56.61,chevy.bolt.2017,4.34,-0.77997
56.71,chevy.bolt.2017,4.35,-0.77664
56.81,chevy.bolt.2017,4.36,-0.77399
56.91,chevy.bolt.2017,4.37,-0.77136
57.02,chevy.bolt.2017,4.38,-0.76828
57.12,chevy.bolt.2017,4.38,-0.7659
57.22,chevy.bolt.2017,4.37,-0.76288
57.32,chevy.bolt.2017,4.37,-0.76273
