Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(rad)
5.78,toyota.prius,0.0,1.57136
5.88,toyota.prius,0.0,1.57136
5.98,toyota.prius,0.0,1.57136
6.08,toyota.prius,0.0,1.57136
6.18,toyota.prius,0.0,1.57136
6.28,toyota.prius,0.0,1.57136
6.39,toyota.prius,0.0,1.57136
6.49,toyota.prius,0.0,1.57136
6.59,toyota.prius,0.0,1.57136
6.69,toyota.prius,0.0,1.57136
6.79,toyota.prius,0.0,1.57136
6.89,toyota.prius,0.0,1.57136
6.99,toyota.prius,0.0,1.57136
7.09,toyota.prius,0.0,1.57136
7.2,toyota.prius,0.0,1.57136
7.3,toyota.prius,0.0,1.57136
7.4,toyota.prius,0.0,1.57136
7.5,toyota.prius,0.0,1.57136
7.6,toyota.prius,0.0,1.57136
7.7,toyota.prius,0.0,1.57136
7.8,toyota.prius,0.0,1.57136
7.91,toyota.prius,0.0,1.57136
8.01,toyota.prius,0.0,1.57136
8.11,toyota.prius,0.0,1.57136
8.21,toyota.prius,0.0,1.57136
8.31,toyota.prius,0.0,1.57136
8.41,toyota.prius,0.0,1.57136
8.52,toyota.prius,0.0,1.57136
8.62,toyota.prius,0.0,1.57136
8.72,toyota.prius,0.0,1.57136
8.82,toyota.prius,0.0,1.57136
8.92,toyota.prius,0.0,1.57136
9.02,toyota.prius,0.0,1.57136
9.12,toyota.prius,0.0,1.57136
9.22,toyota.prius,0.0,1.57136
9.32,toyota.prius,0.0,1.57136
9.43,toyota.prius,0.0,1.57136
9.53,toyota.prius,0.0,1.57136
9.63,toyota.prius,0.0,1.57136
9.73,toyota.prius,0.0,1.57136
9.83,toyota.prius,0.0,1.57136
9.93,toyota.prius,0.0,1.57136
10.03,toyota.prius,0.0,1.57136
10.13,toyota.prius,0.0,1.57136
10.24,toyota.prius,0.0,1.57136
10.34,toyota.prius,0.0,1.57136
10.44,toyota.prius,0.0,1.57136
10.54,toyota.prius,0.0,1.57136
10.64,toyota.prius,0.0,1.57136
10.74,toyota.prius,0.0,1.57136
10.84,toyota.prius,0.0,1.57136
10.95,toyota.prius,0.0,1.57136
11.05,toyota.prius,0.0,1.57136
11.15,toyota.prius,0.0,1.57136
11.25,toyota.prius,0.0,1.57136
11.35,toyota.prius,0.0,1.57136
11.45,toyota.prius,0.0,1.57136
11.56,toyota.prius,0.0,1.57136
11.66,toyota.prius,0.0,1.57136
11.76,toyota.prius,0.0,1.57136
11.86,toyota.prius,0.0,1.57136
11.96,toyota.prius,0.0,1.57136
12.06,toyota.prius,0.0,1.57136
12.16,toyota.prius,0.0,1.57136
12.27,toyota.prius,0.0,1.57136
12.37,toyota.prius,0.0,1.57136
12.47,toyota.prius,0.0,1.57136
12.57,toyota.prius,0.0,1.57136
12.67,toyota.prius,0.0,1.57136
12.77,toyota.prius,0.0,1.57136
12.87,toyota.prius,0.0,1.57136
12.98,toyota.prius,0.0,1.57136
13.08,toyota.prius,0.0,1.57136
13.18,toyota.prius,0.0,1.57136
13.28,toyota.prius,0.0,1.57136
13.38,toyota.prius,0.0,1.57136
13.48,toyota.prius,0.0,1.57136
13.58,toyota.prius,0.0,1.57136
13.68,toyota.prius,0.0,1.57136
13.79,toyota.prius,0.0,1.57136
13.89,toyota.prius,0.0,1.57136
13.99,toyota.prius,0.0,1.57136
14.09,toyota.prius,0.0,1.57136
14.19,toyota.prius,0.0,1.57136
14.29,toyota.prius,0.0,1.57136
14.39,toyota.prius,0.0,1.57136
14.5,toyota.prius,0.0,1.57136
14.6,toyota.prius,0.0,1.57136
14.7,toyota.prius,0.0,1.57136
14.8,toyota.prius,0.0,1.57136
14.9,toyota.prius,0.0,1.57136
15.0,toyota.prius,0.0,1.57136
15.1,toyota.prius,0.0,1.57136
15.2,toyota.prius,0.0,1.57136
15.31,toyota.prius,0.0,1.57136
15.41,toyota.prius,0.0,1.57136
15.51,toyota.prius,0.0,1.57136
15.61,toyota.prius,0.0,1.57136
15.71,toyota.prius,0.0,1.57136
15.81,toyota.prius,0.0,1.57136
15.91,toyota.prius,0.0,1.57136
16.01,toyota.prius,0.0,1.57136
16.12,toyota.prius,0.0,1.57136
16.22,toyota.prius,0.0,1.57136
16.32,toyota.prius,0.0,1.57136
16.42,toyota.prius,0.0,1.57136
16.52,toyota.prius,0.0,1.57136
16.62,toyota.prius,0.0,1.57136
16.72,toyota.prius,0.0,1.57136
16.83,toyota.prius,0.0,1.57136
16.93,toyota.prius,0.0,1.57136
17.03,toyota.prius,0.0,1.57136
17.13,toyota.prius,0.0,1.57136
17.23,toyota.prius,0.0,1.57136
17.33,toyota.prius,0.0,1.57136
17.43,toyota.prius,0.0,1.57136
17.53,toyota.prius,0.0,1.57136
17.64,toyota.prius,0.0,1.57136
17.74,toyota.prius,0.0,1.57136
17.84,toyota.prius,0.0,1.57136
17.94,toyota.prius,0.0,1.57136
18.04,toyota.prius,0.0,1.57136
18.14,toyota.prius,0.0,1.57136
18.24,toyota.prius,0.0,1.57136
18.35,toyota.prius,0.0,1.57136
18.45,toyota.prius,0.0,1.57136
18.55,toyota.prius,0.0,1.57136
18.65,toyota.prius,0.0,1.57136
18.75,toyota.prius,0.0,1.57136
18.85,toyota.prius,0.0,1.57136
18.95,toyota.prius,0.0,1.57136
19.05,toyota.prius,0.0,1.57136
19.16,toyota.prius,0.0,1.57136
19.26,toyota.prius,0.0,1.57136
19.36,toyota.prius,0.0,1.57136
19.46,toyota.prius,0.0,1.57136
19.56,toyota.prius,0.0,1.57136
19.66,toyota.prius,0.0,1.57136
19.76,toyota.prius,0.0,1.57136
19.86,toyota.prius,0.0,1.57136
19.96,toyota.prius,0.0,1.57136
20.07,toyota.prius,0.0,1.57136
20.17,toyota.prius,0.0,1.57136
20.27,toyota.prius,0.0,1.57136
20.37,toyota.prius,0.0,1.57136
20.47,toyota.prius,0.0,1.57136
20.57,toyota.prius,0.0,1.57136
20.67,toyota.prius,0.0,1.57136
20.77,toyota.prius,0.0,1.57136
20.88,toyota.prius,0.0,1.57136
20.98,toyota.prius,0.0,1.57136
21.08,toyota.prius,0.0,1.57136
21.18,toyota.prius,0.0,1.57136
21.28,toyota.prius,0.0,1.57136
21.38,toyota.prius,0.0,1.57136
21.48,toyota.prius,0.0,1.57136
21.59,toyota.prius,0.0,1.57136
21.69,toyota.prius,0.0,1.57136
21.79,toyota.prius,0.0,1.57136
21.89,toyota.prius,0.0,1.57136
21.99,toyota.prius,0.0,1.57136
22.09,toyota.prius,0.0,1.57136
22.19,toyota.prius,0.0,1.57136
22.29,toyota.prius,0.0,1.57136
22.39,toyota.prius,0.0,1.57136
22.5,toyota.prius,0.0,1.57136
22.6,toyota.prius,0.0,1.57136
22.7,toyota.prius,0.0,1.57136
22.8,toyota.prius,0.0,1.57136
22.9,toyota.prius,0.0,1.57136
23.0,toyota.prius,0.0,1.57136
23.1,toyota.prius,0.0,1.57136
23.21,toyota.prius,0.0,1.57136
23.31,toyota.prius,0.0,1.57136
23.41,toyota.prius,0.0,1.57136
23.51,toyota.prius,0.0,1.57136
23.61,toyota.prius,0.0,1.57136
23.71,toyota.prius,0.0,1.57136
23.81,toyota.prius,0.0,1.57136
23.91,toyota.prius,0.0,1.57136
24.02,toyota.prius,0.0,1.57136
24.12,toyota.prius,0.0,1.57136
24.22,toyota.prius,0.0,1.57136
24.32,toyota.prius,0.0,1.57136
24.42,toyota.prius,0.0,1.57136
24.52,toyota.prius,0.0,1.57136
24.62,toyota.prius,0.0,1.57136
24.72,toyota.prius,0.0,1.57136
24.83,toyota.prius,0.0,1.57136
24.93,toyota.prius,0.0,1.57136
25.03,toyota.prius,0.0,1.57136
25.13,toyota.prius,0.0,1.57136
25.23,toyota.prius,0.0,1.57136
25.33,toyota.prius,0.0,1.57136
25.43,toyota.prius,0.0,1.57136
25.53,toyota.prius,0.0,1.57136
25.64,toyota.prius,0.0,1.57136
25.74,toyota.prius,0.0,1.57136
25.84,toyota.prius,0.0,1.57136
25.94,toyota.prius,0.0,1.57136
26.04,toyota.prius,0.0,1.57136
26.14,toyota.prius,0.0,1.57136
26.24,toyota.prius,0.0,1.57136
26.34,toyota.prius,0.0,1.57136
26.45,toyota.prius,0.0,1.57136
26.55,toyota.prius,0.0,1.57136
26.65,toyota.prius,0.0,1.57136
26.75,toyota.prius,0.0,1.57136
26.85,toyota.prius,0.0,1.57136
26.95,toyota.prius,0.0,1.57136
27.05,toyota.prius,0.0,1.57136
27.16,toyota.prius,0.0,1.57136
27.26,toyota.prius,0.0,1.57136
27.36,toyota.prius,0.0,1.57136
27.46,toyota.prius,0.0,1.57136
27.56,toyota.prius,0.0,1.57136
27.66,toyota.prius,0.0,1.57136
27.76,toyota.prius,0.0,1.57136
27.86,toyota.prius,0.0,1.57136
27.97,toyota.prius,0.0,1.57136
28.07,toyota.prius,0.0,1.57136
28.17,toyota.prius,0.0,1.57136
28.27,toyota.prius,0.0,1.57136
28.37,toyota.prius,0.0,1.57136
28.47,toyota.prius,0.0,1.57136
28.57,toyota.prius,0.0,1.57136
28.67,toyota.prius,0.0,1.57136
28.77,toyota.prius,0.0,1.57136
28.88,toyota.prius,0.0,1.57136
28.98,toyota.prius,0.0,1.57136
29.08,toyota.prius,0.0,1.57136
29.18,toyota.prius,0.0,1.57136
29.28,toyota.prius,0.0,1.57136
29.38,toyota.prius,0.0,1.57136
29.48,toyota.prius,0.0,1.57136
29.58,toyota.prius,0.0,1.57136
29.69,toyota.prius,0.0,1.57136
29.79,toyota.prius,0.0,1.57136
29.89,toyota.prius,0.0,1.57136
29.99,toyota.prius,0.0,1.57136
30.09,toyota.prius,0.0,1.57136
30.19,toyota.prius,0.0,1.57136
30.29,toyota.prius,0.0,1.57136
30.39,toyota.prius,0.0,1.57136
30.5,toyota.prius,0.0,1.57136
30.6,toyota.prius,0.0,1.57136
30.7,toyota.prius,0.0,1.57136
30.8,toyota.prius,0.0,1.57136
30.9,toyota.prius,0.0,1.57136
31.0,toyota.prius,0.0,1.57136
31.1,toyota.prius,0.0,1.57136
31.2,toyota.prius,0.0,1.57136
31.31,toyota.prius,0.0,1.57136
31.41,toyota.prius,0.0,1.57136
31.51,toyota.prius,0.0,1.57136
31.61,toyota.prius,0.0,1.57136
31.71,toyota.prius,0.0,1.57136
31.81,toyota.prius,0.0,1.57136
31.91,toyota.prius,0.0,1.57136
32.01,toyota.prius,0.0,1.57136
32.11,toyota.prius,0.0,1.57136
32.22,toyota.prius,0.0,1.57136
32.32,toyota.prius,0.0,1.57136
32.42,toyota.prius,0.0,1.57136
32.52,toyota.prius,0.0,1.57136
32.62,toyota.prius,0.0,1.57136
32.72,toyota.prius,0.0,1.57136
32.82,toyota.prius,0.0,1.57136
32.92,toyota.prius,0.0,1.57136
33.03,toyota.prius,0.0,1.57136
33.13,toyota.prius,0.0,1.57136
33.23,toyota.prius,0.0,1.57136
33.33,toyota.prius,0.0,1.57136
33.43,toyota.prius,0.0,1.57136
33.53,toyota.prius,0.0,1.57136
33.63,toyota.prius,0.0,1.57136
33.74,toyota.prius,0.0,1.57136
33.84,toyota.prius,0.0,1.57136
33.94,toyota.prius,0.0,1.57136
34.04,toyota.prius,0.0,1.57136
34.14,toyota.prius,0.0,1.57136
34.24,toyota.prius,0.0,1.57136
34.34,toyota.prius,0.0,1.57136
34.44,toyota.prius,0.0,1.57136
34.55,toyota.prius,0.0,1.57136
34.65,toyota.prius,0.0,1.57136
34.75,toyota.prius,0.0,1.57136
34.85,toyota.prius,0.0,1.57136
34.95,toyota.prius,0.0,1.57136
35.05,toyota.prius,0.0,1.57136
35.15,toyota.prius,0.0,1.57136
35.25,toyota.prius,0.0,1.57136
35.36,toyota.prius,0.0,1.57136
35.46,toyota.prius,0.0,1.57136
35.56,toyota.prius,0.0,1.57136
35.66,toyota.prius,0.0,1.57136
35.76,toyota.prius,0.0,1.57136
35.86,toyota.prius,0.0,1.57136
35.96,toyota.prius,0.0,1.57136
36.06,toyota.prius,0.0,1.57136
36.16,toyota.prius,0.0,1.57136
36.27,toyota.prius,0.0,1.57136
36.37,toyota.prius,0.0,1.57136
36.47,toyota.prius,0.0,1.57136
36.57,toyota.prius,0.0,1.57136
36.67,toyota.prius,0.0,1.57136
36.77,toyota.prius,0.0,1.57136
36.87,toyota.prius,0.0,1.57136
36.98,toyota.prius,0.0,1.57136
37.08,toyota.prius,0.0,1.57136
37.18,toyota.prius,0.0,1.57136
37.28,toyota.prius,0.0,1.57136
37.38,toyota.prius,0.0,1.57136
37.48,toyota.prius,0.0,1.57136
37.58,toyota.prius,0.0,1.57136
37.68,toyota.prius,0.0,1.57136
37.79,toyota.prius,0.0,1.57136
37.89,toyota.prius,0.0,1.57136
37.99,toyota.prius,0.0,1.57136
38.09,toyota.prius,0.0,1.57136
38.19,toyota.prius,0.0,1.57136
38.29,toyota.prius,0.0,1.57136
38.39,toyota.prius,0.0,1.57136
38.49,toyota.prius,0.0,1.57136
38.6,toyota.prius,0.0,1.57136
38.7,toyota.prius,0.0,1.57136
38.8,toyota.prius,0.0,1.57136
38.9,toyota.prius,0.0,1.57136
39.0,toyota.prius,0.0,1.57136
39.1,toyota.prius,0.0,1.57136
39.2,toyota.prius,0.0,1.57136
39.3,toyota.prius,0.0,1.57136
39.41,toyota.prius,0.0,1.57136
39.51,toyota.prius,0.0,1.57136
39.61,toyota.prius,0.0,1.57136
39.71,toyota.prius,0.0,1.57136
39.81,toyota.prius,0.0,1.57136
39.91,toyota.prius,0.0,1.57136
40.01,toyota.prius,0.0,1.57136
40.11,toyota.prius,0.0,1.57136
40.21,toyota.prius,0.0,1.57136
40.32,toyota.prius,0.0,1.57136
40.42,toyota.prius,0.0,1.57136
40.52,toyota.prius,0.0,1.57136
40.62,toyota.prius,0.0,1.57136
40.72,toyota.prius,0.0,1.57136
40.82,toyota.prius,0.0,1.57136
40.92,toyota.prius,0.0,1.57136
41.02,toyota.prius,0.0,1.57136
41.13,toyota.prius,0.0,1.57136
41.23,toyota.prius,0.0,1.57136
41.33,toyota.prius,0.0,1.57136
41.43,toyota.prius,0.0,1.57136
41.53,toyota.prius,0.0,1.57136
41.63,toyota.prius,0.0,1.57136
41.73,toyota.prius,0.0,1.57136
41.83,toyota.prius,0.0,1.57136
41.94,toyota.prius,0.0,1.57136
42.04,toyota.prius,0.0,1.57136
42.14,toyota.prius,0.0,1.57136
42.24,toyota.prius,0.0,1.57136
42.34,toyota.prius,0.0,1.57136
42.44,toyota.prius,0.0,1.57136
42.54,toyota.prius,0.0,1.57136
42.64,toyota.prius,0.0,1.57136
42.75,toyota.prius,0.0,1.57136
42.85,toyota.prius,0.0,1.57136
42.95,toyota.prius,0.0,1.57136
43.05,toyota.prius,0.0,1.57136
43.15,toyota.prius,0.0,1.57136
43.25,toyota.prius,0.0,1.57136
43.35,toyota.prius,0.0,1.57136
43.45,toyota.prius,0.0,1.57136
43.56,toyota.prius,0.0,1.57136
43.66,toyota.prius,0.0,1.57136
43.76,toyota.prius,0.0,1.57136
43.86,toyota.prius,0.0,1.57136
43.96,toyota.prius,0.0,1.57136
44.06,toyota.prius,0.0,1.57136
44.16,toyota.prius,0.0,1.57136
44.27,toyota.prius,0.0,1.57136
44.37,toyota.prius,0.0,1.57136
44.47,toyota.prius,0.0,1.57136
44.57,toyota.prius,0.0,1.57136
44.67,toyota.prius,0.0,1.57136
44.77,toyota.prius,0.0,1.57136
44.87,toyota.prius,0.0,1.57136
44.98,toyota.prius,0.0,1.57136
45.08,toyota.prius,0.0,1.57136
45.18,toyota.prius,0.0,1.57136
45.28,toyota.prius,0.0,1.57136
45.38,toyota.prius,0.0,1.57136
45.48,toyota.prius,0.0,1.57136
45.58,toyota.prius,0.0,1.57136
45.68,toyota.prius,0.0,1.57136
45.79,toyota.prius,0.0,1.57136
45.89,toyota.prius,0.0,1.57136
45.99,toyota.prius,0.0,1.57136
46.09,toyota.prius,0.0,1.57136
46.19,toyota.prius,0.0,1.57136
46.29,toyota.prius,0.0,1.57136
46.39,toyota.prius,0.0,1.57136
46.49,toyota.prius,0.0,1.57136
46.59,toyota.prius,0.0,1.57136
46.7,toyota.prius,0.0,1.57136
46.8,toyota.prius,0.0,1.57136
46.9,toyota.prius,0.0,1.57136
47.0,toyota.prius,0.0,1.57136
47.1,toyota.prius,0.0,1.57136
47.2,toyota.prius,0.0,1.57136
47.3,toyota.prius,0.0,1.57136
47.41,toyota.prius,0.0,1.57136
47.51,toyota.prius,0.0,1.57136
47.61,toyota.prius,0.0,1.57136
47.71,toyota.prius,0.0,1.57136
47.81,toyota.prius,0.0,1.57136
47.91,toyota.prius,0.0,1.57136
48.01,toyota.prius,0.0,1.57136
48.12,toyota.prius,0.0,1.57136
48.22,toyota.prius,0.0,1.57136
48.32,toyota.prius,0.0,1.57136
48.42,toyota.prius,0.0,1.57136
48.52,toyota.prius,0.0,1.57136
48.62,toyota.prius,0.0,1.57136
48.72,toyota.prius,0.0,1.57136
48.82,toyota.prius,0.0,1.57136
48.93,toyota.prius,0.0,1.57136
49.03,toyota.prius,0.0,1.57136
49.13,toyota.prius,0.0,1.57136
49.23,toyota.prius,0.0,1.57136
49.33,toyota.prius,0.0,1.57136
49.43,toyota.prius,0.0,1.57136
49.53,toyota.prius,0.0,1.57136
49.64,toyota.prius,0.0,1.57136
49.74,toyota.prius,0.0,1.57136
49.84,toyota.prius,0.0,1.57136
49.94,toyota.prius,0.0,1.57136
50.04,toyota.prius,0.0,1.57136
50.14,toyota.prius,0.0,1.57136
50.24,toyota.prius,0.0,1.57136
50.34,toyota.prius,0.0,1.57136
50.45,toyota.prius,0.0,1.57136
50.55,toyota.prius,0.0,1.57136
50.65,toyota.prius,0.0,1.57136
50.75,toyota.prius,0.0,1.57136
50.85,toyota.prius,0.0,1.57136
50.95,toyota.prius,0.0,1.57136
51.05,toyota.prius,0.0,1.57136
51.15,toyota.prius,0.0,1.57136
51.26,toyota.prius,0.0,1.57136
51.36,toyota.prius,0.0,1.57136
51.46,toyota.prius,0.0,1.57136
51.56,toyota.prius,0.0,1.57136
51.66,toyota.prius,0.0,1.57136
51.76,toyota.prius,0.0,1.57136
51.86,toyota.prius,0.0,1.57136
51.96,toyota.prius,0.0,1.57136
52.07,toyota.prius,0.0,1.57136
52.17,toyota.prius,0.0,1.57136
52.27,toyota.prius,0.0,1.57136
52.37,toyota.prius,0.0,1.57136
52.47,toyota.prius,0.0,1.57136
52.57,toyota.prius,0.0,1.57136
52.67,toyota.prius,0.0,1.57136
52.77,toyota.prius,0.0,1.57136
52.87,toyota.prius,0.0,1.57136
52.98,toyota.prius,0.0,1.57136
53.08,toyota.prius,0.0,1.57136
53.18,toyota.prius,0.0,1.57136
53.28,toyota.prius,0.0,1.57136
53.38,toyota.prius,0.0,1.57136
53.48,toyota.prius,0.0,1.57136
53.58,toyota.prius,0.0,1.57136
53.68,toyota.prius,0.0,1.57136
53.78,toyota.prius,0.0,1.57136
53.89,toyota.prius,0.0,1.57136
53.99,toyota.prius,0.0,1.57136
54.09,toyota.prius,0.0,1.57136
54.19,toyota.prius,0.0,1.57136
54.29,toyota.prius,0.0,1.57136
54.39,toyota.prius,0.0,1.57136
54.49,toyota.prius,0.0,1.57136
54.59,toyota.prius,0.0,1.57136
54.7,toyota.prius,0.0,1.57136
54.8,toyota.prius,0.0,1.57136
54.9,toyota.prius,0.0,1.57136
55.0,toyota.prius,0.0,1.57136
55.1,toyota.prius,0.0,1.57136
55.2,toyota.prius,0.0,1.57136
55.3,toyota.prius,0.0,1.57136
55.41,toyota.prius,0.0,1.57136
55.51,toyota.prius,0.0,1.57136
55.61,toyota.prius,0.0,1.57136
55.71,toyota.prius,0.0,1.57136
55.81,toyota.prius,0.0,1.57136
55.91,toyota.prius,0.0,1.57136
56.01,toyota.prius,0.0,1.57136
56.12,toyota.prius,0.0,1.57136
56.22,toyota.prius,0.0,1.57136
56.32,toyota.prius,0.0,1.57136
56.42,toyota.prius,0.0,1.57136
56.52,toyota.prius,0.0,1.57136
56.62,toyota.prius,0.0,1.57136
56.72,toyota.prius,0.0,1.57136
56.82,toyota.prius,0.0,1.57136
56.93,toyota.prius,0.0,1.57136
57.03,toyota.prius,0.0,1.57136
57.13,toyota.prius,0.0,1.57136
57.23,toyota.prius,0.0,1.57136
57.33,toyota.prius,0.0,1.57136
57.43,toyota.prius,0.0,1.57136
57.53,toyota.prius,0.0,1.57136
57.63,toyota.prius,0.0,1.57136
57.74,toyota.prius,0.0,1.57136
57.84,toyota.prius,0.0,1.57136
57.94,toyota.prius,0.0,1.57136
58.04,toyota.prius,0.0,1.57136
58.14,toyota.prius,0.0,1.57136
58.24,toyota.prius,0.0,1.57136
58.34,toyota.prius,0.0,1.57136
58.45,toyota.prius,0.0,1.57136
58.55,toyota.prius,0.0,1.57136
58.65,toyota.prius,0.0,1.57136
58.75,toyota.prius,0.0,1.57136
58.85,toyota.prius,0.0,1.57136
58.95,toyota.prius,0.0,1.57136
59.05,toyota.prius,0.0,1.57136
59.16,toyota.prius,0.0,1.57136
59.26,toyota.prius,0.0,1.57136
59.36,toyota.prius,0.0,1.57136
59.46,toyota.prius,0.0,1.56927
59.56,toyota.prius,0.0,1.5681
59.66,toyota.prius,0.0,1.56725
59.76,toyota.prius,0.0,1.56725
59.86,toyota.prius,0.0,1.56674
59.97,toyota.prius,0.0,1.56641
60.07,toyota.prius,0.0,1.56644
60.17,toyota.prius,0.0,1.56644
60.27,toyota.prius,0.0,1.56644
60.37,toyota.prius,0.0,1.56644
60.47,toyota.prius,0.0,1.56644
60.57,toyota.prius,0.0,1.56644
60.67,toyota.prius,0.0,1.56644
60.78,toyota.prius,0.0,1.56644
60.88,toyota.prius,0.0,1.56644
60.98,toyota.prius,0.0,1.56644
61.08,toyota.prius,0.0,1.56644
61.18,toyota.prius,0.0,1.56644
61.28,toyota.prius,0.0,1.56644
61.38,toyota.prius,0.0,1.56644
61.49,toyota.prius,0.0,1.56644
61.59,toyota.prius,0.0,1.56644
61.69,toyota.prius,0.0,1.56644
61.79,toyota.prius,0.0,1.56644
61.89,toyota.prius,0.0,1.56644
61.99,toyota.prius,0.0,1.58707
62.09,toyota.prius,0.01,1.58882
62.2,toyota.prius,0.02,1.57154
62.3,toyota.prius,0.03,1.54505
62.4,toyota.prius,0.04,1.54505
62.5,toyota.prius,0.05,1.54794
62.6,toyota.prius,0.05,1.55478
62.7,toyota.prius,0.04,1.55983
62.8,toyota.prius,0.04,1.56123
62.9,toyota.prius,0.04,1.56247
63.01,toyota.prius,0.03,1.56315
63.11,toyota.prius,0.03,1.56315
63.21,toyota.prius,0.03,1.56331
63.31,toyota.prius,0.03,1.56347
63.41,toyota.prius,0.03,1.56359
63.51,toyota.prius,0.02,1.56384
63.61,toyota.prius,0.02,1.5637
63.72,toyota.prius,0.02,1.5637
63.82,toyota.prius,0.02,1.5637
63.92,toyota.prius,0.02,1.56378
64.02,toyota.prius,0.02,1.56378
64.12,toyota.prius,0.01,1.56378
64.22,toyota.prius,0.01,1.56378
64.32,toyota.prius,0.01,1.56378
64.43,toyota.prius,0.01,1.56378
64.53,toyota.prius,0.01,1.564
64.63,toyota.prius,0.01,1.56381
64.73,toyota.prius,0.01,1.56381
64.83,toyota.prius,0.01,1.56381
64.93,toyota.prius,0.01,1.56381
65.03,toyota.prius,0.01,1.56381
65.13,toyota.prius,0.01,1.56381
65.24,toyota.prius,0.01,1.56376
65.34,toyota.prius,0.01,1.56394
65.44,toyota.prius,0.01,1.56394
65.54,toyota.prius,0.0,1.56394
65.64,toyota.prius,0.0,1.56364
65.74,toyota.prius,0.0,1.56364
65.84,toyota.prius,0.0,1.56364
65.95,toyota.prius,0.0,1.56364
66.05,toyota.prius,0.0,1.56364
66.15,toyota.prius,0.0,1.56372
66.25,toyota.prius,0.0,1.56372
66.35,toyota.prius,0.0,1.56364
66.45,toyota.prius,0.0,1.56364
66.55,toyota.prius,0.0,1.56364
66.65,toyota.prius,0.0,1.56364
66.76,toyota.prius,0.0,1.56381
66.86,toyota.prius,0.0,1.56381
66.96,toyota.prius,0.0,1.56399
67.06,toyota.prius,0.0,1.56399
67.16,toyota.prius,0.0,1.56378
67.26,toyota.prius,0.0,1.56365
67.36,toyota.prius,0.0,1.56347
67.46,toyota.prius,0.0,1.56347
67.57,toyota.prius,0.0,1.56347
67.67,toyota.prius,0.0,1.56347
67.77,toyota.prius,0.0,1.56347
67.87,toyota.prius,0.0,1.56347
67.97,toyota.prius,0.0,1.56399
68.07,toyota.prius,0.0,1.56381
68.17,toyota.prius,0.0,1.56381
68.27,toyota.prius,0.0,1.56381
68.37,toyota.prius,0.0,1.56341
68.48,toyota.prius,0.0,1.56362
68.58,toyota.prius,0.0,1.56362
68.68,toyota.prius,0.0,1.56362
68.78,toyota.prius,0.0,1.56362
68.88,toyota.prius,0.0,1.56362
68.98,toyota.prius,0.0,1.56362
69.08,toyota.prius,0.0,1.56399
69.19,toyota.prius,0.0,1.56399
69.29,toyota.prius,0.0,1.56367
69.39,toyota.prius,0.0,1.56367
69.49,toyota.prius,0.0,1.56367
69.59,toyota.prius,0.0,1.56374
69.69,toyota.prius,0.0,1.56374
69.79,toyota.prius,0.0,1.56374
69.89,toyota.prius,0.0,1.56374
70.0,toyota.prius,0.0,1.56374
70.1,toyota.prius,0.0,1.56374
70.2,toyota.prius,0.0,1.56374
70.3,toyota.prius,0.0,1.56387
70.4,toyota.prius,0.0,1.56383
