Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
0.0,toyota.prius,0.0,1.56723
0.1,toyota.prius,0.0,1.56723
0.2,toyota.prius,0.0,1.56723
0.3,toyota.prius,0.0,1.56723
0.4,toyota.prius,0.0,1.56723
0.51,toyota.prius,0.0,1.56723
0.61,toyota.prius,0.0,1.56723
0.71,toyota.prius,0.0,1.56723
0.81,toyota.prius,0.0,1.56723
0.91,toyota.prius,0.0,1.56723
1.01,toyota.prius,0.0,1.56723
1.12,toyota.prius,0.0,1.56723
1.22,toyota.prius,0.0,1.56723
1.32,toyota.prius,0.0,1.56723
1.42,toyota.prius,0.0,1.56723
1.52,toyota.prius,0.0,1.56723
1.62,toyota.prius,0.0,1.56723
1.72,toyota.prius,0.0,1.56723
1.82,toyota.prius,0.0,1.56723
1.93,toyota.prius,0.0,1.56723
2.03,toyota.prius,0.0,1.56723
2.13,toyota.prius,0.0,1.56723
2.23,toyota.prius,0.0,1.56723
2.33,toyota.prius,0.0,1.56723
2.43,toyota.prius,0.0,1.56723
2.53,toyota.prius,0.0,1.56723
2.63,toyota.prius,0.0,1.56723
2.74,toyota.prius,0.0,1.56723
2.84,toyota.prius,0.0,1.56723
2.94,toyota.prius,0.0,1.56723
3.04,toyota.prius,0.0,1.56723
3.14,toyota.prius,0.0,1.56723
3.24,toyota.prius,0.0,1.56723
3.34,toyota.prius,0.0,1.56723
3.44,toyota.prius,0.0,1.56723
3.55,toyota.prius,0.0,1.56723
3.65,toyota.prius,0.0,1.56723
3.75,toyota.prius,0.0,1.56687
3.85,toyota.prius,0.0,1.56654
3.95,toyota.prius,0.0,1.56654
4.05,toyota.prius,0.0,1.56641
4.15,toyota.prius,0.0,1.56637
4.25,toyota.prius,0.0,1.56644
4.36,toyota.prius,0.0,1.56644
4.46,toyota.prius,0.0,1.56644
4.56,toyota.prius,0.0,1.56648
4.66,toyota.prius,0.0,1.56658
4.76,toyota.prius,0.0,1.56658
4.86,toyota.prius,0.0,1.5665
4.96,toyota.prius,0.0,1.56653
5.07,toyota.prius,0.0,1.56653
5.17,toyota.prius,0.0,1.56644
5.27,toyota.prius,0.0,1.56644
5.37,toyota.prius,0.0,1.56644
5.47,toyota.prius,0.0,1.56644
5.57,toyota.prius,0.0,1.56661
5.67,toyota.prius,0.0,1.56661
5.77,toyota.prius,0.0,1.56674
5.88,toyota.prius,0.0,1.56637
5.98,toyota.prius,0.0,1.5665
6.08,toyota.prius,0.0,1.56657
6.18,toyota.prius,0.0,1.56657
6.28,toyota.prius,0.0,1.56667
6.38,toyota.prius,0.0,1.56667
6.48,toyota.prius,0.0,1.58885
6.58,toyota.prius,0.01,1.5878
6.69,toyota.prius,0.03,1.58472
6.79,toyota.prius,0.04,1.54189
6.89,toyota.prius,0.05,1.53708
6.99,toyota.prius,0.06,1.53708
7.09,toyota.prius,0.07,1.54671
7.19,toyota.prius,0.06,1.55433
7.29,toyota.prius,0.06,1.55793
7.4,toyota.prius,0.05,1.55986
7.5,toyota.prius,0.05,1.56094
7.6,toyota.prius,0.05,1.56094
7.7,toyota.prius,0.04,1.56094
7.8,toyota.prius,0.04,1.56094
7.9,toyota.prius,0.04,1.56094
8.0,toyota.prius,0.03,1.56188
8.1,toyota.prius,0.03,1.56163
8.21,toyota.prius,0.03,1.56163
8.31,toyota.prius,0.03,1.56163
8.41,toyota.prius,0.03,1.56163
8.51,toyota.prius,0.02,1.56163
8.61,toyota.prius,0.02,1.56163
8.71,toyota.prius,0.02,1.56163
8.81,toyota.prius,0.02,1.56163
8.92,toyota.prius,0.02,1.56163
9.02,toyota.prius,0.02,1.56163
9.12,toyota.prius,0.01,1.56163
9.22,toyota.prius,0.01,1.56163
9.32,toyota.prius,0.01,1.56163
9.42,toyota.prius,0.01,1.56163
9.52,toyota.prius,0.01,1.56163
9.62,toyota.prius,0.01,1.56163
9.73,toyota.prius,0.01,1.56163
9.83,toyota.prius,0.01,1.56211
9.93,toyota.prius,0.01,1.56211
10.03,toyota.prius,0.01,1.56211
10.13,toyota.prius,0.01,1.56182
10.23,toyota.prius,0.01,1.56182
10.33,toyota.prius,0.01,1.56182
10.43,toyota.prius,0.01,1.56182
10.54,toyota.prius,0.0,1.56182
10.64,toyota.prius,0.0,1.56182
10.74,toyota.prius,0.0,1.56182
10.84,toyota.prius,0.0,1.56182
10.94,toyota.prius,0.0,1.56182
11.04,toyota.prius,0.0,1.56182
11.14,toyota.prius,0.0,1.56182
11.24,toyota.prius,0.0,1.56182
11.34,toyota.prius,0.0,1.56182
11.45,toyota.prius,0.0,1.56182
11.55,toyota.prius,0.0,1.56191
11.65,toyota.prius,0.0,1.56191
11.75,toyota.prius,0.0,1.56176
11.85,toyota.prius,0.0,1.56176
11.95,toyota.prius,0.0,1.56195
12.05,toyota.prius,0.0,1.56185
12.15,toyota.prius,0.0,1.56185
12.26,toyota.prius,0.0,1.56185
12.36,toyota.prius,0.0,1.56185
12.46,toyota.prius,0.0,1.56185
12.56,toyota.prius,0.0,1.56185
12.66,toyota.prius,0.0,1.56185
12.76,toyota.prius,0.0,1.56185
12.86,toyota.prius,0.0,1.56185
12.97,toyota.prius,0.0,1.56185
13.07,toyota.prius,0.0,1.56185
13.17,toyota.prius,0.0,1.56185
13.27,toyota.prius,0.0,1.56224
13.37,toyota.prius,0.0,1.56224
13.47,toyota.prius,0.0,1.56224
13.57,toyota.prius,0.0,1.56194
13.67,toyota.prius,0.0,1.56194
13.78,toyota.prius,0.0,1.56194
13.88,toyota.prius,0.0,1.56194
13.98,toyota.prius,0.0,1.5617
14.08,toyota.prius,0.0,1.56212
14.18,toyota.prius,0.0,1.56212
14.28,toyota.prius,0.0,1.56212
14.38,toyota.prius,0.0,1.56212
14.48,toyota.prius,0.0,1.56212
14.58,toyota.prius,0.0,1.56176
14.69,toyota.prius,0.0,1.56198
14.79,toyota.prius,0.0,1.56198
14.89,toyota.prius,0.0,1.56198
14.99,toyota.prius,0.0,1.56185
15.09,toyota.prius,0.0,1.56185
15.19,toyota.prius,0.0,1.56185
15.29,toyota.prius,0.0,1.56185
15.4,toyota.prius,0.0,1.56185
15.5,toyota.prius,0.0,1.56185
15.6,toyota.prius,0.0,1.56185
15.7,toyota.prius,0.0,1.56185
15.8,toyota.prius,0.0,1.56185
15.9,toyota.prius,0.0,1.56185
16.0,toyota.prius,0.0,1.56185
16.11,toyota.prius,0.0,1.56185
16.21,toyota.prius,0.0,1.56185
16.31,toyota.prius,0.0,1.56211
16.41,toyota.prius,0.0,1.56185
16.51,toyota.prius,0.0,1.56185
16.61,toyota.prius,0.0,1.56185
16.71,toyota.prius,0.0,1.56185
16.81,toyota.prius,0.0,1.56185
16.92,toyota.prius,0.0,1.56199
17.02,toyota.prius,0.0,1.56199
17.12,toyota.prius,0.0,1.56199
17.22,toyota.prius,0.0,1.56199
17.32,toyota.prius,0.0,1.56199
17.42,toyota.prius,0.0,1.56199
17.52,toyota.prius,0.0,1.56178
17.62,toyota.prius,0.0,1.56178
17.72,toyota.prius,0.0,1.56178
17.83,toyota.prius,0.0,1.56178
17.93,toyota.prius,0.0,1.56204
18.03,toyota.prius,0.0,1.56204
18.13,toyota.prius,0.0,1.56204
18.23,toyota.prius,0.0,1.56221
18.33,toyota.prius,0.0,1.56204
18.43,toyota.prius,0.0,1.56181
18.54,toyota.prius,0.0,1.56181
18.64,toyota.prius,0.0,1.56198
18.74,toyota.prius,0.0,1.56218
18.84,toyota.prius,0.0,1.56218
18.94,toyota.prius,0.0,1.56187
19.04,toyota.prius,0.0,1.56187
19.14,toyota.prius,0.0,1.56187
19.25,toyota.prius,0.0,1.56225
19.35,toyota.prius,0.0,1.56208
19.45,toyota.prius,0.0,1.5615
19.55,toyota.prius,0.0,1.5608
19.65,toyota.prius,0.0,1.5608
19.75,toyota.prius,0.0,1.56114
19.85,toyota.prius,0.0,1.56175
19.95,toyota.prius,0.0,1.56276
20.06,toyota.prius,0.01,1.56351
20.16,toyota.prius,0.01,1.56381
20.26,toyota.prius,0.01,1.56368
20.36,toyota.prius,0.01,1.56332
20.46,toyota.prius,0.01,1.56396
20.56,toyota.prius,0.01,1.56396
20.66,toyota.prius,0.01,1.56585
20.76,toyota.prius,0.01,1.56497
20.87,toyota.prius,0.01,1.56315
20.97,toyota.prius,0.01,1.57572
21.07,toyota.prius,0.01,1.57572
21.17,toyota.prius,0.02,1.59432
21.27,toyota.prius,0.04,1.60615
21.37,toyota.prius,0.06,1.61406
21.47,toyota.prius,0.1,1.6165
21.57,toyota.prius,0.16,1.61516
21.68,toyota.prius,0.23,1.61149
21.78,toyota.prius,0.32,1.60617
21.88,toyota.prius,0.38,1.60617
21.98,toyota.prius,0.46,1.59696
22.08,toyota.prius,0.54,1.58475
22.18,toyota.prius,0.62,1.56999
22.28,toyota.prius,0.7,1.55723
22.39,toyota.prius,0.81,1.54851
22.49,toyota.prius,0.92,1.54131
22.59,toyota.prius,1.03,1.53034
22.69,toyota.prius,1.14,1.5172
22.79,toyota.prius,1.2,1.5172
22.89,toyota.prius,1.27,1.49908
22.99,toyota.prius,1.34,1.48037
23.09,toyota.prius,1.41,1.46263
23.2,toyota.prius,1.49,1.43941
23.3,toyota.prius,1.61,1.41228
23.4,toyota.prius,1.74,1.38111
23.5,toyota.prius,1.87,1.35139
23.6,toyota.prius,1.95,1.35139
23.7,toyota.prius,2.03,1.33159
23.8,toyota.prius,2.11,1.3137
23.9,toyota.prius,2.21,1.291
24.01,toyota.prius,2.3,1.26339
24.11,toyota.prius,2.46,1.24062
24.21,toyota.prius,2.62,1.22353
24.31,toyota.prius,2.77,1.19357
24.41,toyota.prius,2.93,1.166
24.51,toyota.prius,3.0,1.166
24.61,toyota.prius,3.07,1.14184
24.72,toyota.prius,3.15,1.12529
24.82,toyota.prius,3.22,1.09702
24.92,toyota.prius,3.28,1.07469
25.02,toyota.prius,3.42,1.05186
25.12,toyota.prius,3.54,1.03593
25.22,toyota.prius,3.65,1.01248
25.32,toyota.prius,3.68,1.01248
25.43,toyota.prius,3.7,0.98237
25.53,toyota.prius,3.73,0.95937
25.63,toyota.prius,3.75,0.92988
25.73,toyota.prius,3.76,0.91556
25.83,toyota.prius,3.86,0.90514
25.93,toyota.prius,3.94,0.90275
26.03,toyota.prius,4.02,0.88862
26.13,toyota.prius,4.09,0.88976
26.24,toyota.prius,4.09,0.88976
26.34,toyota.prius,4.08,0.90285
26.44,toyota.prius,4.07,0.91282
26.54,toyota.prius,4.07,0.91789
26.64,toyota.prius,4.06,0.92481
26.74,toyota.prius,4.13,0.93343
26.84,toyota.prius,4.12,0.93343
26.94,toyota.prius,4.11,0.93116
27.04,toyota.prius,4.1,0.93139
27.15,toyota.prius,4.09,0.93076
27.25,toyota.prius,4.08,0.92995
27.35,toyota.prius,4.15,0.93039
27.45,toyota.prius,4.21,0.93406
27.55,toyota.prius,4.19,0.93406
27.65,toyota.prius,4.17,0.9365
27.75,toyota.prius,4.16,0.93507
27.85,toyota.prius,4.14,0.93046
27.96,toyota.prius,4.13,0.92644
28.06,toyota.prius,4.18,0.92036
28.16,toyota.prius,4.24,0.91229
28.26,toyota.prius,4.29,0.90476
28.36,toyota.prius,4.26,0.90476
28.46,toyota.prius,4.23,0.9049
28.56,toyota.prius,4.2,0.90607
28.66,toyota.prius,4.18,0.90782
28.76,toyota.prius,4.16,0.91064
28.87,toyota.prius,4.21,0.91205
28.97,toyota.prius,4.25,0.91314
29.07,toyota.prius,4.22,0.91314
29.17,toyota.prius,4.2,0.9125
29.27,toyota.prius,4.17,0.91345
29.37,toyota.prius,4.15,0.9104
29.47,toyota.prius,4.12,0.90807
29.57,toyota.prius,4.17,0.90514
29.67,toyota.prius,4.22,0.89921
29.78,toyota.prius,4.26,0.89179
29.88,toyota.prius,4.29,0.88263
29.98,toyota.prius,4.25,0.88263
30.08,toyota.prius,4.2,0.87762
30.18,toyota.prius,4.15,0.87508
30.28,toyota.prius,4.09,0.87532
30.38,toyota.prius,4.03,0.87299
30.48,toyota.prius,4.03,0.87337
30.59,toyota.prius,3.96,0.87337
30.69,toyota.prius,3.89,0.87862
30.79,toyota.prius,3.82,0.88163
30.89,toyota.prius,3.75,0.8838
30.99,toyota.prius,3.67,0.8848
31.09,toyota.prius,3.65,0.8826
31.19,toyota.prius,3.63,0.88185
31.3,toyota.prius,3.6,0.88702
31.4,toyota.prius,3.57,0.89881
31.5,toyota.prius,3.49,0.89881
31.6,toyota.prius,3.41,0.91206
31.7,toyota.prius,3.33,0.92391
31.8,toyota.prius,3.27,0.93156
31.9,toyota.prius,3.2,0.93595
32.01,toyota.prius,3.19,0.93729
32.11,toyota.prius,3.18,0.93781
32.21,toyota.prius,3.13,0.93781
32.31,toyota.prius,3.08,0.93785
32.41,toyota.prius,3.03,0.93703
32.51,toyota.prius,2.99,0.93397
32.61,toyota.prius,2.95,0.93229
32.71,toyota.prius,2.96,0.93175
32.82,toyota.prius,2.97,0.93479
32.92,toyota.prius,2.94,0.93479
33.02,toyota.prius,2.91,0.93891
33.12,toyota.prius,2.9,0.9424
33.22,toyota.prius,2.88,0.94429
33.32,toyota.prius,2.88,0.94666
33.42,toyota.prius,2.94,0.949
33.53,toyota.prius,2.94,0.949
33.63,toyota.prius,2.94,0.95052
33.73,toyota.prius,2.96,0.95111
33.83,toyota.prius,2.98,0.94966
33.93,toyota.prius,3.01,0.94849
34.03,toyota.prius,3.1,0.94824
34.13,toyota.prius,3.2,0.95098
34.23,toyota.prius,3.22,0.95098
34.34,toyota.prius,3.25,0.9562
34.44,toyota.prius,3.28,0.95968
34.54,toyota.prius,3.32,0.96306
34.64,toyota.prius,3.35,0.96233
34.74,toyota.prius,3.46,0.95927
34.84,toyota.prius,3.56,0.95634
34.94,toyota.prius,3.58,0.95634
35.04,toyota.prius,3.61,0.95402
35.15,toyota.prius,3.63,0.9521
35.25,toyota.prius,3.65,0.95037
35.35,toyota.prius,3.67,0.94617
35.45,toyota.prius,3.77,0.94496
35.55,toyota.prius,3.85,0.94747
35.65,toyota.prius,3.92,0.95388
35.75,toyota.prius,3.92,0.95388
35.85,toyota.prius,3.91,0.96172
35.96,toyota.prius,3.9,0.98026
36.06,toyota.prius,3.9,1.01005
36.16,toyota.prius,3.89,0.62658
36.26,toyota.prius,3.96,0.05361
36.36,toyota.prius,3.95,0.05361
36.46,toyota.prius,3.94,-0.53046
36.56,toyota.prius,3.93,-1.09796
36.66,toyota.prius,3.93,-1.66165
36.76,toyota.prius,3.93,-2.16912
36.87,toyota.prius,4.01,-2.20017
36.97,toyota.prius,4.08,-2.12115
37.07,toyota.prius,4.07,-2.12115
37.17,toyota.prius,4.06,-2.0682
37.27,toyota.prius,4.05,-2.04363
37.37,toyota.prius,4.04,-2.03301
37.47,toyota.prius,4.03,-2.02988
37.57,toyota.prius,4.09,-2.02881
37.68,toyota.prius,4.14,-2.02902
37.78,toyota.prius,4.12,-2.02902
37.88,toyota.prius,4.09,-2.02779
37.98,toyota.prius,4.06,-2.02576
38.08,toyota.prius,4.03,-2.02359
38.18,toyota.prius,4.0,-2.02179
38.28,toyota.prius,4.04,-2.0198
38.38,toyota.prius,4.08,-2.01733
38.48,toyota.prius,4.11,-2.01577
38.59,toyota.prius,4.14,-2.01467
38.69,toyota.prius,4.09,-2.01467
38.79,toyota.prius,4.06,-2.0137
38.89,toyota.prius,4.02,-2.01486
38.99,toyota.prius,3.99,-2.018
39.09,toyota.prius,3.96,-2.02282
39.19,toyota.prius,3.99,-2.02848
39.29,toyota.prius,4.02,-2.03555
39.4,toyota.prius,3.98,-2.03555
39.5,toyota.prius,3.94,-2.04129
39.6,toyota.prius,3.89,-2.04324
39.7,toyota.prius,3.84,-2.04248
39.8,toyota.prius,3.78,-2.03778
39.9,toyota.prius,3.79,-2.03208
40.0,toyota.prius,3.73,-2.03208
40.1,toyota.prius,3.67,-2.02819
40.21,toyota.prius,3.62,-2.02706
40.31,toyota.prius,3.56,-2.02905
40.41,toyota.prius,3.51,-2.03344
40.51,toyota.prius,3.5,-2.03655
40.61,toyota.prius,3.49,-1.77924
40.71,toyota.prius,3.43,-1.77924
40.81,toyota.prius,3.37,-1.36307
40.91,toyota.prius,3.3,-1.2123
41.02,toyota.prius,3.23,-1.24087
41.12,toyota.prius,3.16,-1.29803
41.22,toyota.prius,3.13,-1.39785
41.32,toyota.prius,3.1,-1.50583
41.42,toyota.prius,3.03,-1.50583
41.52,toyota.prius,2.95,-1.57003
41.62,toyota.prius,2.89,-1.59115
41.73,toyota.prius,2.82,-1.60889
41.83,toyota.prius,2.76,-1.75628
41.93,toyota.prius,2.73,-2.13122
42.03,toyota.prius,2.67,-2.13122
42.13,toyota.prius,2.61,-2.45709
42.23,toyota.prius,2.55,-2.58599
42.33,toyota.prius,2.49,-2.59164
42.43,toyota.prius,2.43,-2.57901
42.53,toyota.prius,2.41,-2.55099
42.64,toyota.prius,2.37,-2.55099
42.74,toyota.prius,2.32,-2.47479
42.84,toyota.prius,2.28,-2.38744
42.94,toyota.prius,2.25,-2.33307
43.04,toyota.prius,2.22,-2.32386
43.14,toyota.prius,2.24,-2.31481
43.24,toyota.prius,2.26,-2.26828
43.35,toyota.prius,2.28,-2.25372
43.45,toyota.prius,2.27,-2.25372
43.55,toyota.prius,2.27,-2.2677
43.65,toyota.prius,2.28,-2.26656
43.75,toyota.prius,2.29,-2.20526
43.85,toyota.prius,2.31,-2.15182
43.95,toyota.prius,2.38,-2.1307
44.05,toyota.prius,2.41,-2.1307
44.16,toyota.prius,2.43,-2.11706
44.26,toyota.prius,2.47,-2.09512
44.36,toyota.prius,2.5,-2.05606
44.46,toyota.prius,2.55,-2.01163
44.56,toyota.prius,2.65,-1.99265
44.66,toyota.prius,2.75,-1.98724
44.76,toyota.prius,2.79,-1.98724
44.86,toyota.prius,2.84,-1.98639
44.96,toyota.prius,2.88,-1.98801
45.07,toyota.prius,2.93,-1.99603
45.17,toyota.prius,2.98,-2.00507
45.27,toyota.prius,3.1,-2.0119
45.37,toyota.prius,3.14,-2.0119
45.47,toyota.prius,3.17,-2.01483
45.57,toyota.prius,3.21,-2.01874
45.67,toyota.prius,3.24,-2.02642
45.78,toyota.prius,3.27,-2.03717
45.88,toyota.prius,3.36,-2.05429
45.98,toyota.prius,3.46,-2.07394
46.08,toyota.prius,3.47,-2.07394
46.18,toyota.prius,3.49,-2.10047
46.28,toyota.prius,3.51,-2.12713
46.38,toyota.prius,3.53,-2.15592
46.48,toyota.prius,3.55,-2.18384
46.59,toyota.prius,3.64,-2.21277
46.69,toyota.prius,3.66,-2.21277
46.79,toyota.prius,3.67,-2.2417
46.89,toyota.prius,3.69,-2.27249
46.99,toyota.prius,3.71,-2.30224
47.09,toyota.prius,3.73,-2.33301
47.19,toyota.prius,3.74,-2.33301
47.29,toyota.prius,3.76,-2.36368
47.4,toyota.prius,3.77,-2.3912
47.5,toyota.prius,3.79,-2.4186
47.6,toyota.prius,3.8,-2.44528
47.7,toyota.prius,3.88,-2.47326
47.8,toyota.prius,3.89,-2.47326
47.9,toyota.prius,3.89,-2.50314
48.0,toyota.prius,3.89,-2.53689
48.1,toyota.prius,3.9,-2.57089
48.2,toyota.prius,3.9,-2.60168
48.31,toyota.prius,3.97,-2.62909
48.41,toyota.prius,4.04,-2.6717
48.51,toyota.prius,4.11,-2.72736
48.61,toyota.prius,4.09,-2.72736
48.71,toyota.prius,4.08,-2.78009
48.81,toyota.prius,4.06,-2.838
48.91,toyota.prius,4.05,-2.90717
49.01,toyota.prius,4.04,-2.9877
49.12,toyota.prius,4.09,-3.04092
49.22,toyota.prius,4.14,-3.08563
49.32,toyota.prius,4.12,-3.08563
49.42,toyota.prius,4.09,-3.1286
49.52,toyota.prius,4.06,-3.16608
49.62,toyota.prius,4.02,-3.19873
49.72,toyota.prius,3.97,-3.21908
49.82,toyota.prius,3.99,-3.2326
49.93,toyota.prius,3.93,-3.2326
50.03,toyota.prius,3.87,-3.23382
50.13,toyota.prius,3.8,-3.23129
50.23,toyota.prius,3.73,-3.2337
