Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
23.57,toyota.prius,3.64,-3.18945
23.67,toyota.prius,3.65,-3.21151
23.78,toyota.prius,3.67,-3.22708
23.88,toyota.prius,3.69,-3.24396
23.98,toyota.prius,3.71,-3.25064
24.08,toyota.prius,3.72,-3.25201
24.18,toyota.prius,3.73,-3.24374
24.28,toyota.prius,3.75,-3.22985
24.38,toyota.prius,3.76,-3.21881
24.48,toyota.prius,3.78,-3.18884
24.59,toyota.prius,3.79,-3.26678
24.69,toyota.prius,3.81,-3.46893
24.79,toyota.prius,3.76,-3.46893
24.89,toyota.prius,3.72,-3.7644
24.99,toyota.prius,3.69,-4.23837
25.09,toyota.prius,3.66,-4.53982
25.19,toyota.prius,3.64,-4.73889
25.29,toyota.prius,3.69,-4.89407
25.4,toyota.prius,3.74,-4.69937
25.5,toyota.prius,3.79,-4.24442
25.6,toyota.prius,3.83,-3.59543
25.7,toyota.prius,3.88,-3.01672
25.8,toyota.prius,3.92,-2.73391
25.9,toyota.prius,3.96,-2.48038
26.0,toyota.prius,3.99,-2.40731
26.1,toyota.prius,4.03,-2.51391
26.2,toyota.prius,4.06,-2.70696
26.31,toyota.prius,4.09,-2.88739
26.41,toyota.prius,4.12,-2.95882
26.51,toyota.prius,4.16,-3.05038
26.61,toyota.prius,4.19,-3.11471
26.71,toyota.prius,4.16,-3.11471
26.81,toyota.prius,4.14,-3.15493
26.91,toyota.prius,4.12,-3.24911
27.01,toyota.prius,4.1,-3.3573
27.11,toyota.prius,4.09,-3.48635
27.22,toyota.prius,4.16,-3.62167
27.32,toyota.prius,4.22,-3.73962
27.42,toyota.prius,4.28,-3.85346
27.52,toyota.prius,4.33,-3.94146
27.62,toyota.prius,4.38,-4.01559
27.72,toyota.prius,4.43,-4.11627
27.82,toyota.prius,4.47,-4.21942
27.92,toyota.prius,4.51,-4.30328
28.03,toyota.prius,4.55,-4.34354
28.13,toyota.prius,4.59,-4.36182
28.23,toyota.prius,4.62,-4.36221
28.33,toyota.prius,4.65,-4.33643
28.43,toyota.prius,4.6,-4.33643
28.53,toyota.prius,4.56,-4.28396
28.63,toyota.prius,4.51,-4.23708
28.73,toyota.prius,4.48,-4.25323
28.84,toyota.prius,4.44,-4.24994
28.94,toyota.prius,4.48,-4.27768
29.04,toyota.prius,4.52,-4.29406
29.14,toyota.prius,4.55,-4.31833
29.24,toyota.prius,4.58,-4.33563
29.34,toyota.prius,4.61,-4.34323
29.44,toyota.prius,4.64,-4.34055
29.54,toyota.prius,4.66,-4.32522
29.64,toyota.prius,4.69,-4.30041
29.75,toyota.prius,4.71,-4.26486
29.85,toyota.prius,4.73,-4.23209
29.95,toyota.prius,4.74,-4.19404
30.05,toyota.prius,4.69,-4.19404
30.15,toyota.prius,4.63,-4.1589
30.25,toyota.prius,4.58,-4.12106
30.35,toyota.prius,4.53,-4.08899
30.45,toyota.prius,4.48,-4.05075
30.55,toyota.prius,4.51,-4.01535
30.66,toyota.prius,4.54,-3.97723
30.76,toyota.prius,4.56,-3.94299
30.86,toyota.prius,4.58,-3.90939
30.96,toyota.prius,4.6,-3.87805
31.06,toyota.prius,4.62,-3.84512
31.16,toyota.prius,4.64,-3.81372
31.26,toyota.prius,4.65,-3.78067
31.36,toyota.prius,4.66,-3.74728
31.47,toyota.prius,4.6,-3.74728
31.57,toyota.prius,4.55,-3.70939
31.67,toyota.prius,4.5,-3.67334
31.77,toyota.prius,4.45,-3.63446
31.87,toyota.prius,4.41,-3.59777
31.97,toyota.prius,4.44,-3.55905
32.07,toyota.prius,4.47,-3.52234
32.17,toyota.prius,4.5,-3.48441
32.27,toyota.prius,4.52,-3.44802
32.38,toyota.prius,4.55,-3.40948
32.48,toyota.prius,4.57,-3.37243
32.58,toyota.prius,4.59,-3.33554
32.68,toyota.prius,4.61,-3.29883
32.78,toyota.prius,4.63,-3.26096
32.88,toyota.prius,4.65,-3.22299
32.98,toyota.prius,4.66,-3.1849
33.08,toyota.prius,4.68,-3.14734
33.19,toyota.prius,4.69,-3.1084
33.29,toyota.prius,4.63,-3.1084
33.39,toyota.prius,4.58,-3.07141
33.49,toyota.prius,4.52,-3.03378
33.59,toyota.prius,4.48,-2.99673
33.69,toyota.prius,4.44,-2.95923
33.79,toyota.prius,4.47,-2.92165
33.89,toyota.prius,4.5,-2.88345
34.0,toyota.prius,4.53,-2.84365
34.1,toyota.prius,4.56,-2.80322
34.2,toyota.prius,4.59,-2.76129
34.3,toyota.prius,4.62,-2.7226
34.4,toyota.prius,4.65,-2.69202
34.5,toyota.prius,4.67,-2.64987
34.6,toyota.prius,4.7,-2.60598
34.7,toyota.prius,4.72,-2.57131
34.8,toyota.prius,4.67,-2.57131
34.91,toyota.prius,4.63,-2.53589
35.01,toyota.prius,4.58,-2.49646
35.11,toyota.prius,4.55,-2.45715
35.21,toyota.prius,4.51,-2.41504
35.31,toyota.prius,4.55,-2.37573
35.41,toyota.prius,4.59,-2.33386
35.51,toyota.prius,4.63,-2.29382
35.61,toyota.prius,4.67,-2.24881
35.72,toyota.prius,4.71,-2.20737
35.82,toyota.prius,4.75,-2.16266
35.92,toyota.prius,4.78,-2.12198
36.02,toyota.prius,4.74,-2.12198
36.12,toyota.prius,4.7,-2.07641
36.22,toyota.prius,4.66,-2.03827
36.32,toyota.prius,4.63,-1.99804
36.42,toyota.prius,4.6,-1.95908
36.53,toyota.prius,4.65,-1.91781
36.63,toyota.prius,4.69,-1.87564
36.73,toyota.prius,4.74,-1.8309
36.83,toyota.prius,4.77,-1.79226
36.93,toyota.prius,4.81,-1.76309
37.03,toyota.prius,4.84,-1.74744
37.13,toyota.prius,4.87,-1.73938
37.23,toyota.prius,4.89,-1.74121
37.33,toyota.prius,4.91,-1.74502
37.44,toyota.prius,4.86,-1.74502
37.54,toyota.prius,4.8,-1.75009
37.64,toyota.prius,4.75,-1.75046
37.74,toyota.prius,4.7,-1.74942
37.84,toyota.prius,4.66,-1.75058
37.94,toyota.prius,4.69,-1.75244
38.04,toyota.prius,4.72,-1.755
38.14,toyota.prius,4.75,-1.75787
38.25,toyota.prius,4.78,-1.75345
38.35,toyota.prius,4.8,-1.7504
38.45,toyota.prius,4.82,-1.74359
38.55,toyota.prius,4.84,-1.73783
38.65,toyota.prius,4.86,-1.73147
38.75,toyota.prius,4.87,-1.72759
38.85,toyota.prius,4.88,-1.72903
38.95,toyota.prius,4.89,-1.71777
39.05,toyota.prius,4.9,-1.71951
39.16,toyota.prius,4.83,-1.71951
39.26,toyota.prius,4.77,-1.72927
39.36,toyota.prius,4.72,-1.73929
39.46,toyota.prius,4.67,-1.74201
39.56,toyota.prius,4.62,-1.73052
39.66,toyota.prius,4.65,-1.72897
39.76,toyota.prius,4.68,-1.73297
39.86,toyota.prius,4.7,-1.71857
39.97,toyota.prius,4.73,-1.71307
40.07,toyota.prius,4.75,-1.7178
40.17,toyota.prius,4.77,-1.70856
40.27,toyota.prius,4.79,-1.70721
40.37,toyota.prius,4.73,-1.70721
40.47,toyota.prius,4.68,-1.70669
40.57,toyota.prius,4.63,-1.69162
40.67,toyota.prius,4.59,-1.6867
40.77,toyota.prius,4.54,-1.6792
40.88,toyota.prius,4.58,-1.66324
40.98,toyota.prius,4.61,-1.65939
41.08,toyota.prius,4.64,-1.64233
41.18,toyota.prius,4.67,-1.62628
41.28,toyota.prius,4.7,-1.45739
41.38,toyota.prius,4.72,-1.34964
41.48,toyota.prius,4.74,-1.34146
41.58,toyota.prius,4.76,-1.33322
41.68,toyota.prius,4.78,-1.44494
41.79,toyota.prius,4.72,-1.44494
41.89,toyota.prius,4.66,-1.54748
41.99,toyota.prius,4.6,-1.64551
42.09,toyota.prius,4.55,-1.65314
42.19,toyota.prius,4.49,-1.63461
42.29,toyota.prius,4.51,-1.61508
42.39,toyota.prius,4.53,-1.51913
42.49,toyota.prius,4.54,-1.47351
42.6,toyota.prius,4.55,-1.46607
42.7,toyota.prius,4.55,-1.46539
42.8,toyota.prius,4.56,-1.46512
42.9,toyota.prius,4.56,-1.46161
43.0,toyota.prius,4.56,-1.45697
43.1,toyota.prius,4.55,-1.45043
43.2,toyota.prius,4.55,-1.44192
43.3,toyota.prius,4.55,-1.43285
43.4,toyota.prius,4.55,-1.42278
43.51,toyota.prius,4.55,-1.41458
43.61,toyota.prius,4.55,-1.4061
43.71,toyota.prius,4.48,-1.4061
43.81,toyota.prius,4.42,-1.39703
43.91,toyota.prius,4.36,-1.38821
44.01,toyota.prius,4.31,-1.1936
44.11,toyota.prius,4.26,-1.2694
44.22,toyota.prius,4.29,-1.35785
44.32,toyota.prius,4.32,-1.36544
44.42,toyota.prius,4.34,-1.35357
44.52,toyota.prius,4.36,-1.34057
44.62,toyota.prius,4.39,-1.51543
44.72,toyota.prius,4.34,-1.51543
44.82,toyota.prius,4.3,-1.40555
44.92,toyota.prius,4.26,-1.31726
45.02,toyota.prius,4.22,-1.29218
45.13,toyota.prius,4.19,-1.28388
45.23,toyota.prius,4.24,-1.28936
45.33,toyota.prius,4.28,-1.28229
45.43,toyota.prius,4.33,-1.26306
45.53,toyota.prius,4.37,-1.25094
45.63,toyota.prius,4.42,-1.22683
45.73,toyota.prius,4.46,-1.22659
45.83,toyota.prius,4.5,-1.22082
45.93,toyota.prius,4.54,-1.22561
46.04,toyota.prius,4.58,-1.22311
46.14,toyota.prius,4.61,-1.20245
46.24,toyota.prius,4.65,-1.18835
46.34,toyota.prius,4.68,-1.18539
46.44,toyota.prius,4.71,-1.17947
46.54,toyota.prius,4.73,-1.17074
46.64,toyota.prius,4.68,-1.17074
46.74,toyota.prius,4.63,-1.16058
46.85,toyota.prius,4.59,-1.1507
46.95,toyota.prius,4.55,-1.14093
47.05,toyota.prius,4.51,-1.13376
47.15,toyota.prius,4.55,-1.12274
47.25,toyota.prius,4.58,-1.11822
47.35,toyota.prius,4.61,-1.11602
47.45,toyota.prius,4.63,-1.11541
47.55,toyota.prius,4.65,-1.11691
47.65,toyota.prius,4.66,-1.11825
47.76,toyota.prius,4.65,-1.12012
47.86,toyota.prius,4.64,-1.11991
47.96,toyota.prius,4.61,-1.11728
48.06,toyota.prius,4.52,-1.11728
48.16,toyota.prius,4.42,-1.11273
48.26,toyota.prius,4.33,-1.10867
48.36,toyota.prius,4.23,-1.10516
48.46,toyota.prius,4.14,-1.10217
48.56,toyota.prius,4.1,-1.09967
48.67,toyota.prius,4.06,-1.09829
48.77,toyota.prius,4.03,-1.09696
48.87,toyota.prius,3.98,-1.09592
48.97,toyota.prius,3.94,-1.09567
49.07,toyota.prius,3.9,-1.09576
49.17,toyota.prius,3.86,-1.09641
49.27,toyota.prius,3.81,-1.09713
49.37,toyota.prius,3.77,-1.09738
49.47,toyota.prius,3.72,-1.09747
49.58,toyota.prius,3.67,-1.09765
49.68,toyota.prius,3.62,-1.0982
49.78,toyota.prius,3.57,-1.09829
49.88,toyota.prius,3.52,-1.09738
49.98,toyota.prius,3.47,-1.09606
50.08,toyota.prius,3.38,-1.09606
50.18,toyota.prius,3.29,-1.09536
50.29,toyota.prius,3.2,-1.09515
50.39,toyota.prius,3.12,-1.09451
50.49,toyota.prius,3.04,-1.09356
50.59,toyota.prius,3.01,-1.09231
50.69,toyota.prius,2.97,-1.09152
50.79,toyota.prius,2.94,-1.09075
50.89,toyota.prius,2.86,-1.09075
50.99,toyota.prius,2.8,-1.08905
51.09,toyota.prius,2.73,-1.08752
51.2,toyota.prius,2.67,-1.08627
51.3,toyota.prius,2.61,-1.08508
51.4,toyota.prius,2.59,-1.083
51.5,toyota.prius,2.57,-1.08173
51.6,toyota.prius,2.55,-1.07992
51.7,toyota.prius,2.53,-1.07898
51.8,toyota.prius,2.48,-1.07898
51.9,toyota.prius,2.42,-1.07776
52.01,toyota.prius,2.38,-1.07578
52.11,toyota.prius,2.33,-1.07153
52.21,toyota.prius,2.29,-1.06606
52.31,toyota.prius,2.29,-1.06043
52.41,toyota.prius,2.29,-1.0561
52.51,toyota.prius,2.29,-1.05399
52.61,toyota.prius,2.3,-1.05231
52.71,toyota.prius,2.31,-1.0516
52.81,toyota.prius,2.32,-1.05142
52.92,toyota.prius,2.34,-1.05179
53.02,toyota.prius,2.35,-1.05179
53.12,toyota.prius,2.37,-1.05185
53.22,toyota.prius,2.39,-1.05181
53.32,toyota.prius,2.41,-1.05194
53.42,toyota.prius,2.43,-1.05173
53.52,toyota.prius,2.44,-1.05072
53.62,toyota.prius,2.42,-1.05072
53.73,toyota.prius,2.4,-1.04968
53.83,toyota.prius,2.38,-1.04886
53.93,toyota.prius,2.36,-1.04794
54.03,toyota.prius,2.34,-1.04641
54.13,toyota.prius,2.37,-1.0452
54.23,toyota.prius,2.39,-1.04415
54.33,toyota.prius,2.41,-1.04291
54.43,toyota.prius,2.43,-1.0416
54.54,toyota.prius,2.44,-1.04074
54.64,toyota.prius,2.45,-1.03955
54.74,toyota.prius,2.46,-1.03854
54.84,toyota.prius,2.44,-1.03854
54.94,toyota.prius,2.41,-1.03677
55.04,toyota.prius,2.38,-1.0358
55.14,toyota.prius,2.36,-1.03454
55.24,toyota.prius,2.33,-1.03326
55.34,toyota.prius,2.35,-1.03274
55.45,toyota.prius,2.36,-0.98116
55.55,toyota.prius,2.38,-0.91901
55.65,toyota.prius,2.39,-0.91104
55.75,toyota.prius,2.39,-1.01531
55.85,toyota.prius,2.4,-1.03564
55.95,toyota.prius,2.41,-1.03332
56.05,toyota.prius,2.41,-1.02792
56.15,toyota.prius,2.41,-1.02353
56.25,toyota.prius,2.38,-1.02353
56.36,toyota.prius,2.35,-1.02036
56.46,toyota.prius,2.32,-1.01828
56.56,toyota.prius,2.29,-1.01648
56.66,toyota.prius,2.26,-1.0151
56.76,toyota.prius,2.27,-1.10602
56.86,toyota.prius,2.28,-1.12973
56.96,toyota.prius,2.28,-1.08609
57.06,toyota.prius,2.29,-1.11129
57.16,toyota.prius,2.29,-1.11493
57.27,toyota.prius,2.29,-1.11291
57.37,toyota.prius,2.3,-1.11008
57.47,toyota.prius,2.3,-1.10699
57.57,toyota.prius,2.3,-1.10491
57.67,toyota.prius,2.29,-1.1029
57.77,toyota.prius,2.29,-1.10178
57.87,toyota.prius,2.26,-1.10178
57.97,toyota.prius,2.22,-1.10036
58.08,toyota.prius,2.19,-1.09869
58.18,toyota.prius,2.16,-1.09732
58.28,toyota.prius,2.13,-1.09644
58.38,toyota.prius,2.14,-1.09564
58.48,toyota.prius,2.14,-1.09479
58.58,toyota.prius,2.15,-1.09372
58.68,toyota.prius,2.15,-1.09308
58.78,toyota.prius,2.15,-1.09244
58.88,toyota.prius,2.15,-1.09161
58.99,toyota.prius,2.15,-1.09079
59.09,toyota.prius,2.14,-1.08985
59.19,toyota.prius,2.11,-1.08985
59.29,toyota.prius,2.07,-1.08942
59.39,toyota.prius,2.04,-1.0881
59.49,toyota.prius,2.01,-1.08725
59.59,toyota.prius,1.98,-1.08603
59.69,toyota.prius,1.98,-1.08456
59.8,toyota.prius,1.97,-1.08399
59.9,toyota.prius,1.97,-1.08279
60.0,toyota.prius,1.96,-1.0816
60.1,toyota.prius,1.96,-1.08139
60.2,toyota.prius,1.95,-1.08334
60.3,toyota.prius,1.94,-1.08606
60.4,toyota.prius,1.92,-1.08832
60.5,toyota.prius,1.9,-1.08895
60.6,toyota.prius,1.88,-1.08844
60.71,toyota.prius,1.85,-1.08694
60.81,toyota.prius,1.82,-1.0848
60.91,toyota.prius,1.79,-1.08218
61.01,toyota.prius,1.75,-1.08019
61.11,toyota.prius,1.71,-1.07761
61.21,toyota.prius,1.68,-1.07492
61.31,toyota.prius,1.64,-1.07248
61.41,toyota.prius,1.6,-1.07095
61.52,toyota.prius,1.56,-1.07147
61.62,toyota.prius,1.53,-1.07349
61.72,toyota.prius,1.49,-1.07632
61.82,toyota.prius,1.44,-1.07632
61.92,toyota.prius,1.39,-1.07935
62.02,toyota.prius,1.34,-1.06716
62.12,toyota.prius,1.29,-1.05869
62.22,toyota.prius,1.25,-1.05786
62.32,toyota.prius,1.22,-1.0603
62.43,toyota.prius,1.2,-1.06265
62.53,toyota.prius,1.18,-1.06399
62.63,toyota.prius,1.16,-1.0646
62.73,toyota.prius,1.14,-1.06445
62.83,toyota.prius,1.12,-1.06415
62.93,toyota.prius,1.1,-1.06366
63.03,toyota.prius,1.07,-1.06308
63.13,toyota.prius,1.05,-1.06235
63.23,toyota.prius,1.03,-1.06164
63.34,toyota.prius,1.01,-1.06082
63.44,toyota.prius,0.99,-1.06067
63.54,toyota.prius,0.96,-1.06049
63.64,toyota.prius,0.94,-1.05953
63.74,toyota.prius,0.91,-1.05953
63.84,toyota.prius,0.88,-1.06399
63.94,toyota.prius,0.85,-1.06146
64.04,toyota.prius,0.82,-1.0632
64.15,toyota.prius,0.79,-1.06753
64.25,toyota.prius,0.77,-1.07056
64.35,toyota.prius,0.74,-1.07031
64.45,toyota.prius,0.71,-1.06125
64.55,toyota.prius,0.68,-1.05871
64.65,toyota.prius,0.65,-1.05627
64.75,toyota.prius,0.62,-1.05459
64.85,toyota.prius,0.59,-1.05761
64.95,toyota.prius,0.56,-1.05746
65.06,toyota.prius,0.54,-1.05792
65.16,toyota.prius,0.51,-1.05783
65.26,toyota.prius,0.48,-1.05743
65.36,toyota.prius,0.45,-1.05606
65.46,toyota.prius,0.43,-1.05514
65.56,toyota.prius,0.4,-1.05514
65.66,toyota.prius,0.38,-1.05438
65.76,toyota.prius,0.36,-1.05328
65.87,toyota.prius,0.33,-1.05303
65.97,toyota.prius,0.31,-1.05283
66.07,toyota.prius,0.3,-1.05246
66.17,toyota.prius,0.28,-1.05218
66.27,toyota.prius,0.27,-1.05209
66.37,toyota.prius,0.25,-1.05197
66.47,toyota.prius,0.24,-1.05203
66.57,toyota.prius,0.23,-1.05212
66.67,toyota.prius,0.22,-1.05188
66.78,toyota.prius,0.21,-1.05151
66.88,toyota.prius,0.2,-1.05173
66.98,toyota.prius,0.19,-1.05191
67.08,toyota.prius,0.18,-1.05203
67.18,toyota.prius,0.17,-1.0516
67.28,toyota.prius,0.16,-1.0516
67.38,toyota.prius,0.16,-1.0516
67.48,toyota.prius,0.15,-1.05151
67.59,toyota.prius,0.15,-1.05148
