TimeStampNs,PandaNum,MessageID,Bus,MessageLength,Message
3337912625.0,0,0x245,0,5,0x000000004C
3362046775.0,0,0x245,0,5,0x000000004C
3384971275.0,0,0x245,0,5,0x000000004C
3408514625.0,0,0x245,0,5,0x000000004C
3432269950.0,0,0x245,0,5,0x000000004C
3455597500.0,0,0x245,0,5,0x000000004C
3479183925.0,0,0x245,0,5,0x000000004C
3502722950.0,0,0x245,0,5,0x000000004C
3526310650.0,0,0x245,0,5,0x000000004C
3549810300.0,0,0x245,0,5,0x000000004C
3573389100.0,0,0x245,0,5,0x000000004C
3596933425.0,0,0x245,0,5,0x000000004C
3620512725.0,0,0x245,0,5,0x000000004C
3644267725.0,0,0x245,0,5,0x000000004C
3667614075.0,0,0x245,0,5,0x000000004C
3691335450.0,0,0x245,0,5,0x000000004C
3714741275.0,0,0x245,0,5,0x000000004C
3738228125.0,0,0x245,0,5,0x000000004C
3761809950.0,0,0x245,0,5,0x000000004C
3785354175.0,0,0x245,0,5,0x000000004C
3808952450.0,0,0x245,0,5,0x000000004C
3832437600.0,0,0x245,0,5,0x000000004C
3856022650.0,0,0x245,0,5,0x000000004C
3879563750.0,0,0x245,0,5,0x000000004C
3903141225.0,0,0x245,0,5,0x000000004C
3926647125.0,0,0x245,0,5,0x000000004C
3950227700.0,0,0x245,0,5,0x000000004C
3973905775.0,0,0x245,0,5,0x000000004C
3997847150.0,0,0x245,0,5,0x000000004C
4021105025.0,0,0x245,0,5,0x000000004C
4044442175.0,0,0x245,0,5,0x000000004C
4067981975.0,0,0x245,0,5,0x000000004C
4091581875.0,0,0x245,0,5,0x000000004C
4115066325.0,0,0x245,0,5,0x000000004C
4138647550.0,0,0x245,0,5,0x000000004C
4162192050.0,0,0x245,0,5,0x000000004C
4186017625.0,0,0x245,0,5,0x000000004C
4209277025.0,0,0x245,0,5,0x000000004C
4232857600.0,0,0x245,0,5,0x000000004C
4256400550.0,0,0x245,0,5,0x000000004C
4280223325.0,0,0x245,0,5,0x000000004C
4303989025.0,0,0x245,0,5,0x000000004C
4327296300.0,0,0x245,0,5,0x000000004C
4350611275.0,0,0x245,0,5,0x000000004C
4374190875.0,0,0x245,0,5,0x000000004C
4397942025.0,0,0x245,0,5,0x000000004C
