"rowID","Metadata,MulticastAddress","Metadata,StateVersion","Metadata,IsTerminated","Metadata,TimeOfCommit","Metadata,TimeOfReceipt","Metadata,Enum,Middleware::EventType","tspi.time.nanosecondsSince1970,Int64","Enum,TENA::RTcode,tspi.position.geodetic_asTransmitted.srf.rtCode (optional)","tspi.position.geodetic_asTransmitted.latitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.longitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.heightAboveEllipsoidInMeters,Float64 (optional)","Enum,VUG::Entities::Signals::TrafficLightState,currentState","const^Metadata,SDOid.hostIPaddress","const^Metadata,SDOid.processID","const^Metadata,SDOid.processCreateTimeSec","const^Metadata,SDOid.counter","const^Metadata,Enum,Middleware::CommunicationProperties","const^Metadata,ApplicationId","const^Metadata,Endpoint","const^Metadata,PublisherSessionId","const^Metadata,ReactivationCount","const^Metadata,TimeOfCreation","const^Metadata,TimeOfDiscovery","const^identifier,String","const^sourceIdentifier,String","const^Enum,VUG::LVCindicator,lvcIndicator","const^type,String","const^signalID,String"
127,"N/A",461,0,1712338079766981000,1712338079829953000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
128,"N/A",461,0,1712338079767131000,1712338079830059000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
129,"N/A",461,0,1712338079767189000,1712338079840938000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
130,"N/A",462,0,1712338079870050000,1712338079934819000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
131,"N/A",462,0,1712338079870138000,1712338079934931000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
132,"N/A",462,0,1712338079870182000,1712338079946995000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
133,"N/A",463,0,1712338079967057000,1712338080048408000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
134,"N/A",463,0,1712338079967196000,1712338080050233000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
135,"N/A",463,0,1712338079967275000,1712338080050344000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
136,"N/A",464,0,1712338080066983000,1712338080639471000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
137,"N/A",464,0,1712338080067092000,1712338080639576000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
138,"N/A",464,0,1712338080067141000,1712338080639831000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
139,"N/A",465,0,1712338080168079000,1712338083623610000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
140,"N/A",465,0,1712338080168320000,1712338083623888000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
141,"N/A",465,0,1712338080168439000,1712338083623964000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
142,"N/A",466,0,1712338080267351000,1712338083749371000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
143,"N/A",466,0,1712338080267477000,1712338083750950000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
144,"N/A",466,0,1712338080267564000,1712338083751022000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
145,"N/A",467,0,1712338080368725000,1712338084389199000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
146,"N/A",467,0,1712338080368851000,1712338084389310000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
147,"N/A",467,0,1712338080368936000,1712338084390282000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
148,"N/A",468,0,1712338080469221000,1712338084390706000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
149,"N/A",468,0,1712338080469316000,1712338084390782000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
150,"N/A",468,0,1712338080469361000,1712338084390922000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
151,"N/A",469,0,1712338080568909000,1712338084392630000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
152,"N/A",469,0,1712338080569058000,1712338084393246000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
153,"N/A",469,0,1712338080569140000,1712338084393306000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
154,"N/A",470,0,1712338080668842000,1712338084394300000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
155,"N/A",470,0,1712338080668969000,1712338084394385000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
156,"N/A",470,0,1712338080669056000,1712338084394766000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
157,"N/A",471,0,1712338080768901000,1712338084395413000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
158,"N/A",471,0,1712338080769039000,1712338084395481000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
159,"N/A",471,0,1712338080769117000,1712338084395859000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
160,"N/A",472,0,1712338080868952000,1712338084396492000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
161,"N/A",472,0,1712338080869048000,1712338084396610000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
162,"N/A",472,0,1712338080869095000,1712338084396979000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
163,"N/A",473,0,1712338080969579000,1712338084397412000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
164,"N/A",473,0,1712338080969705000,1712338084400343000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
165,"N/A",473,0,1712338080969783000,1712338084400420000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
166,"N/A",474,0,1712338081069322000,1712338084400495000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
167,"N/A",474,0,1712338081069420000,1712338084499078000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
168,"N/A",474,0,1712338081069467000,1712338084499180000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
169,"N/A",475,0,1712338081169391000,1712338084499289000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
170,"N/A",475,0,1712338081169484000,1712338084499385000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
171,"N/A",475,0,1712338081169531000,1712338084499442000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
172,"N/A",476,0,1712338081268967000,1712338084499486000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
173,"N/A",476,0,1712338081269069000,1712338084499529000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
174,"N/A",476,0,1712338081269134000,1712338084508225000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
175,"N/A",477,0,1712338081369014000,1712338084508292000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
176,"N/A",477,0,1712338081369149000,1712338084508346000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
177,"N/A",477,0,1712338081369231000,1712338084508381000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
178,"N/A",478,0,1712338081469300000,1712338084508415000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
179,"N/A",478,0,1712338081469471000,1712338084508628000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
180,"N/A",478,0,1712338081469561000,1712338084508819000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
181,"N/A",479,0,1712338081569891000,1712338084508885000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
182,"N/A",479,0,1712338081569990000,1712338084509002000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
183,"N/A",479,0,1712338081570038000,1712338084509123000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
184,"N/A",480,0,1712338081669469000,1712338084509181000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
185,"N/A",480,0,1712338081669588000,1712338084509241000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
186,"N/A",480,0,1712338081669656000,1712338084509316000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
187,"N/A",481,0,1712338081769998000,1712338084509361000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
188,"N/A",481,0,1712338081770110000,1712338084509484000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
189,"N/A",481,0,1712338081770186000,1712338084509530000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
190,"N/A",482,0,1712338081868974000,1712338084518912000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
191,"N/A",482,0,1712338081869075000,1712338084519030000,"StateChange",1712338033759159000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Red","10.91.0.3",778,1712337870,14,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759188000,1712338075658020000,"658","658","VUG::LVCindicator_Live","Traffic Signal","658"
192,"N/A",482,0,1712338081869120000,1712338084519177000,"StateChange",1712338033759270000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,16,"Reliable",92,"10.91.0.3:36949",0,0,1712338033759294000,1712338075659572000,"656","656","VUG::LVCindicator_Live","Traffic Signal","656"
193,"N/A",483,0,1712338081969123000,1712338084519286000,"StateChange",1712338033758489000,"TENA::RTCODE_WGS_1984_IDENTITY",38.9519791115058,-77.1483512834999,100.0,"VUG::Entities::Signals::TrafficLightState_Green","10.91.0.3",778,1712337870,10,"Reliable",92,"10.91.0.3:36949",0,0,1712338033758638000,1712338075657387000,"663","663","VUG::LVCindicator_Live","Traffic Signal","663"
