index,current_time,vehicle_type,x,y,z,speed,vehicle_pitch,waypoint_pitch
0,1712341969.5369508,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
1,1712341969.63997,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
2,1712341969.742114,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
3,1712341969.843949,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
4,1712341969.9460506,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
5,1712341970.0484755,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
6,1712341970.150276,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
7,1712341970.2523656,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
8,1712341970.3547745,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
9,1712341970.45666,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
10,1712341970.5588124,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
11,1712341970.6609402,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
12,1712341970.763264,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
13,1712341970.8659768,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
14,1712341970.9678426,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
15,1712341971.0709875,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
16,1712341971.1733549,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
17,1712341971.2755153,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
18,1712341971.3778298,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
19,1712341971.4799097,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
20,1712341971.5819137,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
21,1712341971.6840918,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
22,1712341971.7863045,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
23,1712341971.888569,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
24,1712341971.990824,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
25,1712341972.0926514,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
26,1712341972.1950858,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
27,1712341972.2976353,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
28,1712341972.4000268,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
29,1712341972.5023344,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
30,1712341972.6043324,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
31,1712341972.7066772,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
32,1712341972.8085876,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
33,1712341972.9111245,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
34,1712341973.0135193,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
35,1712341973.1157393,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
36,1712341973.218247,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
37,1712341973.3207705,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
38,1712341973.4226,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
39,1712341973.5245411,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
40,1712341973.6264913,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
41,1712341973.7285044,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
42,1712341973.8303254,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
43,1712341973.9325154,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
44,1712341974.0344865,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
45,1712341974.1368008,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
46,1712341974.2393408,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
47,1712341974.341937,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
48,1712341974.4441807,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
49,1712341974.5474336,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
50,1712341974.6499722,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
51,1712341974.75223,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
52,1712341974.854663,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
53,1712341974.9566078,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
54,1712341975.058921,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
55,1712341975.160778,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
56,1712341975.262752,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
57,1712341975.3666358,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
58,1712341975.4689817,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
59,1712341975.5709481,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
60,1712341975.6733272,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
61,1712341975.7752354,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
62,1712341975.8770862,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
63,1712341975.9792693,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
64,1712341976.0817552,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
65,1712341976.1848998,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
66,1712341976.287349,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
67,1712341976.3899748,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
68,1712341976.4926035,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
69,1712341976.5950885,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
70,1712341976.6976075,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
71,1712341976.800676,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
72,1712341976.902926,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
73,1712341977.005154,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
74,1712341977.1072543,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
75,1712341977.2097366,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
76,1712341977.3124912,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
77,1712341977.4145195,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
78,1712341977.516329,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
79,1712341977.6185467,vehicle.toyota.prius,122.30390167236328,-216.25491333007812,244.09515380859375,0.0,-0.002226641634479165,1.3395843505859375
