index,current_time,vehicle_type,x,y,z,speed,vehicle_pitch,waypoint_pitch
2251,1712340635.3399813,vehicle.toyota.prius,58.810638427734375,-68.86856079101562,237.4993438720703,0.0,0.0006761886761523783,1.1009039878845215
2252,1712340635.4418638,vehicle.toyota.prius,58.8436164855957,-69.13516235351562,237.49932861328125,0.0,0.0006830188794992864,1.1182150840759277
2253,1712340635.5438569,vehicle.toyota.prius,58.860111236572266,-69.45730590820312,237.49932861328125,0.0,0.0006898490828461945,1.138880968093872
2254,1712340635.6458955,vehicle.toyota.prius,58.88484573364258,-69.72390747070312,237.49932861328125,0.0,0.0006898490828461945,1.156030535697937
2255,1712340635.7482934,vehicle.toyota.prius,58.93431854248047,-70.0349349975586,237.49932861328125,0.0,0.0006898490828461945,1.1761566400527954
2256,1712340635.8503225,vehicle.toyota.prius,59.025028228759766,-70.5903549194336,237.59933471679688,0.0,0.0006966792279854417,1.2119722366333008
2257,1712340635.952637,vehicle.toyota.prius,59.025028228759766,-70.5903549194336,237.59933471679688,0.0,0.0006966792279854417,1.2119722366333008
2258,1712340636.0547502,vehicle.toyota.prius,59.107479095458984,-71.2235336303711,237.59930419921875,0.0,0.0007035094313323498,-0.28231295943260193
2259,1712340636.1571047,vehicle.toyota.prius,59.107479095458984,-71.2235336303711,237.59930419921875,0.0,0.0007035094313323498,-0.28231295943260193
2260,1712340636.2592697,vehicle.toyota.prius,59.14870834350586,-71.4790267944336,237.59930419921875,0.0,0.0007035094313323498,1.268716812133789
2261,1712340636.3613358,vehicle.toyota.prius,59.18993377685547,-72.10108947753906,237.59930419921875,0.0,0.0007103396346792579,1.3077877759933472
2262,1712340636.4645398,vehicle.toyota.prius,59.18993377685547,-72.10108947753906,237.59930419921875,0.0,0.0007103396346792579,1.3077877759933472
2263,1712340636.5663707,vehicle.toyota.prius,59.22291946411133,-72.41212463378906,237.5992889404297,0.0,0.0007103396346792579,1.3273392915725708
2264,1712340636.6688364,vehicle.toyota.prius,59.29712677001953,-73.00086975097656,237.5992889404297,0.0,0.0007103396346792579,1.3642864227294922
2265,1712340636.7711833,vehicle.toyota.prius,59.34659957885742,-73.35633087158203,237.5992889404297,0.0,0.0007103396346792579,1.3865317106246948
2266,1712340636.8734887,vehicle.toyota.prius,59.3878288269043,-73.65625762939453,237.5992889404297,0.0,0.0007103396346792579,1.4914082288742065
2267,1712340636.9757407,vehicle.toyota.prius,59.3878288269043,-73.65625762939453,237.5992889404297,0.0,0.0007103396346792579,1.4914082288742065
2268,1712340637.0783925,vehicle.toyota.prius,59.46204376220703,-74.25611114501953,237.5992889404297,0.0,0.0007308301865123212,1.7141156196594238
2269,1712340637.1806216,vehicle.toyota.prius,59.47853469848633,-74.5338134765625,237.5992889404297,0.0,0.0007376603898592293,1.7988721132278442
2270,1712340637.2830858,vehicle.toyota.prius,59.50326919555664,-74.8115234375,237.59927368164062,0.0,0.0007376603898592293,1.8728896379470825
2271,1712340637.3855004,vehicle.toyota.prius,59.50326919555664,-74.8115234375,237.59927368164062,0.0,0.0007376603898592293,1.8728896379470825
2272,1712340637.4875064,vehicle.toyota.prius,59.59397506713867,-75.4224853515625,237.69924926757812,0.0,0.0007444905932061374,1.9974342584609985
2273,1712340637.589841,vehicle.toyota.prius,59.65993881225586,-75.74462890625,237.69924926757812,0.0,0.0007444905932061374,2.041142702102661
2274,1712340637.6922688,vehicle.toyota.prius,59.734153747558594,-76.10009765625,237.69924926757812,0.0,0.0007444905932061374,2.071881055831909
2275,1712340637.7943993,vehicle.toyota.prius,59.75889205932617,-76.33335876464844,237.69924926757812,0.0,0.0007444905932061374,2.0818963050842285
2276,1712340637.8966973,vehicle.toyota.prius,59.791873931884766,-76.64439392089844,237.69924926757812,0.0,0.0007513207383453846,2.0830206871032715
2277,1712340637.9988267,vehicle.toyota.prius,59.824851989746094,-76.94432067871094,237.69924926757812,0.0,0.0007581509416922927,2.070859432220459
2278,1712340638.1009476,vehicle.toyota.prius,59.85783386230469,-77.24424743652344,237.69924926757812,0.0,0.0007581509416922927,2.045691728591919
2279,1712340638.2030177,vehicle.toyota.prius,59.874324798583984,-77.53306579589844,237.69924926757812,0.0,0.0007649811450392008,2.009359836578369
2280,1712340638.30535,vehicle.toyota.prius,59.8990592956543,-77.81077575683594,237.69923400878906,0.0,0.0007649811450392008,1.963984489440918
2281,1712340638.4071085,vehicle.toyota.prius,59.94029235839844,-78.07737731933594,237.69923400878906,0.0,0.0007649811450392008,1.9091453552246094
2282,1712340638.5090935,vehicle.toyota.prius,59.98151779174805,-78.42173767089844,237.69923400878906,0.0,0.000778641551733017,1.8232452869415283
2283,1712340638.6110911,vehicle.toyota.prius,60.0309944152832,-78.67723083496094,237.69923400878906,0.0,0.0007854716968722641,1.7482314109802246
2284,1712340638.7132308,vehicle.toyota.prius,60.088714599609375,-79.01048278808594,237.69921875,0.0,0.0007923019002191722,1.4190036058425903
2285,1712340638.8151793,vehicle.toyota.prius,60.13819122314453,-79.2548599243164,237.69921875,0.0,0.0007923019002191722,1.3461822271347046
2286,1712340638.9170923,vehicle.toyota.prius,60.21240234375,-79.5992202758789,237.69921875,0.0,0.0007923019002191722,1.4066742658615112
2287,1712340639.019142,vehicle.toyota.prius,60.27012252807617,-79.8658218383789,237.69918823242188,0.0,0.0007923019002191722,1.3076497316360474
2288,1712340639.1225107,vehicle.toyota.prius,60.32784652709961,-80.1213150024414,237.79920959472656,0.0,0.0007991321035660803,1.1879792213439941
2289,1712340639.2249522,vehicle.toyota.prius,60.38556671142578,-80.4878921508789,237.7991943359375,0.0,0.0007991321035660803,0.9993493556976318
2290,1712340639.327255,vehicle.toyota.prius,60.426795959472656,-80.7211685180664,237.7991943359375,0.0,0.0007991321035660803,0.8703110814094543
2291,1712340639.444168,vehicle.toyota.prius,60.47626876831055,-81.0655288696289,237.7991943359375,0.0,0.0007991321035660803,0.8029610514640808
2292,1712340639.5465314,vehicle.toyota.prius,60.51749801635742,-81.29879760742188,237.7991943359375,0.0,0.0007991321035660803,0.8059000968933105
2293,1712340639.6486714,vehicle.toyota.prius,60.56697082519531,-81.64315795898438,237.79917907714844,0.0,0.0007991321035660803,0.9981067180633545
2294,1712340639.7510245,vehicle.toyota.prius,60.60819625854492,-81.92086791992188,237.79917907714844,0.0,0.0008196226553991437,1.0484462976455688
2295,1712340639.8530781,vehicle.toyota.prius,60.71539306640625,-82.49850463867188,237.79917907714844,0.0,0.0008196226553991437,1.872727632522583
2296,1712340639.9553154,vehicle.toyota.prius,60.76486587524414,-82.74288177490234,237.7991485595703,0.0,0.0008196226553991437,1.5033470392227173
2297,1712340640.0574026,vehicle.toyota.prius,60.82258605957031,-83.08724212646484,237.7991485595703,0.0,0.0008196226553991437,1.057642936706543
2298,1712340640.1594934,vehicle.toyota.prius,60.82258605957031,-83.08724212646484,237.7991485595703,0.0,0.0008196226553991437,1.057642936706543
2299,1712340640.2615938,vehicle.toyota.prius,60.88031005859375,-83.35384368896484,237.7991485595703,0.0,0.0008196226553991437,0.7367303371429443
2300,1712340640.3633757,vehicle.toyota.prius,60.98750305175781,-83.99813079833984,237.79913330078125,0.0,0.0008401132072322071,0.2836671769618988
2301,1712340640.4656186,vehicle.toyota.prius,60.98750305175781,-83.99813079833984,237.79913330078125,0.0,0.0008401132072322071,0.2836671769618988
2302,1712340640.567363,vehicle.toyota.prius,61.045223236083984,-84.29805755615234,237.79913330078125,0.0,0.0008401132072322071,0.14886678755283356
2303,1712340640.6694767,vehicle.toyota.prius,61.08645248413086,-84.53132629394531,237.79913330078125,0.0,0.0008401132072322071,0.14672820270061493
2304,1712340640.7713063,vehicle.toyota.prius,61.13592529296875,-84.86457824707031,237.79913330078125,0.0,0.0008469434105791152,0.2162306308746338
2305,1712340640.8738792,vehicle.toyota.prius,61.2348747253418,-85.40888214111328,237.79913330078125,0.0,0.0008537736139260232,0.7117328643798828
2306,1712340640.9761996,vehicle.toyota.prius,61.2348747253418,-85.40888214111328,237.79913330078125,0.0,0.0008537736139260232,0.7117328643798828
2307,1712340641.0783315,vehicle.toyota.prius,61.29259490966797,-85.73103332519531,237.7991180419922,0.0,0.0008537736139260232,1.0508888959884644
2308,1712340641.180559,vehicle.toyota.prius,61.40803909301758,-86.33087921142578,237.7991180419922,0.0,0.0008537736139260232,1.2310194969177246
2309,1712340641.2824535,vehicle.toyota.prius,61.47400665283203,-86.69745635986328,237.8990936279297,0.0,0.0008537736139260232,1.3117146492004395
2310,1712340641.384741,vehicle.toyota.prius,61.51523208618164,-86.94184112548828,237.8990936279297,0.0,0.0008674339624121785,1.3540077209472656
2311,1712340641.4868917,vehicle.toyota.prius,61.51523208618164,-86.94184112548828,237.8990936279297,0.0,0.0008674339624121785,1.3540077209472656
2312,1712340641.5888917,vehicle.toyota.prius,61.5647087097168,-87.18622589111328,237.8990936279297,0.0,0.0008742641657590866,1.3971364498138428
2313,1712340641.6912322,vehicle.toyota.prius,61.68014907836914,-87.86382293701172,237.8990936279297,0.0,0.0008810943691059947,1.5190846920013428
2314,1712340641.7936068,vehicle.toyota.prius,61.72962188720703,-88.15264129638672,237.8990936279297,0.0,0.0008810943691059947,1.568277359008789
2315,1712340641.8955345,vehicle.toyota.prius,61.77909851074219,-88.45257568359375,237.89907836914062,0.0,0.0008810943691059947,1.6192501783370972
2316,1712340641.9975014,vehicle.toyota.prius,61.83681869506836,-88.74139404296875,237.89907836914062,0.0,0.0008810943691059947,1.6702423095703125
2317,1712340642.0997992,vehicle.toyota.prius,61.88629150390625,-89.04131317138672,237.89907836914062,0.0,0.0008810943691059947,1.720235824584961
2318,1712340642.2018175,vehicle.toyota.prius,61.94401168823242,-89.36346435546875,237.89906311035156,0.0,0.0008810943691059947,1.7745352983474731
2319,1712340642.3041131,vehicle.toyota.prius,62.001731872558594,-89.68559265136719,237.89906311035156,0.0,0.00089475471759215,1.828926682472229
2320,1712340642.406415,vehicle.toyota.prius,62.02647399902344,-89.86332702636719,237.99905395507812,0.0,0.00089475471759215,1.8407443761825562
2321,1712340642.5086176,vehicle.toyota.prius,62.08419418334961,-90.17436218261719,237.99905395507812,0.0,0.0009015849209390581,1.497867465019226
2322,1712340642.6110482,vehicle.toyota.prius,62.14191436767578,-90.51873016357422,237.99905395507812,0.0,0.0009015849209390581,1.546886920928955
2323,1712340642.713753,vehicle.toyota.prius,62.19963073730469,-90.85198211669922,237.99903869628906,0.0,0.0009152452694252133,1.5983281135559082
2324,1712340642.816101,vehicle.toyota.prius,62.26559829711914,-91.20745086669922,237.99903869628906,0.0,0.0009220754727721214,1.6581295728683472
