Time [s],Speed [mph],Speed [mps],Acceleration Requested [mps2],Acceleration Achieved [mps2],Calculated Acceleration [mps2]
0.0,20.70089851325066,9.254129671363575,1.0,1.0,0.0
0.1,20.90387713682028,9.344869235244138,1.0,0.44346137321504536,0.907396504166369
0.2,21.12694904849538,9.444591302639374,1.0,0.6280481238023672,0.9972216249770107
0.30000000000000004,21.337653653291643,9.538784689167496,1.0,0.7065197837468287,0.9419347635802132
0.4,21.53589703224053,9.627407409292807,1.0,0.7424614362826709,0.8862280464260399
0.5,21.788093107721828,9.740149142875966,1.0,0.8066209320724869,1.1274184110215666
0.6,22.02505474181658,9.846080471781683,1.0,0.8427199845332758,1.0593142992980091
0.7,22.243953269693645,9.943936869683847,1.0,0.8597006004983502,0.9785649122538709
0.7999999999999999,22.458404804428692,10.039805283771802,1.0,0.8706988732377401,0.958685055152859
0.8999999999999999,22.68113323934259,10.139373803315712,1.0,0.8831976004139062,0.9956861449994014
0.9999999999999999,22.90035095865789,10.237372892558422,1.0,0.8919970755599277,0.979991827020143
1.0999999999999999,23.125341354574527,10.337952599148997,1.0,0.9014804880223909,1.0057980251094865
1.2,23.342558249086203,10.435057239671496,1.0,0.9068317836581984,0.9710473312878888
1.3,23.56881299650146,10.536202161956012,1.0,0.9143045267854154,1.011450187439235
1.4000000000000001,23.751478804825666,10.617861084909265,1.0,0.9077902255526171,0.816590008293443
1.5000000000000002,23.9593120607148,10.710770863621944,1.0,0.9091220035295993,0.9290986731843311
1.6000000000000003,24.201120408575438,10.818868867449563,1.0,0.9192313603325682,1.0809810691800736
1.7000000000000004,24.419927976506646,10.916684602617531,1.0,0.9225050783432097,0.9781582845241138
1.8000000000000005,24.634785739231397,11.012734616866004,1.0,0.9245048667719837,0.9605010584899163
1.9000000000000006,24.845833097301906,11.107081227817844,1.0,0.9254529738973174,0.9434670092786556
2.0000000000000004,25.07828054079941,11.210994532958967,1.0,0.9784333639044653,1.0391340424066815
2.1000000000000005,25.297954290935305,11.309197486219718,1.0,0.9821650621533845,0.9820304691447453
2.2000000000000006,25.525813107209025,11.411059491446723,1.0,0.9832350320896717,1.0186210237027602
2.3000000000000007,25.73391250477711,11.50408824613556,1.0,0.9826527156146885,0.9302884340805484
2.400000000000001,25.955165322988332,11.602997105988704,1.0,0.9877957903834235,0.9890895418007417
2.500000000000001,26.173938828632515,11.70079761395188,1.0,0.9803251704488934,0.978006012330965
2.600000000000001,26.40154903599359,11.802548481050573,1.0,0.9782349375519808,1.0175096413597535
2.700000000000001,26.61857060194498,11.899565801893484,1.0,0.9778153986222502,0.9701741336592596
2.800000000000001,26.842584554591195,11.999708999284447,1.0,0.9799527923121321,1.0014329289504962
2.9000000000000012,27.052859251166595,12.093710199641514,1.0,0.9771691300640033,0.9400129000368248
3.0000000000000013,27.277849975819333,12.194290053190274,1.0,0.9784595134476334,1.0057994946927487
3.1000000000000014,27.49650223091513,12.2920363573083,1.0,0.9770428108602861,0.9774639733625442
