Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
9.62,vehicle.lincoln.mkz2017,0.0,1.32614
9.73,vehicle.lincoln.mkz2017,0.0,1.32614
9.83,vehicle.lincoln.mkz2017,0.0,1.32614
9.93,vehicle.lincoln.mkz2017,0.0,1.32614
10.03,vehicle.lincoln.mkz2017,0.0,1.32614
10.13,vehicle.lincoln.mkz2017,0.0,1.32614
10.23,vehicle.lincoln.mkz2017,0.0,1.32612
10.33,vehicle.lincoln.mkz2017,0.0,1.32612
10.44,vehicle.lincoln.mkz2017,0.0,1.32605
10.54,vehicle.lincoln.mkz2017,0.0,1.32605
10.64,vehicle.lincoln.mkz2017,0.01,1.32605
10.74,vehicle.lincoln.mkz2017,0.01,1.32603
10.84,vehicle.lincoln.mkz2017,0.01,1.32603
10.94,vehicle.lincoln.mkz2017,0.01,1.32603
