index,current_time,vehicle_type,x,y,z,speed,vehicle_pitch,waypoint_pitch,calculated_speed,smoothed_speed
0,1712341275.32256,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
1,1712341275.42382,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
2,1712341275.52534,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
3,1712341275.62737,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
4,1712341275.72926,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
5,1712341275.83103,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
6,1712341275.93266,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
7,1712341276.03461,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
8,1712341276.13609,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
9,1712341276.23785,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
10,1712341276.34009,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
11,1712341276.44188,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
12,1712341276.54359,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
13,1712341276.64498,vehicle.lincoln.mkz2017,140.841461181641,-229.211730957031,243.9208984375,0,1.32558941841125,1.21875870227814,0,0
