index,current_time,vehicle_type,x,y,z,speed,vehicle_pitch,waypoint_pitch,calculated_speed,smoothed_speed
0,1711032567.93575,,,,,,,,0,0
1,1711032568.03752,,,,,,,,,0
2,1711032568.13904,,,,,,,,,0
3,1711032568.2406,,,,,,,,,0
4,1711032568.34202,,,,,,,,,0
5,1711032568.44388,,,,,,,,,0
6,1711032568.54507,,,,,,,,,0
7,1711032568.64653,,,,,,,,,0
8,1711032568.74777,,,,,,,,,0
9,1711032568.84921,,,,,,,,,0
10,1711032568.95023,,,,,,,,,0
11,1711032569.05152,,,,,,,,,0
12,1711032569.15277,,,,,,,,,0
13,1711032569.25382,,,,,,,,,0
14,1711032569.35503,,,,,,,,,0
15,1711032569.4566,,,,,,,,,0
16,1711032569.55805,,,,,,,,,0
17,1711032569.65926,,,,,,,,,0
18,1711032569.76069,,,,,,,,,0
19,1711032569.86182,,,,,,,,,0
20,1711032569.96296,,,,,,,,,0
21,1711032570.06473,,,,,,,,,0
22,1711032570.1661,,,,,,,,,0
23,1711032570.26717,,,,,,,,,0
24,1711032570.36908,,,,,,,,,0
25,1711032570.47091,,,,,,,,,0
26,1711032570.57202,,,,,,,,,0
27,1711032570.67337,,,,,,,,,0
28,1711032570.77493,,,,,,,,,0
29,1711032570.87638,,,,,,,,,0
30,1711032570.9777,,,,,,,,,0
31,1711032571.07913,,,,,,,,,0
32,1711032571.1804,,,,,,,,,0
33,1711032571.28203,,,,,,,,,0
34,1711032571.38323,,,,,,,,,0
35,1711032571.48441,,,,,,,,,0
36,1711032571.58561,,,,,,,,,0
37,1711032571.68731,,,,,,,,,0
38,1711032571.78927,,,,,,,,,0
39,1711032571.89033,,,,,,,,,0
40,1711032571.99153,,,,,,,,,0
41,1711032572.0928,,,,,,,,,0
42,1711032572.1938,,,,,,,,,0
43,1711032572.29499,,,,,,,,,0
44,1711032572.39629,,,,,,,,,0
45,1711032572.49757,,,,,,,,,0
46,1711032572.59869,,,,,,,,,0
47,1711032572.70009,,,,,,,,,0
48,1711032572.80142,,,,,,,,,0
49,1711032572.90262,,,,,,,,,0
50,1711032573.00427,,,,,,,,,0
51,1711032573.10534,,,,,,,,,0
52,1711032573.2065,,,,,,,,,0
53,1711032573.30768,,,,,,,,,0
54,1711032573.40932,,,,,,,,,0
55,1711032573.51059,,,,,,,,,0
56,1711032573.61168,,,,,,,,,0
57,1711032573.71378,,,,,,,,,0
58,1711032573.81531,,,,,,,,,0
59,1711032573.91648,,,,,,,,,0
60,1711032574.01762,,,,,,,,,0
61,1711032574.11898,,,,,,,,,0
62,1711032574.22031,,,,,,,,,0
63,1711032574.3215,,,,,,,,,0
64,1711032574.42295,,,,,,,,,0
65,1711032574.52431,,,,,,,,,0
66,1711032574.62545,,,,,,,,,0
67,1711032574.72683,,,,,,,,,0
68,1711032574.82817,,,,,,,,,0
69,1711032574.92933,,,,,,,,,0
70,1711032575.03077,,,,,,,,,0
71,1711032575.1323,,,,,,,,,0
72,1711032575.23351,,,,,,,,,0
73,1711032575.33459,,,,,,,,,0
74,1711032575.43594,,,,,,,,,0
75,1711032575.53752,,,,,,,,,0
76,1711032575.63859,,,,,,,,,0
77,1711032575.74016,,,,,,,,,0
78,1711032575.8413,,,,,,,,,0
79,1711032575.94238,,,,,,,,,0
80,1711032576.0441,,,,,,,,,0
81,1711032576.14515,,,,,,,,,0
82,1711032576.24621,,,,,,,,,0
83,1711032576.34777,,,,,,,,,0
84,1711032576.44927,,,,,,,,,0
85,1711032576.55035,,,,,,,,,0
86,1711032576.6517,,,,,,,,,0
87,1711032576.7533,,,,,,,,,0
88,1711032576.85434,,,,,,,,,0
89,1711032576.9559,,,,,,,,,0
90,1711032577.05761,,,,,,,,,0
91,1711032577.15879,,,,,,,,,0
92,1711032577.26038,,,,,,,,,0
93,1711032577.36201,,,,,,,,,0
94,1711032577.46342,,,,,,,,,0
95,1711032577.56537,,,,,,,,,0
96,1711032577.66642,,,,,,,,,0
97,1711032577.76766,,,,,,,,,0
98,1711032577.86887,,,,,,,,,0
99,1711032577.97056,,,,,,,,,0
100,1711032578.07173,,,,,,,,,0
101,1711032578.17305,,,,,,,,,0
102,1711032578.27479,,,,,,,,,0
103,1711032578.37622,,,,,,,,,0
104,1711032578.47729,,,,,,,,,0
105,1711032578.57862,,,,,,,,,0
106,1711032578.67983,,,,,,,,,0
107,1711032578.78096,,,,,,,,,0
108,1711032578.88203,,,,,,,,,0
109,1711032578.98343,,,,,,,,,0
110,1711032579.08467,,,,,,,,,0
111,1711032579.18586,,,,,,,,,0
112,1711032579.28729,,,,,,,,,0
113,1711032579.38867,,,,,,,,,0
114,1711032579.48975,,,,,,,,,0
115,1711032579.59085,,,,,,,,,0
116,1711032579.69267,,,,,,,,,0
117,1711032579.79409,,,,,,,,,0
118,1711032579.89543,,,,,,,,,0
119,1711032579.99702,,,,,,,,,0
120,1711032580.0985,,,,,,,,,0
121,1711032580.19959,,,,,,,,,0
122,1711032580.30095,,,,,,,,,0
123,1711032580.40213,,,,,,,,,0
124,1711032580.50318,,,,,,,,,0
125,1711032580.60433,,,,,,,,,0
126,1711032580.70546,,,,,,,,,0
127,1711032580.80657,,,,,,,,,0
128,1711032580.90778,,,,,,,,,0
129,1711032581.00944,,,,,,,,,0
130,1711032581.11075,,,,,,,,,0
131,1711032581.21211,,,,,,,,,0
132,1711032581.31352,,,,,,,,,0
133,1711032581.41511,,,,,,,,,0
134,1711032581.51657,,,,,,,,,0
135,1711032581.61768,,,,,,,,,0
136,1711032581.71919,,,,,,,,,0
137,1711032581.82083,,,,,,,,,0
138,1711032581.92192,,,,,,,,,0
139,1711032582.02358,,,,,,,,,0
140,1711032582.12529,,,,,,,,,0
141,1711032582.22648,,,,,,,,,0
142,1711032582.32756,,,,,,,,,0
143,1711032582.42951,,,,,,,,,0
144,1711032582.53069,,,,,,,,,0
145,1711032582.63239,,,,,,,,,0
146,1711032582.73413,,,,,,,,,0
147,1711032582.83531,,,,,,,,,0
